frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,root_acceleration_x,root_acceleration_y,root_acceleration_z,left_acceleration_x,left_acceleration_y,left_acceleration_z,right_acceleration_x,right_acceleration_y,right_acceleration_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,-0.035997120230377606,0.030477561795053575,-0.0035997120230350965,-0.0484165597104888,-0.02494771768941189,0.05113834372631852,-0.00023998080153611714,-0.0033597312214923183,-0.001679865610751155,0.005279577633794577,0.0,0.005279577633789165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.121054,0.013527000000000067,-0.919655,0.164871,-0.022102999999999984,-0.917308,0.285925,0.03563000000000005,0.002346999999999988,0.9937267470037112,0.9640859161778165,double,-0.917308
2,0.008333,stand,-0.03504560729717594,0.03096495439271381,0.00024003840612523602,-0.05057885773372966,0.007952942926615877,0.07094043700235958,-0.00024003840614522323,0.0024003840614655572,0.00024003840614501503,0.0016802688430099001,-0.00048007681225047203,0.0009601536245800601,0.2283996479120651,0.1169929423092255,0.9216875730101614,-1.3827318556429053e-05,1.3826488917325672,0.4608507001671075,-0.8639723453635806,-0.11523687283976763,-1.0368276546349267,-0.12090899999999996,0.013408000000000087,-0.919655,0.165024,-0.022233999999999865,-0.9173049999999999,0.285933,0.03564199999999995,0.0023500000000000743,0.9959595515528776,0.9731768187458548,double,-0.9173049999999999
3,0.0125,stand,-0.03431725461961812,0.034797216222716996,-0.0031197504199495397,-0.0751831857455097,0.006129060158263319,0.05661403073950366,0.006479481641468501,-0.0016798656107728021,-0.023278137748980045,-0.0004799616030722342,0.0,-0.0004799616030718179,0.17479065936112884,0.9196692656595121,-0.8062848154727082,1.6125558069627366,-0.9791815868102614,-5.643910764368864,-0.5184138339529959,0.11520921820265706,-0.34560000663591983,-0.12073900000000001,0.013255999999999935,-0.9197390000000001,0.16516499999999995,-0.022378999999999927,-0.917294,0.28590399999999994,0.03563499999999986,0.0024450000000000305,0.9596309618136458,0.9744187196525287,double,-0.917294
4,0.016667,stand,-0.03335733141348697,0.03383729301654589,-0.0016798656107728021,-0.08175151180425189,-0.003509936571440647,0.0802016048932339,0.001679865610746159,0.0028797696184600483,0.01295896328293721,0.0004799616030722342,0.0007199424046016905,-0.0007199424046075187,0.23036314042024195,-0.23036314042983183,0.3455447106255669,-1.1518157021171926,1.0942249170225222,8.696208550976062,0.2303631404234385,0.17277235531598042,-0.057590785105759726,-0.12059300000000003,0.01312700000000011,-0.919678,0.16530599999999995,-0.022516999999999898,-0.9172899999999999,0.285899,0.03564400000000001,0.0023880000000000567,0.9776984211511776,0.9742439837773745,double,-0.9172899999999999
5,0.020833,stand,-0.03240518482957183,0.033365338454179376,-0.0007201152184290074,-0.075684360182162,0.01570527850550978,0.04613933248423765,-0.003600576092171687,-0.0019203072491617863,0.0072011521843496195,0.00024003840615188568,0.00048007681225047214,0.0002400384061448069,0.22855174841938058,-0.11328722092331041,0.2303769544752268,-1.2675088101099008,-1.1522028006773486,-1.3820957989888603,-0.0575907817859694,-0.05757695447700873,0.230432263742757,-0.12047300000000002,0.012979999999999992,-0.9196449999999999,0.16544199999999998,-0.022654000000000174,-0.9172859999999999,0.28591500000000003,0.035634000000000166,0.002359,0.9862050410869219,0.9754300473105055,double,-0.9172859999999999
6,0.025,stand,-0.03335733141348697,0.032157427405773084,0.0009599232061444684,-0.06504546460154234,0.0065296298493826704,0.0605163647767958,-0.00407967362610733,0.0011999040076872464,0.0023998080153586733,0.0004799616030722342,0.0,0.0002399808015361171,-0.22849690038760243,-0.2898754615805836,0.40317696774021494,-0.1149742102077377,0.7487907983798974,-1.152230422124057,0.057576961103995315,-0.11520921820265709,-1.382400016553972e-05,-0.12035100000000001,0.012851000000000168,-0.919639,0.16558299999999998,-0.02278800000000003,-0.917289,0.285934,0.0356390000000002,0.0023499999999999632,0.9918618550718443,0.9756056443574506,double,-0.917289
7,0.029167,stand,-0.033357331413487,0.03431725461963147,0.005039596832265124,-0.061716842008467436,-0.00390970773281794,0.08057635569554998,-0.0019198464122889385,-0.0004799616030855562,0.0016798656107511558,0.002399808015361173,-0.0007199424046016911,0.0,-6.660805283328278e-15,0.518317065960736,0.9790433468012141,0.5183170659511382,-0.40313549574581325,-0.17277235531737895,0.4607262808468779,-0.1727723553159807,-0.057590785105859674,-0.12022000000000002,0.012706000000000106,-0.919653,0.165732,-0.02293400000000001,-0.9173100000000001,0.285952,0.035640000000000116,0.002342999999999984,0.9956736845746705,0.9723942114595181,double,-0.9173100000000001
8,0.033333,jog,-0.03672587614018582,0.03528564570334113,0.0033605376860197985,-0.065309437639585,0.019335812628194664,0.04419290290672052,-0.0009601536245808924,0.0,0.002400384061449941,-0.006000960153623914,-0.00048007681225047176,-0.006721075372059584,-0.8085801072248723,0.2324510522586804,-0.40303868128788395,0.23036312715027493,0.11520921821544788,0.17295210050378887,-2.016507001676688,0.057576954477008925,-1.6133162198894813,-0.12007100000000001,0.012558999999999987,-0.919657,0.16586,-0.023082999999999965,-0.917352,0.28593100000000005,0.03564199999999995,0.0023050000000000015,0.9956911787428905,0.9619116369585475,double,-0.917352
9,0.0375,jog,-0.037676985841137114,0.033597312215029776,-0.0040796736260940115,-0.039924474389864885,0.03173318400597409,-0.0002449079942668442,-0.0019198464122889385,-0.0004799616030855562,0.0014398848092152467,0.006959443244540741,-0.0004799616030855562,0.00383969282457413,-0.22824806838284048,-0.4051676237848231,-1.7855078742773736,-0.23030784442237742,-0.11518157021491637,-0.2305013804258927,3.110247995719862,2.7647987740713434e-05,2.53438161666276,-0.119922,0.0124169999999999,-0.9196340000000001,0.16604600000000003,-0.02322500000000005,-0.917319,0.285968,0.03564199999999995,0.002315000000000067,0.9959211107002628,0.9635785336988725,double,-0.917319
10,0.041667,jog,-0.03839692824573874,0.034797216222663685,-0.0031197504199761807,-0.009610417905704445,0.03315961084036797,0.018263184948817512,-0.0002399808015361169,0.0019198464122889352,-0.00023998080153590876,0.0023998080153478474,-0.0011999040076872453,0.0009599232061432187,-0.17277235531596438,0.28795392551809645,0.2303631404170458,0.40313549574101754,0.5759078510617924,-0.40313549574061763,-1.0942249170129323,-0.17277235531597993,-0.6910894212697165,-0.11976300000000001,0.012280000000000069,-0.919622,0.16621599999999997,-0.023374999999999924,-0.9173020000000001,0.285979,0.03565499999999999,0.0023199999999999887,0.9967506445865755,0.9720506431137457,double,-0.9173020000000001
