Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.01301,0.014504,-0.342145,-0.939445,-1.441025,-0.822643,0.002916,0.016567,0.006839,-0.216383,-0.976144,-1.25808,-1.049294,0.001608,-0.011801,-0.00268,0.342089,0.93959,-1.347198,-0.95913,0.927811,stand
1,0.004167,0.012948,0.014261,-0.342028,-0.939492,-1.441017,-0.822623,0.002927,0.01647,0.006765,-0.216382,-0.976146,-1.258072,-1.049291,0.001606,-0.011832,-0.0025,0.341932,0.939647,-1.346886,-0.95933,0.927787,stand
2,0.008333,0.012999,0.014043,-0.342106,-0.939467,-1.441008,-0.822598,0.002944,0.016421,0.006713,-0.216376,-0.976149,-1.258066,-1.049297,0.00162,-0.011897,-0.002382,0.341912,0.939654,-1.346551,-0.959542,0.927783,stand
3,0.0125,0.013043,0.013818,-0.342038,-0.939494,-1.441006,-0.822575,0.002966,0.016411,0.006753,-0.216378,-0.976148,-1.258051,-1.049304,0.001619,-0.012083,-0.002158,0.341848,0.939675,-1.346216,-0.959746,0.927776,stand
4,0.016667,0.01314,0.013725,-0.341977,-0.939516,-1.441003,-0.822561,0.002971,0.016352,0.006693,-0.216399,-0.976145,-1.258057,-1.04931,0.001616,-0.012142,-0.001992,0.341721,0.939721,-1.345883,-0.959935,0.927784,stand
5,0.020833,0.011134,0.013889,-0.340071,-0.940231,-1.440863,-0.822257,0.003017,0.016197,0.006668,-0.216404,-0.976147,-1.258048,-1.049305,0.001616,-0.012216,-0.001823,0.341592,0.939767,-1.345554,-0.960128,0.927774,stand
6,0.025,0.007489,0.013012,-0.338028,-0.941016,-1.440548,-0.822037,0.003176,0.016257,0.006684,-0.216391,-0.976149,-1.258035,-1.049312,0.001626,-0.012314,-0.001624,0.341502,0.939799,-1.345204,-0.960324,0.927763,stand
7,0.029167,0.006439,0.012525,-0.337636,-0.941172,-1.440518,-0.821949,0.003281,0.016218,0.006626,-0.216407,-0.976146,-1.258034,-1.049314,0.001621,-0.012336,-0.001467,0.341469,0.939811,-1.344845,-0.960546,0.927756,walk
8,0.033333,0.006461,0.012409,-0.337381,-0.941264,-1.440506,-0.821811,0.003342,0.016073,0.006637,-0.216425,-0.976144,-1.258027,-1.049317,0.001627,-0.012315,-0.001159,0.341331,0.939862,-1.344477,-0.960727,0.927756,walk
9,0.0375,0.006431,0.012375,-0.337116,-0.94136,-1.440494,-0.821686,0.00336,0.015979,0.006583,-0.216395,-0.976153,-1.258016,-1.04933,0.001619,-0.012398,-0.00107,0.341221,0.939901,-1.344125,-0.960929,0.927733,walk
10,0.041667,0.00615,0.012007,-0.336895,-0.941446,-1.440447,-0.821598,0.003403,0.015947,0.006586,-0.216416,-0.976149,-1.258016,-1.04933,0.001628,-0.012491,-0.000984,0.341191,0.93991,-1.343756,-0.961113,0.927722,walk
11,0.045833,0.006259,0.012031,-0.336769,-0.94149,-1.440441,-0.821535,0.003434,0.015875,0.00656,-0.216411,-0.976151,-1.258004,-1.049326,0.001631,-0.012453,-0.000911,0.3412,0.939908,-1.343375,-0.961331,0.927709,walk
12,0.05,0.006434,0.01222,-0.336492,-0.941585,-1.440456,-0.821466,0.003448,0.015874,0.006537,-0.216369,-0.976161,-1.257995,-1.04933,0.001637,-0.012671,-0.000877,0.341216,0.939899,-1.342988,-0.961523,0.927701,walk
13,0.054167,0.006565,0.012245,-0.336406,-0.941615,-1.440448,-0.821437,0.00346,0.015833,0.006518,-0.216392,-0.976156,-1.257991,-1.049339,0.001639,-0.012732,-0.000775,0.341199,0.939904,-1.3426,-0.961714,0.927683,walk
14,0.058333,0.007077,0.012441,-0.336414,-0.941605,-1.440471,-0.821442,0.003474,0.015773,0.006433,-0.216397,-0.976157,-1.257981,-1.049341,0.001642,-0.012769,-0.00068,0.341152,0.939921,-1.342209,-0.961901,0.927666,walk
15,0.0625,0.007281,0.01266,-0.336457,-0.941586,-1.44051,-0.821454,0.003467,0.015732,0.006465,-0.216437,-0.976148,-1.257974,-1.049352,0.001642,-0.012705,-0.000611,0.341152,0.939922,-1.341802,-0.962142,0.927621,walk
16,0.066667,0.007761,0.012814,-0.336476,-0.941573,-1.440546,-0.821473,0.003469,0.015656,0.006366,-0.216388,-0.976161,-1.257961,-1.049356,0.001647,-0.012712,-0.000439,0.341165,0.939917,-1.34137,-0.962341,0.92761,walk
17,0.070833,0.008135,0.013181,-0.336475,-0.941565,-1.440602,-0.821475,0.003441,0.015541,0.006374,-0.216445,-0.97615,-1.257961,-1.049351,0.001648,-0.012668,-0.000321,0.341092,0.939944,-1.340955,-0.962557,0.927575,walk
18,0.075,0.008589,0.013485,-0.336645,-0.941496,-1.440651,-0.821527,0.003456,0.015559,0.006346,-0.216443,-0.976151,-1.257954,-1.049348,0.00165,-0.012563,-0.000154,0.341097,0.939944,-1.340517,-0.962786,0.927541,walk
19,0.079167,0.009285,0.014002,-0.33665,-0.94148,-1.440709,-0.821542,0.003454,0.015547,0.006357,-0.216481,-0.976142,-1.25795,-1.049351,0.00166,-0.012518,-0.000108,0.341167,0.939919,-1.340062,-0.96302,0.927531,walk
20,0.083333,0.009568,0.014103,-0.336737,-0.941444,-1.440734,-0.821569,0.003449,0.015322,0.006343,-0.216486,-0.976145,-1.257931,-1.049358,0.001666,-0.012626,-2.5e-05,0.341098,0.939943,-1.339623,-0.963223,0.927524,walk
21,0.0875,0.00991,0.014326,-0.336829,-0.941405,-1.440755,-0.82158,0.00346,0.015283,0.006276,-0.216492,-0.976145,-1.257926,-1.049364,0.001665,-0.012558,4.8e-05,0.341112,0.939939,-1.339167,-0.963485,0.927485,walk
22,0.091667,0.010387,0.014679,-0.33678,-0.941412,-1.440785,-0.821574,0.003455,0.015247,0.006261,-0.216522,-0.976139,-1.257927,-1.049364,0.001663,-0.012519,0.000159,0.341112,0.939939,-1.338689,-0.963701,0.927492,walk
23,0.095833,0.010849,0.014879,-0.336724,-0.941423,-1.440819,-0.821571,0.003482,0.015142,0.00625,-0.216503,-0.976145,-1.25792,-1.049376,0.001661,-0.012445,0.000223,0.341157,0.939924,-1.338207,-0.963937,0.927479,walk
24,0.1,0.011351,0.015131,-0.336718,-0.941415,-1.440846,-0.821556,0.00349,0.015015,0.006182,-0.216499,-0.976148,-1.257915,-1.049379,0.001671,-0.012394,0.000222,0.341088,0.93995,-1.337746,-0.964173,0.927466,walk
25,0.104167,0.011911,0.015406,-0.336632,-0.941435,-1.440862,-0.821536,0.003499,0.014871,0.006199,-0.216538,-0.976141,-1.257898,-1.049387,0.001668,-0.012369,0.000289,0.341101,0.939945,-1.337257,-0.9644,0.927438,walk
26,0.108333,0.012127,0.015466,-0.33659,-0.941446,-1.44087,-0.821521,0.00352,0.014699,0.006173,-0.216561,-0.976139,-1.257895,-1.049402,0.001669,-0.012489,0.000303,0.341227,0.939898,-1.33674,-0.964646,0.927433,walk
27,0.1125,0.012514,0.015763,-0.336455,-0.941485,-1.440871,-0.821497,0.003528,0.014572,0.006157,-0.216547,-0.976144,-1.257882,-1.0494,0.001686,-0.012525,0.000302,0.341142,0.939928,-1.336258,-0.964892,0.927414,walk
28,0.116667,0.013635,0.016646,-0.336237,-0.941532,-1.440992,-0.82142,0.003499,0.01244,0.004956,-0.216648,-0.976158,-1.258022,-1.049368,0.00148,-0.012555,0.000388,0.341136,0.93993,-1.335734,-0.965148,0.927404,walk
29,0.120833,0.014188,0.016837,-0.336273,-0.941507,-1.441021,-0.821423,0.003516,0.01185,0.00478,-0.216545,-0.976189,-1.258041,-1.049365,0.001454,-0.012553,0.00027,0.341132,0.939931,-1.335231,-0.965441,0.927387,walk
30,0.125,0.019377,0.016986,-0.340084,-0.940042,-1.441302,-0.821967,0.003212,0.011712,0.004973,-0.216474,-0.976205,-1.258054,-1.049376,0.001469,-0.012543,0.000246,0.341115,0.939938,-1.334715,-0.965713,0.927378,walk
31,0.129167,0.020432,0.017685,-0.340279,-0.939936,-1.441391,-0.822012,0.003205,0.011413,0.005023,-0.216392,-0.976227,-1.258066,-1.049372,0.001462,-0.012492,0.000209,0.341125,0.939935,-1.334191,-0.966013,0.927365,walk
32,0.133333,0.021823,0.018738,-0.340568,-0.93978,-1.441544,-0.822075,0.003194,0.010905,0.004977,-0.216306,-0.976252,-1.258075,-1.049376,0.001442,-0.012683,0.000222,0.341159,0.93992,-1.333639,-0.966274,0.927374,walk
33,0.1375,0.022778,0.019517,-0.340756,-0.939673,-1.441714,-0.822118,0.003159,0.010452,0.00505,-0.216233,-0.976273,-1.258066,-1.049389,0.001438,-0.012638,0.000209,0.341068,0.939954,-1.333117,-0.966553,0.927386,walk
34,0.141667,0.023547,0.020011,-0.341192,-0.939486,-1.441869,-0.822156,0.003146,0.010023,0.004959,-0.21618,-0.976289,-1.258078,-1.049401,0.001418,-0.012515,0.000112,0.341078,0.939952,-1.332589,-0.966853,0.927392,walk
