Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.002679,0.05299,-0.998567,0.006953,2.148288,-0.155163,0.034675,0.004157,0.03926,-0.998587,-0.035579,2.144088,0.159198,0.044874,-0.033024,-0.032208,0.998823,-0.015008,2.12629,-0.012852,0.960967,stand
1,0.004167,-0.002529,0.052688,-0.998583,0.007007,2.14827,-0.155154,0.034654,0.004087,0.038874,-0.998606,-0.035469,2.144125,0.159239,0.044877,-0.03346,-0.032315,0.9988,-0.01535,2.125954,-0.012017,0.961068,stand
2,0.008333,-0.002401,0.052451,-0.998596,0.006989,2.148251,-0.155138,0.034641,0.004008,0.038368,-0.998631,-0.035323,2.144167,0.159286,0.044867,-0.033772,-0.032214,0.998789,-0.015564,2.125622,-0.011208,0.961127,stand
3,0.0125,-0.002226,0.052155,-0.998612,0.007069,2.148217,-0.155114,0.03464,0.004031,0.038171,-0.998645,-0.035142,2.144224,0.159339,0.044862,-0.034201,-0.032204,0.998768,-0.015998,2.125286,-0.010364,0.961219,walk
4,0.016667,-0.002018,0.051767,-0.998632,0.007099,2.148194,-0.155089,0.034627,0.004023,0.037751,-0.998666,-0.034997,2.144269,0.159398,0.044862,-0.034791,-0.032176,0.998744,-0.016285,2.125009,-0.009519,0.961327,walk
5,0.020833,-0.001805,0.051389,-0.998651,0.007181,2.148159,-0.155061,0.034615,0.003985,0.037377,-0.998688,-0.034786,2.144305,0.159458,0.044857,-0.035053,-0.032206,0.998729,-0.016566,2.124669,-0.008677,0.9614,walk
6,0.025,-0.001433,0.05068,-0.998687,0.007304,2.148145,-0.15504,0.034603,0.004027,0.03713,-0.998707,-0.034487,2.144378,0.15953,0.04486,-0.035357,-0.032117,0.998716,-0.016885,2.124384,-0.007827,0.961475,walk
7,0.029167,-0.001094,0.05019,-0.998712,0.007388,2.148105,-0.155004,0.034598,0.003976,0.036538,-0.998735,-0.034326,2.144423,0.15958,0.044849,-0.035767,-0.032044,0.998697,-0.017264,2.124107,-0.006973,0.961565,walk
8,0.033333,-0.000779,0.049616,-0.99874,0.007491,2.148059,-0.154972,0.034594,0.003903,0.036125,-0.998761,-0.033994,2.144462,0.159654,0.044837,-0.035292,-0.031731,0.99873,-0.016918,2.123966,-0.006263,0.961562,walk
9,0.0375,-0.000508,0.049114,-0.998764,0.00761,2.148016,-0.154944,0.034584,0.003825,0.035586,-0.998789,-0.033759,2.144499,0.159704,0.044834,-0.03545,-0.031638,0.998721,-0.017292,2.123635,-0.005416,0.961627,walk
10,0.041667,-2.8e-05,0.048252,-0.998805,0.007726,2.147983,-0.154904,0.034554,0.003735,0.035304,-0.99881,-0.033429,2.144546,0.159765,0.044833,-0.035552,-0.031629,0.998708,-0.017828,2.123289,-0.004523,0.961668,walk
11,0.045833,0.000309,0.047631,-0.998834,0.007895,2.147934,-0.15488,0.034551,0.003649,0.034804,-0.998839,-0.033093,2.144602,0.159807,0.044827,-0.035652,-0.031436,0.998703,-0.018267,2.12298,-0.003646,0.961708,walk
12,0.05,0.000774,0.04692,-0.998865,0.008139,2.147887,-0.154849,0.034544,0.003484,0.034405,-0.998864,-0.032777,2.144638,0.159853,0.044837,-0.035853,-0.031304,0.99869,-0.018782,2.122695,-0.002801,0.961759,walk
13,0.054167,0.001241,0.046136,-0.998899,0.008408,2.14782,-0.154808,0.034534,0.003412,0.03401,-0.99889,-0.032413,2.144693,0.159888,0.044831,-0.036065,-0.031161,0.998677,-0.019283,2.122412,-0.001955,0.961823,walk
14,0.058333,0.001788,0.045326,-0.998934,0.008612,2.147768,-0.154772,0.034534,0.003316,0.033383,-0.998923,-0.032057,2.144718,0.159924,0.04483,-0.036145,-0.031086,0.998665,-0.019899,2.122115,-0.001066,0.961864,walk
15,0.0625,0.002439,0.044358,-0.998973,0.00886,2.147703,-0.154736,0.034545,0.003306,0.033139,-0.998946,-0.031591,2.144792,0.159962,0.044832,-0.036358,-0.030874,0.998651,-0.020504,2.121865,-0.000197,0.961919,walk
16,0.066667,0.002997,0.043671,-0.998999,0.0092,2.147599,-0.154696,0.034569,0.003116,0.032553,-0.998979,-0.031163,2.144832,0.159998,0.044821,-0.03657,-0.030746,0.998631,-0.02128,2.121587,0.000676,0.962007,walk
17,0.070833,0.003661,0.043033,-0.999021,0.009548,2.147495,-0.154617,0.034618,0.002977,0.032133,-0.999006,-0.030745,2.144886,0.160031,0.044818,-0.036919,-0.030582,0.998605,-0.022123,2.121335,0.001553,0.962068,walk
