Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.016106,-0.025631,0.61485,0.788063,1.447281,-1.112376,0.010734,-0.02685,-0.023818,0.512768,0.857777,1.773751,-1.210103,0.012796,0.019375,0.007263,-0.600946,-0.799022,1.598203,-1.180981,0.935917,stand
1,0.004167,-0.016251,-0.025765,0.614806,0.78809,1.447259,-1.112371,0.010739,-0.026705,-0.023784,0.512773,0.857779,1.773753,-1.210101,0.012801,0.019453,0.00709,-0.601057,-0.798938,1.598439,-1.181017,0.935942,stand
2,0.008333,-0.016352,-0.025937,0.614782,0.788101,1.447239,-1.112369,0.010743,-0.02668,-0.023734,0.512777,0.857779,1.773752,-1.210104,0.012798,0.019612,0.006828,-0.601244,-0.798796,1.598728,-1.181056,0.935966,stand
3,0.0125,-0.016463,-0.026092,0.614752,0.788117,1.44722,-1.112372,0.010744,-0.026602,-0.023743,0.512811,0.857761,1.773757,-1.210101,0.012801,0.019778,0.00671,-0.601472,-0.798621,1.59905,-1.181073,0.93598,stand
4,0.016667,-0.016657,-0.026243,0.614711,0.78814,1.447195,-1.112371,0.010743,-0.026509,-0.023688,0.512816,0.857762,1.773758,-1.21011,0.012805,0.019999,0.006574,-0.60166,-0.798475,1.599366,-1.181086,0.935991,stand
5,0.020833,-0.01679,-0.026421,0.6147,0.788139,1.447183,-1.112371,0.010745,-0.026403,-0.023634,0.512855,0.857744,1.773759,-1.210112,0.012801,0.020188,0.006486,-0.60185,-0.798328,1.599676,-1.181096,0.936001,stand
6,0.025,-0.01691,-0.026606,0.614703,0.788129,1.447154,-1.112377,0.010741,-0.026333,-0.023601,0.512864,0.857741,1.773765,-1.210119,0.012794,0.020362,0.00639,-0.602037,-0.798183,1.599989,-1.181102,0.936003,stand
7,0.029167,-0.017091,-0.026868,0.614652,0.788155,1.44714,-1.112372,0.010753,-0.026281,-0.023561,0.512888,0.85773,1.773767,-1.210122,0.012803,0.020549,0.006353,-0.602204,-0.798052,1.600313,-1.181104,0.935992,stand
8,0.033333,-0.017253,-0.027025,0.614647,0.78815,1.447122,-1.112366,0.010759,-0.026193,-0.023502,0.512907,0.857723,1.773767,-1.210132,0.012804,0.020823,0.006182,-0.602387,-0.797908,1.600645,-1.181112,0.935986,stand
9,0.0375,-0.017382,-0.027168,0.614644,0.788145,1.447091,-1.112375,0.010756,-0.026047,-0.023478,0.512927,0.857716,1.773775,-1.210136,0.012802,0.021128,0.006133,-0.602575,-0.797759,1.600986,-1.181149,0.935995,stand
10,0.041667,-0.017523,-0.027375,0.614606,0.788164,1.447069,-1.112372,0.010756,-0.026031,-0.023426,0.512953,0.857702,1.773775,-1.210142,0.012807,0.020947,0.005687,-0.60282,-0.797582,1.601251,-1.181167,0.936025,stand
