Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.031465,0.015756,-0.330005,0.943323,-0.557508,1.581154,0.052503,0.000895,-0.004579,0.515988,-0.856583,-0.723378,1.37593,0.051527,-0.026296,-0.083914,0.308075,-0.947289,-0.662876,1.447216,0.977337,stand
1,0.004167,-0.031493,0.015792,-0.330109,0.943285,-0.557509,1.581172,0.052505,0.000896,-0.004613,0.515968,-0.856595,-0.723365,1.375934,0.051529,-0.026266,-0.08403,0.308089,-0.947275,-0.662951,1.447063,0.977275,stand
2,0.008333,-0.031449,0.015735,-0.3301,0.943291,-0.557508,1.581168,0.052506,0.000811,-0.004535,0.515957,-0.856602,-0.723356,1.375943,0.051545,-0.026178,-0.084002,0.30811,-0.947273,-0.663,1.446883,0.977231,stand
3,0.0125,-0.031535,0.015796,-0.330074,0.943296,-0.557513,1.581166,0.052507,0.00096,-0.004622,0.515915,-0.856627,-0.723354,1.375942,0.051542,-0.02622,-0.084224,0.308102,-0.947255,-0.663063,1.446693,0.977215,stand
4,0.016667,-0.031487,0.015777,-0.330015,0.943319,-0.5575,1.581161,0.052506,0.000977,-0.004654,0.515904,-0.856633,-0.723332,1.375947,0.051548,-0.026157,-0.084221,0.308066,-0.947269,-0.663135,1.446507,0.977201,stand
5,0.020833,-0.031676,0.015802,-0.330046,0.943301,-0.557517,1.581163,0.052506,0.000976,-0.004622,0.515846,-0.856668,-0.723329,1.375951,0.051555,-0.02643,-0.085524,0.308174,-0.947109,-0.663322,1.446427,0.977246,stand
6,0.025,-0.031503,0.015684,-0.330108,0.943287,-0.557509,1.581175,0.052501,0.000957,-0.004684,0.515829,-0.856678,-0.723305,1.375958,0.051566,-0.026722,-0.086288,0.308285,-0.946996,-0.66339,1.446259,0.977264,stand
7,0.029167,-0.03155,0.015691,-0.330068,0.943299,-0.557508,1.581173,0.052498,0.0011,-0.004773,0.515798,-0.856696,-0.723303,1.375962,0.051565,-0.026801,-0.086404,0.308412,-0.946942,-0.663464,1.446081,0.977243,stand
8,0.033333,-0.031503,0.015701,-0.330114,0.943284,-0.5575,1.581182,0.0525,0.00109,-0.004708,0.515806,-0.856692,-0.723288,1.375964,0.051566,-0.026915,-0.086742,0.308653,-0.946829,-0.663523,1.445925,0.977189,stand
9,0.0375,-0.031514,0.015709,-0.330152,0.943271,-0.557511,1.581185,0.052503,0.001088,-0.004737,0.51578,-0.856707,-0.723288,1.375965,0.051573,-0.026953,-0.087093,0.30857,-0.946823,-0.663684,1.445709,0.977163,stand
10,0.041667,-0.031551,0.015723,-0.330138,0.943274,-0.557508,1.581184,0.052502,0.001148,-0.004769,0.515727,-0.856739,-0.723278,1.375968,0.051569,-0.026914,-0.086935,0.30864,-0.946815,-0.663807,1.445521,0.977091,stand
11,0.045833,-0.031543,0.015679,-0.330191,0.943257,-0.557513,1.581186,0.052502,0.001121,-0.004786,0.515759,-0.85672,-0.723264,1.375965,0.051579,-0.026506,-0.085655,0.308648,-0.946941,-0.66387,1.445239,0.976917,stand
12,0.05,-0.031594,0.015664,-0.330268,0.943228,-0.557517,1.581195,0.052492,0.001252,-0.004849,0.515776,-0.856709,-0.723264,1.375953,0.051578,-0.026617,-0.086151,0.308635,-0.946897,-0.66397,1.445027,0.976924,stand
13,0.054167,-0.031536,0.015659,-0.330294,0.943221,-0.557514,1.581199,0.052493,0.001107,-0.004782,0.51587,-0.856653,-0.723283,1.375943,0.051588,-0.026631,-0.086586,0.308836,-0.946792,-0.664047,1.444846,0.976901,stand
14,0.058333,-0.031634,0.015627,-0.330297,0.943217,-0.557514,1.581197,0.052501,0.000967,-0.004774,0.515895,-0.856638,-0.723295,1.375942,0.051579,-0.02668,-0.087046,0.309011,-0.946691,-0.664119,1.44465,0.976875,stand
15,0.0625,-0.031643,0.015553,-0.330292,0.94322,-0.557515,1.581197,0.052491,0.001052,-0.004841,0.515817,-0.856685,-0.723272,1.375948,0.051575,-0.026516,-0.087072,0.309172,-0.946641,-0.664173,1.444448,0.976808,stand
