Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.000641,0.040655,-0.99907,-0.014348,2.091644,-0.557836,0.024324,0.008686,0.046519,-0.986965,-0.153818,2.091094,-0.276038,0.033932,-0.014038,-0.028529,0.999492,0.00226,2.084014,-0.460701,0.953006,stand
1,0.004167,0.000687,0.040638,-0.99907,-0.014386,2.091645,-0.557843,0.024327,0.008591,0.046567,-0.986974,-0.153754,2.09108,-0.27604,0.033932,-0.014135,-0.028522,0.999492,0.001835,2.084105,-0.460617,0.953017,stand
2,0.008333,0.000648,0.040661,-0.999069,-0.014422,2.091649,-0.557835,0.024319,0.008618,0.046557,-0.986974,-0.153757,2.091081,-0.276037,0.033935,-0.014229,-0.028461,0.999493,0.001456,2.084195,-0.460533,0.95303,stand
3,0.0125,0.000578,0.040672,-0.999068,-0.014409,2.091646,-0.557842,0.024325,0.008632,0.046559,-0.986978,-0.153727,2.09108,-0.276042,0.033935,-0.014326,-0.028399,0.999493,0.001034,2.084283,-0.460447,0.953049,stand
4,0.016667,0.00058,0.040703,-0.999068,-0.014362,2.091643,-0.557851,0.024328,0.008645,0.046668,-0.986978,-0.153693,2.09108,-0.276038,0.03393,-0.014416,-0.02835,0.999494,0.000631,2.084365,-0.460354,0.953074,stand
5,0.020833,0.000558,0.040809,-0.999063,-0.014379,2.091635,-0.557851,0.024333,0.00859,0.046587,-0.986982,-0.153699,2.091075,-0.276039,0.033927,-0.014543,-0.028371,0.999492,0.000219,2.084453,-0.460281,0.953074,stand
6,0.025,0.000598,0.040801,-0.999063,-0.014445,2.091636,-0.557854,0.024331,0.008648,0.046602,-0.986992,-0.153623,2.091082,-0.276044,0.033926,-0.014636,-0.028339,0.999491,-0.000166,2.084532,-0.460186,0.953096,stand
7,0.029167,0.00057,0.040751,-0.999065,-0.014423,2.091638,-0.557859,0.024329,0.008642,0.046616,-0.986993,-0.153611,2.091075,-0.276038,0.033933,-0.014759,-0.02836,0.999489,-0.000601,2.08462,-0.460097,0.953106,stand
8,0.033333,0.000535,0.040871,-0.99906,-0.014453,2.091632,-0.557857,0.024326,0.008689,0.046588,-0.986992,-0.153626,2.091082,-0.276049,0.033932,-0.014848,-0.02834,0.999488,-0.000971,2.084694,-0.460018,0.953113,stand
9,0.0375,0.00057,0.040932,-0.999057,-0.014453,2.091627,-0.557866,0.024332,0.008648,0.046566,-0.986992,-0.153636,2.091068,-0.276043,0.033936,-0.014921,-0.028298,0.999487,-0.001364,2.084769,-0.459919,0.953139,stand
10,0.041667,0.000556,0.040893,-0.999059,-0.014468,2.091639,-0.557869,0.024334,0.008708,0.046562,-0.986996,-0.153604,2.091072,-0.276055,0.033938,-0.015072,-0.028277,0.999485,-0.001763,2.084852,-0.459832,0.953145,stand
11,0.045833,0.000482,0.040992,-0.999055,-0.01442,2.091639,-0.557879,0.024335,0.008669,0.046451,-0.987004,-0.153594,2.091065,-0.27605,0.033935,-0.015147,-0.028267,0.999483,-0.002145,2.084926,-0.459739,0.953165,stand
12,0.05,0.000484,0.04094,-0.999057,-0.014436,2.09164,-0.557877,0.024326,0.008654,0.046525,-0.987005,-0.153561,2.09106,-0.276047,0.033938,-0.015214,-0.028292,0.999481,-0.002572,2.085002,-0.459641,0.953178,stand
13,0.054167,0.000502,0.040995,-0.999054,-0.014484,2.091644,-0.557882,0.024329,0.008742,0.046574,-0.987004,-0.153551,2.09107,-0.276055,0.033935,-0.015299,-0.028291,0.999478,-0.002937,2.085077,-0.45955,0.953189,stand
14,0.058333,0.000469,0.040977,-0.999056,-0.014427,2.091649,-0.557891,0.024333,0.008639,0.0465,-0.987015,-0.15351,2.091055,-0.276051,0.03394,-0.015387,-0.028288,0.999476,-0.003262,2.085141,-0.459466,0.953186,stand
15,0.0625,0.000455,0.041012,-0.999054,-0.014448,2.091647,-0.557882,0.024332,0.008649,0.046462,-0.987021,-0.153481,2.091055,-0.276049,0.033949,-0.015449,-0.028275,0.999474,-0.003632,2.085198,-0.459369,0.953196,stand
16,0.066667,0.000467,0.041038,-0.999053,-0.014475,2.091649,-0.557888,0.024334,0.008687,0.046556,-0.987019,-0.153465,2.091059,-0.276057,0.033944,-0.015496,-0.028235,0.999473,-0.004053,2.08526,-0.459261,0.953221,stand
17,0.070833,0.000425,0.041013,-0.999054,-0.014476,2.091649,-0.557893,0.024336,0.008692,0.046616,-0.987019,-0.153443,2.091063,-0.276055,0.03395,-0.015578,-0.028202,0.999471,-0.004422,2.085315,-0.459157,0.95323,stand
18,0.075,0.000422,0.041158,-0.999048,-0.014445,2.091645,-0.557896,0.024338,0.008652,0.046569,-0.987024,-0.153426,2.091062,-0.276051,0.033944,-0.01573,-0.028156,0.999468,-0.00479,2.085362,-0.459047,0.953245,stand
19,0.079167,0.000383,0.041039,-0.999054,-0.014395,2.091648,-0.557893,0.024335,0.008596,0.046471,-0.987032,-0.153407,2.091048,-0.276049,0.033952,-0.017018,-0.027579,0.999461,-0.005229,2.08533,-0.458859,0.953379,stand
20,0.083333,0.000437,0.040911,-0.999059,-0.014426,2.091655,-0.557899,0.024334,0.008639,0.046473,-0.987033,-0.153401,2.091061,-0.276053,0.033946,-0.015923,-0.02814,0.999463,-0.005403,2.085481,-0.458867,0.953262,stand
21,0.0875,0.000378,0.041011,-0.999055,-0.014414,2.09166,-0.5579,0.02434,0.008693,0.046532,-0.987025,-0.153433,2.091069,-0.276059,0.033945,-0.015966,-0.028163,0.99946,-0.005713,2.085521,-0.458771,0.953276,stand
22,0.091667,0.000373,0.041053,-0.999053,-0.014428,2.091657,-0.557898,0.024338,0.008704,0.046505,-0.987025,-0.153435,2.091066,-0.276059,0.033952,-0.016038,-0.028164,0.999457,-0.006008,2.085555,-0.458663,0.953273,stand
23,0.095833,0.000372,0.041034,-0.999054,-0.014388,2.091657,-0.557901,0.024346,0.008698,0.046524,-0.987028,-0.153414,2.091078,-0.276052,0.033942,-0.01609,-0.028199,0.999453,-0.00634,2.085594,-0.458557,0.953269,stand
24,0.1,0.000368,0.041072,-0.999053,-0.014366,2.091658,-0.557905,0.024349,0.008708,0.046475,-0.987032,-0.153403,2.091076,-0.276048,0.033943,-0.016177,-0.028134,0.999451,-0.006633,2.085618,-0.458437,0.953273,stand
25,0.104167,0.000389,0.041081,-0.999052,-0.014403,2.09167,-0.557901,0.024338,0.00864,0.046361,-0.987041,-0.15338,2.091074,-0.276047,0.033945,-0.017481,-0.027497,0.999444,-0.007108,2.085568,-0.458213,0.953405,stand
26,0.108333,0.000369,0.041143,-0.999049,-0.014424,2.091673,-0.557899,0.024337,0.008631,0.04636,-0.98704,-0.153387,2.091085,-0.276043,0.033935,-0.017626,-0.027492,0.999439,-0.007411,2.08561,-0.458094,0.953425,stand
27,0.1125,0.000299,0.041193,-0.999048,-0.014388,2.091665,-0.557907,0.024339,0.008583,0.046344,-0.987053,-0.153316,2.091084,-0.276036,0.033935,-0.017784,-0.027487,0.999434,-0.007682,2.085646,-0.457969,0.953452,stand
28,0.116667,0.000291,0.041144,-0.99905,-0.014392,2.091671,-0.557918,0.024345,0.008556,0.046533,-0.987064,-0.153185,2.091022,-0.276051,0.033972,-0.016597,-0.028229,0.999434,-0.007747,2.085777,-0.457967,0.953311,walk
29,0.120833,0.000272,0.041269,-0.999045,-0.014372,2.091674,-0.557919,0.024336,0.00859,0.046346,-0.987051,-0.153323,2.091084,-0.276041,0.033933,-0.016698,-0.028293,0.999428,-0.007968,2.085799,-0.457849,0.953293,walk
30,0.125,0.000266,0.041262,-0.999045,-0.014375,2.091675,-0.557917,0.024343,0.0086,0.046301,-0.987052,-0.153333,2.0911,-0.276037,0.033938,-0.016728,-0.02827,0.999427,-0.008118,2.085801,-0.457714,0.953282,walk
31,0.129167,0.000283,0.041331,-0.999042,-0.014381,2.091677,-0.557917,0.024339,0.008481,0.046082,-0.98707,-0.153291,2.091089,-0.276027,0.033942,-0.01672,-0.028297,0.999425,-0.008271,2.085786,-0.457593,0.953254,walk
32,0.133333,0.000201,0.041481,-0.999037,-0.014322,2.091676,-0.557931,0.024349,0.008475,0.046107,-0.987071,-0.153277,2.091097,-0.276021,0.033938,-0.016795,-0.028297,0.999422,-0.00849,2.085778,-0.457454,0.953236,walk
33,0.1375,0.000165,0.041594,-0.999032,-0.014312,2.091673,-0.557932,0.024351,0.008502,0.045952,-0.987076,-0.153289,2.091098,-0.27602,0.033938,-0.018061,-0.02764,0.999416,-0.008792,2.0857,-0.457218,0.95336,walk
34,0.141667,0.000169,0.041522,-0.999035,-0.014337,2.091673,-0.557937,0.024348,0.008973,0.045876,-0.987024,-0.153621,2.091115,-0.276066,0.033993,-0.018135,-0.027636,0.999413,-0.008957,2.085697,-0.457078,0.953364,walk
35,0.145833,0.000115,0.041686,-0.999028,-0.01435,2.091676,-0.557949,0.024349,0.008939,0.045901,-0.987027,-0.153593,2.091104,-0.276063,0.033992,-0.018321,-0.027588,0.99941,-0.009121,2.085721,-0.456929,0.953376,walk
36,0.15,8.6e-05,0.041832,-0.999022,-0.014344,2.091675,-0.557947,0.024352,0.008891,0.045791,-0.987033,-0.153588,2.091102,-0.276063,0.033995,-0.018534,-0.027585,0.999404,-0.00932,2.085747,-0.456777,0.953399,walk
37,0.154167,3.1e-05,0.041857,-0.999022,-0.014279,2.091681,-0.557967,0.024351,0.008961,0.04582,-0.987031,-0.15359,2.091114,-0.276054,0.033983,-0.017294,-0.028356,0.999406,-0.00924,2.08585,-0.456774,0.953237,walk
38,0.158333,6.3e-05,0.042034,-0.999013,-0.014347,2.091689,-0.557981,0.024349,0.008951,0.045757,-0.987031,-0.153612,2.091103,-0.276052,0.034003,-0.017363,-0.028388,0.999403,-0.009297,2.085846,-0.456638,0.953223,walk
39,0.1625,2.3e-05,0.042132,-0.999009,-0.014334,2.091696,-0.558002,0.024352,0.008936,0.04569,-0.987043,-0.153555,2.091112,-0.276058,0.034003,-0.017397,-0.028442,0.9994,-0.009375,2.085843,-0.456498,0.9532,walk
40,0.166667,2e-05,0.042301,-0.999001,-0.014384,2.091692,-0.558007,0.024355,0.008877,0.045631,-0.98705,-0.15353,2.091105,-0.276045,0.034006,-0.01741,-0.028464,0.999399,-0.009449,2.085831,-0.45635,0.953178,walk
41,0.170833,-3.9e-05,0.042359,-0.998999,-0.014412,2.091695,-0.558013,0.024348,0.008862,0.045581,-0.987053,-0.153527,2.091115,-0.276044,0.034003,-0.017433,-0.028421,0.999399,-0.009487,2.085807,-0.456193,0.953161,walk
42,0.175,-0.000133,0.042555,-0.998991,-0.014368,2.091692,-0.558035,0.024352,0.008847,0.045573,-0.987057,-0.153506,2.091115,-0.276041,0.034006,-0.017474,-0.028434,0.999397,-0.009553,2.085782,-0.456046,0.953137,walk
43,0.179167,-8.6e-05,0.042766,-0.998981,-0.01444,2.091709,-0.558051,0.024365,0.008795,0.045532,-0.987064,-0.153474,2.09111,-0.276032,0.034008,-0.017464,-0.028415,0.999398,-0.009554,2.085748,-0.455885,0.953123,walk
44,0.183333,-0.000135,0.042948,-0.998973,-0.014453,2.091698,-0.558062,0.02435,0.008785,0.045447,-0.987071,-0.153457,2.091123,-0.276035,0.034007,-0.01747,-0.028417,0.999398,-0.009531,2.085714,-0.455727,0.953106,walk
45,0.1875,-0.00023,0.043118,-0.998966,-0.014447,2.091692,-0.558072,0.024346,0.008733,0.045288,-0.987081,-0.153439,2.091132,-0.276031,0.033998,-0.017508,-0.028434,0.999397,-0.009518,2.08569,-0.455568,0.953093,walk
46,0.191667,-0.000276,0.043395,-0.998953,-0.014499,2.091701,-0.558096,0.024351,0.008719,0.045256,-0.98708,-0.153454,2.091129,-0.276032,0.034,-0.017538,-0.028441,0.999397,-0.009481,2.085669,-0.455413,0.953088,walk
47,0.195833,-0.000328,0.043573,-0.998945,-0.014503,2.091703,-0.558111,0.024346,0.008661,0.045146,-0.987087,-0.153448,2.091136,-0.276027,0.034005,-0.017652,-0.028498,0.999393,-0.009494,2.08566,-0.455251,0.953079,walk
48,0.2,-0.000381,0.043858,-0.998932,-0.014537,2.09171,-0.558137,0.024348,0.008667,0.045091,-0.987095,-0.153413,2.091137,-0.276022,0.034009,-0.01784,-0.028483,0.99939,-0.009516,2.08564,-0.455076,0.953104,walk
49,0.204167,-0.000433,0.04418,-0.998917,-0.014581,2.091701,-0.558156,0.024343,0.008681,0.045149,-0.987092,-0.153415,2.091143,-0.276024,0.034009,-0.019421,-0.027875,0.999377,-0.009608,2.085542,-0.454803,0.953261,walk
50,0.208333,-0.000501,0.044559,-0.9989,-0.014599,2.091709,-0.558168,0.024353,0.008644,0.045075,-0.987096,-0.153415,2.091143,-0.276014,0.034006,-0.019746,-0.027895,0.999369,-0.009675,2.085558,-0.454613,0.953311,walk
51,0.2125,-0.00057,0.04487,-0.998885,-0.014683,2.091711,-0.558191,0.024346,0.008652,0.04491,-0.987101,-0.153428,2.091141,-0.276016,0.034017,-0.020106,-0.027891,0.999362,-0.009719,2.085574,-0.454415,0.953386,walk
52,0.216667,-0.000654,0.045283,-0.998866,-0.014695,2.091712,-0.558221,0.024353,0.008571,0.044847,-0.987112,-0.15338,2.091141,-0.276016,0.034021,-0.01897,-0.028756,0.999361,-0.009529,2.085662,-0.454365,0.953269,walk
53,0.220833,-0.0007,0.045576,-0.998851,-0.014787,2.091718,-0.558248,0.02434,0.008554,0.044817,-0.987114,-0.153378,2.091144,-0.276006,0.034021,-0.019221,-0.028814,0.999355,-0.009481,2.085678,-0.454157,0.953305,walk
54,0.225,-0.000791,0.045924,-0.998835,-0.014798,2.091711,-0.558274,0.024343,0.008491,0.04467,-0.987127,-0.153336,2.091147,-0.276003,0.034023,-0.019402,-0.028913,0.999349,-0.009414,2.085658,-0.45397,0.95332,walk
55,0.229167,-0.000849,0.046346,-0.998815,-0.014842,2.091724,-0.558308,0.024339,0.008428,0.044589,-0.987141,-0.153274,2.091144,-0.276006,0.034022,-0.019532,-0.029016,0.999344,-0.009336,2.085623,-0.453776,0.953321,walk
56,0.233333,-0.00094,0.046767,-0.998795,-0.01488,2.091722,-0.558343,0.024335,0.008403,0.044445,-0.987147,-0.153281,2.091145,-0.275995,0.034028,-0.019611,-0.029083,0.999342,-0.009218,2.085581,-0.453582,0.95331,walk
57,0.2375,-0.000981,0.047222,-0.998772,-0.014954,2.091715,-0.558371,0.024333,0.008431,0.044381,-0.987148,-0.153292,2.09115,-0.276,0.034044,-0.019613,-0.0292,0.99934,-0.009106,2.085523,-0.453392,0.953286,walk
