Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.012673,0.009866,-0.367405,0.929922,-0.579602,1.099033,0.046308,-0.011378,0.016416,-0.43997,0.89779,-0.779735,0.881679,0.043384,-0.000224,-0.015325,0.329108,-0.944168,-0.682206,0.971662,0.969269,stand
1,0.004167,-0.012621,0.009936,-0.367364,0.929939,-0.57959,1.099047,0.046315,-0.011345,0.016377,-0.439949,0.897802,-0.779749,0.881676,0.043387,-0.000158,-0.015273,0.329069,-0.944182,-0.68222,0.971399,0.969218,stand
2,0.008333,-0.012637,0.010013,-0.367369,0.929936,-0.579578,1.099049,0.046323,-0.011287,0.016282,-0.439959,0.897799,-0.779753,0.881673,0.043381,-8.6e-05,-0.015222,0.329051,-0.944189,-0.682247,0.971125,0.969172,stand
3,0.0125,-0.012653,0.010009,-0.367361,0.929938,-0.579567,1.099065,0.046328,-0.011166,0.0162,-0.439952,0.897806,-0.779757,0.881675,0.043379,-0.000119,-0.015108,0.329016,-0.944203,-0.6823,0.970898,0.96912,stand
4,0.016667,-0.014402,0.008335,-0.366844,0.930134,-0.579832,1.099106,0.046168,-0.011219,0.016232,-0.43995,0.897806,-0.779768,0.881679,0.043372,-0.000163,-0.01502,0.328968,-0.944222,-0.682325,0.970633,0.96908,stand
5,0.020833,-0.015854,0.007746,-0.366845,0.930115,-0.579851,1.099158,0.046105,-0.011165,0.016124,-0.439983,0.897792,-0.779762,0.881675,0.043379,-0.000255,-0.015102,0.328864,-0.944257,-0.682324,0.970356,0.969057,stand
6,0.025,-0.016505,0.007371,-0.366634,0.93019,-0.579868,1.099231,0.046085,-0.011218,0.016202,-0.439927,0.897817,-0.779771,0.881679,0.043373,-0.000322,-0.015224,0.328746,-0.944295,-0.682336,0.970076,0.969039,stand
7,0.029167,-0.0153,0.007781,-0.366908,0.930099,-0.579849,1.099118,0.046108,-0.011219,0.016174,-0.439957,0.897803,-0.779769,0.88168,0.043371,-0.000393,-0.015325,0.328692,-0.944313,-0.682346,0.969805,0.969014,stand
8,0.033333,-0.015357,0.007602,-0.366904,0.930101,-0.579844,1.099125,0.046093,-0.011107,0.016071,-0.439987,0.897792,-0.779759,0.881686,0.043368,-0.000427,-0.015469,0.328647,-0.944326,-0.682364,0.969548,0.968984,stand
9,0.0375,-0.015311,0.007565,-0.366932,0.930091,-0.579845,1.09913,0.046075,-0.011275,0.016151,-0.439988,0.897787,-0.779753,0.881692,0.043361,-0.00032,-0.015668,0.328603,-0.944338,-0.682385,0.969289,0.968946,stand
10,0.041667,-0.014325,0.007578,-0.366705,0.930196,-0.579842,1.099078,0.046082,-0.011326,0.01616,-0.440032,0.897765,-0.779741,0.881694,0.043364,-0.000308,-0.01585,0.328496,-0.944372,-0.682406,0.969028,0.968922,stand
11,0.045833,-0.015169,0.007513,-0.366899,0.930107,-0.579832,1.099118,0.046081,-0.011423,0.016186,-0.440037,0.897761,-0.779735,0.881698,0.043355,-0.000235,-0.016075,0.328388,-0.944406,-0.682407,0.968785,0.968883,stand
12,0.05,-0.014711,0.007567,-0.36682,0.930145,-0.579826,1.099079,0.046066,-0.011471,0.016289,-0.440026,0.897764,-0.779724,0.881705,0.043351,-0.000196,-0.016293,0.328322,-0.944425,-0.682398,0.968491,0.968877,stand
13,0.054167,-0.01253,0.00761,-0.366264,0.930396,-0.57992,1.099112,0.046062,-0.01156,0.016391,-0.440014,0.897767,-0.779715,0.881709,0.043344,-4.9e-05,-0.016516,0.328256,-0.944444,-0.682446,0.968267,0.968839,stand
14,0.058333,-0.012506,0.008206,-0.366495,0.9303,-0.579804,1.099002,0.046123,-0.011629,0.016452,-0.440008,0.897768,-0.779704,0.881714,0.043346,-6e-06,-0.016692,0.328112,-0.944491,-0.682484,0.968015,0.96884,stand
15,0.0625,-0.012319,0.008972,-0.366796,0.930177,-0.57976,1.099035,0.046144,-0.011643,0.016421,-0.440074,0.897736,-0.779682,0.881717,0.043344,-8.6e-05,-0.016994,0.327906,-0.944557,-0.682451,0.967689,0.968842,stand
16,0.066667,-0.011804,0.009341,-0.366567,0.93027,-0.579693,1.099094,0.046241,-0.01174,0.016509,-0.440083,0.897729,-0.779668,0.881719,0.043344,0.000135,-0.017321,0.327871,-0.944564,-0.682523,0.967469,0.968827,stand
17,0.070833,-0.011416,0.009801,-0.366499,0.930297,-0.579645,1.099133,0.046294,-0.011846,0.016604,-0.440089,0.897723,-0.779655,0.881724,0.043339,-0.002523,-0.018541,0.327417,-0.944695,-0.682326,0.966819,0.969198,stand
18,0.075,-0.011397,0.010093,-0.366461,0.930309,-0.579626,1.099125,0.046311,-0.011974,0.016725,-0.440111,0.897708,-0.779646,0.88173,0.043334,-0.000624,-0.017541,0.327538,-0.944675,-0.682516,0.966898,0.968894,walk
19,0.079167,-0.011384,0.010328,-0.366381,0.930338,-0.579622,1.099114,0.046324,-0.011965,0.016758,-0.440139,0.897693,-0.77963,0.881731,0.043335,-0.000644,-0.017656,0.327346,-0.944739,-0.682545,0.966617,0.968864,walk
20,0.083333,-0.011531,0.010439,-0.366393,0.93033,-0.57961,1.099094,0.046346,-0.012052,0.016862,-0.440125,0.897697,-0.779619,0.881734,0.043343,-0.000652,-0.017794,0.327086,-0.944827,-0.682592,0.96633,0.968858,walk
21,0.0875,-0.011377,0.010486,-0.366219,0.9304,-0.57964,1.099074,0.046336,-0.012113,0.01686,-0.440203,0.897658,-0.779604,0.881735,0.043346,-0.000533,-0.017899,0.326863,-0.944902,-0.682638,0.966048,0.96882,walk
