Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.024355,-0.002352,-0.004195,-0.999692,-1.391253,0.024057,0.021012,0.022018,-0.009226,0.131558,-0.991021,-1.376433,-0.287558,0.018948,-0.010557,0.010065,0.019082,0.999712,-1.378946,-0.142274,0.944478,stand
1,0.004167,0.02448,-0.00227,-0.004092,-0.999689,-1.391261,0.024072,0.021005,0.022006,-0.009222,0.131461,-0.991034,-1.376441,-0.287584,0.01895,-0.010601,0.010394,0.018642,0.999716,-1.378932,-0.142675,0.944475,stand
2,0.008333,0.024748,-0.002092,-0.004087,-0.999683,-1.391262,0.024083,0.021009,0.021861,-0.009195,0.131399,-0.991046,-1.376453,-0.287597,0.018944,-0.01072,0.010662,0.018123,0.999721,-1.37891,-0.143127,0.944474,stand
3,0.0125,0.024762,-0.002117,-0.004013,-0.999683,-1.391271,0.024104,0.021015,0.021888,-0.009169,0.131361,-0.99105,-1.376467,-0.287602,0.018945,-0.010927,0.010905,0.017554,0.999727,-1.378883,-0.143585,0.944468,stand
4,0.016667,0.025027,-0.002059,-0.003939,-0.999677,-1.391284,0.024118,0.021013,0.021703,-0.009172,0.131372,-0.991053,-1.376465,-0.287608,0.01895,-0.011213,0.011254,0.017025,0.999729,-1.378841,-0.144077,0.944442,stand
5,0.020833,0.025318,-0.001905,-0.003946,-0.99967,-1.391292,0.024121,0.021025,0.021553,-0.0091,0.131361,-0.991059,-1.376467,-0.287615,0.01895,-0.011366,0.011682,0.016525,0.999731,-1.378826,-0.14456,0.944414,stand
6,0.025,0.025505,-0.001855,-0.00385,-0.999666,-1.391309,0.024141,0.021025,0.021485,-0.009078,0.131403,-0.991055,-1.376472,-0.287615,0.018956,-0.011425,0.012161,0.016237,0.999729,-1.3788,-0.145056,0.944409,stand
7,0.029167,0.025457,-0.001998,-0.00385,-0.999667,-1.391314,0.024168,0.021027,0.021257,-0.009036,0.13143,-0.991056,-1.37647,-0.287617,0.018953,-0.011538,0.012498,0.015986,0.999728,-1.378779,-0.145538,0.944417,stand
8,0.033333,0.025937,-0.001799,-0.003856,-0.999655,-1.391318,0.024181,0.021045,0.021157,-0.009026,0.131476,-0.991053,-1.376471,-0.287623,0.018959,-0.011575,0.012789,0.015661,0.999729,-1.378779,-0.14603,0.944424,stand
9,0.0375,0.026085,-0.001766,-0.003755,-0.999651,-1.391324,0.0242,0.021046,0.021043,-0.009018,0.131464,-0.991057,-1.376472,-0.287625,0.018959,-0.011713,0.013131,0.015318,0.999728,-1.378745,-0.146544,0.944433,stand
