Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.020522,0.022413,-0.650794,0.758646,-0.284779,1.535667,0.056985,-0.012641,0.033265,-0.732509,0.679826,-0.599183,1.501006,0.058287,-0.001635,-0.025388,0.623532,-0.781383,-0.450885,1.488854,0.980278,stand
1,0.004167,-0.0209,0.022596,-0.65087,0.758565,-0.284751,1.535691,0.056993,-0.012518,0.033133,-0.73251,0.679834,-0.599189,1.500997,0.058288,-0.001668,-0.02575,0.623536,-0.781369,-0.451216,1.488861,0.98028,stand
2,0.008333,-0.021253,0.022766,-0.650961,0.758472,-0.284723,1.535723,0.057,-0.01258,0.033156,-0.732437,0.679911,-0.599196,1.500999,0.058283,-0.001723,-0.02614,0.623565,-0.781333,-0.451554,1.488864,0.980282,stand
3,0.0125,-0.021707,0.022917,-0.650999,0.758422,-0.284688,1.535744,0.057012,-0.012576,0.033168,-0.732439,0.679908,-0.599205,1.500995,0.05828,-0.00179,-0.026544,0.623625,-0.781271,-0.451896,1.48888,0.980283,stand
4,0.016667,-0.022052,0.023058,-0.651021,0.758389,-0.284657,1.535761,0.057024,-0.012471,0.033097,-0.732456,0.679895,-0.599198,1.500981,0.05829,-0.001888,-0.026953,0.623679,-0.781214,-0.452278,1.488902,0.98027,stand
5,0.020833,-0.022328,0.023304,-0.651045,0.758353,-0.284638,1.53578,0.057028,-0.012456,0.033161,-0.732432,0.679918,-0.5992,1.50098,0.058291,-0.002042,-0.027362,0.623781,-0.781117,-0.452651,1.488906,0.980273,stand
6,0.025,-0.022628,0.023361,-0.651064,0.758326,-0.284612,1.535795,0.057035,-0.012417,0.033089,-0.732402,0.679955,-0.599205,1.500975,0.058293,-0.002171,-0.027768,0.623869,-0.781033,-0.453007,1.488928,0.980268,stand
7,0.029167,-0.022847,0.023419,-0.6512,0.758201,-0.284595,1.535839,0.057041,-0.012422,0.033124,-0.73237,0.679987,-0.599211,1.500965,0.0583,-0.002224,-0.02818,0.623818,-0.781058,-0.453408,1.488943,0.980259,stand
8,0.033333,-0.023101,0.023562,-0.651187,0.7582,-0.28457,1.535862,0.057041,-0.012378,0.033086,-0.732358,0.680003,-0.599215,1.500959,0.058305,-0.002264,-0.028644,0.623838,-0.781025,-0.453798,1.488945,0.980261,stand
9,0.0375,-0.023488,0.023687,-0.651229,0.758148,-0.284531,1.535889,0.057057,-0.012326,0.033061,-0.732301,0.680066,-0.599223,1.500958,0.058301,-0.00255,-0.02908,0.623975,-0.780899,-0.45424,1.488953,0.980237,stand
10,0.041667,-0.023859,0.023859,-0.651292,0.758077,-0.284498,1.535939,0.057075,-0.012252,0.033009,-0.732321,0.680049,-0.599221,1.500952,0.0583,-0.002688,-0.029544,0.624014,-0.78085,-0.454651,1.488964,0.980225,stand
11,0.045833,-0.024224,0.024074,-0.651297,0.758054,-0.284463,1.535963,0.05709,-0.012236,0.032989,-0.732304,0.680068,-0.599224,1.500953,0.058299,-0.002924,-0.029926,0.624096,-0.780769,-0.455059,1.488973,0.980234,stand
12,0.05,-0.024525,0.024145,-0.651328,0.758015,-0.284422,1.535993,0.057104,-0.012154,0.032931,-0.732268,0.680111,-0.599244,1.500944,0.058306,-0.003008,-0.030321,0.624004,-0.780827,-0.455506,1.488982,0.980226,stand
13,0.054167,-0.024495,0.023739,-0.65121,0.758131,-0.284369,1.536003,0.057174,-0.012101,0.032843,-0.732262,0.680123,-0.59925,1.500941,0.058299,-0.003161,-0.030756,0.623988,-0.780822,-0.455942,1.488996,0.980218,walk
14,0.058333,-0.024998,0.023934,-0.651234,0.758087,-0.284336,1.536039,0.057196,-0.01208,0.032826,-0.732195,0.680196,-0.599262,1.500933,0.058309,-0.003317,-0.031209,0.624001,-0.780793,-0.456381,1.489004,0.980217,walk
15,0.0625,-0.025319,0.024073,-0.651253,0.758056,-0.284299,1.536062,0.057214,-0.011891,0.032691,-0.732246,0.680151,-0.599253,1.500921,0.058323,-0.003414,-0.031575,0.624019,-0.780764,-0.45683,1.489033,0.980208,walk
16,0.066667,-0.025644,0.02423,-0.651298,0.758002,-0.284252,1.53611,0.057217,-0.011888,0.032652,-0.732168,0.680237,-0.599272,1.500924,0.058319,-0.003601,-0.031929,0.623987,-0.780774,-0.457312,1.489061,0.980208,walk
17,0.070833,-0.026218,0.024445,-0.651258,0.758009,-0.284222,1.536129,0.057236,-0.011827,0.032553,-0.732116,0.680299,-0.599285,1.500923,0.05832,-0.003797,-0.032379,0.623978,-0.780762,-0.4578,1.489061,0.980213,walk
18,0.075,-0.026546,0.024562,-0.651321,0.75794,-0.284181,1.536168,0.05725,-0.011763,0.032474,-0.732145,0.680273,-0.599285,1.50092,0.058324,-0.004055,-0.032809,0.623946,-0.780768,-0.458295,1.489067,0.98021,walk
19,0.079167,-0.027042,0.024765,-0.651361,0.757882,-0.284155,1.536184,0.057265,-0.011661,0.032336,-0.732094,0.680336,-0.599305,1.500917,0.058327,-0.004147,-0.033227,0.623784,-0.780879,-0.458841,1.489076,0.980198,walk
20,0.083333,-0.027493,0.024927,-0.651365,0.757856,-0.284124,1.536215,0.057282,-0.011582,0.032261,-0.732056,0.680382,-0.599325,1.500918,0.058328,-0.004326,-0.033688,0.623766,-0.780872,-0.45934,1.489068,0.980218,walk
21,0.0875,-0.027814,0.025136,-0.651429,0.757783,-0.284091,1.536248,0.057298,-0.011458,0.032089,-0.732028,0.680422,-0.599343,1.50092,0.058337,-0.004559,-0.034182,0.623721,-0.780886,-0.45984,1.489049,0.98024,walk
22,0.091667,-0.028386,0.025272,-0.651381,0.757798,-0.284055,1.536269,0.057314,-0.01139,0.03202,-0.731971,0.680487,-0.599366,1.500926,0.058343,-0.004797,-0.034584,0.623703,-0.780881,-0.460375,1.489071,0.980227,walk
23,0.095833,-0.028867,0.025509,-0.651393,0.757762,-0.284018,1.53629,0.057337,-0.009537,0.033788,-0.734346,0.677867,-0.598908,1.5008,0.058642,-0.004934,-0.035052,0.623545,-0.780985,-0.460924,1.489077,0.980233,walk
24,0.1,-0.029344,0.025683,-0.651427,0.757708,-0.283988,1.536332,0.057351,-0.009476,0.033842,-0.734314,0.677899,-0.59891,1.500786,0.058655,-0.005177,-0.035533,0.623499,-0.780999,-0.461466,1.48904,0.980266,walk
25,0.104167,-0.029709,0.025839,-0.651428,0.757688,-0.283961,1.536349,0.05738,-0.009438,0.03388,-0.734313,0.677899,-0.598906,1.500773,0.05868,-0.005381,-0.035946,0.623465,-0.781006,-0.462036,1.489026,0.980294,walk
26,0.108333,-0.030045,0.025887,-0.65145,0.757655,-0.283924,1.53638,0.057392,-0.009397,0.034229,-0.734365,0.677826,-0.598888,1.500775,0.058714,-0.005528,-0.036425,0.623278,-0.781132,-0.462656,1.48902,0.980297,walk
27,0.1125,-0.030394,0.026049,-0.651494,0.757597,-0.283905,1.536412,0.057406,-0.009368,0.034401,-0.734306,0.677881,-0.598899,1.500772,0.058741,-0.005953,-0.036864,0.623238,-0.78114,-0.463247,1.488974,0.98033,walk
28,0.116667,-0.030861,0.026261,-0.651484,0.757579,-0.283875,1.53644,0.057422,-0.00929,0.034469,-0.734281,0.677906,-0.598901,1.500768,0.058762,-0.006104,-0.037291,0.623152,-0.781188,-0.463876,1.488961,0.980344,walk
29,0.120833,-0.031215,0.026441,-0.651525,0.757524,-0.283848,1.53646,0.057437,-0.009227,0.034413,-0.734214,0.677982,-0.598914,1.500772,0.058762,-0.006207,-0.037759,0.62309,-0.781214,-0.464505,1.488924,0.980378,walk
30,0.125,-0.031557,0.026627,-0.651591,0.757446,-0.28382,1.536492,0.057458,-0.009174,0.034244,-0.734185,0.678023,-0.598925,1.500773,0.058766,-0.006356,-0.038279,0.623023,-0.78124,-0.465129,1.488877,0.980429,walk
31,0.129167,-0.031947,0.026782,-0.65163,0.757391,-0.283797,1.536513,0.057483,-0.009209,0.033982,-0.733982,0.678255,-0.598974,1.500783,0.058746,-0.006605,-0.03877,0.622951,-0.781271,-0.465804,1.488844,0.980472,walk
32,0.133333,-0.032353,0.026901,-0.651619,0.757379,-0.283775,1.536538,0.057502,-0.008653,0.031932,-0.733861,0.678494,-0.59909,1.500869,0.058636,-0.007008,-0.039148,0.622952,-0.781248,-0.466423,1.488803,0.980535,walk
33,0.1375,-0.032604,0.027013,-0.651628,0.757356,-0.283749,1.536567,0.057515,-0.008614,0.031703,-0.733795,0.678576,-0.599112,1.500881,0.058626,-0.007291,-0.039569,0.622821,-0.781329,-0.467091,1.488759,0.980584,walk
34,0.141667,-0.032961,0.027138,-0.651686,0.757286,-0.283739,1.53658,0.057542,-0.008517,0.031427,-0.733751,0.678637,-0.599126,1.500891,0.05862,-0.007653,-0.040117,0.622748,-0.781356,-0.467736,1.488721,0.980625,walk
35,0.145833,-0.033144,0.02719,-0.651684,0.757279,-0.283721,1.536599,0.05755,-0.008522,0.031101,-0.733695,0.678713,-0.599141,1.500902,0.058609,-0.007993,-0.040576,0.622666,-0.781394,-0.468415,1.488679,0.980645,walk
36,0.15,-0.033394,0.027315,-0.651687,0.75726,-0.283693,1.536625,0.057562,-0.008622,0.030595,-0.733526,0.678918,-0.599189,1.50093,0.058573,-0.008456,-0.041032,0.622592,-0.781425,-0.4691,1.488585,0.980697,walk
37,0.154167,-0.033672,0.027466,-0.651711,0.757221,-0.283685,1.536638,0.057586,-0.0087,0.029722,-0.733205,0.679302,-0.599272,1.500963,0.058505,-0.008877,-0.041563,0.622631,-0.781361,-0.469773,1.4885,0.980733,walk
38,0.158333,-0.033788,0.027503,-0.651698,0.757226,-0.283675,1.536648,0.057594,-0.009088,0.029005,-0.732698,0.679875,-0.599387,1.501017,0.058427,-0.009153,-0.04205,0.622535,-0.781408,-0.470507,1.488431,0.980742,walk
39,0.1625,-0.033826,0.027539,-0.651692,0.757229,-0.283661,1.536659,0.057595,-0.009356,0.028292,-0.732134,0.680509,-0.599506,1.501064,0.058363,-0.009668,-0.042505,0.622614,-0.781314,-0.471181,1.488345,0.980798,walk
40,0.166667,-0.034051,0.027624,-0.651692,0.757215,-0.283663,1.536674,0.057612,-0.009472,0.027861,-0.731718,0.680972,-0.599607,1.501105,0.05832,-0.010051,-0.042841,0.622443,-0.781427,-0.471921,1.488288,0.98081,walk
41,0.170833,-0.034145,0.027732,-0.651692,0.757207,-0.283652,1.536692,0.057619,-0.009446,0.027561,-0.731471,0.68125,-0.599653,1.501112,0.058316,-0.010443,-0.043302,0.622413,-0.781421,-0.472587,1.488211,0.980861,walk
42,0.175,-0.034245,0.027871,-0.651717,0.757176,-0.283641,1.536708,0.057621,-0.00916,0.027267,-0.731445,0.681294,-0.59968,1.501126,0.058329,-0.010845,-0.043722,0.622282,-0.781496,-0.473304,1.488133,0.980892,walk
43,0.179167,-0.034206,0.027874,-0.651684,0.757206,-0.283631,1.53672,0.057628,-0.009108,0.027183,-0.731406,0.68134,-0.599689,1.501133,0.058338,-0.011387,-0.043986,0.622333,-0.781432,-0.474041,1.487999,0.980948,walk
44,0.183333,-0.034341,0.027934,-0.651685,0.757196,-0.283623,1.536728,0.057639,-0.008813,0.026811,-0.731521,0.681234,-0.599699,1.50116,0.058347,-0.011913,-0.04439,0.622269,-0.781453,-0.474803,1.487864,0.98097,walk
45,0.1875,-0.034352,0.028031,-0.651719,0.757163,-0.283614,1.536749,0.057643,-0.008571,0.026636,-0.731658,0.681097,-0.599682,1.501166,0.058367,-0.012212,-0.044858,0.622189,-0.781485,-0.475555,1.48777,0.980979,walk
46,0.191667,-0.034271,0.027979,-0.651707,0.757179,-0.283602,1.536763,0.057648,-0.008293,0.0265,-0.731804,0.68095,-0.599665,1.501178,0.058398,-0.012672,-0.045232,0.622112,-0.781518,-0.476293,1.48766,0.981013,walk
47,0.195833,-0.034379,0.028134,-0.651676,0.757196,-0.283611,1.536765,0.05765,-0.007921,0.026181,-0.731972,0.680785,-0.599651,1.501189,0.058433,-0.013181,-0.045534,0.622118,-0.781487,-0.476988,1.48753,0.981056,walk
48,0.2,-0.03439,0.028164,-0.651637,0.757227,-0.283603,1.536768,0.057661,-0.007682,0.025921,-0.732045,0.68072,-0.599657,1.501195,0.058455,-0.013593,-0.045839,0.622012,-0.781547,-0.477754,1.487404,0.981071,walk
49,0.204167,-0.034426,0.028247,-0.651578,0.757274,-0.283608,1.536776,0.057666,-0.007459,0.025669,-0.7321,0.680672,-0.599665,1.501217,0.058464,-0.014002,-0.046176,0.622,-0.781529,-0.478486,1.487266,0.981102,walk
50,0.208333,-0.034425,0.028312,-0.65155,0.757296,-0.283583,1.536786,0.057681,-0.007229,0.025265,-0.732063,0.68073,-0.599689,1.501236,0.058472,-0.014542,-0.04644,0.621879,-0.7816,-0.479281,1.487108,0.981113,walk
51,0.2125,-0.034326,0.028326,-0.651553,0.757296,-0.283573,1.536801,0.057687,-0.007111,0.024899,-0.731992,0.680821,-0.599721,1.501255,0.058477,-0.015029,-0.04684,0.621851,-0.781589,-0.480005,1.486964,0.981127,walk
52,0.216667,-0.034377,0.028427,-0.651499,0.757337,-0.283568,1.536808,0.057698,-0.006985,0.024618,-0.731888,0.680945,-0.599764,1.501281,0.058477,-0.015525,-0.047174,0.621727,-0.781658,-0.480765,1.486819,0.981142,walk
53,0.220833,-0.034324,0.028515,-0.651437,0.757389,-0.283563,1.536807,0.057712,-0.006772,0.024157,-0.731803,0.681055,-0.599805,1.501306,0.058485,-0.01591,-0.047284,0.621748,-0.781627,-0.481509,1.486685,0.981161,walk
54,0.225,-0.034244,0.028532,-0.651353,0.757465,-0.283557,1.53681,0.057729,-0.006718,0.023805,-0.731646,0.681236,-0.59985,1.501331,0.058479,-0.016347,-0.047428,0.621673,-0.781669,-0.482332,1.48653,0.981197,walk
55,0.229167,-0.034306,0.028719,-0.651262,0.757533,-0.283551,1.536813,0.057744,-0.007434,0.023991,-0.73133,0.681561,-0.599909,1.501376,0.058403,-0.016694,-0.047615,0.621572,-0.78173,-0.483113,1.486392,0.981218,walk
56,0.233333,-0.034048,0.028786,-0.651198,0.757597,-0.283534,1.536797,0.057762,-0.007614,0.023846,-0.731173,0.681733,-0.599957,1.501403,0.058381,-0.017181,-0.047862,0.621495,-0.781766,-0.483877,1.486207,0.981247,walk
57,0.2375,-0.033969,0.028898,-0.651046,0.757727,-0.283526,1.536785,0.057777,-0.007541,0.02352,-0.731027,0.681902,-0.599997,1.50142,0.058384,-0.017601,-0.047918,0.621475,-0.781769,-0.484619,1.486045,0.981253,walk
58,0.241667,-0.033627,0.028997,-0.65089,0.757873,-0.283503,1.53676,0.057798,-0.007298,0.023143,-0.730902,0.682051,-0.600037,1.501437,0.058412,-0.01812,-0.048035,0.621346,-0.781853,-0.485394,1.485863,0.981279,walk
59,0.245833,-0.033349,0.029131,-0.650677,0.758062,-0.283488,1.536717,0.057825,-0.007019,0.022768,-0.730837,0.682136,-0.600057,1.501442,0.058444,-0.018473,-0.048149,0.621142,-0.782,-0.486213,1.48572,0.981276,walk
60,0.25,-0.032922,0.029252,-0.650487,0.758239,-0.283469,1.536671,0.057855,-0.006566,0.022324,-0.730846,0.682146,-0.600069,1.501438,0.058494,-0.018844,-0.04838,0.621094,-0.782015,-0.486991,1.485565,0.981286,walk
