Frame,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.004071,0.025027,-0.890485,-0.454307,1.710449,-0.891953,0.010232,-0.012087,-0.029846,0.809775,0.585856,1.994851,-0.737866,0.015997,-0.035421,-0.000949,0.837402,0.545438,1.812178,-0.838379,0.931155,stand
1,0.004167,0.004126,0.025122,-0.890448,-0.454372,1.710485,-0.89193,0.010263,-0.012233,-0.029966,0.809767,0.585858,1.994853,-0.737867,0.015988,-0.035476,-0.000741,0.837682,0.545005,1.812096,-0.838291,0.93109,stand
2,0.008333,0.004089,0.024716,-0.890499,-0.454295,1.710451,-0.891924,0.01025,-0.012268,-0.029975,0.809781,0.585838,1.994836,-0.737863,0.015994,-0.035507,-0.000934,0.837919,0.544638,1.812015,-0.838245,0.931033,stand
3,0.0125,0.004045,0.024317,-0.890618,-0.454083,1.710451,-0.891907,0.010228,-0.01237,-0.030016,0.809777,0.585838,1.994827,-0.737861,0.015993,-0.035583,0.000404,0.837751,0.544892,1.812194,-0.838419,0.930894,stand
4,0.016667,0.004332,0.02463,-0.890516,-0.454264,1.710423,-0.891863,0.010249,-0.012409,-0.030027,0.80976,0.585861,1.994821,-0.737855,0.015994,-0.036133,0.000285,0.837914,0.544605,1.81213,-0.838371,0.930734,stand
5,0.020833,0.004246,0.024358,-0.890462,-0.454385,1.710438,-0.891845,0.010251,-0.012522,-0.030108,0.809751,0.585867,1.994811,-0.737856,0.015995,-0.034605,0.000895,0.839027,0.542987,1.811985,-0.838245,0.931221,stand
6,0.025,0.004226,0.024688,-0.890559,-0.454177,1.710485,-0.891847,0.010263,-0.012601,-0.030195,0.809735,0.585883,1.994807,-0.737861,0.015992,-0.034621,0.001051,0.839449,0.542333,1.811945,-0.838187,0.931254,stand
7,0.029167,0.004126,0.024089,-0.890715,-0.453905,1.710481,-0.891862,0.01025,-0.012628,-0.030244,0.809769,0.585833,1.994801,-0.73786,0.015986,-0.034603,0.001182,0.839799,0.541793,1.81189,-0.838127,0.931264,stand
8,0.033333,0.00418,0.024034,-0.890738,-0.453863,1.710499,-0.891849,0.010283,-0.012728,-0.030334,0.80976,0.585838,1.9948,-0.737857,0.01599,-0.034599,0.000788,0.840506,0.540696,1.811613,-0.837877,0.931326,stand
9,0.0375,0.004128,0.024007,-0.890727,-0.453885,1.710524,-0.891841,0.010287,-0.0128,-0.030357,0.809756,0.585841,1.994789,-0.737845,0.015986,-0.03455,0.000597,0.841008,0.539918,1.811472,-0.837738,0.931338,stand
10,0.041667,0.004065,0.024044,-0.890773,-0.453793,1.71055,-0.891836,0.010276,-0.012852,-0.030375,0.809789,0.585794,1.994782,-0.737841,0.01598,-0.034425,0.001164,0.84107,0.539828,1.811549,-0.837849,0.931225,stand
11,0.045833,0.004082,0.023884,-0.890787,-0.453775,1.710544,-0.891828,0.010294,-0.012937,-0.030494,0.809776,0.585803,1.994775,-0.737847,0.015977,-0.03433,0.000941,0.841487,0.539186,1.811424,-0.837761,0.931208,stand
12,0.05,0.004056,0.023645,-0.890816,-0.453731,1.710547,-0.891821,0.010295,-0.012959,-0.030477,0.809804,0.585765,1.99477,-0.737842,0.015968,-0.034268,0.00084,0.841829,0.538655,1.811294,-0.837695,0.931175,stand
13,0.054167,0.004085,0.023696,-0.890853,-0.453654,1.710542,-0.891826,0.010298,-0.013005,-0.030475,0.809809,0.585758,1.994762,-0.737844,0.015966,-0.034243,0.000731,0.842286,0.537942,1.811203,-0.83758,0.931169,stand
14,0.058333,0.004057,0.023396,-0.89088,-0.453618,1.710543,-0.8918,0.010298,-0.013064,-0.030566,0.809811,0.585748,1.994758,-0.737841,0.015966,-0.034072,0.000555,0.842692,0.537316,1.81109,-0.837488,0.931177,stand
15,0.0625,0.004111,0.023477,-0.890896,-0.453581,1.710551,-0.891796,0.010291,-0.013092,-0.030607,0.809834,0.585714,1.994754,-0.73784,0.015965,-0.033851,0.0003,0.843154,0.536605,1.810993,-0.837407,0.931175,stand
16,0.066667,0.004134,0.023203,-0.89091,-0.453569,1.710539,-0.89178,0.010317,-0.013123,-0.030632,0.809822,0.585728,1.99475,-0.737837,0.015962,-0.033783,-3.8e-05,0.84363,0.535861,1.810878,-0.837305,0.931202,stand
17,0.070833,0.004109,0.023205,-0.890951,-0.453488,1.710542,-0.891787,0.010315,-0.013232,-0.030737,0.809812,0.585734,1.994747,-0.737835,0.015959,-0.033697,-0.000116,0.843976,0.535322,1.810797,-0.837241,0.931193,stand
18,0.075,0.004235,0.023192,-0.890883,-0.453621,1.710487,-0.89176,0.010311,-0.013257,-0.030768,0.809828,0.58571,1.994745,-0.737831,0.015952,-0.033677,-0.000332,0.844379,0.534686,1.810681,-0.837156,0.931179,stand
19,0.079167,0.00419,0.023299,-0.890939,-0.453505,1.710499,-0.891756,0.010322,-0.013335,-0.030819,0.809864,0.585655,1.994746,-0.737832,0.015953,-0.033645,-0.000349,0.844824,0.533986,1.81063,-0.837071,0.931153,stand
20,0.083333,0.004084,0.023203,-0.891006,-0.45338,1.710536,-0.891769,0.01032,-0.013365,-0.030881,0.809882,0.585626,1.994748,-0.737839,0.015945,-0.033789,-0.000554,0.845152,0.533457,1.810485,-0.836939,0.931082,stand
21,0.0875,0.004123,0.022961,-0.891016,-0.453373,1.710539,-0.891766,0.01034,-0.013317,-0.03085,0.809891,0.585617,1.994741,-0.737838,0.015941,-0.033738,-0.00067,0.845531,0.53286,1.810393,-0.836855,0.931065,stand
22,0.091667,0.004127,0.023015,-0.891021,-0.45336,1.71055,-0.89176,0.010339,-0.013375,-0.030931,0.809887,0.585617,1.994745,-0.737837,0.015936,-0.033709,-0.000458,0.845839,0.532372,1.810337,-0.83679,0.931026,stand
23,0.095833,0.004125,0.023075,-0.891036,-0.453327,1.710558,-0.891765,0.010333,-0.01335,-0.030868,0.809894,0.585612,1.994735,-0.737843,0.015931,-0.033676,-0.001007,0.846396,0.531488,1.810179,-0.836582,0.931065,stand
24,0.1,0.004085,0.023235,-0.891041,-0.45331,1.710562,-0.891767,0.010332,-0.013392,-0.030924,0.809918,0.585574,1.994737,-0.737844,0.015928,-0.034003,-0.001457,0.847194,0.530192,1.809807,-0.836224,0.931025,stand
25,0.104167,0.004206,0.023076,-0.890949,-0.453498,1.71051,-0.891743,0.010324,-0.013479,-0.031015,0.80992,0.585565,1.99473,-0.737843,0.01592,-0.03298,-0.002264,0.847935,0.529069,1.809511,-0.836167,0.931205,stand
26,0.108333,0.004228,0.022935,-0.890954,-0.453495,1.710494,-0.891732,0.010322,-0.013445,-0.031027,0.809929,0.585553,1.994723,-0.737843,0.015922,-0.032444,-0.002333,0.848359,0.528422,1.809352,-0.836098,0.93122,stand
27,0.1125,0.004229,0.023035,-0.890944,-0.45351,1.710485,-0.891722,0.010334,-0.013503,-0.031147,0.809935,0.585536,1.994725,-0.73785,0.015916,-0.032307,-0.002539,0.848727,0.527837,1.809184,-0.835949,0.931135,stand
