frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,-0.030997,-0.011528,0.955288,0.010531,-0.010713,-0.038758,-0.03503719702423813,-0.039596832253419784,0.0033597312215189615,-0.02699587622618416,0.12773646314830628,0.049854302661819616,-0.002399808015357841,0.0019198464122889372,-0.0011999040076789206,-0.00335973122150231,0.005759539236860151,0.0031197504199670253,-0.006669999999999999,0.15321300000000002,-0.923655,0.006487,-0.11522800000000001,-0.925872,0.013156999999999999,0.26844100000000004,0.0022170000000000245,0.9723313490581278,0.9877306922244804,double,-0.923655
2,0.008333,stand,-0.03109,-0.011716,0.955327,0.010591,-0.011183,-0.038984,-0.022323571771483273,-0.04512722035525699,0.009361497839657043,-0.03643842395113321,0.22554444534852125,0.10661511618096897,-0.00048007681229044646,0.0012001920307261162,-0.00024003840614522323,-0.0012001920307244506,0.0,0.0014402304368696737,-0.0065790000000000015,0.15340600000000001,-0.923695,0.006575000000000001,-0.11504,-0.9259050000000001,0.013154000000000002,0.268446,0.0022100000000000453,0.9757087591714446,0.996875400193669,double,-0.923695
3,0.0125,stand,-0.031199,-0.011874,0.95533,0.010666,-0.011464,-0.039102,-0.026157907367410953,-0.0379169666426682,0.0007199424046016905,-0.04063051837244728,0.13399006995828108,0.05570951075030831,-0.0011999040076789203,0.0026397888168906273,-0.0002399808015361171,0.0004799616030714016,0.0002399808015361171,0.0011999040076789203,-0.006474999999999998,0.153575,-0.923699,0.006686000000000001,-0.11488100000000001,-0.925903,0.013160999999999999,0.26845600000000003,0.0022039999999999837,0.9731106456871585,0.997809285027178,double,-0.923699
4,0.016667,stand,-0.031294,-0.012037,0.955329,0.010675,-0.01182,-0.039262,-0.022798176145908643,-0.03911687065034837,-0.00023998080154277791,-0.010172980944816602,0.17142539906191134,0.07515920999202966,-0.004559635229181229,0.0014398848092167025,0.0011999040076789203,-0.001199904007679753,-0.001919846412282276,-0.0002399808015352845,-0.006398999999999995,0.153744,-0.923693,0.006776000000000001,-0.11472599999999998,-0.925903,0.013174999999999996,0.26847,0.0022100000000000453,0.9696836018781803,0.9962055703621755,double,-0.923693
5,0.020833,stand,-0.031417,-0.012229,0.955338,0.010701,-0.012246,-0.039428,-0.029524723955832482,-0.04608737397983665,0.002160345655313672,-0.019619898458425402,0.20475783814076373,0.07781174450446426,-0.002400384061450567,0.003600576092171687,0.00048007681229044656,-0.0014402304368696741,-0.0007201152184356698,0.002640422467594958,-0.006286,0.15395099999999998,-0.9237,0.006893,-0.11453699999999999,-0.925901,0.013179,0.26848799999999995,0.0022010000000000085,0.9707334961004928,0.9948455357950369,double,-0.9237
6,0.025,stand,-0.03154,-0.012415,0.955332,0.010736,-0.012617,-0.039573,-0.029517638588912428,-0.04463642908567324,-0.0014398848092300241,-0.023008399156061725,0.17805083788613577,0.06803952869723506,-0.0016798656107511545,0.0009599232061444684,-0.0011999040076789203,0.0002399808015361171,-0.0002399808015361171,-0.0002399808015361171,-0.006170000000000002,0.154141,-0.9236989999999999,0.007016999999999999,-0.114352,-0.9258959999999999,0.013187,0.268493,0.0021970000000000045,0.9742355703621687,0.9993072350981639,double,-0.9236989999999999
7,0.029167,stand,-0.031719,-0.012637,0.955373,0.010884,-0.013085,-0.039656,-0.0429565634749217,-0.053275737940964754,0.00983921286298747,-0.0794119868930541,0.2220985922281958,0.03849378104394519,-0.0019198464122872731,0.0028797696184334077,0.000959923206142804,-0.0021598272138233904,-0.0009599232061444692,0.0011999040076789212,-0.005999000000000004,0.154375,-0.923736,0.0071869999999999955,-0.114134,-0.925932,0.013186,0.268509,0.0021959999999999757,0.9720538270749919,0.9955822090164028,double,-0.923736
8,0.033333,stand,-0.031831,-0.012833,0.955359,0.010931,-0.013446,-0.039802,-0.026884301488238335,-0.04704752760441667,-0.0033605376860464478,-0.02855562730117539,0.17308352943276933,0.0686443229866842,-0.0031204992798845687,0.0021603456553070076,-0.0009601536245792267,-0.0014402304368696728,-0.0014402304368713384,-0.0002400384061443903,-0.0059000000000000025,0.15458000000000002,-0.9237259999999999,0.007292999999999997,-0.113944,-0.9259189999999999,0.013193,0.268524,0.0021930000000000005,0.9715451534524309,0.9965818515981274,double,-0.9237259999999999
9,0.0375,stand,-0.03201,-0.013066,0.955416,0.011045,-0.014071,-0.039935,-0.0429565634749217,-0.05591552675785913,0.013678905687565347,-0.0658240786727552,0.29831007460725184,0.06151794967348413,-0.0004799616030722346,0.002159827213818395,0.0016798656107511558,0.0004799616030722346,-0.0002399808015361173,0.0016798656107511558,-0.005723000000000006,0.154822,-0.923776,0.007473999999999998,-0.11371200000000001,-0.925969,0.013197000000000004,0.268534,0.0021930000000000005,0.9734400356360386,0.9970608474408647,double,-0.923776
10,0.041667,stand,-0.032086,-0.013258,0.955369,0.011047,-0.01434,-0.040157,-0.018238540916728233,-0.04607631389488865,-0.011279097672190834,-0.0046846304465530805,0.13021238054229337,0.10528612450532045,-0.003839692824572875,0.002399808015361169,-0.0002399808015361169,-0.000959923206143635,-0.0009599232061444676,0.0007199424046075181,-0.005662999999999994,0.155024,-0.92373,0.007546000000000004,-0.113524,-0.925919,0.013208999999999999,0.268548,0.0021889999999999965,0.9705528271227533,0.9974389551886107,double,-0.92373
11,0.045833,stand,-0.032201,-0.013476,0.955374,0.011169,-0.014782,-0.040375,-0.027604416706672387,-0.052328372539606254,0.0012001920307061302,-0.06561766653337621,0.2109022869631074,0.10335938345844511,0.02376380220835214,-0.010081613058092723,0.01632261161785854,-0.0019203072491601222,-0.0016802688430165643,0.0012001920307244517,-0.0054490000000000025,0.15519999999999998,-0.9236669999999999,0.007653,-0.11331300000000001,-0.9259189999999999,0.013102000000000003,0.268513,0.0022520000000000318,0.9265774551149661,0.99530031200013,double,-0.9236669999999999
12,0.05,stand,-0.032307,-0.013683,0.955379,0.011213,-0.015154,-0.040485,-0.025437964962803414,-0.04967602591792666,0.0011999040076872453,-0.027584794298692608,0.17818458323396683,0.051274830681173125,0.00959923206143635,-0.018238540916724902,0.0007199424046083507,-0.0002399808015361169,-0.0009599232061378068,0.0004799616030722338,-0.005302999999999995,0.155331,-0.923669,0.007758000000000001,-0.11310999999999999,-0.925922,0.013060999999999996,0.268441,0.0022530000000000605,0.9430983406469198,0.9981671163527173,double,-0.923669
13,0.054167,stand,-0.032436,-0.013914,0.955386,0.011257,-0.01555,-0.04061,-0.030957523398127493,-0.055435565154787314,0.0016798656107461602,-0.02794203946625118,0.18977286247407033,0.05833789743232384,0.0019198464122872731,-0.0033597312214989814,-0.0011999040076805865,-0.000959923206142804,-0.0014398848092167038,-0.0009599232061436366,-0.005165999999999997,0.15554800000000002,-0.923681,0.007883000000000001,-0.112885,-0.925933,0.013048999999999998,0.26843300000000003,0.0022520000000000318,0.9707277629725124,0.996701779357156,double,-0.923681
14,0.058333,stand,-0.03256,-0.014137,0.955379,0.011301,-0.015857,-0.040749,-0.02976476236197768,-0.05352856457033145,-0.0016802688430098993,-0.026109080277592785,0.1472102556956987,0.0655471280167838,-0.003360537686029792,0.0033605376860264607,0.0,-0.003120499279885402,-0.0026404224675974537,0.0,-0.005055999999999998,0.155785,-0.923674,0.007993999999999998,-0.11267300000000001,-0.925926,0.013049999999999996,0.268458,0.0022520000000000318,0.9695591367125885,0.9931871553984896,double,-0.923674
15,0.0625,stand,-0.032732,-0.014399,0.955413,0.011375,-0.016249,-0.040768,-0.04127669786417055,-0.06287497000239987,0.008159347252214667,-0.04304641335002223,0.18666958904307746,0.00770339760580385,-0.0028797696184317424,0.0019198464122889385,-0.0007199424046066867,-0.0011999040076789212,-0.0002399808015361173,0.0014398848092150385,-0.0048960000000000045,0.156055,-0.923711,0.008160999999999998,-0.11241200000000001,-0.9259539999999999,0.013057000000000003,0.268467,0.002242999999999995,0.9716781034066619,0.9968506487984921,double,-0.923711
16,0.066667,stand,-0.032808,-0.014613,0.9554,0.011394,-0.016696,-0.040953,-0.018238540916726567,-0.051355891528677394,-0.003119750419949537,-0.016495465615668736,0.215077380901398,0.08670282388865594,-0.0021598272138217216,0.0035997120230350926,0.0002399808015361169,-0.00383969282457454,-0.002639788816890625,-0.002399808015358671,-0.004829,0.15628399999999998,-0.923697,0.008220999999999996,-0.11220899999999999,-0.9259510000000001,0.013049999999999996,0.268493,0.0022540000000000893,0.970451994453275,0.9912645669675089,double,-0.923697
17,0.070833,stand,-0.032957,-0.014863,0.955391,0.01143,-0.016973,-0.040993,-0.03576572251560338,-0.06000960153624601,-0.002160345655313677,-0.022428385300992046,0.13240963458672755,0.01809402270803044,-0.005040806529044705,0.002160345655307015,-0.00048007681229044776,-0.0026404224675941313,-0.002640422467597463,-0.000480076812289615,-0.004700999999999997,0.156543,-0.92369,0.008359000000000002,-0.11197,-0.925944,0.013059999999999999,0.268513,0.0022539999999999782,0.9682846559920133,0.9937252411820436,double,-0.92369
