frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,-0.073405,1.142979,0.976289,0.003821,-0.025796,0.386317,-0.06767458603311843,-0.07007439404846628,0.0011999040076606034,-0.005823707750255106,0.07520593499935219,0.09824166911516104,0.0045596352291820625,0.0033597312214923183,0.0009599232061428034,-0.001439884809216703,-0.0016798656107728026,-0.0007199424046066863,0.101079,0.12180600000000008,-0.922665,-0.12179400000000001,-0.09401700000000002,-0.9247909999999999,0.22287300000000002,0.2158230000000001,0.0021259999999999613,0.9691657985732549,0.9961221663407326,double,-0.922665
2,0.008333,stand,-0.073722,1.142669,0.97629,0.003843,-0.025907,0.386171,-0.07609217474795915,-0.07441190590495257,0.00024003840615188562,0.012762891994614556,0.05276159835822526,0.07544955815859669,-0.00024003840614522323,0.0038406144983235717,0.0019203072491601203,-0.0021603456553003467,0.0007201152184290073,-0.00048007681229044646,0.101395,0.12213200000000013,-0.922658,-0.121486,-0.09370400000000001,-0.924794,0.222881,0.21583600000000014,0.0021360000000000268,0.971472264015369,0.9961212355117587,double,-0.922658
3,0.0125,stand,-0.07402,1.142377,0.976286,0.003833,-0.025986,0.386112,-0.07151427885769296,-0.07007439404846626,-0.0009599232061444684,0.019843996927337185,0.032930896064069605,0.030103441809121355,0.004559635229182062,0.006479481641468501,0.0016798656107511545,-0.0011999040076805855,-0.00023998080151613468,0.0,0.101712,0.12245100000000009,-0.922647,-0.121193,-0.09341299999999997,-0.92479,0.222905,0.21586400000000006,0.002143000000000006,0.9650714502594302,0.9979605553501394,double,-0.922647
4,0.016667,stand,-0.074368,1.14208,0.976258,0.003661,-0.026191,0.386262,-0.08351331893448549,-0.07127429805615351,-0.0067194624430112785,0.11211508829166116,0.059422510132419004,-0.08150834647897366,-0.001199904007679753,0.0026397888168906273,0.0,-0.0004799616030722342,0.0011999040076872464,0.0007199424046083513,0.102055,0.12275900000000006,-0.922619,-0.120847,-0.09311099999999994,-0.924759,0.222902,0.21587,0.0021400000000000308,0.9737671682371091,0.9975344316442694,double,-0.922619
5,0.020833,stand,-0.074728,1.141726,0.976278,0.003615,-0.026316,0.386104,-0.08641382621219378,-0.08497359577531577,0.004800768122904466,0.04563802225189691,0.046284960113412814,0.08082074926686551,-0.0012001920307252835,0.005760921747485359,0.0014402304368696741,-0.0028804608737426794,0.00024003840612523607,0.00048007681228878096,0.10241,0.12313700000000005,-0.922633,-0.12049900000000001,-0.09275600000000006,-0.924777,0.22290900000000002,0.2158930000000001,0.0021439999999999237,0.968462840883233,0.9951165964091303,double,-0.922633
6,0.025,stand,-0.075033,1.141405,0.976276,0.003578,-0.026411,0.386095,-0.07319414446844244,-0.07703383729302032,-0.0004799616030589126,0.034095040238134144,0.035189479998343036,0.003536185047138937,0.0016798656107511545,0.004799616030695699,-0.000479961603070569,-0.0011999040076739248,0.0009599232061711117,0.0007199424046083513,0.10272200000000001,0.12347799999999998,-0.922633,-0.12019899999999999,-0.09243099999999993,-0.924772,0.22292099999999998,0.2159089999999999,0.002139000000000002,0.970097162365528,0.9971717991313032,double,-0.922633
7,0.029167,stand,-0.075324,1.141078,0.976279,0.003641,-0.026437,0.38607,-0.0698344132469402,-0.07847372210222377,0.0007199424046016911,-0.02273085124070539,0.02310999461780069,0.013485758600836723,0.0016798656107511558,0.005279577633781259,-0.0007199424046083519,-0.0007199424046083519,0.0014398848092033823,0.0004799616030722346,0.10302,0.12382699999999991,-0.922639,-0.11991099999999999,-0.09209800000000001,-0.924773,0.222931,0.21592499999999992,0.0021339999999999693,0.9693483875475505,0.9972002239820976,double,-0.922639
8,0.033333,stand,-0.075626,1.140714,0.976284,0.003651,-0.026533,0.385935,-0.07249159865578408,-0.08737397983678126,0.0012001920307327777,0.015174034447841264,0.04390045496289266,0.06972822218052181,-0.00048007681228961336,0.0033605376860197985,0.0004800768122904462,-0.0031204992798879003,0.0014402304368580138,0.001680268843014896,0.10332,0.1242049999999999,-0.9226420000000001,-0.119622,-0.09172800000000003,-0.924771,0.222942,0.21593299999999993,0.0021289999999999365,0.9729959430080632,0.9936240288644178,double,-0.9226420000000001
9,0.0375,stand,-0.075956,1.14033,0.9763,0.003666,-0.026489,0.385811,-0.07919366450683878,-0.09215262778976246,0.0038396928245512337,-0.013117162401117637,-0.01715312612526021,0.06496674871250291,0.004319654427645948,0.003119750419976186,-0.0014398848092150385,-0.002159827213818395,0.0009599232061711124,0.0014398848092150385,0.103668,0.12460199999999988,-0.9226639999999999,-0.11930099999999999,-0.09133999999999998,-0.924781,0.22296899999999997,0.21594199999999986,0.0021170000000000355,0.9696307359411154,0.9953873439746038,double,-0.9226639999999999
10,0.041667,stand,-0.076257,1.139971,0.976289,0.003749,-0.026476,0.385778,-0.07223422126230125,-0.08615310775137938,-0.002639788816890625,-0.03870020176445621,0.009495550520196691,0.01827687913539553,0.0004799616030714012,0.0019198464122889352,0.001679865610751153,-0.0035997120230417535,0.0014398848092033799,0.0009599232061428024,0.10397100000000001,0.12496899999999989,-0.922646,-0.119015,-0.09097500000000003,-0.924766,0.222986,0.2159439999999999,0.0021200000000000108,0.9744736845746749,0.9933432057527045,double,-0.922646
