frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,2.125954,-0.012017,0.961068,-0.03346,-0.032315,0.9988,-0.08063354931602879,0.20038396928245758,0.02423806095512785,0.04937079695368197,-0.213897460374245,0.15907526081879358,-0.0043196544276101435,0.0021598272138250545,-0.005039596832253464,0.00887928965678971,0.009839212862967482,0.0007199424046083515,0.022316000000000003,-0.143137,-0.9264140000000001,0.018170999999999715,0.171256,-0.916191,0.004145000000000287,0.314393,0.010223000000000093,0.9883664990223147,0.8756484788273003,double,-0.916191
2,0.008333,stand,2.125622,-0.011208,0.961127,-0.033772,-0.032214,0.998789,-0.07969275084018747,0.19419107057129156,0.01416226596253486,-0.049397278905845325,-0.15384507247097357,0.09623150559524239,-0.004560729716752579,0.0038406144983169094,-0.003120499279884571,0.0100816130581127,0.01128180508881883,-0.0024003840614505666,0.022629000000000232,-0.14393,-0.9264859999999999,0.018545000000000034,0.170494,-0.91626,0.004084000000000199,0.31442400000000004,0.010225999999999957,0.9887839288135145,0.8722078910455615,double,-0.91626
3,0.0125,walk,2.125286,-0.010364,0.961219,-0.034201,-0.032204,0.998768,-0.08063354931602877,0.2025437964962801,0.022078233741322773,-0.008299249760816703,-0.21277954413221095,0.20141287100455438,-0.008159347252294589,0.00575953923686015,-0.0002399808015361171,0.013678905687538693,0.012718982481400885,-0.0011999040076789203,0.022930999999999813,-0.14475,-0.926579,0.0189379999999999,0.16970300000000002,-0.9163570000000001,0.003992999999999913,0.314453,0.010221999999999953,0.9833496053942686,0.8665850598031595,double,-0.9163570000000001
4,0.016667,walk,2.125009,-0.009519,0.961327,-0.034791,-0.032176,0.998744,-0.06647468202545781,0.20278377729781621,0.025917926565874005,-0.013232285425198406,-0.28787341256015964,0.12818444897287024,-0.005519558435244103,0.005999520038396267,-0.0031197504199661917,0.01079913606913193,0.014158867290617588,0.0,0.023185000000000233,-0.14557,-0.9267000000000001,0.019260000000000055,0.168917,-0.9164650000000001,0.003925000000000178,0.314487,0.010234999999999994,0.9854519370615429,0.8679714039531223,double,-0.9164650000000001
5,0.020833,walk,2.124669,-0.008677,0.9614,-0.035053,-0.032206,0.998729,-0.08161305808929596,0.20211233797407563,0.017522803648581314,0.011970885118909938,-0.12997870450424862,0.13130336000776202,-0.008401344215076153,0.00672107537205959,-0.0028804608737393483,0.008641382621254688,0.01440230436869341,-0.0012001920307244509,0.023490000000000233,-0.14638400000000001,-0.9267850000000001,0.01963600000000021,0.16813499999999998,-0.916543,0.003854000000000024,0.314519,0.010242000000000084,0.9814368574842032,0.8695155738401192,double,-0.916543
6,0.025,walk,2.124384,-0.007827,0.961475,-0.035357,-0.032117,0.998716,-0.06839452843769346,0.20398368130549555,0.017998560115175477,-0.04541110259215319,-0.15158020019468862,0.14682002570045136,-0.0033597312215456043,0.005039596832251798,-0.002879769618430075,0.017518598512116564,0.01727861771058711,0.000719942404606686,0.02376099999999992,-0.147213,-0.9268719999999999,0.019994000000000067,0.167357,-0.916615,0.003766999999999854,0.31457,0.01025699999999996,0.9888223433225147,0.8564025619966312,double,-0.916615
7,0.029167,walk,2.124107,-0.006973,0.961565,-0.035767,-0.032044,0.998697,-0.06647468202545787,0.20494360451163934,0.021598272138237236,-0.03780825239587508,-0.20328786598349438,0.17426692054196147,-0.009599232061391405,0.008639308855293562,-0.0011999040076805865,0.010799136069131939,0.011999040076792544,-0.0026397888168939597,0.023998000000000186,-0.148031,-0.926967,0.020316000000000223,0.166553,-0.916716,0.003681999999999963,0.314584,0.01025100000000001,0.9783832187555563,0.8702275518951077,double,-0.916716
8,0.033333,walk,2.123966,-0.006263,0.961562,-0.035292,-0.031731,0.99873,-0.03384541526648312,0.17042726836293787,-0.0007201152184290069,-0.14857160140368803,0.2310345659607304,-0.16423094636378743,-0.011041766682720236,0.007681228996640476,-0.0009601536245792267,0.009361497839577088,0.01776284205472652,-0.0028804608737393457,0.024093000000000142,-0.148709,-0.926968,0.02049600000000007,0.16591699999999998,-0.916725,0.0035970000000000724,0.31462599999999996,0.010243000000000002,0.9775250889658631,0.8637628157492658,double,-0.916725
9,0.0375,walk,2.123635,-0.005416,0.961627,-0.03545,-0.031638,0.998721,-0.07943364530828831,0.2032637389008882,0.015598752099827641,-0.04949481678141958,-0.08234110663806285,0.1753691106924841,-0.010319174465993097,0.006719462443004623,-0.0023998080153595077,0.008879289656896288,0.011999040076799205,-0.0007199424046083519,0.024380999999999986,-0.149528,-0.9270430000000001,0.020863999999999994,0.16512000000000002,-0.916793,0.0035169999999999924,0.31464800000000004,0.010250000000000092,0.9790904317693538,0.8725925566322896,double,-0.916793
10,0.041667,walk,2.123289,-0.004523,0.961668,-0.035552,-0.031629,0.998708,-0.0830333573314032,0.214302855771538,0.00983921286296081,-0.012390021703283419,-0.05732852622284872,0.25533626585096286,-0.007919366450725161,0.009599232061438015,-0.007199424046075181,0.01127909767216419,0.014638828893683148,-0.0002399808015361169,0.02469399999999977,-0.150381,-0.927114,0.02125699999999986,0.164288,-0.916835,0.0034369999999999123,0.314669,0.010279000000000038,0.9760386116298292,0.8664072698512573,double,-0.916835
11,0.045833,walk,2.12298,-0.003646,0.961708,-0.035652,-0.031436,0.998703,-0.07417186749882741,0.2105136821891505,0.00960153624580894,-0.09909600761878931,-0.056348761629881644,0.2057116785727574,-0.011761881901149263,0.005760921747478701,-0.0007201152184356705,0.013442150744079217,0.010081613058092723,-0.0014402304368696752,0.0249539999999997,-0.15123399999999998,-0.927157,0.021621999999999808,0.16345300000000001,-0.9168810000000001,0.0033319999999998906,0.314687,0.010275999999999952,0.9781387804571036,0.8691328339410795,double,-0.9168810000000001
12,0.05,walk,2.122695,-0.002801,0.961759,-0.035853,-0.031304,0.99869,-0.0683945284376934,0.20278377729781594,0.012239020878335302,-0.07012681141717185,-0.10549724922138504,0.2416821284543458,-0.01127909767216419,0.0074394048476129635,-0.001679865610751153,0.008639308855326851,0.011039116870648055,0.002399808015359504,0.02519199999999966,-0.152048,-0.927215,0.021942999999999824,0.162654,-0.916922,0.0032489999999998354,0.314702,0.010292999999999997,0.9773073226902076,0.8733670444123676,double,-0.916922
13,0.054167,walk,2.122412,-0.001955,0.961823,-0.036065,-0.031161,0.998677,-0.06791456683466125,0.2030237580993522,0.015358771298284864,-0.07505944945988577,-0.11065880056214082,0.23461707050620098,-0.016078713702913198,0.009839212862967487,-0.0023998080153578424,0.013198944084506434,0.008399328053757444,-0.0014398848092150385,0.025407999999999653,-0.152853,-0.927289,0.022280999999999995,0.16184300000000001,-0.916992,0.003126999999999658,0.314696,0.010297,0.9683292010321807,0.8708450751086106,double,-0.916992
14,0.058333,walk,2.122115,-0.001066,0.961864,-0.036145,-0.031086,0.998665,-0.07129140662511127,0.21339414306288992,0.009841574651960809,-0.04570343607002997,-0.04847256658777807,0.2929518794420899,-0.012481997119471651,0.008641382621221369,0.0,0.00600096015361059,0.008641382621221369,-0.0002400384061452231,0.025653000000000148,-0.15370599999999998,-0.9273300000000001,0.02260300000000015,0.16099000000000002,-0.917034,0.003049999999999997,0.314696,0.010296000000000083,0.9746977303556004,0.8795009455778766,double,-0.917034
15,0.0625,walk,2.121865,-0.000197,0.961919,-0.036358,-0.030874,0.998651,-0.059995200383936076,0.2085433165346774,0.013198944084453148,-0.10986851138437399,-0.1133896440671063,0.28326706454474426,-0.015598752099880929,0.0086393088552869,0.0026397888168939597,0.01775857931357943,0.009119270458359136,0.0004799616030705694,0.025837999999999806,-0.154539,-0.9273739999999999,0.022926999999999698,0.160159,-0.917087,0.002911000000000108,0.31469800000000003,0.010286999999999935,0.9699571042984472,0.8638484320252096,double,-0.917087
16,0.066667,walk,2.121587,0.000676,0.962007,-0.03657,-0.030746,0.998631,-0.06671466282702718,0.20950323974082052,0.021118310535151643,-0.0725111208110975,-0.11472238326432778,0.36676971997641117,-0.02495800335970287,0.009599232061438015,0.00575953923686181,0.009599232061497962,0.008639308855293548,-0.0026397888168939554,0.026012000000000146,-0.155372,-0.927438,0.023245000000000182,0.159322,-0.917186,0.002766999999999964,0.31469400000000003,0.010252000000000039,0.9544106652307427,0.8755108676987308,double,-0.917186
17,0.070833,walk,2.121335,0.001553,0.962068,-0.036919,-0.030582,0.998605,-0.06048967834846317,0.2105136821891508,0.014642342774865319,-0.08947575339601842,-0.18189249806591362,0.3963859310253423,-0.024963994239049984,0.0189630340854527,0.011761881901104311,0.012962073931828764,0.007921267402785726,-0.0007201152184356717,0.02615999999999996,-0.15617,-0.92745,0.023550999999999878,0.158478,-0.91725,0.0026090000000000835,0.31464800000000004,0.010199999999999987,0.9441942969872531,0.8726534900600775,double,-0.91725
18,0.075,walk,2.121053,0.002496,0.962126,-0.037345,-0.030476,0.998569,-0.06767458603319829,0.22630189584833194,0.013918886489081458,-0.06411083647976498,-0.2211485596811103,0.4887978634367772,-0.023278137749036643,0.010319174466046365,0.007919366450683531,0.012479001679798148,0.00839932805375743,-0.003359731221502306,0.026345000000000063,-0.15707,-0.927475,0.023884999999999934,0.15757000000000002,-0.9173220000000001,0.0024600000000001288,0.31464000000000003,0.010152999999999968,0.9555567333026312,0.872781589915566,double,-0.9173220000000001
19,0.079167,walk,2.120803,0.003415,0.962166,-0.037958,-0.030328,0.998527,-0.05999520038393597,0.2205423566114709,0.009599232061418033,-0.0809986023456813,-0.31046980357528065,0.4566200250668919,-0.02495800335970287,0.013678905687545342,0.006479481641468495,0.011279097672270763,0.0035997120230350926,-0.0019198464122856048,0.026491000000000042,-0.157932,-0.927488,0.024182000000000148,0.156666,-0.91737,0.0023089999999998945,0.314598,0.01011799999999996,0.9513516565642939,0.8788296008324431,double,-0.91737
20,0.083333,walk,2.120601,0.00431,0.962243,-0.03841,-0.03023,0.99849,-0.04848775804124179,0.2148343734997597,0.01848295727316219,-0.0582224357356649,-0.23208378183289544,0.43979338172137583,-0.03552568410941307,0.012962073931828721,0.008161305808929258,0.012962073931828721,0.004320691310607353,-0.0024003840614505653,0.02654500000000004,-0.158773,-0.927531,0.02443799999999996,0.15578899999999998,-0.917457,0.002107000000000081,0.314562,0.010074000000000027,0.9355213966462332,0.8761392074303106,double,-0.917457
21,0.0875,walk,2.120404,0.005205,0.96232,-0.038905,-0.030201,0.998443,-0.047276217902568564,0.21478281737461075,0.01847852171826108,-0.02783385088318372,-0.2546300524558026,0.5276773626160817,-0.03887688984891768,0.020158387329013903,0.013438924886009269,0.012958963282937034,0.004079673626114001,-0.002879769618430082,0.026579999999999604,-0.15958399999999998,-0.9275519999999999,0.02468899999999996,0.15491100000000002,-0.917546,0.001890999999999643,0.31449499999999997,0.01000599999999996,0.9236532426992325,0.8767936336353394,double,-0.917546
22,0.091667,walk,2.120222,0.006061,0.962395,-0.039477,-0.030139,0.998394,-0.04367650587955996,0.20542356611471063,0.017998560115202105,-0.04141882184882186,-0.29102507370175645,0.49434218787492185,-0.04367650587945338,0.02207823374129611,0.02375809935205226,0.009359251259821968,0.004079673626107326,-0.002159827213823387,0.026580000000000048,-0.16034800000000002,-0.927528,0.024909999999999766,0.154072,-0.91763,0.0016700000000002824,0.31442000000000003,0.009898000000000073,0.9093306854584686,0.8836271395048295,double,-0.91763
23,0.095833,walk,2.120026,0.006954,0.962414,-0.040151,-0.030136,0.998338,-0.04704752760438378,0.21435429668746978,0.004560729716752576,-0.011942199946971696,-0.33951904633784813,0.49994638923242274,-0.045847335573704295,0.024243879020647546,0.032405184829571804,-0.012241958713399715,-0.006961113778204807,-0.0028804608737393457,0.02658499999999986,-0.16113999999999998,-0.927412,0.025054999999999605,0.15315,-0.917661,0.0015300000000002534,0.31428999999999996,0.009751000000000065,0.8980762832499178,0.878532878986102,double,-0.917661
24,0.1,walk,2.119849,0.007906,0.962452,-0.040816,-0.030046,0.998278,-0.04247660187192599,0.22846172306215473,0.00911927045835912,-0.05717901838021721,-0.33900159642448446,0.5850627792142454,-0.045836333093365024,0.024238060955121165,0.04055675545956379,-0.13078953683700387,0.044636429085671114,0.10319174466042702,0.026571000000000122,-0.161991,-0.927281,0.024687000000000126,0.152384,-0.917269,0.0018839999999999968,0.31437499999999996,0.010012000000000021,0.8902869469464785,0.6124254146322468,double,-0.917269
25,0.104167,walk,2.119673,0.00878,0.9625,-0.041434,-0.029917,0.998222,-0.04223662107025014,0.20974322054235706,0.01151907847373365,-0.0746303067750658,-0.31551461311453366,0.5370061105053204,-0.0578353731701311,0.025197984161265716,0.0379169666426683,0.011279097672164227,0.01439884809215374,0.03719702423806161,0.02650599999999992,-0.16276000000000002,-0.927171,0.024909999999999766,0.15156999999999998,-0.917162,0.0015960000000001529,0.31433,0.010008999999999935,0.8773264816802459,0.8308254406452562,double,-0.917162
26,0.108333,walk,2.119515,0.00964,0.962506,-0.042164,-0.029953,0.998153,-0.03792606817098522,0.20643302928468532,0.0014402304368580138,0.00540476820444915,-0.367709102059743,0.5596066990526033,-0.05448871819495898,0.029524723955835788,0.04752760441670753,-0.008641382621148082,0.009361497839657038,0.013202112337973944,0.026437000000000044,-0.163497,-0.926979,0.025032000000000387,0.150749,-0.917113,0.0014049999999996565,0.314246,0.009866000000000041,0.8698334089117911,0.8707619166362814,double,-0.917113
27,0.1125,walk,2.119382,0.010547,0.962476,-0.042994,-0.029823,0.998082,-0.031917446604256924,0.21766258699304072,-0.007199424046070185,-0.07343483893343218,-0.4187260342112305,0.575306081913042,-0.05759539236856148,0.0340772738180953,0.058555315574752576,-0.003599712023115022,0.0074394048476129635,0.005999520038396261,0.026330000000000187,-0.164262,-0.926705,0.025150000000000006,0.149873,-0.917058,0.001180000000000181,0.314135,0.009646999999999961,0.8517957978270366,0.8865090234133188,double,-0.917058
28,0.116667,walk,2.119186,0.011456,0.962484,-0.043674,-0.029777,0.998007,-0.04703623710099898,0.2181425485961117,0.0019198464122889352,-0.0383480715101301,-0.3475790735140416,0.6448787763805414,-0.05663546916249695,0.04271658267338218,0.06647468202543777,-0.010799136069131922,0.008639308855286887,-0.0002399808015361169,0.026289999999999925,-0.164993,-0.926436,0.025300999999999796,0.149,-0.917067,0.0009890000000001287,0.31399299999999997,0.009369000000000072,0.8379714861090879,0.8832571267082622,double,-0.917067
29,0.120833,walk,2.119015,0.012348,0.962504,-0.044228,-0.029705,0.99794,-0.04104656745077332,0.2141142582813257,0.004800768122904478,-0.05095875638716774,-0.2861550959973515,0.5992039289989993,-0.05184829572731506,0.0429668746999551,0.07729236677868548,-0.0036005760921450462,0.004080652904468806,-0.012481997119538317,0.026244999999999852,-0.165706,-0.926134,0.02545699999999984,0.148125,-0.917139,0.0007880000000000109,0.31383099999999997,0.008994999999999975,0.8291483094939454,0.8873554014983595,double,-0.917139
30,0.125,walk,2.118863,0.013206,0.962494,-0.044829,-0.029783,0.997871,-0.03647708183343648,0.20590352771778264,-0.0023998080153744905,0.02542764993292229,-0.30358740915410937,0.5182672600791717,-0.05039596832254458,0.04535637149027947,0.08879289656827499,-0.008639308855326851,-0.0033597312215056367,-0.01751859851211988,0.026186999999999738,-0.166375,-0.925754,0.025572999999999624,0.147253,-0.917202,0.0006140000000001145,0.313628,0.008552000000000004,0.8138016847334576,0.8814469044236888,double,-0.917202
