frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,-0.487602,0.501237,0.957505,0.010538,0.030628,-0.461439,-0.01247900167986477,-0.030957523398112488,-0.004559635229179565,0.0416452465877471,0.02750934838017144,0.007419533803486134,-0.0009599232061444686,0.00047996160308555594,-0.0009599232061428034,-0.0009599232061444686,0.001199904007673925,0.00023998080153611714,0.11341299999999999,0.06928299999999998,-0.921846,-0.152022,-0.07213100000000006,-0.922293,0.265435,0.14141400000000004,0.0004469999999999752,0.9931301919846333,0.9974079110877558,double,-0.921846
2,0.008333,stand,-0.487647,0.501082,0.957462,0.010525,0.030688,-0.461382,-0.010801728276528384,-0.037205952952476286,-0.010321651464237937,0.008454893245030072,0.027717374866050436,0.030958154066333878,-0.00024003840615188562,0.0009601536245808929,0.00024003840614355762,-0.0026404224675907932,-0.0007201152184290073,0.0007201152184356697,0.11345699999999997,0.069442,-0.921802,-0.15198799999999996,-0.07197900000000002,-0.922247,0.26544499999999993,0.14142100000000002,0.0004450000000000287,0.9938526721526931,0.9952833148813689,double,-0.921802
3,0.0125,stand,-0.487708,0.500943,0.957453,0.010667,0.030776,-0.461341,-0.01463882889368316,-0.03335733141348697,-0.0021598272138317145,0.08043159945574556,0.0055445352387780795,0.019564639596777553,-0.0023998080153478495,0.001679865610746159,0.0002399808015361171,0.0009599232061444684,0.0011999040076739248,0.0009599232061428032,0.113508,0.06958799999999998,-0.921792,-0.15192299999999997,-0.07183500000000004,-0.922234,0.265431,0.14142300000000002,0.00044200000000005346,0.9906814124014611,0.9969803078012733,double,-0.921792
4,0.016667,stand,-0.487766,0.500797,0.957406,0.010725,0.030956,-0.461301,-0.01391888648908147,-0.03503719702423313,-0.011279097672190843,0.06505748314303016,0.0633439471386999,0.020186611740214886,-0.0007199424046150121,0.0009599232061444684,-0.0011999040076789203,-0.0009599232061444684,-0.0002399808015294563,-0.0007199424046083513,0.11356299999999997,0.06973799999999997,-0.92175,-0.15186899999999998,-0.07169000000000003,-0.92219,0.26543199999999995,0.141428,0.00043999999999999595,0.9927717991313176,0.997960555350135,double,-0.92175
5,0.020833,stand,-0.487815,0.500642,0.957388,0.01077,0.030975,-0.461225,-0.01176188190110928,-0.0372059529524763,-0.004320691310600694,0.024295997600381872,-0.0028342918948763554,0.04019430094987664,0.00024003840615188568,0.00024003840615188568,0.0012001920307244509,0.002400384061438908,-0.003120499279894565,-0.0074411905904935936,0.11361300000000002,0.06989400000000001,-0.921727,-0.15181,-0.07154800000000006,-0.922203,0.265423,0.14144200000000007,0.00047600000000003195,0.9931612064239415,0.9859692127406388,double,-0.921727
6,0.025,stand,-0.48788,0.500495,0.957375,0.010923,0.031158,-0.46117,-0.01559875209982763,-0.03527717782577591,-0.0031197504199761833,0.1063374305798068,0.043428192326545274,0.026505151841520257,-0.0014398848092167025,0.0019198464122889367,-0.0009599232061428032,-0.0031197504199761833,0.004559635229192885,0.006959443244540735,0.113672,0.07004900000000003,-0.9217179999999999,-0.15175800000000006,-0.071382,-0.922161,0.26543000000000005,0.14143100000000003,0.0004430000000000822,0.991262212777267,0.985190377904493,double,-0.9217179999999999
7,0.029167,stand,-0.487929,0.500373,0.957355,0.010987,0.031289,-0.461123,-0.011759059275263087,-0.02927765778739299,-0.004799616030722346,0.056836493493982336,0.04105452005593315,0.02393751778258637,-0.0004799616030722346,0.0009599232061444692,0.0,-0.001199904007660604,0.0011999040076739256,0.0026397888168939597,0.11371900000000001,0.0701750000000001,-0.9216979999999999,-0.15171399999999996,-0.07125499999999996,-0.92213,0.265433,0.14143000000000006,0.00043200000000009897,0.9938912887149012,0.9947697396885925,double,-0.9216979999999999
8,0.033333,stand,-0.487965,0.500254,0.957313,0.011066,0.03145,-0.4611,-0.008641382621214706,-0.028564570331248235,-0.010081613058086044,0.06958477547316788,0.05083635169183118,0.010781700083259012,-0.0009601536245808924,0.001920307249135135,0.0002400384061452231,0.0,-0.0036005760921716838,-0.004320691310609018,0.11375099999999999,0.07030199999999998,-0.921655,-0.15167799999999998,-0.07115099999999996,-0.922106,0.26542899999999997,0.14145299999999994,0.0004509999999999792,0.9918894239078611,0.9906262005810091,double,-0.921655
9,0.0375,stand,-0.488012,0.500145,0.957293,0.011118,0.031533,-0.461065,-0.011279097672190852,-0.026157907367416803,-0.004799616030722346,0.040953519617195754,0.02341881891429877,0.017649984584132576,-0.0019198464122889385,0.0011999040076872472,-0.0014398848092150385,0.0,0.0009599232061444692,0.0004799616030705694,0.11379,0.07041600000000003,-0.9216409999999999,-0.15163099999999996,-0.07103799999999993,-0.9220839999999999,0.26542099999999996,0.14145399999999997,0.0004429999999999712,0.9910982217872495,0.9982112887149024,double,-0.9216409999999999
10,0.041667,stand,-0.488041,0.500029,0.957265,0.011245,0.031664,-0.461055,-0.006959443244540729,-0.027837772978162915,-0.00671946244298463,0.08319726093509383,0.027611007104012344,0.002811645771818655,-0.0002399808015294561,0.0011999040076872453,0.0002399808015344517,-0.0011999040076872453,0.0014398848092167015,0.0,0.11381800000000003,0.07053700000000007,-0.921612,-0.151607,-0.07091599999999992,-0.922056,0.265425,0.141453,0.00044399999999999995,0.9934817052944838,0.9968761500376241,double,-0.921612
