frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,1.040546,-0.034102,0.956921,0.020497,0.007371,0.028262,0.009359251259875264,0.0028797696184300753,-0.00239980801534785,-0.007878540547194309,0.009780825091611543,-0.002189085516995055,-0.0007199424046549771,-0.00023998080153611714,-0.001679865610751155,0.00047996160308555594,0.0,-0.0009599232061428034,-0.020685000000000064,0.150303,-0.9225570000000001,0.005346999999999991,-0.172174,-0.92487,0.026032000000000055,0.322477,0.0023129999999998985,0.9737977874778234,0.9982112887148937,double,-0.9225570000000001
2,0.008333,stand,1.040585,-0.03409,0.956927,0.020457,0.007362,0.028226,0.009361497839683694,0.0028804608737393474,0.0014402304368580146,0.01920524625832371,0.004136545163310708,0.017351881806186534,-0.0012001920306794792,-0.00024003840614522323,-0.00048007681229044646,-0.0009601536245542433,-0.00048007681229044646,0.00024003840614355762,-0.020728999999999997,0.15029,-0.922565,0.005303999999999975,-0.17218799999999998,-0.924875,0.026032999999999973,0.322478,0.0023100000000000342,0.9747087591715156,0.9981666763902777,double,-0.922565
3,0.0125,stand,1.040622,-0.03407,0.956911,0.020497,0.007305,0.028203,0.008879289656789706,0.004799616030717347,-0.0038396928245778734,-0.018495349826045348,0.02810817489159165,0.010331113846107676,0.0007199424046016905,0.0007199424046083513,0.0,0.001439884809203381,0.0002399808015361171,0.0009599232061444684,-0.020762999999999865,0.150273,-0.922549,0.005273000000000083,-0.172207,-0.924855,0.026035999999999948,0.32248,0.0023060000000000302,0.9752430794788002,0.997088188989184,double,-0.922549
4,0.016667,stand,1.040667,-0.034056,0.956895,0.020505,0.007266,0.028183,0.01079913606913193,0.003359731221502309,-0.0038396928245512303,-0.0033696225991188887,0.01901517597950474,0.00919495432085802,0.00047996160303226935,-0.0014398848092167025,-0.0002399808015344519,-0.00047996160308555583,0.0,0.0004799616030722342,-0.020806000000000102,0.150253,-0.9225340000000001,0.005225999999999953,-0.17222099999999999,-0.924837,0.026032000000000055,0.322474,0.002302999999999944,0.9744089551886305,0.9988687196525126,double,-0.9225340000000001
5,0.020833,stand,1.040691,-0.03405,0.956889,0.020496,0.007224,0.028202,0.005760921747485359,0.0014402304368713397,-0.0014402304368846645,0.004952488818624881,0.019841637464291437,-0.009497729429278463,0.00048007681230377136,0.0012001920307261164,0.0,0.0002400384061785353,-0.00048007681229044656,0.0,-0.02082800000000007,0.150252,-0.922528,0.005203000000000069,-0.172229,-0.924831,0.026031000000000137,0.322481,0.002302999999999944,0.9748155893714352,0.9991054296777229,double,-0.922528
6,0.025,stand,1.040749,-0.034052,0.9569,0.020441,0.007296,0.028257,0.013918886489054826,-0.0004799616030722342,0.0026397888168906273,0.025587430437905064,-0.03582431861983592,-0.025495704973678035,-0.00047996160308555583,0.0002399808015361171,-0.0009599232061444684,0.00047996160303226935,-0.0009599232061444684,-0.0016798656107511545,-0.020888000000000018,0.150255,-0.922543,0.005147000000000013,-0.172231,-0.9248489999999999,0.02603500000000003,0.322486,0.0023059999999999192,0.975107116352698,0.9966776162455482,double,-0.922543
7,0.029167,stand,1.04079,-0.034052,0.956893,0.020424,0.00732,0.028284,0.009839212863014113,0.0,-0.0016798656107461602,0.007913412972956519,-0.012010724278673317,-0.012669310628513116,0.00023998080156942131,0.0,0.0004799616030722346,0.00023998080156942131,0.0,-0.0002399808015361173,-0.020928000000000058,0.150255,-0.922534,0.005106999999999973,-0.172231,-0.924843,0.02603500000000003,0.322486,0.0023090000000000055,0.9760156443574257,0.9994343598262249,double,-0.922534
8,0.033333,stand,1.040818,-0.034047,0.956892,0.020476,0.007298,0.028292,0.006721075372039597,0.0012001920307244498,-0.0002400384061518855,-0.024631100804684093,0.01117910786835141,-0.00425020198055984,0.0012001920307327777,-0.0009601536245808924,-0.0004800768122904462,0.00048007681225047176,0.0009601536245808924,0.0009601536245792267,-0.020950999999999942,0.150246,-0.922535,0.005080999999999891,-0.172232,-0.9248379999999999,0.026031999999999833,0.322478,0.002302999999999944,0.9742862890332347,0.9975996159385718,double,-0.922535
9,0.0375,stand,1.040852,-0.034028,0.956886,0.020502,0.007273,0.028309,0.00815934725224131,0.004559635229181233,-0.0014398848092033823,-0.012072026361165725,0.012177379351661152,-0.008490912133147701,0.001679865610719517,-0.0014398848092133734,0.0007199424046083519,0.0,-0.0002399808015361173,-0.0002399808015361173,-0.020978000000000163,0.150221,-0.922526,0.005046999999999802,-0.172252,-0.924833,0.026024999999999965,0.322473,0.002307000000000059,0.9730521663407993,0.999434359826264,double,-0.922526
10,0.041667,stand,1.040888,-0.034022,0.956881,0.020459,0.007248,0.028301,0.008639308855273566,0.0014398848092167015,-0.0011999040076872453,0.020946781629527407,0.011489349262043392,0.0037549297713179346,0.0004799616030855554,-0.0011999040076805846,-0.0014398848092150361,0.00023998080156942094,0.0002399808015361169,0.0,-0.02101200000000003,0.15021,-0.922527,0.0050120000000000164,-0.172257,-0.924828,0.026024000000000047,0.322467,0.0023009999999999975,0.9737653548722841,0.9994343598262249,double,-0.922527
