frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,-0.662951,1.447063,0.977275,-0.026266,-0.08403,0.308089,-0.01799856011517548,-0.03671706263500594,-0.01487880969522594,0.0031252123755798767,0.05791732698717821,-0.005763063911472341,-0.00023998080154277797,0.00431965442766343,0.0004799616030722343,0.0031197504199495405,0.0009599232061178254,0.0004799616030705691,0.10544199999999992,0.13410900000000003,-0.92477,-0.06041400000000008,-0.071129,-0.925746,0.165856,0.20523800000000003,0.0009759999999999769,0.9829852375220814,0.9945013490581677,double,-0.92477
2,0.008333,stand,-0.663,1.446883,0.977231,-0.026178,-0.084002,0.30811,-0.0117618819011226,-0.043206913106113534,-0.010561689870389822,-0.04498263372506529,0.0006278341349680469,-0.006648951669923332,0.00024003840615188562,-0.0009601536246075425,0.00024003840614355762,0.0021603456553136715,0.002160345655287022,0.0038406144983202405,0.10549200000000003,0.134285,-0.924725,-0.060355999999999965,-0.07094,-0.925686,0.165848,0.205225,0.0009609999999999896,0.9886926721526512,0.9918206719874196,double,-0.924725
3,0.0125,stand,-0.663063,1.446693,0.977215,-0.02622,-0.084224,0.308102,-0.015118790496742073,-0.04559635229179564,-0.0038396928245778734,0.05247378443904972,0.09534756006189017,0.002071340025197793,-0.0011999040076872464,-0.00047996160303226935,0.0002399808015361171,0.0004799616030589126,-0.00023998080151613468,-0.0007199424046083513,0.10554999999999992,0.13447300000000006,-0.924708,-0.060291000000000095,-0.07075100000000001,-0.925673,0.16584100000000002,0.20522400000000007,0.0009649999999999936,0.9881592850271892,0.9985034567687682,double,-0.924708
4,0.016667,stand,-0.663135,1.446507,0.977201,-0.026157,-0.084221,0.308066,-0.017278617710600432,-0.04463642908567782,-0.003359731221492318,-0.02780723241602429,0.006933333547802359,0.020946506476728882,0.0031197504199761833,-0.0011999040076872464,-0.0002399808015361171,0.005279577633807897,0.0011999040076872464,0.0014398848092150374,0.10563500000000003,0.13465400000000005,-0.924695,-0.060196999999999945,-0.07055999999999996,-0.925653,0.16583199999999998,0.205214,0.0009579999999999034,0.9848347508024082,0.990662652963788,double,-0.924695
5,0.020833,stand,-0.663322,1.446427,0.977246,-0.02643,-0.085524,0.308174,-0.04488718194909679,-0.019203072491617863,0.010801728276515061,0.3145001601218952,0.5600048324152703,-0.06745338714755501,-0.004080652904475458,0.00048007681230377136,0.0,0.0007201152184290074,0.0009601536245542435,0.0016802688430148974,0.10580499999999993,0.1347360000000002,-0.9247399999999999,-0.06000700000000003,-0.07047599999999998,-0.9256909999999999,0.16581199999999996,0.20521200000000017,0.0009510000000000352,0.9836420072136842,0.9965585192562874,double,-0.9247399999999999
6,0.025,stand,-0.66339,1.446259,0.977264,-0.026722,-0.086288,0.308285,-0.01631869450445596,-0.040316774658014386,0.004319654427663429,0.2426177908881724,0.31015233069407006,-0.06946639909045083,0.0019198464122889367,0.002879769618406762,-0.0011999040076789203,0.00575953923686681,0.0016798656107728021,0.002639788816895623,0.105881,0.13491600000000004,-0.924763,-0.05991499999999994,-0.07030099999999995,-0.925698,0.16579599999999994,0.20521699999999998,0.0009350000000000191,0.9845447534107674,0.989075673719086,double,-0.924763
7,0.029167,stand,-0.663464,1.446081,0.977243,-0.026801,-0.086404,0.308412,-0.01775857931365936,-0.04271658267338892,-0.005039596832265124,0.0485039910375101,0.04490049583058578,-0.06749832292714665,0.0002399808015427781,-0.0004799616030855562,-0.0007199424046066867,0.00047996160305891297,0.0009599232061178259,-0.0002399808015361173,0.10595600000000005,0.135092,-0.9247449999999999,-0.059838999999999976,-0.07011900000000004,-0.925678,0.16579500000000003,0.20521100000000003,0.0009330000000000727,0.9891734567687347,0.9981671163527561,double,-0.9247449999999999
8,0.033333,stand,-0.663523,1.445925,0.977189,-0.026915,-0.086742,0.308653,-0.014162265962534849,-0.03744599135862815,-0.012962073931828721,0.09332676698232478,0.14456548641450961,-0.1266705278648702,0.0019203072491617847,0.00216034565534032,0.0004800768122887806,0.0036005760921716838,0.000480076812303771,0.0002400384061452231,0.10602299999999998,0.13525700000000018,-0.924689,-0.05976500000000007,-0.06996099999999994,-0.925623,0.16578800000000005,0.20521800000000012,0.0009339999999999904,0.9857765964090867,0.9939327288813817,double,-0.924689
9,0.0375,stand,-0.663684,1.445709,0.977163,-0.026953,-0.087093,0.30857,-0.0386369090472949,-0.05183585313174805,-0.006239500839925728,0.0727994646671065,0.15305710074169118,0.03978200400273905,-0.0026397888168906295,0.0007199424046016911,0.0007199424046083519,0.0,0.00023998080156942131,0.0016798656107511558,0.10617300000000007,0.13547600000000015,-0.92466,-0.05960399999999999,-0.0697439999999998,-0.92559,0.16577700000000006,0.20521999999999996,0.0009299999999999864,0.9859844467952442,0.9971717991313154,double,-0.92466
10,0.041667,stand,-0.663807,1.445521,0.977091,-0.026914,-0.086935,0.30864,-0.029517638588909073,-0.04511639068871005,-0.017278617710573773,-0.043945779834457334,-0.06478537758768672,-0.03340921951242978,0.0007199424046016899,-0.00023998080156942094,-0.0002399808015361169,0.0023998080153744905,0.0007199424046016899,-0.0009599232061444676,0.10629900000000003,0.13566299999999987,-0.924589,-0.05947099999999994,-0.06955299999999998,-0.9255220000000001,0.16576999999999997,0.20521599999999984,0.0009330000000000727,0.9893434562073531,0.9955282217872361,double,-0.924589
11,0.045833,stand,-0.66387,1.445239,0.976917,-0.026506,-0.085655,0.308648,-0.015122419587115767,-0.06769083053291305,-0.041766682669228915,-0.3770747870771872,-0.5265180801436873,0.01552265827467612,-0.00120019203073278,0.0004800768123037718,0.0,0.003360537686019804,-0.0007201152184290081,0.0024003840614505692,0.10635699999999992,0.13594700000000004,-0.924415,-0.05939400000000006,-0.06927399999999984,-0.925338,0.16575099999999998,0.20522099999999988,0.0009230000000000071,0.9886155893714249,0.993013182430574,double,-0.924415
