Format Version,1.25,Take Name,jog_035,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-30 09.26.33.110 PM,Capture Start Frame,385197,Total Frames in Take,393,Total Exported Frames,393,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RFoot,RFoot,RFoot,RFoot,RFoot,RFoot,RFoot,LFoot,LFoot,LFoot,LFoot,LFoot,LFoot,LFoot,Waist,Waist,Waist,Waist,Waist,Waist,Waist
,ID,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6
,Parent,,,,,,,,,,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,0.011360,-0.008110,-0.149768,-0.988623,-1.173812,-0.469802,0.031574,0.037444,-0.005136,0.053265,-0.997865,-1.114849,-0.730025,0.020138,-0.021952,-0.024431,-0.078013,-0.996411,-1.151546,-0.606907,0.933782
1,0.008333,0.011903,-0.007275,-0.161354,-0.986798,-1.175740,-0.476803,0.031187,0.036738,-0.005568,0.053071,-0.997899,-1.114827,-0.729985,0.020192,-0.022111,-0.024455,-0.083071,-0.995998,-1.151193,-0.609062,0.933850
2,0.016667,0.011555,-0.006528,-0.173506,-0.984743,-1.177530,-0.483500,0.030766,0.036085,-0.005899,0.053500,-0.997898,-1.114854,-0.729980,0.020248,-0.021682,-0.024756,-0.087237,-0.995644,-1.150793,-0.611253,0.933742
3,0.025000,0.008933,-0.007109,-0.184948,-0.982682,-1.179039,-0.489677,0.030298,0.035411,-0.006119,0.053976,-0.997895,-1.114839,-0.729946,0.020304,-0.021586,-0.024607,-0.092030,-0.995218,-1.150213,-0.613161,0.933588
4,0.033333,0.005494,-0.008069,-0.196284,-0.980499,-1.180298,-0.495258,0.029791,0.035241,-0.006089,0.054005,-0.997900,-1.114854,-0.729957,0.020285,-0.020079,-0.025488,-0.097149,-0.994741,-1.149525,-0.615228,0.933488
