Format Version,1.25,Take Name,stairs_019,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-30 09.59.44.467 PM,Capture Start Frame,624158,Total Frames in Take,658,Total Exported Frames,658,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RFoot,RFoot,RFoot,RFoot,RFoot,RFoot,RFoot,LFoot,LFoot,LFoot,LFoot,LFoot,LFoot,LFoot,Waist,Waist,Waist,Waist,Waist,Waist,Waist
,ID,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,83078AC3B5F211F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,9231711FB5F311F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6,3693159B5F511F034C857AE43D8E8B6
,Parent,,,,,,,,,,,,,,,,,,,,,
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
0,0.000000,-0.027518,-0.009803,-0.784284,-0.619713,1.303246,-0.802650,0.025755,0.019671,0.016663,-0.573392,-0.818876,1.562779,-0.797351,0.021654,0.010017,-0.002860,-0.713497,-0.700580,1.422659,-0.822987,0.930549
1,0.008333,-0.027399,-0.009722,-0.784254,-0.619759,1.303238,-0.802644,0.025776,0.019440,0.016617,-0.573275,-0.818964,1.562799,-0.797377,0.021621,0.010063,-0.003267,-0.713334,-0.700744,1.422058,-0.823416,0.930557
2,0.016667,-0.027227,-0.009452,-0.784217,-0.619816,1.303223,-0.802647,0.025779,0.019045,0.016650,-0.573101,-0.819094,1.562805,-0.797374,0.021575,0.009458,-0.002742,-0.713445,-0.700642,1.421674,-0.823775,0.930417
3,0.025000,-0.027043,-0.009388,-0.784257,-0.619775,1.303200,-0.802660,0.025790,0.019147,0.016571,-0.572925,-0.819216,1.562817,-0.797403,0.021546,0.009917,-0.003104,-0.713427,-0.700653,1.421105,-0.824060,0.930598
4,0.033333,-0.026865,-0.009106,-0.784213,-0.619843,1.303187,-0.802664,0.025808,0.018733,0.016445,-0.572805,-0.819313,1.562829,-0.797412,0.021509,0.009184,-0.003176,-0.713056,-0.701040,1.420385,-0.824478,0.930607
