frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,root_acceleration_x,root_acceleration_y,root_acceleration_z,left_acceleration_x,left_acceleration_y,left_acceleration_z,right_acceleration_x,right_acceleration_y,right_acceleration_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.008333,step_acsent,-0.1371654866194654,0.10596423856954217,0.060722428897156656,-0.7082815516025316,0.028147212894711875,0.33807382310165623,-0.0034801392055683724,0.011400456018242138,-0.006720268810752489,-0.006240249609983978,0.002040081603266171,-0.002640105604224311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15183200000000002,0.07768900000000004,-0.913015,0.07809899999999997,-0.08282399999999998,-0.913433,0.229931,0.16051300000000002,0.00041800000000002946,0.9730138252024454,0.9882063098621496,double,-0.913015
2,0.016667,step_acsent,-0.1949844012479053,0.07379409647228274,-0.015238780897526784,0.32100469958580835,-0.24949536528657537,0.022400226335402233,-0.005159587233023187,0.011759059275256415,-0.0007199424046075187,-0.005039596832251798,0.0032397408207342506,-0.003959683225341769,-6.93771473823373,-3.8601082430116893,-9.114616006081526,-0.20151764188322704,0.04302894852583116,0.7199815702117794,0.1440668079832229,0.1439475902889464,-0.15833664760228675,-0.15025,0.07717200000000002,-0.9128940000000001,0.07968200000000003,-0.08341199999999999,-0.913339,0.22993200000000003,0.160584,0.0004449999999999177,0.97411436426829,0.988030995114437,double,-0.9128940000000001
3,0.025,step_acsent,-0.21948877955117838,0.06372254890195651,-0.01392055682227349,0.13553949679541402,0.18056047474688786,-0.022011832665516085,-0.006360254410172775,0.014280571222846542,-0.004680187207488817,-0.009720388815552351,0.0042001680067178075,-0.002400096003840056,-2.9406430221136524,-1.2086340538012996,0.15819321675906572,-0.14408582469093822,0.3025935374523133,-0.47524838628120697,-0.5617175066963342,0.11525587255292895,0.1871579528983215,-0.148474,0.07676,-0.912817,0.08143,-0.08390800000000001,-0.913243,0.229904,0.160668,0.00042600000000003746,0.9685425888226442,0.98190397290089,double,-0.912817
4,0.033333,step_acsent,-0.16224648985959678,0.1082443297731926,0.04800192007679779,-0.4596705056606131,-0.07080089961535944,0.2418974972608254,-0.004920196807873905,0.011760470418815191,-0.003960158406336051,-0.006840273610944617,0.0028801152046110646,-0.002760110404416439,6.869349536971271,5.342827417645036,7.430994467667261,0.1728138248288576,-0.3024241934515002,0.0864069124148285,0.34562764965891446,-0.15841267275971954,-0.04320345620741425,-0.147163,0.07595599999999997,-0.91325,0.08272500000000002,-0.084786,-0.913666,0.229888,0.16074199999999997,0.00041599999999997195,0.9735914135465673,0.986802502751049,double,-0.91325
5,0.041667,step_acsent,-0.15238780897528115,0.08651307895368363,0.015118790496755396,-0.1792128879835314,-0.1956324757889109,0.20326358728442862,-0.0017998560115175478,0.009959203263738869,-0.010199184065274985,-0.008039356851453261,0.0027597792176620164,-0.0005999520038394602,1.182947070352247,-2.607541495021474,-3.9456598968133414,0.37441094268734776,-0.2161347678277324,-0.7486231892175346,-0.14387847858275069,-0.014439163300821711,0.2591982722074608,-0.14590799999999998,0.07531799999999997,-0.913461,0.083928,-0.085484,-0.913797,0.22983599999999998,0.16080199999999997,0.00033600000000000296,0.972692803057327,0.9857983195123724,double,-0.913461
6,0.05,step_acsent,-0.21060842433697427,0.06144245769830609,0.004680187207489649,0.004041182199249765,0.21197999280758423,0.04919508901994485,-0.0037201488059526275,0.008640345613826532,-0.0016800672026881223,-0.009480379215168096,0.002760110404415606,0.0004800192007676781,-6.986753313535716,-3.0085948944410816,-1.25268250201197,-0.23044435310633382,-0.15826924875943083,1.0223349169070999,-0.17292960082981332,3.9744000190772255e-05,0.12960172862200145,-0.14418399999999998,0.074878,-0.9135139999999999,0.08560400000000001,-0.085973,-0.913832,0.229788,0.160851,0.00031800000000004047,0.9808932836900497,0.9835239046948937,double,-0.9135139999999999
7,0.058333,step_acsent,-0.1710068402736121,0.09948397935917394,0.018720748829958597,-0.16483890389146844,-0.0016598388997944584,0.12055572383560356,-0.002400096003842554,0.009360374414979299,-0.0012000480019196116,-0.010320412816512988,0.0009600384015370216,0.002040081603264505,4.752380182810773,4.565165205912378,1.6849347920879572,0.15841267276011925,0.08640691241482859,0.057604608276552345,-0.10080806448396648,-0.21601728103667162,0.1872149768986952,-0.142779,0.07412700000000003,-0.91368,0.08694300000000002,-0.08679399999999998,-0.913971,0.229722,0.160921,0.0002909999999999302,0.980860980619139,0.9823936148432475,double,-0.91368
8,0.066667,step_acsent,-0.1671466282697357,0.11063114950804008,0.012958963282937002,-0.42428224244597684,0.01530816142391911,0.19836522151404115,-0.0011999040076805855,0.007679385649149086,-0.0005999520038402927,-0.011759059275256415,0.0015598752099814307,0.0025197984161267318,0.4631883853943365,1.3375534135908493,-0.6913589569260372,0.14401151861794675,-0.20170251569836956,0.07200575930877355,-0.17262376514799938,0.07197465904060583,0.05756141263045674,-0.14139600000000002,0.07326900000000003,-0.913793,0.08823800000000001,-0.087703,-0.914058,0.22963400000000003,0.16097200000000003,0.00026500000000007073,0.9843571947277951,0.9797887497110298,double,-0.913793
9,0.075,step_acsent,-0.20448817952717926,0.09432377295091918,0.01608064322572514,-0.4320922636238692,-0.0348603708383358,0.18589155681002448,-0.001800072002878586,0.009720388815552358,0.0025201008040321854,-0.009600384015363561,0.0009600384015370224,0.0018000720028794187,-4.481165397509132,-1.9569634653931258,0.3746165777976886,-0.07202304034537395,0.24493017717547982,0.3744213137972496,0.25905139324287246,-0.07198329634518287,-0.08637062441465422,-0.13970700000000003,0.07256400000000002,-0.913906,0.08986199999999997,-0.088481,-0.914177,0.229569,0.16104500000000002,0.0002710000000000212,0.9802869671003192,0.9836420842988933,double,-0.913906
10,0.083333,step_acsent,-0.17940717628705422,0.1155646225849023,-0.010320412816502988,-0.24650136968509495,-0.08350070194024227,0.07599531406438412,-0.00048001920076851036,0.009000360014399578,0.002280091203648759,-0.012240489619583692,0.00012000480019212759,0.00480019200768094,3.009840782446301,2.549003916234622,-3.1682534552055808,0.15841267276011936,-0.08640691241483019,-0.028802304138176665,-0.3168253455202362,-0.10080806448396665,0.3600288017282514,-0.138216,0.07167600000000002,-0.9138010000000001,0.091255,-0.089443,-0.9140510000000001,0.229471,0.161119,0.00024999999999997247,0.9820048650360055,0.9780856572467933,double,-0.9138010000000001
