Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.02245,0.018377,0.614548,-0.788346,1.399913,0.320399,0.715184,-0.003621,0.042711,-0.774272,0.631399,1.153623,0.270269,0.710906,0.008557,0.049156,-0.793489,0.606536,1.2964,0.313119,1.62527,stair_decsent
1,0.008333,-0.022347,0.018134,0.614495,-0.788395,1.399942,0.320389,0.715182,-0.003903,0.043117,-0.774281,0.631359,1.153645,0.270265,0.710892,0.008402,0.048947,-0.792466,0.607891,1.296918,0.31282,1.625219,stair_decsent
2,0.016667,-0.022311,0.017864,0.614442,-0.788445,1.399963,0.320369,0.715187,-0.007336,0.04305,-0.772479,0.633537,1.153374,0.270344,0.710726,0.008553,0.049298,-0.791182,0.60953,1.297461,0.312634,1.625164,stair_decsent
3,0.025,-0.022257,0.01766,0.614365,-0.78851,1.399997,0.320353,0.715177,-0.008268,0.043498,-0.77229,0.633725,1.153366,0.270339,0.71069,0.008578,0.04921,-0.789851,0.611261,1.29804,0.312506,1.625085,stair_decsent
4,0.033333,-0.022226,0.017475,0.61436,-0.788519,1.400026,0.320331,0.715158,-0.005935,0.044323,-0.773948,0.631668,1.153637,0.27023,0.710803,0.008835,0.048768,-0.788357,0.613219,1.298654,0.312486,1.625092,stair_decsent
5,0.041667,-0.022118,0.017156,0.614267,-0.788602,1.400065,0.320321,0.715145,-0.006353,0.044655,-0.774033,0.631537,1.153694,0.270207,0.710799,0.008614,0.04794,-0.787084,0.61492,1.299269,0.312369,1.624994,stair_decsent
6,0.05,-0.022094,0.017019,0.614144,-0.788701,1.400089,0.320296,0.715138,-0.006466,0.044907,-0.774119,0.631413,1.153765,0.27017,0.71081,0.008735,0.047312,-0.785479,0.617015,1.299931,0.312337,1.624978,stair_decsent
7,0.058333,-0.022134,0.016797,0.613995,-0.788821,1.40009,0.32027,0.715147,-0.006557,0.045029,-0.77429,0.631193,1.153852,0.27014,0.71082,0.008699,0.04678,-0.784043,0.61888,1.300553,0.312101,1.624878,stair_decsent
8,0.066667,-0.021827,0.016654,0.614001,-0.788827,1.400128,0.320265,0.715107,-0.005507,0.045348,-0.774697,0.63068,1.15395,0.270164,0.710796,0.008534,0.046318,-0.782566,0.620783,1.301262,0.312248,1.62479,stair_decsent
9,0.075,-0.021768,0.016516,0.613906,-0.788906,1.400147,0.320257,0.715096,-0.005478,0.045396,-0.774887,0.630444,1.15406,0.270129,0.710828,0.007976,0.045,-0.781788,0.621867,1.302109,0.313094,1.624736,stair_decsent
10,0.083333,-0.021793,0.016301,0.613714,-0.789059,1.400155,0.320231,0.715095,-0.005253,0.045582,-0.775134,0.630128,1.154178,0.270082,0.710867,0.013013,0.050543,-0.78013,0.623437,1.302588,0.313399,1.625475,stair_decsent
11,0.091667,-0.02163,0.015985,0.613529,-0.789214,1.400191,0.320218,0.715063,-0.005296,0.045767,-0.77535,0.629849,1.154289,0.270036,0.710897,0.013308,0.05045,-0.779035,0.624806,1.303208,0.31337,1.625339,stair_decsent
12,0.1,-0.021546,0.015752,0.61337,-0.789344,1.400209,0.320193,0.715069,-0.005183,0.04608,-0.775545,0.629587,1.154376,0.269982,0.710932,0.011927,0.049884,-0.77739,0.626925,1.303412,0.312897,1.625441,stair_decsent
