Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.056744,-0.004482,-0.454271,-0.889044,0.104971,0.246308,0.037247,0.047007,0.029253,-0.163884,-0.984925,0.359299,0.003626,0.032194,-0.009175,-0.009406,-0.368573,-0.929506,0.217456,0.102006,0.942433,stand
1,0.008333,-0.056667,-0.004401,-0.454319,-0.889024,0.104981,0.24629,0.037222,0.047232,0.029299,-0.163875,-0.984914,0.359289,0.00364,0.032186,-0.008704,-0.009426,-0.368848,-0.929401,0.217418,0.102346,0.942451,stand
2,0.016667,-0.056757,-0.004459,-0.454248,-0.889054,0.104973,0.246296,0.037215,0.047512,0.029351,-0.163879,-0.984899,0.359285,0.003651,0.032184,-0.008737,-0.009874,-0.369251,-0.929236,0.217268,0.102628,0.942638,stand
3,0.025,-0.056726,-0.004365,-0.454262,-0.88905,0.104988,0.246291,0.037203,0.047676,0.029345,-0.163884,-0.98489,0.359278,0.00365,0.032163,-0.008561,-0.010116,-0.369681,-0.929064,0.217144,0.102874,0.942695,stand
4,0.033333,-0.056842,-0.004469,-0.454284,-0.88903,0.104975,0.246291,0.0372,0.047689,0.029401,-0.163843,-0.984894,0.359261,0.003657,0.03214,-0.008366,-0.009748,-0.370107,-0.9289,0.217024,0.103102,0.942696,stand
5,0.041667,-0.056816,-0.004475,-0.45427,-0.889039,0.104977,0.24628,0.037186,0.0478,0.029404,-0.163792,-0.984897,0.359251,0.003661,0.032132,-0.00775,-0.009289,-0.370229,-0.928862,0.217058,0.103359,0.942668,stand
6,0.05,-0.056819,-0.004459,-0.454317,-0.889015,0.104984,0.246276,0.03718,0.048,0.029426,-0.163849,-0.984877,0.359256,0.003669,0.032144,-0.009488,-0.008132,-0.370728,-0.928657,0.216892,0.103487,0.943014,stand
7,0.058333,-0.05675,-0.00449,-0.454331,-0.889012,0.104982,0.24627,0.037172,0.048106,0.029396,-0.163799,-0.984881,0.359251,0.003674,0.03214,-0.011627,-0.005028,-0.370387,-0.928791,0.216755,0.103454,0.94273,stand
8,0.066667,-0.056693,-0.004426,-0.454347,-0.889008,0.104978,0.246272,0.037164,0.048186,0.02937,-0.163788,-0.98488,0.359235,0.003683,0.032134,-0.009711,-0.00723,-0.371238,-0.928459,0.216748,0.103959,0.942767,stand
9,0.075,-0.056608,-0.004349,-0.454432,-0.88897,0.104989,0.246269,0.037149,0.048334,0.029386,-0.16378,-0.984874,0.359234,0.003688,0.03213,-0.007809,-0.008572,-0.371727,-0.92827,0.216688,0.104316,0.942572,stand
10,0.083333,-0.056706,-0.00445,-0.454379,-0.888991,0.104968,0.246279,0.037155,0.04849,0.029425,-0.16382,-0.984858,0.359236,0.00369,0.032135,-0.00789,-0.005012,-0.371716,-0.928299,0.216659,0.104346,0.941643,stand
11,0.091667,-0.056755,-0.004413,-0.454392,-0.888981,0.104976,0.246276,0.037135,0.04842,0.029416,-0.163752,-0.984873,0.359228,0.003699,0.032126,-0.007658,-0.005645,-0.371865,-0.928238,0.216774,0.104902,0.94198,stand
12,0.1,-0.056628,-0.00436,-0.454438,-0.888966,0.104972,0.246281,0.037139,0.048643,0.029309,-0.163635,-0.984885,0.359244,0.003691,0.032124,-0.007447,-0.005634,-0.372128,-0.928135,0.216802,0.105141,0.94202,stand
13,0.108333,-0.056614,-0.004392,-0.454439,-0.888966,0.104981,0.246287,0.037143,0.048808,0.029154,-0.163612,-0.984885,0.359256,0.003687,0.03213,-0.009265,-0.004049,-0.370577,-0.928747,0.217318,0.105029,0.942012,stand
14,0.116667,-0.056528,-0.00438,-0.454433,-0.888975,0.104983,0.246285,0.037132,0.048752,0.029182,-0.163576,-0.984893,0.359249,0.003688,0.03213,-0.009787,-0.002791,-0.371028,-0.928566,0.217246,0.105256,0.94186,stand
15,0.125,-0.056524,-0.004365,-0.454453,-0.888965,0.104975,0.246291,0.037128,0.048891,0.029106,-0.163564,-0.984891,0.359248,0.003692,0.032128,-0.009331,-0.005,-0.371096,-0.928534,0.217375,0.105361,0.942232,stand
16,0.133333,-0.056474,-0.00424,-0.454504,-0.888943,0.104979,0.246294,0.037124,0.048885,0.029209,-0.163591,-0.984883,0.359252,0.003695,0.032126,-0.010372,-0.004154,-0.371554,-0.928344,0.217292,0.105463,0.94244,stand
17,0.141667,-0.056501,-0.004378,-0.454471,-0.888957,0.104964,0.246296,0.037118,0.048892,0.029148,-0.163574,-0.984888,0.35925,0.003695,0.032118,-0.009693,-0.003684,-0.371298,-0.928456,0.217338,0.105629,0.942267,stand
