Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.016245,-0.004257,0.700766,-0.713193,1.471653,0.261453,0.716762,-0.015651,0.027516,-0.931108,0.363367,1.26176,0.297606,0.711214,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
1,0.008333,-0.016156,-0.004388,0.700807,-0.713155,1.471646,0.261472,0.716767,-0.015601,0.027674,-0.931115,0.36334,1.261744,0.297629,0.71122,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
2,0.016667,-0.016182,-0.004552,0.700856,-0.713105,1.471638,0.261498,0.716787,-0.015497,0.027589,-0.931155,0.363247,1.261722,0.297649,0.711202,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
3,0.025,-0.016006,-0.004473,0.700873,-0.713092,1.471626,0.261511,0.716788,-0.015345,0.02742,-0.931189,0.363182,1.261708,0.297658,0.711188,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
4,0.033333,-0.015987,-0.004588,0.700922,-0.713044,1.471623,0.261527,0.71681,-0.015413,0.027448,-0.931203,0.363139,1.261669,0.297669,0.711178,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
5,0.041667,-0.01594,-0.004669,0.700999,-0.712969,1.471614,0.261549,0.716815,-0.015297,0.027103,-0.931248,0.363054,1.261647,0.297679,0.711153,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
6,0.05,-0.01591,-0.004679,0.701066,-0.712903,1.47161,0.261566,0.716823,-0.015226,0.02723,-0.93126,0.363017,1.261621,0.297712,0.711137,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
7,0.058333,-0.015818,-0.004379,0.701088,-0.712886,1.471604,0.261619,0.716799,-0.015064,0.027201,-0.931293,0.362942,1.261594,0.297744,0.71112,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
8,0.066667,-0.015654,-0.004519,0.70111,-0.712867,1.471594,0.26164,0.7168,-0.014901,0.027014,-0.931326,0.362878,1.261572,0.297759,0.711109,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
9,0.075,-0.015601,-0.004744,0.701196,-0.712782,1.471595,0.26166,0.716821,-0.014693,0.027035,-0.931356,0.362808,1.261534,0.297789,0.711087,-0.614833,0.7199,-0.011922,-0.321842,1.438236,0.303309,0.677286,stair_decsent
