Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.020072,0.004102,-0.956737,-0.290233,-0.386371,-0.606695,0.023155,0.022339,-0.006529,0.84927,0.527445,-0.127347,-0.412725,0.033781,-0.012,-0.022118,0.891828,0.451674,-0.246423,-0.547754,0.936212,step_acsent
1,0.008333,-0.019951,0.004289,-0.956759,-0.290167,-0.386362,-0.606694,0.023161,0.020495,-0.006087,0.852112,0.522923,-0.131464,-0.413884,0.03342,-0.010847,-0.022083,0.892217,0.450936,-0.247453,-0.547665,0.936399,step_acsent
2,0.016667,-0.019901,0.004408,-0.956777,-0.290108,-0.386368,-0.606708,0.02317,0.02021,-0.007853,0.853162,0.521196,-0.135482,-0.41489,0.032787,-0.010857,-0.022682,0.89249,0.450365,-0.248622,-0.547368,0.936327,step_acsent
3,0.025,-0.019843,0.004546,-0.956791,-0.290063,-0.386373,-0.606719,0.023181,0.015868,-0.010509,0.853251,0.521154,-0.139173,-0.415787,0.032028,-0.009564,-0.021762,0.893252,0.448927,-0.249408,-0.547602,0.936385,step_acsent
4,0.033333,-0.019804,0.004704,-0.95679,-0.290067,-0.386399,-0.606738,0.023195,0.012439,-0.015831,0.852618,0.522147,-0.1426,-0.416563,0.030898,-0.008608,-0.020798,0.893829,0.447844,-0.250481,-0.547287,0.936364,step_acsent
5,0.041667,-0.019755,0.005006,-0.956813,-0.289989,-0.386403,-0.606744,0.023198,0.005672,-0.023161,0.851139,0.524399,-0.145603,-0.417221,0.029833,-0.008214,-0.020327,0.894287,0.446956,-0.251455,-0.547064,0.936009,step_acsent
6,0.05,-0.01966,0.005264,-0.956837,-0.289911,-0.386409,-0.606776,0.023197,-0.003695,-0.03399,0.849196,0.526969,-0.148083,-0.417758,0.028531,-0.007919,-0.019726,0.894882,0.445796,-0.252633,-0.546634,0.935705,step_acsent
7,0.058333,-0.019512,0.005736,-0.956867,-0.289812,-0.386414,-0.6068,0.023192,-0.022225,-0.047357,0.844922,0.532324,-0.149898,-0.418064,0.027027,-0.007338,-0.018965,0.895588,0.44442,-0.253799,-0.546212,0.935399,step_acsent
8,0.066667,-0.01946,0.006122,-0.956887,-0.289742,-0.386419,-0.606833,0.023191,-0.031776,-0.057742,0.842048,0.535362,-0.151295,-0.418195,0.025932,-0.006729,-0.018268,0.896077,0.443472,-0.255057,-0.545789,0.934993,step_acsent
9,0.075,-0.019349,0.006304,-0.956903,-0.289692,-0.386445,-0.606869,0.023207,-0.032736,-0.059332,0.840028,0.538295,-0.151535,-0.418208,0.025475,-0.00615,-0.016529,0.896565,0.442562,-0.25616,-0.545417,0.93458,step_acsent
10,0.083333,-0.019053,0.006596,-0.956901,-0.289714,-0.386453,-0.606911,0.023247,-0.032963,-0.059835,0.838855,0.540051,-0.1516,-0.418237,0.025295,-0.005846,-0.014901,0.89679,0.442167,-0.257292,-0.544869,0.934128,step_acsent
11,0.091667,-0.018848,0.006967,-0.956965,-0.289508,-0.386453,-0.606955,0.023263,-0.033289,-0.061275,0.83821,0.54087,-0.151363,-0.418145,0.025121,-0.005188,-0.013263,0.897203,0.441389,-0.258379,-0.544442,0.933784,step_acsent
12,0.1,-0.018573,0.007362,-0.956964,-0.289517,-0.38644,-0.606977,0.023289,-0.032443,-0.061088,0.838159,0.541023,-0.150805,-0.418135,0.024957,-0.004357,-0.01169,0.897388,0.441065,-0.259502,-0.54404,0.9334,step_acsent
13,0.108333,-0.018742,0.009685,-0.957126,-0.288902,-0.386558,-0.607255,0.023452,-0.029282,-0.05918,0.838421,0.54101,-0.150146,-0.418177,0.024649,-0.003856,-0.010141,0.897658,0.440559,-0.260555,-0.543833,0.933125,step_acsent
14,0.116667,-0.018504,0.00988,-0.95715,-0.28883,-0.386556,-0.607262,0.023489,-0.027262,-0.056642,0.838529,0.541219,-0.149654,-0.41819,0.024282,-0.003299,-0.00891,0.897719,0.440466,-0.261564,-0.543541,0.932832,step_acsent
15,0.125,-0.018341,0.009933,-0.957166,-0.288789,-0.386564,-0.607269,0.023531,-0.025025,-0.054092,0.838583,0.541504,-0.149478,-0.418133,0.023899,-0.003418,-0.008078,0.897645,0.440631,-0.262474,-0.543281,0.932535,step_acsent
16,0.133333,-0.018254,0.010022,-0.957179,-0.288748,-0.386562,-0.60726,0.023561,-0.023824,-0.053145,0.838872,0.541205,-0.149443,-0.41802,0.023734,-0.003479,-0.0076,0.897711,0.440505,-0.263454,-0.543065,0.932407,step_acsent
17,0.141667,-0.018056,0.00997,-0.957218,-0.28863,-0.386561,-0.607247,0.023608,-0.023277,-0.053056,0.839207,0.540718,-0.149406,-0.417921,0.023708,-0.003576,-0.007549,0.897719,0.440489,-0.264367,-0.542889,0.932459,step_acsent
18,0.15,-0.017936,0.009951,-0.95724,-0.288568,-0.386566,-0.607227,0.02365,-0.023338,-0.052525,0.839345,0.540553,-0.149293,-0.417882,0.023678,-0.003203,-0.007699,0.897663,0.440604,-0.265129,-0.542806,0.932622,step_acsent
19,0.158333,-0.017764,0.009881,-0.957252,-0.28854,-0.386569,-0.607194,0.023691,-0.023268,-0.051349,0.839445,0.540513,-0.149087,-0.41777,0.023699,-0.00348,-0.008218,0.897398,0.441133,-0.26609,-0.542507,0.932677,step_acsent
20,0.166667,-0.017663,0.009745,-0.95729,-0.288425,-0.38657,-0.607163,0.023729,-0.022188,-0.050042,0.839682,0.540312,-0.148731,-0.417506,0.023886,-0.003686,-0.008776,0.897423,0.441068,-0.267013,-0.542445,0.932852,step_acsent
21,0.175,-0.017264,0.009776,-0.957421,-0.288012,-0.386538,-0.607092,0.023755,-0.021239,-0.04722,0.839892,0.540278,-0.148361,-0.417226,0.023947,-0.003633,-0.009244,0.897155,0.441605,-0.267747,-0.542161,0.93303,step_acsent
22,0.183333,-0.017076,0.010065,-0.957487,-0.287794,-0.386533,-0.607028,0.023788,-0.01958,-0.045256,0.840176,0.540068,-0.148066,-0.416989,0.023947,-0.00336,-0.010039,0.897083,0.441735,-0.268437,-0.541951,0.933286,step_acsent
23,0.191667,-0.016957,0.010457,-0.957575,-0.287496,-0.386523,-0.606953,0.023792,-0.018688,-0.04487,0.840217,0.540067,-0.147943,-0.416902,0.023958,-0.003531,-0.010634,0.896778,0.442339,-0.269089,-0.541508,0.933495,step_acsent
24,0.2,-0.017099,0.010662,-0.957661,-0.287193,-0.386496,-0.60687,0.023771,-0.018351,-0.046185,0.840031,0.540257,-0.147923,-0.41691,0.023969,-0.003226,-0.010743,0.896553,0.442794,-0.269501,-0.541139,0.93377,step_acsent
25,0.208333,-0.017156,0.010711,-0.957756,-0.286871,-0.386477,-0.606791,0.023751,-0.018665,-0.047456,0.839684,0.540675,-0.147985,-0.416931,0.023925,-0.003319,-0.010952,0.896363,0.443173,-0.270019,-0.540626,0.93401,step_acsent
26,0.216667,-0.017144,0.01084,-0.957809,-0.286687,-0.386472,-0.60673,0.023732,-0.019051,-0.048725,0.839287,0.541166,-0.148094,-0.416988,0.023851,-0.003433,-0.010983,0.896097,0.443709,-0.270543,-0.540008,0.934203,step_acsent
27,0.225,-0.01708,0.010475,-0.957881,-0.286465,-0.386468,-0.606645,0.023747,-0.019568,-0.050106,0.839,0.541466,-0.148213,-0.417033,0.023841,-0.003837,-0.009912,0.895268,0.445402,-0.271149,-0.539184,0.934377,step_acsent
28,0.233333,-0.01725,0.009794,-0.957926,-0.286329,-0.386467,-0.606559,0.02376,-0.01999,-0.051482,0.838679,0.541819,-0.148338,-0.417094,0.023856,-0.004068,-0.009966,0.895037,0.445861,-0.271632,-0.538447,0.934351,step_acsent
29,0.241667,-0.01729,0.009144,-0.957969,-0.286203,-0.386462,-0.606493,0.023769,-0.02086,-0.052606,0.83837,0.542157,-0.148436,-0.417172,0.023888,-0.003905,-0.010163,0.894976,0.445982,-0.272076,-0.537657,0.934286,step_acsent
30,0.25,-0.017335,0.008382,-0.958007,-0.286099,-0.386454,-0.606415,0.023783,-0.021246,-0.053627,0.838176,0.542341,-0.148516,-0.417219,0.023915,-0.00398,-0.009351,0.894928,0.446096,-0.272379,-0.536989,0.934312,step_acsent
31,0.258333,-0.017428,0.007434,-0.958045,-0.285989,-0.386447,-0.606323,0.023832,-0.021419,-0.054259,0.838097,0.542394,-0.148545,-0.417239,0.023899,-0.004048,-0.009025,0.895091,0.445775,-0.272757,-0.536367,0.934171,step_acsent
32,0.266667,-0.017523,0.006584,-0.958083,-0.285879,-0.386429,-0.606247,0.023842,-0.021257,-0.054143,0.838104,0.5424,-0.148534,-0.417248,0.023865,-0.003411,-0.008363,0.89527,0.445433,-0.273061,-0.535772,0.934194,step_acsent
33,0.275,-0.017654,0.005927,-0.958115,-0.285779,-0.386418,-0.606193,0.023855,-0.020545,-0.053246,0.838147,0.542451,-0.14848,-0.417258,0.023753,-0.002779,-0.008122,0.895553,0.444872,-0.27347,-0.535201,0.93413,step_acsent
34,0.283333,-0.017918,0.003788,-0.957934,-0.286405,-0.386469,-0.606242,0.023888,-0.019749,-0.052223,0.838236,0.542442,-0.148413,-0.417243,0.023674,-0.00224,-0.007895,0.895826,0.444329,-0.273858,-0.534638,0.93399,step_acsent
35,0.291667,-0.018049,0.003394,-0.957964,-0.286298,-0.386449,-0.606186,0.023882,-0.019061,-0.051257,0.838348,0.542385,-0.148332,-0.417221,0.023615,-0.001901,-0.007695,0.896154,0.443672,-0.274239,-0.534136,0.933941,step_acsent
36,0.3,-0.018171,0.003117,-0.957994,-0.286194,-0.386437,-0.606141,0.023865,-0.018591,-0.050409,0.838421,0.542369,-0.148264,-0.417204,0.023593,-0.001723,-0.007334,0.896343,0.443297,-0.274654,-0.533593,0.933866,step_acsent
37,0.308333,-0.018278,0.002798,-0.958025,-0.286086,-0.386423,-0.606101,0.023848,-0.018253,-0.049894,0.838482,0.542333,-0.148189,-0.417198,0.023571,-0.001352,-0.007362,0.896731,0.442513,-0.275129,-0.533116,0.933913,step_acsent
38,0.316667,-0.018325,0.002551,-0.958053,-0.285993,-0.386413,-0.606069,0.023854,-0.017663,-0.048971,0.838465,0.542463,-0.148142,-0.417197,0.023531,-0.000813,-0.007581,0.897117,0.441728,-0.275583,-0.532667,0.933872,step_acsent
39,0.325,-0.018297,0.002428,-0.958069,-0.285941,-0.386393,-0.606052,0.023841,-0.017556,-0.048747,0.838526,0.542393,-0.148088,-0.417196,0.023541,-0.001192,-0.006929,0.897356,0.441252,-0.275993,-0.532261,0.933845,step_acsent
40,0.333333,-0.018439,0.002523,-0.95808,-0.285895,-0.386406,-0.606053,0.023822,-0.017315,-0.048413,0.838556,0.542384,-0.148032,-0.41718,0.023523,-0.001414,-0.006468,0.897564,0.440834,-0.276321,-0.531897,0.933753,step_acsent
41,0.341667,-0.018443,0.002261,-0.958103,-0.285819,-0.386391,-0.606035,0.023845,-0.016802,-0.04796,0.838579,0.542405,-0.147998,-0.417167,0.023488,-0.001303,-0.006229,0.897855,0.440246,-0.276628,-0.531532,0.933651,step_acsent
42,0.35,-0.018429,0.002155,-0.958082,-0.285894,-0.386391,-0.606021,0.023874,-0.016596,-0.04739,0.838553,0.542502,-0.147957,-0.417171,0.023463,-0.00097,-0.006139,0.898194,0.439555,-0.276968,-0.531197,0.933525,step_acsent
43,0.358333,-0.018475,0.002421,-0.958089,-0.285866,-0.386406,-0.60604,0.023855,-0.016347,-0.047227,0.838576,0.542488,-0.147923,-0.417154,0.02347,-0.000581,-0.005797,0.898324,0.439295,-0.277245,-0.530843,0.933421,step_acsent
44,0.366667,-0.018459,0.002527,-0.958088,-0.285866,-0.386408,-0.606058,0.023851,-0.016062,-0.046894,0.838554,0.542559,-0.147887,-0.41714,0.023451,-0.00041,-0.005633,0.89846,0.43902,-0.277563,-0.530486,0.933261,step_acsent
45,0.375,-0.018349,0.002606,-0.958071,-0.285931,-0.386417,-0.606083,0.023863,-0.015776,-0.04671,0.838566,0.542565,-0.147845,-0.417117,0.023447,-0.001046,-0.004812,0.898623,0.438694,-0.277816,-0.530192,0.93328,step_acsent
46,0.383333,-0.018208,0.002525,-0.958087,-0.285887,-0.386412,-0.606072,0.0239,-0.015623,-0.046183,0.838524,0.542679,-0.147804,-0.417101,0.02342,-0.001986,-0.003275,0.898882,0.438175,-0.277856,-0.530045,0.933477,step_acsent
47,0.391667,-0.018141,0.002632,-0.958102,-0.285841,-0.38641,-0.606074,0.023917,-0.015415,-0.046042,0.838544,0.542667,-0.14777,-0.417065,0.023445,-0.001785,-0.003111,0.899162,0.437602,-0.278019,-0.529881,0.933384,step_acsent
48,0.4,-0.018061,0.00287,-0.958108,-0.285824,-0.386422,-0.6061,0.023912,-0.015133,-0.04555,0.838524,0.542747,-0.147731,-0.417031,0.023427,-0.001819,-0.003076,0.899378,0.437157,-0.278181,-0.529789,0.933253,step_acsent
49,0.408333,-0.017994,0.002768,-0.95813,-0.285755,-0.386412,-0.606093,0.023928,-0.014812,-0.045491,0.838509,0.542784,-0.147677,-0.416994,0.02343,-0.001921,-0.003112,0.899765,0.436359,-0.278346,-0.52964,0.933212,step_acsent
50,0.416667,-0.017999,0.002742,-0.958157,-0.285664,-0.386401,-0.606089,0.023933,-0.014714,-0.045286,0.838467,0.542868,-0.147621,-0.416968,0.023434,-0.001906,-0.003095,0.900067,0.435736,-0.278456,-0.529782,0.933122,step_acsent
51,0.425,-0.017813,0.002543,-0.958197,-0.285542,-0.386368,-0.606054,0.023973,-0.014289,-0.044676,0.838396,0.54304,-0.147572,-0.416947,0.023376,-0.002157,-0.003478,0.900559,0.434714,-0.278613,-0.529917,0.933061,step_acsent
52,0.433333,-0.01786,0.002636,-0.958252,-0.285354,-0.386365,-0.606046,0.023968,-0.014094,-0.044555,0.838318,0.543175,-0.14753,-0.416922,0.023375,-0.002936,-0.0028,0.900812,0.434191,-0.278714,-0.52992,0.933137,step_acsent
53,0.441667,-0.017764,0.002282,-0.958321,-0.285132,-0.386325,-0.606005,0.024012,-0.013684,-0.04406,0.83827,0.543299,-0.147494,-0.416898,0.02333,-0.003797,-0.001957,0.901185,0.433413,-0.278875,-0.529983,0.933185,step_acsent
54,0.45,-0.017665,0.002435,-0.958404,-0.284858,-0.386319,-0.605993,0.024016,-0.01346,-0.04378,0.83821,0.543421,-0.147437,-0.416875,0.023285,-0.004719,-0.000692,0.901434,0.432891,-0.278933,-0.530056,0.933369,step_acsent
55,0.458333,-0.017606,0.002341,-0.958485,-0.28459,-0.386307,-0.605956,0.024042,-0.013156,-0.043513,0.838175,0.543504,-0.147395,-0.416856,0.023226,-0.005648,-2.5e-05,0.901586,0.432563,-0.279068,-0.530097,0.933344,step_acsent
56,0.466667,-0.017613,0.002329,-0.95862,-0.284133,-0.386312,-0.605898,0.024066,-0.012836,-0.043165,0.838118,0.543626,-0.14735,-0.416823,0.023163,-0.005756,0.000769,0.901669,0.432387,-0.279036,-0.530314,0.933224,step_acsent
57,0.475,-0.017538,0.002246,-0.95874,-0.283733,-0.386336,-0.605829,0.024105,-0.012553,-0.042826,0.838057,0.543754,-0.147287,-0.41679,0.023084,-0.007317,0.002387,0.902161,0.43133,-0.279285,-0.530377,0.933422,step_acsent
58,0.483333,-0.01716,0.001612,-0.958851,-0.283386,-0.38641,-0.605739,0.024295,-0.012207,-0.042512,0.838086,0.543742,-0.147233,-0.416764,0.023028,-0.006992,0.005107,0.902853,0.429863,-0.279395,-0.530482,0.933793,step_acsent
59,0.491667,-0.016389,0.001362,-0.959022,-0.282856,-0.386432,-0.605671,0.024429,-0.012032,-0.042029,0.838121,0.54373,-0.147165,-0.416744,0.022966,-0.007795,0.005866,0.90343,0.428624,-0.279878,-0.530723,0.9338,step_acsent
60,0.5,-0.016039,0.001059,-0.959299,-0.281933,-0.386456,-0.605554,0.024564,-0.011886,-0.041631,0.838113,0.543775,-0.1471,-0.416723,0.022919,-0.009745,0.001961,0.904304,0.426774,-0.281098,-0.531293,0.933197,step_acsent
61,0.508333,-0.015787,0.000895,-0.959613,-0.280879,-0.386405,-0.605438,0.024683,-0.011672,-0.041253,0.838094,0.543838,-0.147035,-0.416707,0.022849,-0.010698,0.001865,0.905815,0.423534,-0.281872,-0.531759,0.933295,step_acsent
62,0.516667,-0.015386,0.000675,-0.960029,-0.279478,-0.386243,-0.605278,0.024803,-0.011519,-0.040797,0.838061,0.543928,-0.146994,-0.416699,0.0228,-0.008956,0.003127,0.907254,0.420475,-0.281416,-0.533417,0.933549,step_acsent
