Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.015613,0.010978,0.987016,0.159484,0.275131,0.496047,0.040256,0.016776,0.041903,-0.892303,-0.449175,0.359533,0.747488,0.042179,-0.012554,-0.023127,0.950558,0.309431,0.316656,0.595737,0.952786,step_acsent
1,0.008333,0.01558,0.011059,0.987018,0.159467,0.275127,0.496035,0.040258,0.016637,0.042056,-0.892301,-0.449171,0.359539,0.747473,0.042159,-0.012291,-0.0231,0.950745,0.308869,0.317005,0.596294,0.952752,step_acsent
2,0.016667,0.015635,0.011041,0.987004,0.159551,0.275129,0.496017,0.040251,0.016785,0.042263,-0.892291,-0.449164,0.35954,0.747467,0.042157,-0.01248,-0.022895,0.950758,0.308836,0.31725,0.596951,0.952701,step_acsent
3,0.025,0.015984,0.011561,0.986951,0.159809,0.275247,0.495995,0.040168,0.016717,0.042278,-0.892307,-0.449133,0.359554,0.747465,0.042145,-0.012668,-0.023306,0.950818,0.308612,0.317211,0.597582,0.95284,step_acsent
4,0.033333,0.015752,0.011212,0.986981,0.15967,0.275159,0.49599,0.040225,0.016888,0.042647,-0.892352,-0.449003,0.359511,0.747457,0.042174,-0.013071,-0.022667,0.950812,0.308661,0.317462,0.598229,0.95281,step_acsent
5,0.041667,0.015604,0.010951,0.987018,0.159477,0.275123,0.495973,0.040242,0.016947,0.042704,-0.892335,-0.449029,0.359508,0.747431,0.042163,-0.012918,-0.022635,0.950842,0.308577,0.317731,0.598796,0.952677,step_acsent
6,0.05,0.015636,0.010718,0.987021,0.159469,0.275112,0.495951,0.040254,0.017038,0.042813,-0.892332,-0.449021,0.359508,0.747418,0.042169,-0.013359,-0.022158,0.950879,0.308479,0.317999,0.599468,0.952707,step_acsent
7,0.058333,0.015605,0.010655,0.98702,0.159484,0.275106,0.495943,0.040264,0.016992,0.042862,-0.892328,-0.449026,0.3595,0.747401,0.042156,-0.013864,-0.022943,0.951,0.308028,0.318088,0.600039,0.952843,step_acsent
8,0.066667,0.015683,0.010695,0.987004,0.159571,0.275119,0.495927,0.040256,0.017218,0.042981,-0.892313,-0.449037,0.35949,0.747391,0.042171,-0.015674,-0.022811,0.951155,0.307472,0.318184,0.600556,0.953154,step_acsent
9,0.075,0.015739,0.010717,0.986996,0.159612,0.27513,0.495917,0.040238,0.017262,0.043066,-0.8923,-0.449052,0.359494,0.747378,0.042164,-0.015772,-0.023918,0.951343,0.306799,0.318249,0.601039,0.953155,step_acsent
10,0.083333,0.015807,0.010754,0.986991,0.159638,0.275142,0.495906,0.040229,0.017172,0.043177,-0.892264,-0.449117,0.359476,0.74736,0.042169,-0.016972,-0.023655,0.951554,0.3061,0.318367,0.601931,0.953282,step_acsent
