Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.03423,-0.007738,0.132907,0.990507,-1.017381,-0.26682,0.025998,-0.071747,0.000678,-0.22699,0.97125,-1.164749,-0.510602,0.019708,-0.038852,-0.026145,-0.009973,-0.998853,-1.074361,-0.383292,0.929913,quasi
1,0.008333,0.034195,-0.007801,0.132848,0.990516,-1.017379,-0.266812,0.025993,-0.071874,0.000766,-0.227042,0.971229,-1.164757,-0.510608,0.01971,-0.037513,-0.028251,-0.009365,-0.998853,-1.07401,-0.382666,0.930005,quasi
2,0.016667,0.034083,-0.007813,0.132792,0.990527,-1.017386,-0.266817,0.025982,-0.072006,0.00098,-0.227175,0.971188,-1.16476,-0.510611,0.019695,-0.03752,-0.027456,-0.008828,-0.99888,-1.073893,-0.382063,0.92994,quasi
3,0.025,0.034138,-0.007847,0.132777,0.990527,-1.017384,-0.266817,0.02598,-0.072022,0.000964,-0.22716,0.97119,-1.164755,-0.510618,0.019705,-0.037966,-0.027056,-0.00812,-0.99888,-1.073732,-0.381569,0.929781,quasi
4,0.033333,0.034061,-0.007947,0.132745,0.990533,-1.01739,-0.266813,0.025975,-0.07212,0.00105,-0.227288,0.971153,-1.164752,-0.510616,0.019707,-0.037747,-0.027832,-0.007614,-0.998871,-1.073578,-0.381009,0.92998,quasi
5,0.041667,0.033929,-0.00788,0.132712,0.990542,-1.01739,-0.266822,0.025979,-0.072087,0.001037,-0.227311,0.97115,-1.164741,-0.510608,0.019717,-0.037711,-0.027127,-0.006996,-0.998896,-1.073362,-0.380373,0.930022,quasi
6,0.05,0.033935,-0.007931,0.132647,0.990551,-1.017403,-0.266823,0.025972,-0.072156,0.001126,-0.227355,0.971134,-1.164745,-0.51061,0.019714,-0.038121,-0.026618,-0.006608,-0.998897,-1.072972,-0.379853,0.930111,quasi
7,0.058333,0.033851,-0.00801,0.132557,0.990565,-1.017404,-0.266829,0.025962,-0.072326,0.001286,-0.227438,0.971102,-1.164745,-0.510604,0.019706,-0.038218,-0.026034,-0.005832,-0.998913,-1.072813,-0.379174,0.930115,quasi
8,0.066667,0.033938,-0.007983,0.132545,0.990564,-1.017397,-0.266826,0.025972,-0.072289,0.001366,-0.227565,0.971075,-1.164738,-0.510601,0.019713,-0.038304,-0.026622,-0.005216,-0.998898,-1.0726,-0.378523,0.930199,quasi
9,0.075,0.033524,-0.008054,0.132476,0.990586,-1.017411,-0.266814,0.025939,-0.072369,0.001038,-0.227939,0.970982,-1.164718,-0.510565,0.01965,-0.038192,-0.026814,-0.004297,-0.998901,-1.072334,-0.377758,0.930209,quasi
10,0.083333,0.033281,-0.008176,0.132407,0.990603,-1.017417,-0.266794,0.025917,-0.072208,0.001035,-0.228184,0.970936,-1.164706,-0.510525,0.019606,-0.036955,-0.026877,-0.003673,-0.998949,-1.071968,-0.376887,0.930112,quasi
11,0.091667,0.033195,-0.008142,0.132374,0.99061,-1.017421,-0.266788,0.025923,-0.072253,0.001192,-0.228104,0.970952,-1.1647,-0.510534,0.019653,-0.037411,-0.027404,-0.003151,-0.998919,-1.071569,-0.376187,0.929906,quasi
12,0.1,0.033223,-0.008155,0.132322,0.990616,-1.017422,-0.266791,0.02592,-0.072235,0.00127,-0.228139,0.970944,-1.164683,-0.510525,0.019654,-0.036833,-0.027605,-0.002806,-0.998936,-1.071405,-0.37527,0.930081,quasi
13,0.108333,0.03314,-0.00825,0.132282,0.990624,-1.017434,-0.266796,0.025916,-0.072262,0.00131,-0.228171,0.970935,-1.164666,-0.510534,0.019675,-0.036239,-0.027209,-0.002588,-0.998969,-1.071128,-0.374422,0.930102,quasi
14,0.116667,0.033071,-0.008214,0.132223,0.990634,-1.017439,-0.266797,0.025913,-0.072369,0.00147,-0.228288,0.970899,-1.164662,-0.51053,0.019666,-0.036111,-0.027029,-0.001835,-0.998981,-1.070852,-0.373695,0.929934,quasi
15,0.125,0.033005,-0.00828,0.132155,0.990645,-1.017449,-0.266803,0.025898,-0.072417,0.001535,-0.228223,0.970911,-1.164652,-0.510527,0.019689,-0.036304,-0.02633,-0.001418,-0.998993,-1.070708,-0.37278,0.93001,quasi
16,0.133333,0.032983,-0.008288,0.132082,0.990655,-1.017457,-0.266798,0.025899,-0.072444,0.00168,-0.228271,0.970897,-1.164634,-0.510524,0.019703,-0.035488,-0.026903,-0.00083,-0.999008,-1.070205,-0.371906,0.929925,quasi
17,0.141667,0.032757,-0.008338,0.132064,0.990665,-1.01747,-0.266803,0.025881,-0.072719,0.001942,-0.228191,0.970895,-1.164638,-0.510528,0.019726,-0.035575,-0.02714,-0.000302,-0.998998,-1.069791,-0.371179,0.929825,quasi
18,0.15,0.032854,-0.008284,0.132003,0.99067,-1.017474,-0.266791,0.025895,-0.072976,0.002262,-0.22817,0.97088,-1.164631,-0.510524,0.019763,-0.035178,-0.027709,0.000522,-0.998997,-1.069587,-0.37014,0.930097,quasi
19,0.158333,0.032731,-0.008414,0.131943,0.990681,-1.017485,-0.266797,0.025869,-0.072937,0.002516,-0.228262,0.970861,-1.164629,-0.510536,0.019786,-0.035206,-0.027825,0.001321,-0.998992,-1.069344,-0.369253,0.930077,quasi
20,0.166667,0.032681,-0.008407,0.131865,0.990693,-1.017498,-0.266808,0.025858,-0.072955,0.002848,-0.228266,0.970858,-1.164635,-0.51054,0.019802,-0.035015,-0.027335,0.002221,-0.99901,-1.069077,-0.368105,0.930018,quasi
21,0.175,0.032531,-0.008434,0.131814,0.990705,-1.017511,-0.266802,0.025873,-0.072872,0.003067,-0.228294,0.970856,-1.164626,-0.510536,0.019837,-0.03462,-0.027652,0.002029,-0.999016,-1.068593,-0.367219,0.930094,quasi
22,0.183333,0.032269,-0.008375,0.131703,0.990728,-1.017517,-0.266807,0.025874,-0.07284,0.00328,-0.228421,0.970828,-1.164611,-0.510527,0.019858,-0.033943,-0.028186,0.002848,-0.999022,-1.068375,-0.3662,0.930281,quasi
23,0.191667,0.032155,-0.00843,0.131596,0.990746,-1.01753,-0.266794,0.025868,-0.07286,0.003587,-0.228566,0.970791,-1.164596,-0.510512,0.019875,-0.033869,-0.027269,0.004049,-0.999046,-1.068036,-0.365078,0.930152,quasi
24,0.2,0.031981,-0.008544,0.131534,0.990759,-1.017544,-0.2668,0.025859,-0.072621,0.003932,-0.228779,0.970758,-1.164563,-0.510485,0.019898,-0.033564,-0.027677,0.004165,-0.999045,-1.067564,-0.364075,0.930202,quasi
25,0.208333,0.031859,-0.008451,0.131522,0.990765,-1.017554,-0.266806,0.025862,-0.072636,0.004125,-0.228838,0.970742,-1.16453,-0.51046,0.019926,-0.033134,-0.028001,0.004404,-0.999049,-1.067171,-0.36306,0.930249,quasi
26,0.216667,0.031811,-0.008585,0.131518,0.990766,-1.017576,-0.266798,0.025829,-0.072782,0.004514,-0.229053,0.970679,-1.164497,-0.51042,0.019946,-0.032592,-0.027498,0.004778,-0.999079,-1.066927,-0.361908,0.930314,quasi
27,0.225,0.031535,-0.008665,0.131488,0.990778,-1.017596,-0.266801,0.025812,-0.073221,0.004818,-0.229191,0.970612,-1.164468,-0.51038,0.019981,-0.032533,-0.027027,0.005314,-0.999091,-1.066513,-0.36077,0.930172,quasi
28,0.233333,0.031334,-0.008654,0.131434,0.990792,-1.017613,-0.266811,0.025801,-0.073609,0.005196,-0.229344,0.970544,-1.164423,-0.510342,0.020028,-0.03221,-0.027074,0.006555,-0.999093,-1.066167,-0.359485,0.930136,quasi
29,0.241667,0.031228,-0.00869,0.131378,0.990802,-1.017627,-0.266808,0.025804,-0.072201,0.005509,-0.229177,0.970688,-1.164421,-0.510368,0.02018,-0.032088,-0.027825,0.006824,-0.999074,-1.065668,-0.358368,0.930264,quasi
30,0.25,0.031033,-0.008814,0.131224,0.990828,-1.017641,-0.266818,0.025792,-0.072601,0.005986,-0.229361,0.970612,-1.164358,-0.510302,0.020275,-0.031687,-0.026895,0.00757,-0.999107,-1.065457,-0.357088,0.930207,quasi
31,0.258333,0.030795,-0.008901,0.131165,0.990842,-1.017662,-0.26682,0.025773,-0.073453,0.007106,-0.229696,0.970461,-1.164304,-0.510222,0.020385,-0.03188,-0.027895,0.007958,-0.999071,-1.065234,-0.35595,0.930374,quasi
32,0.266667,0.030489,-0.008976,0.131001,0.990873,-1.017667,-0.266823,0.025775,-0.073719,0.008428,-0.230172,0.970317,-1.164248,-0.510127,0.020518,-0.031635,-0.027171,0.009079,-0.999089,-1.065171,-0.354685,0.930351,quasi
33,0.275,0.030182,-0.00906,0.130814,0.990906,-1.017674,-0.266845,0.025762,-0.069292,0.009403,-0.229549,0.970782,-1.16421,-0.510209,0.020921,-0.031246,-0.026797,0.009565,-0.999107,-1.06497,-0.35336,0.930543,quasi
34,0.283333,0.029975,-0.00912,0.130562,0.990945,-1.01765,-0.26688,0.025785,-0.06763,0.01147,-0.231863,0.970327,-1.163832,-0.510181,0.021264,-0.031271,-0.025506,0.010139,-0.999134,-1.064814,-0.352171,0.930397,quasi
35,0.291667,0.029774,-0.008954,0.130264,0.990992,-1.017637,-0.26689,0.025815,-0.067808,0.013564,-0.232786,0.970066,-1.163727,-0.510033,0.021493,-0.030409,-0.025101,0.010369,-0.999169,-1.064235,-0.351029,0.93026,quasi
36,0.3,0.029317,-0.008713,0.129953,0.991048,-1.017611,-0.266882,0.02586,-0.067749,0.015802,-0.233921,0.969764,-1.163633,-0.509804,0.021697,-0.03016,-0.025274,0.010514,-0.99917,-1.064033,-0.349665,0.930593,quasi
37,0.308333,0.028496,-0.008478,0.130416,0.991013,-1.017696,-0.266753,0.025883,-0.068864,0.018586,-0.235002,0.969374,-1.163609,-0.509647,0.022034,-0.029611,-0.024705,0.010882,-0.999197,-1.063592,-0.348403,0.930397,quasi
38,0.316667,0.027224,-0.008936,0.12939,0.99118,-1.017715,-0.266798,0.025836,-0.0683,0.021234,-0.236129,0.969086,-1.16352,-0.50937,0.022421,-0.028907,-0.023393,0.011258,-0.999245,-1.06327,-0.347102,0.930401,quasi
39,0.325,0.026997,-0.008877,0.1298,0.991133,-1.017816,-0.266696,0.025833,-0.06736,0.023608,-0.237017,0.96888,-1.163301,-0.509185,0.022902,-0.028311,-0.022573,0.011692,-0.999276,-1.062832,-0.345842,0.93036,quasi
40,0.333333,0.026149,-0.009145,0.129595,0.99118,-1.017859,-0.266693,0.025788,-0.066099,0.026994,-0.237963,0.968646,-1.16309,-0.508947,0.023497,-0.027527,-0.021491,0.011714,-0.999321,-1.062496,-0.344532,0.930364,quasi
41,0.341667,0.02545,-0.008964,0.129047,0.991271,-1.017829,-0.266732,0.025783,-0.064932,0.031429,-0.239665,0.968172,-1.162776,-0.508607,0.024277,-0.026165,-0.021514,0.011604,-0.999359,-1.062111,-0.343348,0.930557,quasi
42,0.35,0.024888,-0.009104,0.129037,0.991286,-1.017848,-0.266752,0.025769,-0.064726,0.0362,-0.239337,0.9681,-1.162586,-0.508476,0.025132,-0.024908,-0.020965,0.011936,-0.999399,-1.061898,-0.34223,0.930749,quasi
43,0.358333,0.025497,-0.00945,0.129359,0.991225,-1.017871,-0.266857,0.025699,-0.063271,0.042553,-0.241931,0.967293,-1.162076,-0.50829,0.026333,-0.023539,-0.019382,0.012018,-0.999463,-1.061631,-0.340969,0.930894,quasi
44,0.366667,0.022668,-0.008322,0.127217,0.991581,-1.01809,-0.2665,0.025852,-0.061614,0.049387,-0.243448,0.966694,-1.161621,-0.5082,0.027626,-0.022356,-0.019508,0.01237,-0.999483,-1.061497,-0.339678,0.931236,quasi
45,0.375,0.022212,-0.008613,0.126651,0.991661,-1.018156,-0.266444,0.02579,-0.06077,0.056464,-0.244343,0.966134,-1.161021,-0.508068,0.029044,-0.020633,-0.01888,0.012337,-0.999533,-1.061407,-0.338528,0.931521,quasi
46,0.383333,0.021245,-0.008855,0.125828,0.991785,-1.018251,-0.266316,0.02586,-0.059292,0.066133,-0.242134,0.966169,-1.160662,-0.508389,0.030829,-0.018374,-0.018778,0.012868,-0.999572,-1.061218,-0.337215,0.931836,quasi
47,0.391667,0.021239,-0.009026,0.124545,0.991946,-1.018193,-0.266367,0.025806,-0.056994,0.076631,-0.241647,0.965653,-1.159839,-0.508466,0.032925,-0.016178,-0.017448,0.013586,-0.999625,-1.061046,-0.336022,0.932105,quasi
