Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.006562,-0.009339,-0.941027,-0.338139,1.542626,-0.699113,0.031988,0.034476,0.049025,-0.792975,-0.606299,1.790398,-0.560645,0.032606,-0.004786,0.011431,0.91624,0.400438,1.672972,-0.612473,0.9421,walk
1,0.008333,-0.006721,-0.009582,-0.94105,-0.338064,1.54268,-0.699055,0.031934,0.034421,0.049328,-0.792937,-0.606327,1.790393,-0.560657,0.032612,-0.004775,0.011475,0.91612,0.40071,1.672665,-0.612876,0.942052,walk
2,0.016667,-0.00643,-0.009097,-0.941073,-0.338021,1.542633,-0.69905,0.032,0.034565,0.049382,-0.792962,-0.606282,1.790381,-0.560664,0.032607,-0.005057,0.01163,0.915932,0.401132,1.67215,-0.613253,0.942086,walk
3,0.025,-0.006341,-0.008874,-0.941074,-0.338024,1.542627,-0.699014,0.032014,0.034695,0.049481,-0.792969,-0.606257,1.790372,-0.560675,0.032609,-0.005255,0.011546,0.915785,0.401468,1.671764,-0.613681,0.942128,walk
4,0.033333,-0.006293,-0.008666,-0.941108,-0.337936,1.542639,-0.698974,0.032017,0.034626,0.049717,-0.792963,-0.60625,1.790379,-0.560684,0.03261,-0.005513,0.011702,0.915827,0.401364,1.671342,-0.614005,0.942165,walk
5,0.041667,-0.006161,-0.008305,-0.941144,-0.337847,1.542645,-0.69894,0.032,0.034631,0.049635,-0.793013,-0.606192,1.790379,-0.560691,0.032603,-0.005141,0.011891,0.915627,0.401819,1.670889,-0.614373,0.942068,walk
6,0.05,-0.006108,-0.008087,-0.941159,-0.337813,1.542652,-0.698915,0.031991,0.034577,0.049823,-0.792993,-0.606205,1.790381,-0.560699,0.032607,-0.005283,0.011855,0.915514,0.402078,1.670401,-0.614794,0.942087,walk
7,0.058333,-0.006038,-0.008092,-0.941145,-0.337853,1.542644,-0.698899,0.032002,0.034567,0.049864,-0.793024,-0.606161,1.790394,-0.560709,0.032603,-0.006168,0.011819,0.915445,0.402222,1.669952,-0.615147,0.942184,walk
8,0.066667,-0.006105,-0.008206,-0.941139,-0.337866,1.542625,-0.698903,0.032013,0.034537,0.049933,-0.793057,-0.606115,1.7904,-0.560717,0.032599,-0.006148,0.012476,0.91539,0.402329,1.669521,-0.615453,0.942098,walk
9,0.075,-0.005972,-0.007963,-0.94111,-0.337954,1.542624,-0.698905,0.03201,0.034661,0.049899,-0.79309,-0.606067,1.790407,-0.560718,0.032586,-0.006072,0.011961,0.915232,0.402703,1.66898,-0.615733,0.942056,walk
