Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.010823,0.011977,-0.185943,-0.982428,-0.611107,0.398002,0.038553,0.08052,-0.013426,0.147398,-0.985703,-0.566165,0.123884,0.033754,0.01428,0.0367,0.074916,0.996412,-0.624371,0.331491,0.93984,quasi
1,0.008333,-0.010576,0.012039,-0.185861,-0.982445,-0.611114,0.398005,0.038548,0.079451,-0.013843,0.147748,-0.985731,-0.566121,0.123816,0.033817,0.01418,0.036432,0.073591,0.996522,-0.624282,0.33207,0.939687,quasi
2,0.016667,-0.010255,0.012194,-0.185772,-0.982464,-0.611123,0.398009,0.038536,0.078714,-0.014389,0.1481,-0.98573,-0.566077,0.123752,0.033883,0.014533,0.035771,0.071536,0.99669,-0.624398,0.332851,0.939471,quasi
3,0.025,-0.009782,0.012417,-0.185777,-0.982465,-0.611135,0.398014,0.038531,0.078088,-0.015016,0.148391,-0.985727,-0.566022,0.123674,0.033946,0.014588,0.035575,0.070674,0.996758,-0.624415,0.333396,0.939389,quasi
4,0.033333,-0.009603,0.012372,-0.185611,-0.982499,-0.611137,0.398014,0.038527,0.077677,-0.01574,0.148783,-0.985689,-0.565951,0.123603,0.034017,0.01506,0.035506,0.069487,0.996837,-0.624578,0.334059,0.939313,quasi
5,0.041667,-0.009379,0.012431,-0.185469,-0.982527,-0.611134,0.398017,0.03853,0.077462,-0.016638,0.149202,-0.985627,-0.565881,0.123521,0.034103,0.015904,0.035461,0.068574,0.996889,-0.624751,0.334622,0.939222,quasi
6,0.05,-0.009266,0.012381,-0.18531,-0.982558,-0.611139,0.398019,0.038535,0.077343,-0.017641,0.149652,-0.985551,-0.565788,0.123458,0.034191,0.016442,0.03502,0.067343,0.99698,-0.624947,0.335148,0.939021,quasi
7,0.058333,-0.009096,0.01236,-0.185108,-0.982598,-0.611134,0.398025,0.038536,0.077258,-0.018787,0.150004,-0.985483,-0.565716,0.123375,0.034306,0.017151,0.034606,0.066554,0.997035,-0.625181,0.335749,0.938934,quasi
8,0.066667,-0.0088,0.012399,-0.184915,-0.982637,-0.611135,0.39803,0.038537,0.072014,-0.019114,0.150854,-0.985744,-0.565419,0.123517,0.03472,0.01786,0.034678,0.065039,0.99712,-0.625521,0.336443,0.93884,quasi
9,0.075,-0.008484,0.012333,-0.184698,-0.982681,-0.611138,0.398044,0.038545,0.071203,-0.020318,0.151493,-0.985681,-0.565317,0.12348,0.034891,0.018328,0.034525,0.063882,0.997192,-0.625925,0.337066,0.938784,quasi
10,0.083333,-0.008018,0.012413,-0.184369,-0.982746,-0.611144,0.398054,0.038545,0.070618,-0.021658,0.151631,-0.985673,-0.565219,0.123402,0.035114,0.01907,0.03395,0.062474,0.997287,-0.62632,0.337676,0.938671,quasi
11,0.091667,-0.007578,0.01235,-0.18407,-0.982806,-0.61116,0.398075,0.038548,0.070653,-0.023383,0.151619,-0.985633,-0.565123,0.123277,0.035378,0.019247,0.033376,0.061329,0.997374,-0.626618,0.338253,0.938578,quasi
