Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.04346,0.006003,0.378816,0.924431,-0.887296,-0.458123,0.023836,-0.065537,-0.01955,0.037754,0.996944,-0.728812,-0.70801,0.018431,-0.005269,-0.024347,-0.312838,-0.94948,-0.832744,-0.570208,0.931872,quasi
1,0.008333,0.043433,0.006019,0.378787,0.924445,-0.887301,-0.458123,0.023846,-0.065649,-0.019491,0.037739,0.996938,-0.728808,-0.708004,0.018438,-0.004851,-0.024015,-0.311825,-0.949824,-0.83323,-0.569635,0.932001,quasi
2,0.016667,0.043465,0.006137,0.378828,0.924425,-0.887308,-0.458127,0.023857,-0.065595,-0.019469,0.037645,0.996946,-0.728795,-0.707991,0.018438,-0.005856,-0.024019,-0.312097,-0.949728,-0.833315,-0.569008,0.931808,quasi
3,0.025,0.043484,0.006235,0.378861,0.92441,-0.887308,-0.458139,0.023858,-0.065696,-0.019383,0.037602,0.996943,-0.728792,-0.707979,0.018455,-0.005629,-0.023676,-0.311577,-0.949909,-0.833768,-0.568362,0.931988,quasi
4,0.033333,0.043461,0.00633,0.378879,0.924403,-0.88732,-0.458141,0.023877,-0.065612,-0.019224,0.037509,0.996955,-0.728799,-0.70798,0.018454,-0.004342,-0.023783,-0.310198,-0.950365,-0.834136,-0.567605,0.931819,quasi
5,0.041667,0.043682,0.006377,0.378849,0.924405,-0.887328,-0.458164,0.023888,-0.065881,-0.019261,0.037585,0.996933,-0.728791,-0.707981,0.018454,-0.003855,-0.023303,-0.309364,-0.95065,-0.834324,-0.566851,0.931481,quasi
6,0.05,0.043195,0.006217,0.37877,0.924461,-0.887342,-0.458138,0.023872,-0.065847,-0.019139,0.03749,0.996942,-0.728784,-0.707957,0.018455,-0.004345,-0.023314,-0.308881,-0.950805,-0.834882,-0.566217,0.931775,quasi
7,0.058333,0.043434,0.006265,0.378733,0.924465,-0.887358,-0.458154,0.023881,-0.065907,-0.019001,0.037419,0.996943,-0.72878,-0.707945,0.01846,-0.005157,-0.023141,-0.308833,-0.950821,-0.835237,-0.565567,0.93185,quasi
8,0.066667,0.0432,0.006172,0.378651,0.92451,-0.887378,-0.458151,0.023887,-0.065964,-0.01895,0.037428,0.99694,-0.728769,-0.70793,0.01846,-0.005551,-0.02312,-0.308404,-0.950958,-0.835759,-0.564944,0.932047,quasi
9,0.075,0.043142,0.006122,0.378607,0.924531,-0.887385,-0.458138,0.023881,-0.066175,-0.018863,0.037359,0.99693,-0.72876,-0.707914,0.01847,-0.004908,-0.022266,-0.307574,-0.951251,-0.836158,-0.564078,0.931891,quasi
10,0.083333,0.042933,0.006096,0.378547,0.924566,-0.8874,-0.458142,0.023882,-0.066254,-0.018769,0.037342,0.996927,-0.728745,-0.707895,0.01847,-0.003888,-0.022295,-0.306283,-0.951672,-0.836491,-0.563191,0.931687,quasi
11,0.091667,0.042505,0.005937,0.378441,0.92463,-0.88741,-0.458125,0.02386,-0.066358,-0.018606,0.03725,0.996927,-0.72875,-0.707869,0.018474,-0.00395,-0.022403,-0.305565,-0.951899,-0.837047,-0.56239,0.931842,quasi
12,0.1,0.042632,0.005999,0.378367,0.924654,-0.887416,-0.458127,0.023875,-0.066466,-0.018441,0.037078,0.996929,-0.728758,-0.707818,0.018486,-0.003395,-0.022902,-0.304596,-0.9522,-0.837389,-0.561517,0.93184,quasi
13,0.108333,0.042213,0.005866,0.378248,0.924723,-0.887425,-0.45811,0.023849,-0.066197,-0.018025,0.036827,0.996964,-0.728746,-0.707771,0.018527,-0.004344,-0.021703,-0.304649,-0.952208,-0.837937,-0.560833,0.932012,quasi
