Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.010518,0.001456,-0.999475,0.030595,1.714741,0.160903,0.042963,0.016495,0.05751,-0.945844,-0.31906,1.729666,0.379896,0.04478,-0.027556,0.000924,0.998963,0.036227,1.684316,0.284307,0.951686,walk
1,0.008333,0.010376,0.001794,-0.999478,0.030543,1.714764,0.160859,0.042968,0.016461,0.057346,-0.945876,-0.318998,1.729664,0.379909,0.044801,-0.02806,0.001105,0.998939,0.036498,1.684468,0.284599,0.951632,walk
2,0.016667,0.010322,0.002227,-0.999479,0.0305,1.714787,0.160813,0.042965,0.016534,0.057264,-0.945885,-0.318981,1.729662,0.379927,0.044805,-0.028292,0.00112,0.998932,0.03652,1.684693,0.28489,0.951589,walk
3,0.025,0.010145,0.002583,-0.999481,0.030476,1.714818,0.160775,0.042966,0.016536,0.057201,-0.945905,-0.318934,1.729665,0.379935,0.04481,-0.028669,0.000824,0.998923,0.036486,1.685001,0.285225,0.951552,walk
4,0.033333,0.010078,0.002964,-0.999481,0.03045,1.714837,0.160734,0.042975,0.016512,0.057074,-0.945927,-0.318893,1.729661,0.379939,0.044815,-0.02922,0.000477,0.998903,0.036599,1.685361,0.285459,0.951653,walk
5,0.041667,0.009984,0.00334,-0.999482,0.030427,1.714867,0.160691,0.042979,0.016518,0.057001,-0.945922,-0.318918,1.729667,0.379949,0.044816,-0.029724,0.000287,0.998887,0.036633,1.685695,0.285691,0.95168,walk
6,0.05,0.009841,0.003882,-0.999481,0.030418,1.714895,0.160642,0.042982,0.016469,0.056898,-0.945948,-0.318862,1.729672,0.379955,0.044823,-0.030631,0.000135,0.998855,0.03674,1.68605,0.285967,0.951716,walk
7,0.058333,0.009688,0.004336,-0.999481,0.030425,1.714927,0.160604,0.042981,0.016373,0.05676,-0.945985,-0.318783,1.729685,0.379956,0.044831,-0.031321,0.000272,0.998844,0.03646,1.686459,0.286401,0.951733,walk
8,0.066667,0.009555,0.004776,-0.99948,0.030419,1.714973,0.160555,0.042983,0.016274,0.056588,-0.946,-0.318776,1.729704,0.379954,0.04482,-0.032543,-0.000247,0.998805,0.036462,1.686944,0.286704,0.951823,walk
9,0.075,0.009351,0.005164,-0.999479,0.030457,1.715011,0.160514,0.042992,0.016224,0.056494,-0.946017,-0.318743,1.729719,0.37996,0.044814,-0.033228,-0.000543,0.998791,0.036219,1.687326,0.287058,0.951832,walk
10,0.083333,0.009197,0.005542,-0.999479,0.030443,1.715058,0.160465,0.042987,0.01615,0.056351,-0.946048,-0.318679,1.729736,0.379967,0.044818,-0.03357,-0.000713,0.998798,0.035701,1.687726,0.28748,0.951783,walk
11,0.091667,0.009043,0.005916,-0.999479,0.030426,1.715106,0.160419,0.042984,0.016026,0.056326,-0.946125,-0.318462,1.729802,0.379975,0.044805,-0.034553,-0.001087,0.998763,0.035736,1.688294,0.287698,0.951907,walk
12,0.1,0.008854,0.006316,-0.999478,0.030425,1.715157,0.160371,0.042985,0.015899,0.056137,-0.946155,-0.318413,1.72982,0.379983,0.044809,-0.034997,-0.000825,0.998769,0.035134,1.688664,0.288119,0.951812,walk
13,0.108333,0.008635,0.006688,-0.999479,0.030382,1.71522,0.160319,0.042978,0.015875,0.055941,-0.946186,-0.318358,1.729833,0.380003,0.044808,-0.035491,-0.001204,0.998766,0.034708,1.68917,0.288539,0.951769,walk
14,0.116667,0.008437,0.007056,-0.999479,0.030343,1.715272,0.160262,0.042986,0.01578,0.055682,-0.946227,-0.318284,1.729862,0.380012,0.044807,-0.035665,-0.001467,0.998784,0.034013,1.689638,0.288996,0.951708,walk
15,0.125,0.00824,0.006886,-0.99948,0.030414,1.715345,0.160188,0.043018,0.015664,0.055426,-0.946259,-0.31824,1.729892,0.380033,0.044811,-0.037038,-0.001454,0.998757,0.033337,1.690269,0.289379,0.951864,walk
16,0.133333,0.00804,0.007236,-0.99948,0.030387,1.715404,0.160133,0.043017,0.015698,0.055421,-0.946321,-0.318056,1.729972,0.380039,0.044792,-0.037626,-0.001336,0.998758,0.032634,1.690735,0.289844,0.951806,walk
17,0.141667,0.007963,0.007505,-0.99948,0.030333,1.715448,0.160083,0.043021,0.01559,0.055129,-0.946337,-0.318062,1.730012,0.38006,0.044785,-0.038647,-0.001182,0.998744,0.031867,1.691274,0.290295,0.951908,walk
18,0.15,0.007832,0.007912,-0.999479,0.030304,1.715495,0.160027,0.043015,0.01567,0.054833,-0.94639,-0.317952,1.730028,0.380103,0.044813,-0.039325,-0.000941,0.998746,0.030984,1.691765,0.290774,0.951977,walk
19,0.158333,0.00765,0.008152,-0.999478,0.030315,1.715549,0.159985,0.043002,0.015546,0.054377,-0.946406,-0.31799,1.730074,0.380131,0.044811,-0.04003,-0.001188,0.998735,0.030397,1.692298,0.291326,0.952049,walk
20,0.166667,0.007471,0.008476,-0.999476,0.030351,1.715592,0.159935,0.042993,0.015406,0.053931,-0.946418,-0.318037,1.730119,0.380158,0.044811,-0.040665,-0.001109,0.99873,0.029724,1.69275,0.291763,0.952148,walk
21,0.175,0.007372,0.00876,-0.999476,0.030262,1.71565,0.159882,0.042998,0.015133,0.053389,-0.94642,-0.318134,1.730182,0.380173,0.044795,-0.041268,-0.001095,0.998726,0.029034,1.6933,0.292288,0.952309,walk
22,0.183333,0.007201,0.009096,-0.999475,0.030258,1.71569,0.159848,0.042981,0.015026,0.053023,-0.946415,-0.318217,1.730238,0.380195,0.044748,-0.041092,-0.000527,0.998774,0.027606,1.693651,0.292968,0.952145,walk
23,0.191667,0.00712,0.009274,-0.999473,0.030276,1.715729,0.159818,0.042989,0.014843,0.052689,-0.946409,-0.318297,1.730288,0.380207,0.04472,-0.041894,-0.000353,0.998761,0.026861,1.694193,0.293373,0.952411,walk
24,0.2,0.007082,0.009457,-0.999471,0.030297,1.715765,0.159792,0.043001,0.014682,0.052574,-0.946349,-0.318504,1.730325,0.380208,0.044685,-0.04263,0.000428,0.998757,0.025813,1.694641,0.293929,0.952554,walk
25,0.208333,0.007019,0.009717,-0.99947,0.03028,1.715792,0.159775,0.043004,0.014354,0.052454,-0.94636,-0.318504,1.730384,0.380191,0.044649,-0.043571,0.000179,0.998753,0.024359,1.695398,0.294451,0.952567,walk
26,0.216667,0.006983,0.009953,-0.999468,0.030265,1.71582,0.159756,0.043011,0.013937,0.052338,-0.946409,-0.318398,1.730457,0.380108,0.04465,-0.043543,0.000906,0.99878,0.023256,1.695715,0.295071,0.952521,walk
27,0.225,0.006963,0.010724,-0.999464,0.030135,1.715826,0.15975,0.042998,0.013512,0.052461,-0.946527,-0.318043,1.730542,0.380022,0.04463,-0.043131,0.0019,0.998833,0.021658,1.695947,0.295744,0.952378,walk
28,0.233333,0.007014,0.010941,-0.999463,0.030094,1.715854,0.159735,0.04302,0.013056,0.052181,-0.946639,-0.317775,1.730627,0.379943,0.044592,-0.04367,0.002166,0.998822,0.021064,1.696228,0.296283,0.952502,walk
29,0.241667,0.007057,0.01065,-0.999464,0.030141,1.715894,0.159717,0.043076,0.01318,0.051624,-0.94672,-0.317621,1.730705,0.379939,0.044514,-0.043344,0.002831,0.998856,0.020024,1.696552,0.296873,0.952565,walk
30,0.25,0.007133,0.010854,-0.999464,0.030058,1.715922,0.159712,0.043091,0.01298,0.05193,-0.946653,-0.317777,1.73069,0.379964,0.044415,-0.043279,0.003774,0.998868,0.019385,1.696657,0.297435,0.952591,walk
