Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.023087,-0.033362,-0.822554,-0.567239,1.2091,-0.869144,0.02518,-0.005966,-0.008573,0.519215,0.85458,1.484544,-0.786183,0.022428,0.023472,-0.005249,-0.700468,-0.713279,1.415228,-0.842278,0.927003,stair_acsent
1,0.008333,-0.022064,-0.035703,-0.823161,-0.566256,1.209255,-0.868769,0.025577,-0.005987,-0.008713,0.519461,0.854429,1.48454,-0.786193,0.022441,0.0221,-0.005489,-0.701396,-0.712408,1.415985,-0.842521,0.926964,stair_acsent
2,0.016667,-0.01954,-0.036996,-0.82427,-0.564649,1.209644,-0.868346,0.026101,-0.005852,-0.008666,0.519581,0.854357,1.484503,-0.786183,0.02244,0.021249,-0.005443,-0.702022,-0.711817,1.416745,-0.842639,0.92697,stair_acsent
3,0.025,-0.01627,-0.039409,-0.82496,-0.563581,1.209981,-0.867879,0.026865,-0.00569,-0.008665,0.519776,0.85424,1.484496,-0.786191,0.02243,0.020246,-0.005492,-0.702595,-0.711281,1.417717,-0.842971,0.926844,stair_acsent
4,0.033333,-0.015901,-0.050645,-0.827988,-0.558228,1.209632,-0.867394,0.027634,-0.005501,-0.008547,0.519872,0.854184,1.484486,-0.786192,0.022422,0.019197,-0.006056,-0.703419,-0.71049,1.418635,-0.843271,0.926955,stair_acsent
5,0.041667,-0.012289,-0.054126,-0.828784,-0.556809,1.210134,-0.866775,0.028625,-0.00488,-0.008455,0.519728,0.854276,1.484433,-0.786163,0.022392,0.018851,-0.005814,-0.704211,-0.709716,1.419324,-0.843401,0.927067,stair_acsent
6,0.05,-0.007428,-0.058582,-0.829526,-0.555338,1.210561,-0.866186,0.029895,-0.005283,-0.008469,0.52014,0.854023,1.48444,-0.786211,0.022411,0.016855,-0.006918,-0.705371,-0.708604,1.419955,-0.843776,0.927229,stair_acsent
7,0.058333,-0.00169,-0.063221,-0.830515,-0.553395,1.210838,-0.865535,0.031517,-0.005001,-0.008272,0.520232,0.85397,1.484435,-0.786223,0.022392,0.015023,-0.006393,-0.706455,-0.707569,1.421022,-0.844013,0.927147,stair_acsent
8,0.066667,0.005044,-0.068278,-0.831269,-0.551639,1.211476,-0.864738,0.03333,-0.004131,-0.008075,0.519961,0.854142,1.48438,-0.786195,0.022337,0.013435,-0.00801,-0.706823,-0.707217,1.421517,-0.844588,0.927482,stair_acsent
9,0.075,0.01646,-0.063402,-0.835447,-0.545654,1.213101,-0.864018,0.035008,-0.003887,-0.007956,0.520008,0.854116,1.48437,-0.786215,0.022315,0.011602,-0.008121,-0.707809,-0.706262,1.422663,-0.844942,0.927607,stair_acsent
