Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.021933,0.002411,-0.130082,0.991258,-0.582487,1.618863,0.054097,0.009655,-0.006709,0.077362,-0.996934,-0.715317,1.366453,0.045706,0.030835,-0.00449,-0.152829,0.987761,-0.656734,1.457664,0.957442,step_acsent
1,0.008333,0.020892,0.003056,-0.12995,0.991296,-0.582583,1.618958,0.054044,0.008505,-0.007532,0.077423,-0.996934,-0.715268,1.366403,0.045833,0.032654,-0.001129,-0.154658,0.987428,-0.655068,1.45971,0.957767,step_acsent
2,0.016667,0.020509,0.004574,-0.129228,0.991392,-0.582715,1.618974,0.054142,0.00779,-0.008303,0.07752,-0.996926,-0.715187,1.366369,0.046011,0.034046,0.000235,-0.155822,0.987198,-0.653636,1.4618,0.958074,step_acsent
3,0.025,0.020064,0.005806,-0.128652,0.99147,-0.58284,1.61901,0.054254,0.006642,-0.009065,0.077584,-0.996923,-0.715153,1.366346,0.046139,0.033346,0.000787,-0.157765,0.986913,-0.652059,1.463854,0.958011,step_acsent
4,0.033333,0.019377,0.006979,-0.128456,0.991501,-0.582909,1.619076,0.05436,0.006455,-0.010315,0.077519,-0.996917,-0.715106,1.366293,0.046335,0.032819,0.002219,-0.159761,0.986608,-0.650597,1.465743,0.957773,step_acsent
5,0.041667,0.018444,0.007961,-0.128243,0.991539,-0.58295,1.619122,0.054413,0.001537,-0.00894,0.078601,-0.996865,-0.715045,1.366418,0.04618,0.034981,0.003829,-0.160206,0.986456,-0.649679,1.467994,0.958134,step_acsent
6,0.05,0.018299,0.008509,-0.128091,0.991557,-0.583034,1.619143,0.054462,0.00054,-0.008936,0.079196,-0.996819,-0.714953,1.366443,0.046406,0.035654,0.005688,-0.161432,0.986223,-0.648601,1.469909,0.958013,step_acsent
7,0.058333,0.018424,0.008605,-0.128083,0.991555,-0.583096,1.619153,0.054465,0.000259,-0.008891,0.079893,-0.996764,-0.714854,1.366518,0.046662,0.03719,0.006037,-0.162108,0.986054,-0.647645,1.471836,0.958209,step_acsent
8,0.066667,0.01862,0.008551,-0.128389,0.991512,-0.583149,1.619182,0.054454,-0.000388,-0.008932,0.080797,-0.99669,-0.714747,1.366664,0.046844,0.037774,0.007375,-0.16316,0.985849,-0.646789,1.473606,0.958179,step_acsent
9,0.075,0.01858,0.008323,-0.128703,0.991474,-0.583188,1.619187,0.05441,-0.001093,-0.008645,0.082101,-0.996586,-0.714617,1.366879,0.047008,0.037836,0.008272,-0.163847,0.985725,-0.645739,1.475304,0.958091,step_acsent
