Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.026735,0.003254,0.806216,0.591008,1.340098,-1.112213,0.018901,-0.030933,-0.045604,0.621139,0.781761,1.595226,-1.047145,0.019608,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
1,0.008333,0.026483,0.003214,0.806154,0.591105,1.34012,-1.112228,0.018924,-0.030731,-0.043104,0.620979,0.782037,1.595135,-1.047378,0.019631,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
2,0.016667,0.026247,0.003289,0.806121,0.591159,1.340138,-1.112233,0.018948,-0.029835,-0.042656,0.620876,0.782179,1.595308,-1.047428,0.01959,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
3,0.025,0.025937,0.00343,0.806061,0.591254,1.340151,-1.112219,0.018991,-0.029255,-0.042192,0.620777,0.782304,1.595463,-1.047473,0.019575,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
4,0.033333,0.025845,0.003546,0.806014,0.591321,1.340162,-1.112222,0.018996,-0.029314,-0.041753,0.621027,0.782127,1.595646,-1.047546,0.019585,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
5,0.041667,0.025622,0.003667,0.805992,0.59136,1.340191,-1.112218,0.019015,-0.029449,-0.041653,0.621469,0.781776,1.595796,-1.047604,0.019616,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
6,0.05,0.025725,0.003712,0.805903,0.591477,1.340203,-1.112215,0.019027,-0.029385,-0.04184,0.621772,0.781528,1.595857,-1.047661,0.019573,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
7,0.058333,0.025717,0.003912,0.805935,0.591432,1.340226,-1.112208,0.019029,-0.028931,-0.04196,0.621777,0.781534,1.59583,-1.047699,0.019472,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
8,0.066667,0.025802,0.004124,0.805894,0.591483,1.34024,-1.112207,0.019046,-0.028868,-0.042067,0.621612,0.781662,1.595768,-1.047718,0.01938,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
9,0.075,0.025973,0.004222,0.805835,0.591556,1.340262,-1.112217,0.019048,-0.029332,-0.042554,0.621541,0.781675,1.595729,-1.047705,0.019362,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
10,0.083333,0.026062,0.004531,0.805833,0.591552,1.340281,-1.112214,0.019068,-0.030227,-0.04308,0.621438,0.781694,1.595682,-1.047716,0.019384,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
11,0.091667,0.026261,0.004545,0.805758,0.591645,1.340306,-1.11222,0.019084,-0.030717,-0.043555,0.621265,0.781786,1.595639,-1.047714,0.019409,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
12,0.1,0.0264,0.005023,0.805756,0.591637,1.340323,-1.112207,0.019098,-0.031152,-0.043743,0.621112,0.78188,1.595611,-1.047733,0.019438,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
13,0.108333,0.026529,0.005273,0.805742,0.591648,1.340348,-1.112216,0.019123,-0.031397,-0.044041,0.621027,0.78192,1.5956,-1.047729,0.019454,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
14,0.116667,0.02669,0.005356,0.805681,0.591724,1.340369,-1.112232,0.019122,-0.03158,-0.044131,0.621028,0.781908,1.595605,-1.047727,0.019446,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
15,0.125,0.026943,0.005219,0.80565,0.591756,1.340409,-1.112257,0.019119,-0.031507,-0.044155,0.621092,0.781858,1.595635,-1.047737,0.019447,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
16,0.133333,0.02707,0.005297,0.805657,0.591739,1.340428,-1.11229,0.019114,-0.031022,-0.04408,0.621082,0.78189,1.595668,-1.047741,0.019413,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
17,0.141667,0.027189,0.005385,0.805704,0.59167,1.340463,-1.112327,0.019115,-0.030517,-0.043716,0.621122,0.781898,1.595708,-1.047736,0.019397,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
18,0.15,0.027407,0.005413,0.805701,0.591663,1.3405,-1.11237,0.019125,-0.030211,-0.04361,0.621154,0.781891,1.595742,-1.047754,0.019355,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
19,0.158333,0.027562,0.005403,0.805709,0.591646,1.340524,-1.112416,0.019115,-0.030152,-0.043626,0.621312,0.781766,1.595806,-1.04776,0.019369,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
20,0.166667,0.027694,0.005512,0.805795,0.591521,1.340556,-1.112475,0.019115,-0.030227,-0.043405,0.621367,0.781733,1.595849,-1.047787,0.019374,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
21,0.175,0.027833,0.005439,0.805804,0.591503,1.340586,-1.112535,0.019115,-0.029785,-0.043321,0.621329,0.781784,1.595859,-1.047785,0.019347,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
22,0.183333,0.027828,0.005299,0.805828,0.591472,1.340618,-1.11261,0.019113,-0.029702,-0.043197,0.621307,0.781812,1.595887,-1.047794,0.019343,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
23,0.191667,0.027925,0.00514,0.805855,0.591431,1.340634,-1.112686,0.01911,-0.029666,-0.043164,0.621312,0.781811,1.595912,-1.047796,0.019344,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
24,0.2,0.027926,0.004987,0.805899,0.591373,1.340673,-1.112759,0.019125,-0.029531,-0.042958,0.621296,0.78184,1.59595,-1.047819,0.01934,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
25,0.208333,0.027861,0.004895,0.805936,0.591327,1.340686,-1.112839,0.019105,-0.029427,-0.04333,0.621364,0.78177,1.596013,-1.047793,0.01934,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
26,0.216667,0.027876,0.004897,0.805969,0.59128,1.340712,-1.112914,0.019105,-0.029285,-0.042821,0.621374,0.781795,1.596023,-1.047846,0.019309,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
27,0.225,0.028027,0.004792,0.805979,0.591261,1.340727,-1.112984,0.019074,-0.029039,-0.042687,0.621444,0.781756,1.596078,-1.047867,0.019319,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
28,0.233333,0.028072,0.004878,0.805996,0.591235,1.340762,-1.113032,0.01908,-0.028831,-0.042449,0.621462,0.781762,1.596104,-1.04784,0.019349,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
29,0.241667,0.028262,0.005348,0.806017,0.591193,1.340787,-1.113057,0.019078,-0.028324,-0.042604,0.621578,0.78168,1.596177,-1.047817,0.019349,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
30,0.25,0.028507,0.005631,0.806066,0.591112,1.340833,-1.113078,0.01906,-0.028176,-0.042684,0.621678,0.781602,1.596262,-1.047812,0.019324,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
31,0.258333,0.028764,0.006109,0.806062,0.5911,1.340864,-1.113076,0.019057,-0.02781,-0.042696,0.621774,0.781538,1.596332,-1.047802,0.019295,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
32,0.266667,0.029389,0.005924,0.805715,0.591544,1.34092,-1.113078,0.019099,-0.027691,-0.04282,0.622029,0.781332,1.596405,-1.047834,0.019283,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
33,0.275,0.029626,0.006317,0.805687,0.591567,1.340975,-1.11307,0.019104,-0.027636,-0.042913,0.622212,0.781183,1.596444,-1.047854,0.019277,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
34,0.283333,0.0299,0.006594,0.805658,0.591589,1.341015,-1.113065,0.019106,-0.027634,-0.043009,0.622349,0.781069,1.596458,-1.047876,0.01929,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
35,0.291667,0.030139,0.007142,0.805711,0.591499,1.341067,-1.113064,0.019114,-0.027466,-0.04284,0.622327,0.781101,1.59645,-1.047895,0.019296,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
36,0.3,0.030366,0.0075,0.805757,0.591419,1.341124,-1.113063,0.019103,-0.027403,-0.042733,0.62235,0.781091,1.596433,-1.047916,0.019295,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
37,0.308333,0.0307,0.007967,0.805739,0.591422,1.341179,-1.113057,0.019117,-0.027006,-0.040842,0.621888,0.781574,1.596168,-1.048035,0.019345,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
38,0.316667,0.030951,0.008438,0.805755,0.591379,1.341226,-1.113052,0.019105,-0.026894,-0.040788,0.621899,0.781572,1.596155,-1.048049,0.019351,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
39,0.325,0.031002,0.008916,0.805836,0.59126,1.341268,-1.113048,0.01912,-0.026904,-0.040907,0.621924,0.781546,1.596156,-1.04806,0.019365,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
40,0.333333,0.03119,0.009146,0.805803,0.591291,1.341318,-1.11304,0.019126,-0.026639,-0.040789,0.621909,0.781573,1.596162,-1.048081,0.019344,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
41,0.341667,0.031338,0.009608,0.805831,0.591238,1.34134,-1.113026,0.019133,-0.026046,-0.040781,0.622337,0.781253,1.596233,-1.048091,0.019364,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
42,0.35,0.031504,0.009914,0.805835,0.591218,1.341376,-1.11302,0.019131,-0.025901,-0.040603,0.622972,0.78076,1.596346,-1.048125,0.019396,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
43,0.358333,0.031521,0.010138,0.805869,0.591168,1.341389,-1.113023,0.019133,-0.026349,-0.04052,0.62352,0.780312,1.596515,-1.048109,0.019576,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
44,0.366667,0.03152,0.010494,0.805885,0.59114,1.341409,-1.113014,0.019152,-0.027098,-0.040273,0.624065,0.779864,1.596622,-1.048115,0.019672,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
45,0.375,0.031648,0.010587,0.805848,0.591181,1.341421,-1.113004,0.019141,-0.027942,-0.039889,0.62459,0.779433,1.596687,-1.048176,0.019712,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
46,0.383333,0.031797,0.010768,0.805859,0.591155,1.341442,-1.112999,0.019143,-0.028326,-0.039764,0.62489,0.779185,1.596724,-1.0482,0.019741,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
47,0.391667,0.031903,0.011131,0.805885,0.591107,1.341458,-1.112986,0.019133,-0.027862,-0.039786,0.624724,0.779334,1.596751,-1.048114,0.019814,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
48,0.4,0.032088,0.011504,0.805841,0.59115,1.341489,-1.112952,0.019159,-0.027973,-0.039807,0.624806,0.779263,1.596733,-1.048191,0.01974,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
49,0.408333,0.032237,0.011684,0.805757,0.591253,1.341505,-1.112923,0.019155,-0.027263,-0.039815,0.624514,0.779522,1.596711,-1.048143,0.01974,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
50,0.416667,0.032434,0.011852,0.805682,0.591341,1.34153,-1.112903,0.019154,-0.026961,-0.039991,0.624309,0.779687,1.596681,-1.048148,0.019703,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
51,0.425,0.032515,0.012146,0.805676,0.591338,1.341544,-1.11289,0.019147,-0.026853,-0.039984,0.624269,0.779723,1.59662,-1.048214,0.019599,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
52,0.433333,0.032719,0.012299,0.805654,0.591354,1.341572,-1.112876,0.019145,-0.026436,-0.040302,0.624031,0.779912,1.596602,-1.048157,0.019629,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
53,0.441667,0.032862,0.012406,0.805638,0.591366,1.341587,-1.112864,0.01913,-0.026396,-0.040307,0.623925,0.779998,1.596568,-1.04815,0.019603,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
54,0.45,0.032845,0.01256,0.805665,0.591327,1.341588,-1.112859,0.019141,-0.026766,-0.0403,0.624048,0.779887,1.596539,-1.048217,0.019546,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
55,0.458333,0.032849,0.012704,0.805675,0.591309,1.341584,-1.112861,0.019137,-0.026528,-0.04041,0.62386,0.780039,1.596536,-1.04815,0.019598,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
56,0.466667,0.032897,0.012622,0.805638,0.59136,1.341578,-1.112857,0.019131,-0.027069,-0.040456,0.624075,0.779846,1.596515,-1.048204,0.01956,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
57,0.475,0.032899,0.012584,0.805642,0.591355,1.34157,-1.112854,0.019127,-0.026895,-0.040491,0.623923,0.779972,1.596522,-1.048145,0.019618,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
58,0.483333,0.03275,0.012423,0.805672,0.591326,1.34156,-1.11287,0.019128,-0.027248,-0.040586,0.623976,0.779913,1.596519,-1.048136,0.019647,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
59,0.491667,0.032722,0.012212,0.805642,0.591372,1.341531,-1.112876,0.019125,-0.027551,-0.040696,0.624026,0.779856,1.596514,-1.048125,0.019672,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
60,0.5,0.032488,0.011905,0.805638,0.591397,1.341494,-1.112892,0.019119,-0.02776,-0.040799,0.624061,0.779816,1.596516,-1.048127,0.019676,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
61,0.508333,0.032315,0.011755,0.805637,0.591411,1.341437,-1.112906,0.019134,-0.02804,-0.040845,0.624056,0.779808,1.596497,-1.048116,0.019685,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
62,0.516667,0.032035,0.011193,0.80567,0.591392,1.341362,-1.112941,0.019115,-0.028557,-0.040969,0.624193,0.779672,1.596462,-1.048152,0.019644,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
63,0.525,0.031823,0.010834,0.805661,0.591422,1.341298,-1.112969,0.019124,-0.028481,-0.041279,0.624005,0.779809,1.59646,-1.04809,0.019709,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
64,0.533333,0.031493,0.010459,0.805783,0.59128,1.341234,-1.113024,0.01912,-0.028577,-0.04143,0.623925,0.779862,1.596413,-1.048065,0.0197,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
65,0.541667,0.031272,0.009803,0.805775,0.591314,1.341157,-1.113062,0.019094,-0.029425,-0.041631,0.624038,0.779729,1.596356,-1.048113,0.019656,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
66,0.55,0.031002,0.009359,0.805789,0.591317,1.341081,-1.113105,0.019085,-0.030004,-0.04194,0.624014,0.779709,1.596312,-1.048114,0.019666,0.648545,0.760766,-0.022974,0.009858,1.500488,-1.139846,0.034508,stair_acsent
