Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.028263,0.009441,0.309305,0.950496,0.021184,-0.64118,0.026415,-0.052118,-8.6e-05,-0.025673,0.998311,0.133644,-0.854337,0.021087,-0.022229,-0.001336,-0.291683,-0.956256,0.109017,-0.786107,0.930864,walk
1,0.008333,0.028504,0.009438,0.309312,0.950486,0.021178,-0.641198,0.026404,-0.052068,-8.4e-05,-0.025676,0.998313,0.133637,-0.854335,0.021094,-0.021805,-0.001628,-0.291817,-0.956224,0.109056,-0.786428,0.930871,walk
2,0.016667,0.02862,0.009391,0.309312,0.950483,0.021173,-0.641226,0.026391,-0.052081,-0.00011,-0.025687,0.998312,0.133623,-0.854336,0.0211,-0.021839,-0.002148,-0.291979,-0.956173,0.109063,-0.786709,0.930785,walk
3,0.025,0.02881,0.009405,0.309332,0.950471,0.021165,-0.641241,0.026381,-0.052036,-0.000119,-0.025708,0.998314,0.133617,-0.854335,0.021101,-0.021684,-0.002452,-0.292152,-0.956123,0.109134,-0.787015,0.930781,walk
4,0.033333,0.028965,0.009404,0.30932,0.95047,0.021165,-0.641257,0.026368,-0.052035,-0.000107,-0.025721,0.998314,0.133605,-0.854329,0.021104,-0.021454,-0.002508,-0.29221,-0.95611,0.109236,-0.787338,0.930746,walk
5,0.041667,0.028993,0.009369,0.309323,0.950469,0.021157,-0.641268,0.026364,-0.051996,-6e-05,-0.025705,0.998316,0.133596,-0.854323,0.021102,-0.021268,-0.002995,-0.292313,-0.956082,0.109288,-0.787632,0.930746,walk
6,0.05,0.029106,0.009313,0.309344,0.950459,0.021145,-0.641264,0.026358,-0.051974,-0.000103,-0.025686,0.998318,0.13359,-0.85432,0.021099,-0.021191,-0.003241,-0.292384,-0.956061,0.109403,-0.787899,0.930864,walk
7,0.058333,0.02908,0.009292,0.309354,0.950457,0.021132,-0.64127,0.026354,-0.051929,-5.7e-05,-0.025643,0.998322,0.133588,-0.854316,0.021103,-0.021226,-0.003584,-0.292618,-0.955987,0.109423,-0.788183,0.930871,walk
8,0.066667,0.029017,0.009212,0.309358,0.950458,0.02112,-0.641263,0.026349,-0.051864,-3.5e-05,-0.025605,0.998326,0.133579,-0.854313,0.021101,-0.02126,-0.00392,-0.292768,-0.955939,0.109401,-0.788399,0.930847,walk
9,0.075,0.029055,0.009155,0.309372,0.950453,0.021104,-0.641262,0.026341,-0.051851,-4.1e-05,-0.025601,0.998327,0.133573,-0.85431,0.021105,-0.0208,-0.003817,-0.293161,-0.955829,0.109464,-0.788654,0.930956,walk
