Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.000579,0.002962,0.857236,-0.514915,2.112392,0.760478,0.068514,0.005522,0.006966,-0.980887,0.194378,1.977797,0.974249,0.048409,-0.081249,-0.000591,0.942236,-0.324944,2.036497,0.939579,0.973092,step_decsent
1,0.008333,0.005993,0.00406,0.858115,-0.513406,2.109838,0.756836,0.067752,0.007998,0.006314,-0.980635,0.195578,1.977747,0.974364,0.048133,-0.080841,-0.000857,0.942352,-0.32471,2.036582,0.938693,0.97289,step_decsent
2,0.016667,0.018416,0.002921,0.858732,-0.512086,2.106877,0.753367,0.066426,0.008272,0.007676,-0.980569,0.195852,1.977712,0.974419,0.048265,-0.080581,-0.001388,0.942472,-0.324425,2.036661,0.937782,0.972708,step_decsent
3,0.025,0.012312,0.006111,0.858961,-0.511857,2.105355,0.750367,0.06641,0.008332,0.008728,-0.980517,0.196065,1.977714,0.974513,0.048301,-0.080718,-0.00201,0.942604,-0.324003,2.036688,0.936787,0.972626,step_decsent
4,0.033333,0.012901,0.006021,0.858955,-0.511854,2.10341,0.747562,0.065725,0.008479,0.009189,-0.980526,0.195992,1.977707,0.974553,0.048338,-0.080116,-0.002396,0.942719,-0.323816,2.036664,0.935879,0.972364,step_decsent
5,0.041667,0.016258,0.003286,0.858488,-0.512565,2.101471,0.745139,0.064664,0.009504,0.009194,-0.980366,0.196742,1.977648,0.974699,0.048272,-0.080561,-0.003006,0.942849,-0.323322,2.036654,0.934836,0.972324,step_decsent
6,0.05,0.013893,0.003406,0.858065,-0.513343,2.099969,0.742869,0.06379,0.01147,0.006637,-0.980361,0.196767,1.977757,0.974677,0.047974,-0.080428,-0.003601,0.942968,-0.323,2.036714,0.933677,0.972185,step_decsent
7,0.058333,0.014331,0.000821,0.857072,-0.514996,2.098478,0.740987,0.062534,0.011477,0.003693,-0.980424,0.19653,1.977836,0.974636,0.047674,-0.079282,-0.003886,0.943151,-0.322746,2.036667,0.932612,0.971793,step_decsent
8,0.066667,0.012146,-0.000867,0.85635,-0.516252,2.097131,0.739471,0.061217,0.010463,-0.000908,-0.980654,0.195465,1.977965,0.97441,0.047265,-0.079092,-0.004652,0.943335,-0.322246,2.036542,0.931491,0.971549,step_decsent
9,0.075,0.008018,-0.00218,0.855832,-0.517187,2.096038,0.738171,0.059947,0.009476,-0.005918,-0.980889,0.194249,1.978101,0.97418,0.046783,-0.079264,-0.005345,0.943491,-0.321734,2.036453,0.93029,0.97132,step_decsent
10,0.083333,0.011024,-0.007858,0.854712,-0.518925,2.094589,0.737423,0.05802,0.006881,-0.010108,-0.981199,0.192613,1.978188,0.973925,0.046448,-0.07851,-0.006086,0.94361,-0.321559,2.036455,0.929095,0.970937,step_decsent
11,0.091667,0.010951,-0.008173,0.854615,-0.519082,2.093626,0.736635,0.056552,0.004509,-0.01304,-0.98147,0.19112,1.978244,0.973717,0.046237,-0.077274,-0.006666,0.943672,-0.321663,2.036373,0.927893,0.970421,step_decsent
12,0.1,0.007079,-0.006592,0.853951,-0.520263,2.093233,0.73643,0.055592,0.002599,-0.015186,-0.981642,0.190109,1.978287,0.973593,0.046089,-0.077379,-0.007852,0.943669,-0.321622,2.036204,0.926621,0.970156,step_decsent
13,0.108333,0.003613,-0.006034,0.853399,-0.52121,2.092988,0.736557,0.054899,0.001654,-0.01645,-0.981754,0.189433,1.978337,0.973549,0.045961,-0.077896,-0.009148,0.943673,-0.321451,2.036128,0.925194,0.970044,step_decsent
14,0.116667,0.000639,-0.005041,0.852863,-0.52211,2.092905,0.736836,0.054303,0.001244,-0.017165,-0.981828,0.188993,1.978371,0.973531,0.045878,-0.076372,-0.009791,0.94364,-0.321893,2.03613,0.923746,0.969651,step_decsent
15,0.125,-0.00125,-0.004167,0.852264,-0.523095,2.093023,0.737127,0.053951,0.001106,-0.016752,-0.981866,0.18883,1.978384,0.973544,0.045862,-0.076224,-0.010895,0.943582,-0.322064,2.036054,0.922314,0.969422,step_decsent
