Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.004768,-0.039202,-0.997973,0.049907,-1.258812,0.092062,0.031583,0.001386,0.065126,-0.959561,-0.273862,-1.26999,0.436235,0.0337,0.001505,0.030844,-0.97547,-0.217954,-1.28721,0.260057,0.938742,stand
1,0.008333,-0.004702,-0.03932,-0.997966,0.049948,-1.258813,0.09208,0.031589,0.00135,0.065082,-0.959568,-0.273846,-1.269984,0.436241,0.033697,0.001217,0.030646,-0.975414,-0.218235,-1.28678,0.260131,0.938813,stand
2,0.016667,-0.004713,-0.039321,-0.997964,0.049998,-1.258805,0.092093,0.031592,0.001304,0.065083,-0.959568,-0.273848,-1.26998,0.436244,0.033691,0.001531,0.03067,-0.975323,-0.218635,-1.286447,0.260201,0.938825,stand
3,0.025,-0.004762,-0.039404,-0.997958,0.050048,-1.25879,0.0921,0.031585,0.001287,0.064955,-0.959582,-0.273828,-1.269976,0.436254,0.033695,0.0009,0.031163,-0.975261,-0.218848,-1.286186,0.260217,0.9388,stand
4,0.033333,-0.005042,-0.03941,-0.997956,0.050045,-1.258737,0.092087,0.031546,0.001278,0.064949,-0.959585,-0.27382,-1.269972,0.43625,0.033694,0.001763,0.031039,-0.975249,-0.218916,-1.286016,0.26061,0.938619,stand
5,0.041667,-0.004825,-0.039718,-0.997945,0.050042,-1.25876,0.092112,0.031574,0.001198,0.064915,-0.959591,-0.273807,-1.269969,0.436255,0.033684,0.00207,0.030747,-0.975161,-0.219345,-1.285745,0.260729,0.93857,stand
6,0.05,-0.004738,-0.039832,-0.997942,0.050027,-1.258781,0.092122,0.03159,0.001194,0.064856,-0.959586,-0.273838,-1.269967,0.436256,0.033692,0.002221,0.031144,-0.975014,-0.21994,-1.285864,0.26109,0.938454,stand
7,0.058333,-0.004693,-0.039953,-0.99794,0.049976,-1.258793,0.092132,0.031599,0.001179,0.064809,-0.959591,-0.273833,-1.269966,0.436255,0.033689,0.002164,0.031104,-0.975075,-0.219675,-1.285562,0.261038,0.938529,stand
8,0.066667,-0.00463,-0.040056,-0.997935,0.049996,-1.258793,0.092149,0.031606,0.001118,0.064756,-0.959592,-0.27384,-1.269963,0.436265,0.033681,0.002114,0.031058,-0.975097,-0.219582,-1.285361,0.261059,0.938672,stand
9,0.075,-0.004634,-0.040084,-0.997935,0.049965,-1.258787,0.092163,0.031606,0.001132,0.064764,-0.959604,-0.273795,-1.269953,0.436266,0.033683,0.002051,0.031001,-0.97507,-0.219712,-1.285268,0.261153,0.938664,stand
