Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.05487,-0.012213,0.009413,0.998374,-0.604624,1.296865,0.048067,-0.046183,0.015133,-0.393626,0.917985,-0.633941,0.978685,0.043304,0.004436,-0.023149,0.135808,-0.990455,-0.613338,1.118746,0.955703,quasi
1,0.008333,0.054586,-0.012286,0.009529,0.998388,-0.604632,1.296905,0.048074,-0.046072,0.015129,-0.393588,0.918007,-0.633932,0.978687,0.043307,0.004401,-0.022968,0.135716,-0.990472,-0.613877,1.11824,0.955587,quasi
2,0.016667,0.054493,-0.012315,0.009545,0.998393,-0.604632,1.296939,0.048077,-0.045984,0.015129,-0.393546,0.91803,-0.633941,0.978674,0.043312,0.005453,-0.024264,0.135253,-0.990499,-0.614532,1.11778,0.955436,quasi
3,0.025,0.054198,-0.012334,0.009648,0.998407,-0.604643,1.296984,0.048083,-0.045713,0.015069,-0.393542,0.918046,-0.633955,0.978685,0.043313,0.005207,-0.024486,0.134953,-0.990536,-0.615134,1.117301,0.95544,quasi
4,0.033333,0.053994,-0.012428,0.009711,0.998417,-0.604644,1.297012,0.048079,-0.045511,0.014953,-0.393472,0.918088,-0.633963,0.97869,0.043313,0.004808,-0.02393,0.134879,-0.990561,-0.615682,1.116742,0.955297,quasi
5,0.041667,0.053827,-0.012686,0.009954,0.99842,-0.604682,1.297075,0.048078,-0.045342,0.014942,-0.393473,0.918096,-0.63397,0.978695,0.043319,0.004826,-0.024198,0.134437,-0.990615,-0.616334,1.116247,0.955342,quasi
6,0.05,0.053675,-0.012861,0.01009,0.998425,-0.6047,1.297113,0.048094,-0.045241,0.014915,-0.393412,0.918128,-0.633986,0.978691,0.043326,0.005275,-0.024913,0.134378,-0.990603,-0.616936,1.11571,0.955398,quasi
7,0.058333,0.053525,-0.012923,0.010203,0.998431,-0.604707,1.297147,0.04811,-0.045059,0.014854,-0.393372,0.918154,-0.633992,0.978706,0.043314,0.004954,-0.024734,0.133994,-0.990661,-0.617513,1.115124,0.955278,quasi
8,0.066667,0.053294,-0.012973,0.010252,0.998442,-0.604711,1.297179,0.04811,-0.044882,0.014768,-0.393354,0.918172,-0.633994,0.978716,0.043321,0.004507,-0.024924,0.133763,-0.99069,-0.61805,1.114521,0.955258,quasi
9,0.075,0.053032,-0.013146,0.010339,0.998453,-0.604758,1.297222,0.048115,-0.044706,0.014693,-0.393341,0.918187,-0.634006,0.978725,0.043314,0.004561,-0.025538,0.133695,-0.990683,-0.618655,1.113839,0.955295,quasi
10,0.083333,0.052892,-0.013094,0.010385,0.99846,-0.604761,1.297245,0.048118,-0.044572,0.014667,-0.393309,0.918208,-0.634007,0.978735,0.043314,0.004913,-0.026079,0.134049,-0.990619,-0.619168,1.113064,0.955111,quasi
11,0.091667,0.052964,-0.013027,0.010463,0.998457,-0.604725,1.297268,0.048126,-0.044416,0.01459,-0.393288,0.918226,-0.634018,0.978748,0.043312,0.004877,-0.026096,0.133974,-0.990629,-0.619715,1.112331,0.955061,quasi
12,0.1,0.052813,-0.013248,0.010541,0.998461,-0.604754,1.297309,0.048138,-0.044297,0.014467,-0.39327,0.918241,-0.634029,0.978763,0.043307,0.004961,-0.026103,0.134152,-0.990605,-0.620225,1.111632,0.955056,quasi
13,0.108333,0.052682,-0.013254,0.010533,0.998468,-0.604762,1.297327,0.048149,-0.044225,0.014469,-0.393203,0.918274,-0.634044,0.978761,0.043307,0.005191,-0.026332,0.134335,-0.990573,-0.620688,1.110667,0.954894,quasi
14,0.116667,0.052643,-0.013209,0.010598,0.99847,-0.604759,1.297343,0.048146,-0.043974,0.014358,-0.393214,0.918283,-0.63406,0.978768,0.043299,0.004769,-0.026891,0.134386,-0.990553,-0.621213,1.109921,0.955031,quasi
