Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.020926,0.027349,0.750704,0.659741,-1.335133,1.070909,0.048155,-0.075117,-0.034898,0.467009,0.880365,-0.969301,1.05512,0.047365,-0.000809,0.019659,-0.66909,-0.742921,-1.152203,1.101437,0.952012,stand
1,0.008333,0.020892,0.02742,0.750737,0.659701,-1.335134,1.070924,0.048153,-0.075084,-0.034905,0.46699,0.880377,-0.9693,1.055121,0.047364,-0.000794,0.019547,-0.669012,-0.742994,-1.152171,1.101413,0.952068,stand
2,0.016667,0.020867,0.027426,0.750768,0.659666,-1.33513,1.070933,0.048155,-0.075007,-0.034887,0.46703,0.880364,-0.969307,1.055113,0.04736,-0.000754,0.019456,-0.668903,-0.743095,-1.152139,1.101421,0.952083,stand
3,0.025,0.020954,0.027412,0.75077,0.659662,-1.335127,1.070957,0.048149,-0.074968,-0.034897,0.467015,0.880374,-0.969306,1.055111,0.047356,-0.000682,0.01944,-0.668598,-0.74337,-1.152075,1.101398,0.952174,stand
4,0.033333,0.020717,0.027706,0.750832,0.659587,-1.335115,1.070953,0.048172,-0.074962,-0.034937,0.467043,0.880358,-0.969303,1.055112,0.047355,-0.000672,0.019291,-0.668473,-0.743486,-1.152056,1.101393,0.952197,stand
5,0.041667,0.020655,0.027908,0.75087,0.659537,-1.335104,1.070967,0.048171,-0.074862,-0.034949,0.467058,0.880359,-0.969302,1.055105,0.047354,-0.00059,0.01912,-0.668334,-0.743616,-1.152035,1.101393,0.952222,stand
6,0.05,0.020505,0.028022,0.750913,0.659488,-1.335086,1.070968,0.04818,-0.074855,-0.034962,0.467087,0.880343,-0.969306,1.055102,0.047354,-0.000548,0.019,-0.668164,-0.743771,-1.152024,1.101387,0.95224,stand
7,0.058333,0.020676,0.028016,0.750913,0.659483,-1.335082,1.070999,0.048184,-0.074863,-0.035027,0.467096,0.880335,-0.969309,1.055097,0.047356,-0.00067,0.018781,-0.667909,-0.744006,-1.151888,1.10147,0.952199,stand
8,0.066667,0.020635,0.028229,0.750947,0.659436,-1.335079,1.071002,0.048187,-0.074833,-0.034989,0.467092,0.880342,-0.969309,1.055103,0.047348,-0.000576,0.018587,-0.667701,-0.744197,-1.151895,1.101453,0.952218,stand
9,0.075,0.020666,0.028362,0.750962,0.659413,-1.335064,1.071017,0.048189,-0.074769,-0.034998,0.467106,0.880339,-0.969318,1.055098,0.047353,-0.000607,0.018387,-0.667534,-0.744352,-1.151873,1.101447,0.952212,stand
10,0.083333,0.020567,0.028484,0.75097,0.659401,-1.335053,1.071014,0.048182,-0.074781,-0.035037,0.467115,0.880331,-0.969324,1.055097,0.047355,-0.000537,0.01824,-0.66729,-0.744575,-1.151874,1.101442,0.952202,stand
11,0.091667,0.020606,0.028467,0.751007,0.659358,-1.335045,1.07103,0.048182,-0.07475,-0.035053,0.467123,0.880329,-0.969321,1.055086,0.047345,-0.000277,0.017995,-0.667021,-0.744822,-1.151857,1.101457,0.952167,stand
12,0.1,0.020528,0.028508,0.751019,0.659346,-1.335039,1.071031,0.04819,-0.074693,-0.035046,0.467144,0.880323,-0.969323,1.055084,0.04735,-0.000209,0.0178,-0.666805,-0.74502,-1.151865,1.101425,0.952158,stand
13,0.108333,0.020458,0.028774,0.751013,0.659343,-1.335032,1.071026,0.04819,-0.074643,-0.035075,0.467131,0.880333,-0.969323,1.055077,0.047343,-0.00013,0.017624,-0.666598,-0.745209,-1.151876,1.101385,0.952143,stand
14,0.116667,0.020493,0.028731,0.751018,0.659338,-1.335035,1.071035,0.048187,-0.074616,-0.035119,0.467138,0.88033,-0.969325,1.055072,0.047342,-7.4e-05,0.017468,-0.666412,-0.745379,-1.151873,1.101353,0.95212,stand
15,0.125,0.020488,0.028702,0.751021,0.659336,-1.335034,1.07104,0.048179,-0.074568,-0.035176,0.467161,0.88032,-0.969328,1.055069,0.047338,3e-05,0.017265,-0.666238,-0.745539,-1.151886,1.10131,0.952104,stand
16,0.133333,0.020294,0.028872,0.751042,0.65931,-1.335034,1.071026,0.048174,-0.074571,-0.035206,0.467132,0.880334,-0.969328,1.055066,0.047326,7.3e-05,0.017132,-0.666075,-0.745688,-1.151883,1.10127,0.952075,stand
17,0.141667,0.020276,0.028739,0.751018,0.659345,-1.335043,1.071031,0.048172,-0.074519,-0.035213,0.467175,0.880315,-0.969322,1.055059,0.047335,0.000114,0.016983,-0.665924,-0.745826,-1.151895,1.101215,0.952051,stand
18,0.15,0.020283,0.028758,0.750989,0.659377,-1.335054,1.071036,0.048172,-0.074387,-0.035188,0.467179,0.880325,-0.969323,1.055046,0.047334,0.000174,0.01684,-0.66577,-0.745967,-1.151908,1.101168,0.952026,stand
19,0.158333,0.020271,0.028619,0.750987,0.659385,-1.335054,1.071045,0.048169,-0.074352,-0.035213,0.46719,0.880321,-0.96932,1.055038,0.047331,0.000292,0.016707,-0.665613,-0.74611,-1.15192,1.101121,0.951999,stand
20,0.166667,0.020239,0.028607,0.750978,0.659396,-1.335067,1.071042,0.048159,-0.074245,-0.035231,0.467206,0.880321,-0.969318,1.055034,0.047333,0.000413,0.016541,-0.665466,-0.746245,-1.15194,1.101057,0.951997,stand
21,0.175,0.020264,0.028708,0.750966,0.659405,-1.335063,1.071043,0.048158,-0.07417,-0.03524,0.467237,0.88031,-0.96932,1.055021,0.047333,0.000446,0.016452,-0.665284,-0.746409,-1.151975,1.101038,0.951932,stand
22,0.183333,0.020213,0.02857,0.750987,0.659389,-1.335066,1.071049,0.048164,-0.074081,-0.035222,0.467225,0.880325,-0.969315,1.055017,0.047332,0.000552,0.01643,-0.665115,-0.74656,-1.152047,1.100935,0.951934,stand
23,0.191667,0.020254,0.028648,0.75096,0.659415,-1.335069,1.07104,0.048158,-0.073953,-0.035208,0.467238,0.880329,-0.969305,1.055005,0.047326,0.000649,0.016285,-0.664982,-0.746682,-1.152078,1.100889,0.951912,stand
24,0.2,0.020229,0.028686,0.750959,0.659415,-1.335067,1.071036,0.048166,-0.073845,-0.035222,0.467186,0.880366,-0.969298,1.054992,0.047324,0.000676,0.016213,-0.664911,-0.746746,-1.152095,1.100832,0.951901,stand
