Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.007146,0.005647,-0.507285,-0.86173,-0.150191,-0.736677,0.024936,-0.073709,-0.029886,0.299684,0.950717,0.082107,-0.886269,0.020848,-0.002146,0.019638,0.498057,0.866919,-0.009085,-0.846052,0.93234,jog
1,0.008333,-0.007013,0.006262,-0.507256,-0.861744,-0.150321,-0.73675,0.024974,-0.073131,-0.029562,0.299957,0.950686,0.082107,-0.88628,0.020927,-0.002356,0.020808,0.497954,0.866951,-0.008915,-0.846178,0.932473,jog
2,0.016667,-0.007006,0.006793,-0.507245,-0.861747,-0.150431,-0.736826,0.025011,-0.072474,-0.029359,0.300033,0.950719,0.082109,-0.886335,0.020984,-0.002575,0.021631,0.498197,0.86679,-0.00872,-0.846491,0.932519,jog
3,0.025,-0.007141,0.007434,-0.507334,-0.861688,-0.150563,-0.736896,0.025058,-0.071649,-0.029172,0.300102,0.950765,0.0821,-0.886405,0.021053,-0.002975,0.022391,0.498546,0.866569,-0.008462,-0.846786,0.932463,jog
4,0.033333,-0.007396,0.00807,-0.507472,-0.861599,-0.150693,-0.736971,0.025115,-0.070994,-0.02909,0.300151,0.950801,0.082081,-0.886487,0.021124,-0.003623,0.023435,0.498937,0.866314,-0.008222,-0.847166,0.932494,jog
5,0.041667,-0.007704,0.008657,-0.50774,-0.861432,-0.150846,-0.73704,0.025164,-0.070331,-0.029194,0.300234,0.950821,0.082024,-0.886564,0.021204,-0.00399,0.024139,0.499542,0.865944,-0.007949,-0.847609,0.932471,jog
6,0.05,-0.008191,0.009108,-0.508306,-0.861089,-0.151014,-0.737083,0.02522,-0.06955,-0.029354,0.300312,0.950849,0.081954,-0.886649,0.021272,-0.00433,0.024584,0.500385,0.865443,-0.00768,-0.848108,0.932437,jog
7,0.058333,-0.008614,0.009545,-0.509037,-0.860649,-0.151195,-0.737093,0.025267,-0.06897,-0.029575,0.300384,0.950862,0.081892,-0.886722,0.021335,-0.004878,0.025035,0.501051,0.865042,-0.007389,-0.848555,0.932415,jog
8,0.066667,-0.008421,0.010316,-0.509852,-0.860159,-0.151349,-0.737051,0.025282,-0.068451,-0.029772,0.30038,0.950894,0.081835,-0.88679,0.021411,-0.005188,0.025687,0.501274,0.864891,-0.006974,-0.848897,0.932416,jog
9,0.075,-0.008198,0.010956,-0.510745,-0.859624,-0.151524,-0.737004,0.025352,-0.067771,-0.030062,0.300337,0.950948,0.081789,-0.886881,0.021482,-0.005303,0.026197,0.501908,0.864508,-0.006512,-0.84936,0.932388,jog
10,0.083333,-0.008444,0.011377,-0.511681,-0.859059,-0.151706,-0.736957,0.025416,-0.067282,-0.030515,0.300095,0.951044,0.081752,-0.886997,0.021586,-0.005952,0.02665,0.502673,0.864045,-0.006123,-0.849913,0.932349,jog
11,0.091667,-0.008672,0.011927,-0.512691,-0.858447,-0.151914,-0.736913,0.02549,-0.066606,-0.031182,0.299732,0.951185,0.081722,-0.887149,0.0217,-0.006484,0.026887,0.503366,0.86363,-0.005705,-0.850385,0.9323,jog
12,0.1,-0.008814,0.012405,-0.513846,-0.857747,-0.152146,-0.736872,0.025542,-0.065711,-0.032051,0.29908,0.951423,0.081675,-0.887331,0.021808,-0.006745,0.027109,0.50388,0.863322,-0.005221,-0.850804,0.932297,jog
13,0.108333,-0.009012,0.012778,-0.515041,-0.857023,-0.152346,-0.736816,0.025602,-0.06478,-0.032846,0.298475,0.95165,0.081671,-0.887527,0.021965,-0.007001,0.027389,0.504351,0.863036,-0.004672,-0.851219,0.93227,jog
14,0.116667,-0.009149,0.013311,-0.516101,-0.856376,-0.152562,-0.736764,0.025661,-0.063739,-0.03357,0.297843,0.951893,0.081677,-0.887736,0.022122,-0.007438,0.027652,0.504786,0.86277,-0.004026,-0.851684,0.932215,jog
15,0.125,-0.009312,0.013872,-0.517088,-0.855769,-0.152768,-0.736715,0.02574,-0.062486,-0.034182,0.297351,0.952108,0.081657,-0.887911,0.022302,-0.007769,0.028068,0.505198,0.862512,-0.003395,-0.852133,0.932224,jog
16,0.133333,-0.009606,0.01435,-0.518037,-0.855184,-0.152974,-0.736668,0.025808,-0.061398,-0.034714,0.297083,0.952243,0.081611,-0.88808,0.022492,-0.008043,0.028168,0.505488,0.862336,-0.00267,-0.852545,0.932191,jog
17,0.141667,-0.010127,0.014761,-0.519075,-0.854541,-0.153205,-0.736629,0.025869,-0.060578,-0.035804,0.296688,0.952379,0.081565,-0.888248,0.022713,-0.008073,0.028179,0.505634,0.86225,-0.001871,-0.852912,0.932226,jog
18,0.15,-0.010795,0.015374,-0.519972,-0.853977,-0.153438,-0.736604,0.025921,-0.059774,-0.036876,0.29615,0.952556,0.081553,-0.888407,0.022932,-0.008993,0.027924,0.50657,0.861699,-0.001133,-0.853813,0.931961,jog
19,0.158333,-0.011441,0.015864,-0.520933,-0.853374,-0.153683,-0.736579,0.025981,-0.059045,-0.037775,0.295628,0.952728,0.081582,-0.888556,0.023136,-0.009768,0.028324,0.506707,0.861597,-0.000161,-0.854227,0.931849,jog
20,0.166667,-0.012387,0.016212,-0.52184,-0.852799,-0.15398,-0.736595,0.026031,-0.057949,-0.039104,0.294836,0.952987,0.081587,-0.888737,0.023402,-0.009993,0.028457,0.506828,0.861519,0.000874,-0.854589,0.931806,jog
21,0.175,-0.013243,0.01665,-0.522877,-0.852143,-0.154232,-0.736591,0.026135,-0.057254,-0.040951,0.293692,0.953305,0.081581,-0.888977,0.023705,-0.01018,0.029707,0.50706,0.861339,0.001789,-0.854878,0.931655,jog
22,0.183333,-0.013912,0.017308,-0.523918,-0.851479,-0.154496,-0.736603,0.026262,-0.056966,-0.042581,0.292582,0.953592,0.081559,-0.889227,0.023969,-0.010546,0.030401,0.507141,0.861263,0.002999,-0.855202,0.931457,jog
23,0.191667,-0.01458,0.017983,-0.525174,-0.85068,-0.154789,-0.736617,0.02638,-0.056534,-0.044142,0.291451,0.953893,0.081566,-0.889467,0.024209,-0.010006,0.030437,0.507296,0.861176,0.004316,-0.855374,0.931244,jog
24,0.2,-0.014963,0.019135,-0.526054,-0.850104,-0.155064,-0.736663,0.026538,-0.055667,-0.045667,0.2906,0.954132,0.081557,-0.889659,0.024475,-0.006919,0.028799,0.508528,0.860536,0.006042,-0.855424,0.930347,jog
25,0.208333,-0.015414,0.019949,-0.526962,-0.849515,-0.155298,-0.7367,0.026672,-0.054762,-0.047272,0.290192,0.95423,0.081485,-0.889784,0.02475,-0.007002,0.029746,0.508782,0.860353,0.007593,-0.855404,0.930165,jog
26,0.216667,-0.016008,0.020348,-0.527814,-0.848965,-0.155466,-0.736719,0.026797,-0.054007,-0.048827,0.290073,0.954231,0.081348,-0.88988,0.025,-0.007355,0.030753,0.509276,0.860022,0.009103,-0.855463,0.930043,jog
27,0.225,-0.016471,0.02058,-0.528706,-0.848395,-0.155633,-0.736746,0.026909,-0.05328,-0.050228,0.290114,0.954187,0.081185,-0.889947,0.0252,-0.007174,0.031391,0.510047,0.859544,0.010752,-0.855361,0.92989,jog
28,0.233333,-0.016963,0.020861,-0.52958,-0.847834,-0.15579,-0.736766,0.027016,-0.052642,-0.051365,0.290417,0.954069,0.081021,-0.889995,0.02537,-0.007663,0.032365,0.510699,0.859116,0.012511,-0.855276,0.929714,jog
29,0.241667,-0.017209,0.021288,-0.53017,-0.84745,-0.15592,-0.736794,0.02713,-0.051987,-0.052622,0.29064,0.953969,0.080861,-0.890062,0.025529,-0.007707,0.032912,0.511374,0.858693,0.014373,-0.855074,0.929464,jog
30,0.25,-0.017396,0.021767,-0.530665,-0.847123,-0.156035,-0.736832,0.027241,-0.051385,-0.053739,0.291107,0.953797,0.080677,-0.890117,0.025682,-0.00818,0.033753,0.511784,0.858412,0.016205,-0.854771,0.929357,jog
31,0.258333,-0.017503,0.022047,-0.531167,-0.846799,-0.156142,-0.736864,0.027344,-0.050147,-0.054988,0.291906,0.953547,0.080506,-0.890187,0.025751,-0.008119,0.034411,0.512557,0.857925,0.01818,-0.854424,0.929212,jog
32,0.266667,-0.017788,0.021929,-0.531872,-0.846354,-0.156268,-0.73689,0.02741,-0.049504,-0.055863,0.292624,0.95331,0.08032,-0.890225,0.025868,-0.008377,0.03499,0.512985,0.857643,0.020174,-0.854064,0.929033,jog
33,0.275,-0.018079,0.021783,-0.532407,-0.846015,-0.156376,-0.736921,0.027486,-0.048474,-0.056606,0.293451,0.953065,0.080106,-0.890222,0.02597,-0.008309,0.035413,0.513483,0.857328,0.022222,-0.853637,0.928854,jog
34,0.283333,-0.018356,0.021553,-0.532838,-0.845743,-0.156464,-0.736974,0.027542,-0.04713,-0.056864,0.294645,0.952748,0.079857,-0.890174,0.026104,-0.008572,0.036066,0.513787,0.857116,0.024312,-0.853204,0.928739,jog
35,0.291667,-0.019354,0.020458,-0.533275,-0.845473,-0.156642,-0.737039,0.027502,-0.046176,-0.05765,0.295576,0.95246,0.079637,-0.890201,0.026228,-0.008457,0.036528,0.514194,0.856854,0.026421,-0.852764,0.928524,jog
36,0.3,-0.019846,0.019787,-0.533564,-0.845295,-0.156709,-0.737117,0.027525,-0.04532,-0.058574,0.296057,0.952295,0.07947,-0.890266,0.026354,-0.008774,0.037204,0.514444,0.856672,0.028658,-0.852298,0.928338,jog
37,0.308333,-0.020224,0.01906,-0.533745,-0.845189,-0.156782,-0.737221,0.027541,-0.044592,-0.059153,0.296623,0.952117,0.079313,-0.890272,0.026434,-0.009058,0.037684,0.514584,0.856563,0.030917,-0.851865,0.928096,jog
