Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.023345,-0.004272,0.553974,0.832196,0.897206,0.826956,0.04868,-0.071424,-0.035899,0.302409,0.94982,1.193677,0.686411,0.047554,0.015049,-0.012994,0.446452,0.894587,0.969221,0.751074,0.953416,stand
1,0.008333,0.023558,-0.003886,0.55414,0.832081,0.897262,0.826964,0.0487,-0.071903,-0.036151,0.30226,0.949822,1.193676,0.686486,0.047495,0.015227,-0.013738,0.447605,0.893996,0.970848,0.751851,0.953797,stand
2,0.016667,0.023809,-0.003502,0.554348,0.831937,0.897306,0.826967,0.048713,-0.072651,-0.036534,0.301981,0.949839,1.193651,0.68656,0.04744,0.015038,-0.013533,0.448131,0.893739,0.972682,0.752722,0.953882,stand
3,0.025,0.024056,-0.003164,0.55458,0.831777,0.897357,0.826971,0.048716,-0.073572,-0.036942,0.301729,0.949833,1.193606,0.686621,0.047395,0.015505,-0.014256,0.448782,0.893393,0.974514,0.753483,0.953832,stand
4,0.033333,0.024306,-0.002764,0.554817,0.831613,0.897409,0.826971,0.048731,-0.074291,-0.037414,0.301518,0.949825,1.193571,0.686686,0.047358,0.016149,-0.014838,0.449367,0.893078,0.976297,0.754063,0.953958,stand
5,0.041667,0.024657,-0.002395,0.555034,0.831459,0.897465,0.826966,0.048734,-0.075293,-0.037897,0.301503,0.949732,1.193549,0.686744,0.047322,0.015836,-0.014193,0.449349,0.893103,0.978382,0.754832,0.953826,stand
6,0.05,0.024982,-0.002015,0.555269,0.831293,0.897524,0.826969,0.048745,-0.076088,-0.038308,0.301537,0.949641,1.193537,0.6868,0.047292,0.016286,-0.014367,0.450693,0.892415,0.97994,0.755625,0.95389,stand
7,0.058333,0.025383,-0.001713,0.555501,0.831127,0.897587,0.826968,0.048748,-0.076644,-0.03869,0.301541,0.94958,1.193525,0.686842,0.047264,0.016827,-0.014599,0.451088,0.892202,0.981834,0.756188,0.953696,stand
8,0.066667,0.025802,-0.001284,0.55574,0.830955,0.897655,0.826964,0.048755,-0.077115,-0.038919,0.301574,0.949522,1.193516,0.686881,0.047246,0.017647,-0.015072,0.452444,0.891491,0.983178,0.756724,0.953876,stand
9,0.075,0.026522,-0.000669,0.555984,0.83077,0.897705,0.82696,0.048729,-0.077468,-0.039198,0.301627,0.949465,1.193503,0.686895,0.04721,0.017523,-0.015405,0.452857,0.891278,0.985104,0.757344,0.953793,stand
