Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.000406,-0.00942,0.101468,-0.994794,-1.556363,0.609585,0.042523,0.05829,-0.032254,0.412272,-0.908622,-1.630788,0.343443,0.036523,0.021806,0.020294,-0.110358,0.993445,-1.571783,0.43911,0.946998,walk
1,0.008333,0.000393,-0.009359,0.101408,-0.994801,-1.556366,0.609593,0.042503,0.058054,-0.032186,0.412243,-0.908653,-1.630785,0.343452,0.036518,0.021479,0.022035,-0.110011,0.993454,-1.571837,0.438133,0.947093,walk
2,0.016667,0.000386,-0.00925,0.10134,-0.994809,-1.55637,0.609611,0.042493,0.057909,-0.032216,0.412179,-0.90869,-1.630786,0.343455,0.03652,0.021601,0.021954,-0.109263,0.993536,-1.571825,0.437135,0.946931,walk
3,0.025,0.000531,-0.009237,0.101229,-0.99482,-1.556376,0.60963,0.042478,0.057628,-0.032129,0.412105,-0.908744,-1.630792,0.343464,0.03653,0.021644,0.023017,-0.108794,0.993562,-1.571872,0.436156,0.946944,walk
4,0.033333,0.000691,-0.009148,0.101143,-0.99483,-1.556379,0.609666,0.042462,0.057367,-0.032155,0.412034,-0.908792,-1.630797,0.343457,0.036546,0.021245,0.023554,-0.108495,0.993591,-1.571977,0.435039,0.946913,walk
5,0.041667,0.001034,-0.009124,0.10107,-0.994837,-1.556382,0.609707,0.042446,0.057033,-0.032076,0.411954,-0.908852,-1.630808,0.343451,0.036562,0.021264,0.023842,-0.108229,0.993613,-1.572077,0.433895,0.946755,walk
6,0.05,0.001238,-0.009093,0.100961,-0.994848,-1.556386,0.609753,0.042431,0.056802,-0.032011,0.411919,-0.908885,-1.630816,0.343444,0.036569,0.020974,0.025374,-0.107927,0.993614,-1.572153,0.432916,0.946845,walk
7,0.058333,0.001579,-0.009126,0.100899,-0.994854,-1.556364,0.609788,0.042426,0.056589,-0.032007,0.411833,-0.908937,-1.630823,0.343427,0.036583,0.020678,0.026401,-0.107536,0.993635,-1.57222,0.43181,0.946857,walk
8,0.066667,0.001868,-0.009093,0.100816,-0.994862,-1.556373,0.609842,0.042412,0.056277,-0.031958,0.411744,-0.908999,-1.630844,0.343416,0.036597,0.020345,0.026936,-0.107473,0.993635,-1.572352,0.430631,0.946815,walk
9,0.075,0.00167,-0.008885,0.100785,-0.994867,-1.556347,0.609916,0.042411,0.055987,-0.031859,0.411656,-0.90906,-1.63085,0.343406,0.036606,0.020322,0.028034,-0.107304,0.993623,-1.572462,0.429467,0.946796,walk
10,0.083333,0.002072,-0.008813,0.100823,-0.994863,-1.556351,0.610001,0.042381,0.055633,-0.03172,0.411542,-0.909138,-1.630862,0.343394,0.036616,0.020004,0.028979,-0.107169,0.993617,-1.572588,0.428351,0.946755,walk
11,0.091667,0.002812,-0.008857,0.100868,-0.994856,-1.55638,0.61007,0.042352,0.055449,-0.031673,0.41147,-0.909184,-1.630876,0.343381,0.036638,0.019683,0.029585,-0.10702,0.993622,-1.572758,0.427106,0.946743,walk
12,0.1,0.002836,-0.008784,0.100954,-0.994848,-1.556367,0.61017,0.042369,0.055243,-0.031633,0.411355,-0.90925,-1.630877,0.34337,0.036638,0.019457,0.031442,-0.107385,0.99353,-1.572901,0.425831,0.946906,walk
13,0.108333,0.003257,-0.008881,0.101051,-0.994836,-1.556383,0.610255,0.042362,0.055038,-0.031546,0.411275,-0.909301,-1.630887,0.343361,0.036651,0.019317,0.033063,-0.107396,0.993479,-1.573051,0.424643,0.946939,walk
14,0.116667,0.003645,-0.008954,0.101118,-0.994827,-1.556401,0.610333,0.042369,0.054776,-0.031516,0.411206,-0.909349,-1.630897,0.343341,0.036657,0.019467,0.033484,-0.107225,0.99348,-1.573194,0.42334,0.946846,walk
15,0.125,0.004125,-0.009175,0.101137,-0.994822,-1.556406,0.610398,0.04239,0.05458,-0.031441,0.411168,-0.909381,-1.630905,0.343332,0.036661,0.019128,0.034973,-0.107527,0.993403,-1.573342,0.421984,0.94705,walk
16,0.133333,0.004595,-0.009423,0.101211,-0.99481,-1.556416,0.61046,0.042413,0.05443,-0.03137,0.411129,-0.90941,-1.63091,0.343321,0.036669,0.018953,0.035758,-0.107874,0.993341,-1.573503,0.42073,0.946994,walk
17,0.141667,0.005961,-0.009862,0.101279,-0.994791,-1.556456,0.610495,0.042475,0.054218,-0.031281,0.411089,-0.909444,-1.630921,0.343305,0.036675,0.019129,0.036172,-0.108024,0.993306,-1.573667,0.419331,0.946998,walk
18,0.15,0.006514,-0.010155,0.10134,-0.994779,-1.556442,0.610571,0.042538,0.053951,-0.031188,0.410954,-0.909524,-1.630937,0.343303,0.036694,0.019315,0.036459,-0.108328,0.993259,-1.573799,0.417932,0.947014,walk
19,0.158333,0.00764,-0.010632,0.101313,-0.994769,-1.556454,0.610609,0.042582,0.053679,-0.03105,0.410846,-0.909594,-1.630955,0.343295,0.036693,0.019813,0.037165,-0.10875,0.993177,-1.573971,0.416537,0.947035,walk
20,0.166667,0.008666,-0.011109,0.101289,-0.994757,-1.556444,0.610662,0.04265,0.05337,-0.030872,0.410836,-0.909622,-1.630983,0.343273,0.036691,0.019869,0.03741,-0.109137,0.993124,-1.574115,0.414976,0.947101,walk
21,0.175,0.009783,-0.01162,0.101202,-0.99475,-1.556419,0.610696,0.042735,0.052966,-0.030646,0.410699,-0.909715,-1.63102,0.343259,0.03669,0.020184,0.037666,-0.109437,0.993075,-1.574191,0.413569,0.947109,walk
22,0.183333,0.01087,-0.012284,0.101017,-0.994749,-1.556371,0.610727,0.042829,0.052635,-0.030466,0.410553,-0.909806,-1.631061,0.343254,0.03669,0.020753,0.03727,-0.109852,0.993032,-1.574294,0.412041,0.946969,walk
23,0.191667,0.011593,-0.012994,0.100794,-0.994755,-1.556307,0.610751,0.042949,0.052054,-0.030118,0.410376,-0.909931,-1.631112,0.343235,0.036686,0.021112,0.037549,-0.11025,0.99297,-1.574416,0.410551,0.947044,walk
24,0.2,0.012406,-0.013877,0.100359,-0.994777,-1.556233,0.610737,0.043095,0.051626,-0.03051,0.409555,-0.910313,-1.631163,0.343131,0.036785,0.021449,0.0367,-0.11055,0.992961,-1.574455,0.408855,0.946821,walk
25,0.208333,0.013233,-0.014901,0.099828,-0.994805,-1.55615,0.610706,0.043265,0.051001,-0.030135,0.409383,-0.910437,-1.631233,0.343087,0.036781,0.021374,0.036705,-0.110967,0.992916,-1.57451,0.407172,0.946785,walk
26,0.216667,0.014623,-0.016121,0.099177,-0.994832,-1.556056,0.610691,0.043499,0.050332,-0.029785,0.409146,-0.910593,-1.631311,0.343051,0.036788,0.021921,0.036147,-0.111209,0.992898,-1.574559,0.405613,0.946663,walk
27,0.225,0.015589,-0.01749,0.098437,-0.994868,-1.555956,0.610639,0.043731,0.04969,-0.029426,0.408928,-0.910738,-1.631394,0.343005,0.036782,0.021984,0.035939,-0.111544,0.992866,-1.574596,0.404029,0.946647,walk
28,0.233333,0.016463,-0.019082,0.09736,-0.99493,-1.55584,0.610539,0.044024,0.049001,-0.029002,0.40877,-0.910859,-1.631478,0.34297,0.036776,0.023011,0.035731,-0.11159,0.992845,-1.57467,0.402399,0.946618,walk
29,0.241667,0.017482,-0.020843,0.096171,-0.994993,-1.555714,0.610421,0.044354,0.048397,-0.028586,0.408574,-0.910993,-1.631565,0.342938,0.036776,0.023751,0.035485,-0.111745,0.992819,-1.574666,0.400862,0.94661,walk
30,0.25,0.018887,-0.023087,0.094472,-0.995081,-1.555586,0.610251,0.044741,0.047936,-0.02818,0.408386,-0.911114,-1.631643,0.342926,0.036757,0.024455,0.035418,-0.112159,0.992758,-1.57476,0.399181,0.946541,walk
31,0.258333,0.02084,-0.025816,0.092329,-0.995176,-1.555372,0.610007,0.045215,0.047401,-0.027729,0.408202,-0.911238,-1.631727,0.342924,0.036743,0.024633,0.035744,-0.111963,0.992764,-1.574774,0.397533,0.946534,walk
32,0.266667,0.023524,-0.029037,0.089694,-0.995268,-1.555172,0.60965,0.045755,0.046954,-0.02732,0.408037,-0.911348,-1.631812,0.342932,0.036729,0.025288,0.034993,-0.112111,0.992757,-1.574821,0.395815,0.946351,walk
33,0.275,0.026344,-0.032651,0.086425,-0.995375,-1.554918,0.6092,0.046326,0.046049,-0.027023,0.40857,-0.911164,-1.631738,0.342887,0.036742,0.025834,0.034736,-0.112025,0.992762,-1.57478,0.394084,0.946125,walk
34,0.283333,0.030759,-0.036946,0.082629,-0.99542,-1.554631,0.608524,0.047176,0.045463,-0.026564,0.408536,-0.911222,-1.631796,0.342901,0.036731,0.026421,0.034636,-0.112108,0.992741,-1.574771,0.392436,0.94598,walk
35,0.291667,0.034571,-0.0419,0.078072,-0.995467,-1.554299,0.607681,0.0481,0.044828,-0.026088,0.408488,-0.911289,-1.631855,0.342916,0.036715,0.026117,0.034198,-0.112286,0.992744,-1.574682,0.390747,0.945646,walk
36,0.3,0.037467,-0.047213,0.072978,-0.995511,-1.553851,0.606761,0.049119,0.044456,-0.025003,0.40708,-0.911967,-1.632318,0.343009,0.036752,0.025055,0.033261,-0.112512,0.992778,-1.574523,0.388962,0.944722,walk
