Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.010817,-0.017082,-0.956572,-0.290795,1.427192,-0.830315,0.027597,0.030587,0.067798,-0.846648,-0.52693,1.55098,-0.649454,0.029366,0.048397,-0.013701,-0.925415,-0.375601,1.495925,-0.719107,0.93804,jog
1,0.008333,-0.010901,-0.017032,-0.956558,-0.290839,1.427209,-0.830313,0.027587,0.030524,0.067568,-0.846732,-0.526827,1.550969,-0.649448,0.029402,0.049169,-0.013818,-0.925636,-0.374952,1.496445,-0.718474,0.938003,jog
2,0.016667,-0.010953,-0.017045,-0.956544,-0.290884,1.427236,-0.830327,0.02759,0.030366,0.067284,-0.846787,-0.526786,1.550995,-0.649431,0.029397,0.049818,-0.013515,-0.92569,-0.374745,1.496701,-0.717855,0.938007,jog
3,0.025,-0.011028,-0.016894,-0.95654,-0.290901,1.427256,-0.830329,0.027584,0.03038,0.067168,-0.846858,-0.526684,1.551015,-0.649429,0.029422,0.050655,-0.01351,-0.925468,-0.37518,1.49688,-0.717122,0.93794,jog
4,0.033333,-0.011045,-0.016998,-0.956542,-0.29089,1.427267,-0.830336,0.02758,0.030195,0.066778,-0.846964,-0.526575,1.55101,-0.649421,0.029443,0.051774,-0.016182,-0.925946,-0.373741,1.49768,-0.716731,0.937631,jog
5,0.041667,-0.011375,-0.01787,-0.956475,-0.291044,1.427202,-0.830358,0.027622,0.029999,0.066595,-0.847051,-0.52647,1.551032,-0.649415,0.029445,0.05256,-0.014522,-0.926012,-0.373534,1.497939,-0.716151,0.937934,jog
6,0.05,-0.011405,-0.017941,-0.956461,-0.291085,1.427224,-0.830369,0.027637,0.029789,0.066124,-0.847169,-0.526351,1.551036,-0.649415,0.029469,0.052897,-0.015468,-0.925815,-0.373937,1.498542,-0.715358,0.93757,jog
7,0.058333,-0.011459,-0.018034,-0.956451,-0.291111,1.427239,-0.830384,0.027657,0.029101,0.065399,-0.847329,-0.526222,1.551046,-0.649417,0.029468,0.05427,-0.015661,-0.926093,-0.373043,1.499182,-0.7147,0.937724,jog
8,0.066667,-0.011467,-0.018072,-0.956431,-0.291174,1.427257,-0.830394,0.027667,0.028976,0.064754,-0.847391,-0.52621,1.551077,-0.649409,0.02951,0.055369,-0.015977,-0.925926,-0.373283,1.499538,-0.71399,0.937655,jog
9,0.075,-0.011521,-0.018196,-0.956425,-0.291181,1.42727,-0.830395,0.027682,0.028729,0.063961,-0.847525,-0.526104,1.551103,-0.649423,0.029577,0.056239,-0.016303,-0.926454,-0.371825,1.499265,-0.713061,0.937861,jog
10,0.083333,-0.011528,-0.018391,-0.956413,-0.291209,1.427288,-0.830394,0.027697,0.028486,0.06338,-0.847614,-0.526043,1.551145,-0.649423,0.029618,0.056734,-0.016301,-0.926675,-0.3712,1.499661,-0.712348,0.937759,jog
11,0.091667,-0.011533,-0.018556,-0.956399,-0.291245,1.427298,-0.830388,0.027718,0.028164,0.06264,-0.847735,-0.525955,1.55118,-0.649436,0.029655,0.057417,-0.016777,-0.926909,-0.370489,1.499776,-0.71151,0.937761,jog
12,0.1,-0.011575,-0.018726,-0.95639,-0.291263,1.427313,-0.83039,0.027732,0.02794,0.062052,-0.847828,-0.525887,1.551231,-0.649437,0.029694,0.058018,-0.016997,-0.927141,-0.369803,1.499989,-0.710516,0.937711,jog
13,0.108333,-0.011587,-0.018749,-0.956378,-0.291301,1.427326,-0.830359,0.027742,0.027692,0.061301,-0.847884,-0.525897,1.551288,-0.649437,0.02975,0.058888,-0.017748,-0.927077,-0.369791,1.500391,-0.709728,0.937635,jog
14,0.116667,-0.011553,-0.018934,-0.956372,-0.291307,1.427347,-0.830351,0.027775,0.027232,0.060325,-0.847968,-0.525898,1.55136,-0.649448,0.02981,0.060614,-0.017824,-0.927009,-0.369679,1.500638,-0.708329,0.937485,jog
15,0.125,-0.011459,-0.019051,-0.956359,-0.291347,1.427364,-0.830337,0.0278,0.026639,0.059114,-0.848075,-0.525894,1.551448,-0.649466,0.029871,0.06097,-0.018691,-0.926953,-0.369717,1.500991,-0.707433,0.937384,jog
16,0.133333,-0.011326,-0.01911,-0.956348,-0.291385,1.427364,-0.830317,0.02784,0.027078,0.060128,-0.848132,-0.525665,1.55162,-0.649548,0.029896,0.061152,-0.019632,-0.927351,-0.368639,1.50093,-0.70652,0.937384,jog
17,0.141667,-0.01119,-0.019237,-0.956322,-0.291467,1.427379,-0.830295,0.027892,0.026493,0.059291,-0.848213,-0.52566,1.551735,-0.649576,0.029985,0.062265,-0.019213,-0.927287,-0.368635,1.501187,-0.705096,0.937238,jog
