Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.016752,0.04513,0.990857,0.126035,1.329665,0.190931,0.040432,-0.018323,-0.058583,0.841239,0.537168,1.535451,0.395695,0.041281,0.009013,-0.029415,-0.957709,-0.286088,1.451025,0.289064,0.947556,quasi
1,0.008333,0.017019,0.044128,0.990914,0.125909,1.329669,0.190932,0.040372,-0.018546,-0.058924,0.841248,0.537108,1.535496,0.395724,0.041296,0.008819,-0.029554,-0.957762,-0.285904,1.450286,0.288307,0.947388,quasi
2,0.016667,0.017443,0.043346,0.990968,0.125699,1.329695,0.190922,0.040337,-0.018707,-0.059232,0.841253,0.537062,1.535506,0.395757,0.041307,0.009789,-0.029461,-0.957848,-0.285594,1.449365,0.287312,0.947533,quasi
3,0.025,0.017694,0.042606,0.990999,0.125667,1.329695,0.190919,0.040307,-0.018858,-0.059402,0.841154,0.537192,1.535493,0.395772,0.041311,0.010384,-0.029355,-0.957788,-0.285785,1.448517,0.286385,0.947485,quasi
4,0.033333,0.017802,0.041939,0.991028,0.125646,1.329698,0.1909,0.040278,-0.018774,-0.059531,0.841028,0.537378,1.535466,0.395756,0.041294,0.010158,-0.029322,-0.957826,-0.285668,1.447726,0.285257,0.947472,quasi
5,0.041667,0.017874,0.041576,0.991051,0.125578,1.329706,0.190866,0.040252,-0.018967,-0.059761,0.840947,0.537473,1.535449,0.395763,0.041293,0.010867,-0.02929,-0.957805,-0.285715,1.446757,0.284463,0.947347,quasi
6,0.05,0.017606,0.041111,0.991068,0.125636,1.329674,0.190849,0.040248,-0.018947,-0.059965,0.840875,0.537564,1.53543,0.395769,0.041292,0.011365,-0.029114,-0.957879,-0.285466,1.44585,0.283345,0.94747,quasi
7,0.058333,0.017815,0.040936,0.991072,0.125633,1.329699,0.190804,0.040269,-0.019114,-0.060337,0.840826,0.537592,1.535424,0.395782,0.041288,0.011179,-0.029265,-0.958018,-0.284992,1.444859,0.282548,0.94735,quasi
8,0.066667,0.017434,0.040585,0.991082,0.125721,1.329672,0.190774,0.040273,-0.0192,-0.060539,0.840732,0.537714,1.535402,0.395777,0.041275,0.011913,-0.029239,-0.958027,-0.284932,1.443877,0.281551,0.947331,quasi
9,0.075,0.017689,0.04057,0.991077,0.125725,1.329712,0.190697,0.04026,-0.019311,-0.060741,0.840674,0.537777,1.535389,0.395787,0.041277,0.012644,-0.029487,-0.95795,-0.285136,1.443005,0.280381,0.947493,quasi
10,0.083333,0.017365,0.040194,0.991087,0.125812,1.329683,0.190675,0.040265,-0.019465,-0.061091,0.840656,0.537761,1.535392,0.395804,0.041289,0.013006,-0.028942,-0.958101,-0.284666,1.441836,0.279525,0.947399,quasi
11,0.091667,0.017366,0.039947,0.991099,0.125796,1.329687,0.190619,0.040272,-0.019517,-0.0614,0.840581,0.537842,1.535377,0.395799,0.041276,0.012653,-0.029225,-0.958078,-0.284732,1.441001,0.278068,0.947496,quasi
12,0.1,0.017416,0.039707,0.991088,0.125952,1.329675,0.190605,0.040269,-0.019544,-0.061505,0.840502,0.537951,1.535351,0.395805,0.041262,0.013753,-0.02946,-0.958216,-0.284193,1.439576,0.277671,0.9472,quasi
13,0.108333,0.017525,0.039359,0.991094,0.126001,1.329675,0.190564,0.040246,-0.019681,-0.061872,0.84044,0.538001,1.535332,0.395814,0.041259,0.014052,-0.029207,-0.958169,-0.284363,1.438691,0.276282,0.947364,quasi
14,0.116667,0.017515,0.039051,0.991109,0.125982,1.329676,0.190525,0.04024,-0.019802,-0.062171,0.840399,0.538026,1.535325,0.395824,0.041266,0.014617,-0.029553,-0.958192,-0.284221,1.43737,0.275286,0.947298,quasi
15,0.125,0.017603,0.038604,0.991124,0.12599,1.329684,0.190497,0.040224,-0.019924,-0.062532,0.840341,0.53807,1.535309,0.395845,0.041268,0.015069,-0.028955,-0.95818,-0.284297,1.436085,0.274337,0.947164,quasi
16,0.133333,0.01762,0.038071,0.991144,0.125989,1.32969,0.190453,0.040197,-0.020014,-0.062972,0.840284,0.538105,1.535277,0.395857,0.041265,0.014825,-0.028916,-0.958214,-0.284202,1.435076,0.273107,0.94718,quasi
17,0.141667,0.017652,0.037534,0.99117,0.125945,1.329686,0.190414,0.040178,-0.020254,-0.063387,0.840166,0.538232,1.535253,0.39586,0.041263,0.016053,-0.028531,-0.958142,-0.284417,1.433697,0.271822,0.947333,quasi
18,0.15,0.017662,0.036989,0.991195,0.125909,1.329693,0.19036,0.040168,-0.020387,-0.063678,0.840092,0.538308,1.53522,0.395863,0.041257,0.016117,-0.028834,-0.958273,-0.283941,1.432512,0.270914,0.947189,quasi
19,0.158333,0.017617,0.036377,0.991228,0.125833,1.329694,0.190306,0.040153,-0.020576,-0.063961,0.839988,0.538428,1.535186,0.395863,0.041259,0.015894,-0.028449,-0.958253,-0.284058,1.431252,0.269521,0.947223,quasi
20,0.166667,0.017588,0.035738,0.991259,0.125775,1.329696,0.190242,0.040143,-0.020636,-0.064158,0.839899,0.538542,1.535146,0.395845,0.04124,0.016695,-0.0282,-0.958227,-0.284125,1.429771,0.268361,0.947209,quasi
21,0.175,0.017596,0.035169,0.991278,0.125785,1.329695,0.190191,0.04014,-0.020721,-0.064375,0.839761,0.538729,1.535117,0.395822,0.041233,0.01689,-0.028312,-0.958226,-0.284106,1.428502,0.267219,0.947097,quasi
22,0.183333,0.017941,0.034301,0.991296,0.125832,1.32972,0.19012,0.04016,-0.020921,-0.064511,0.839646,0.538883,1.535081,0.395816,0.041227,0.017387,-0.028417,-0.958331,-0.283712,1.426901,0.266268,0.946966,quasi
23,0.191667,0.018,0.032872,0.991324,0.125983,1.329717,0.190072,0.04018,-0.021104,-0.064453,0.839518,0.539082,1.53504,0.395897,0.04125,0.017518,-0.027915,-0.958348,-0.283694,1.425377,0.264897,0.947044,quasi
24,0.2,0.01864,0.031461,0.991328,0.126222,1.329746,0.190025,0.040227,-0.021231,-0.064581,0.839456,0.539159,1.534997,0.395917,0.041261,0.017692,-0.027279,-0.958288,-0.283949,1.424086,0.263391,0.947123,quasi
25,0.208333,0.019042,0.030143,0.99135,0.126307,1.329751,0.189983,0.040254,-0.021459,-0.064813,0.839389,0.539227,1.534963,0.395915,0.041263,0.018013,-0.027065,-0.958417,-0.283512,1.422235,0.262631,0.946808,quasi
26,0.216667,0.01937,0.029107,0.991366,0.126378,1.329748,0.189937,0.04027,-0.021743,-0.065513,0.839328,0.539225,1.534976,0.395814,0.041257,0.018186,-0.026865,-0.958454,-0.283395,1.420595,0.261295,0.946885,quasi
27,0.225,0.019556,0.027901,0.991384,0.12648,1.329743,0.189895,0.040272,-0.022032,-0.065598,0.839232,0.539352,1.534938,0.395852,0.041275,0.017714,-0.026826,-0.958534,-0.283159,1.418913,0.26005,0.946732,quasi
