Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.005748,-0.03529,-0.997444,0.061861,2.00139,1.020969,0.054569,-0.014973,-0.088563,0.932926,0.348684,2.043518,1.289768,0.057875,-0.036111,0.003349,0.996412,0.076467,1.993076,1.186283,0.961503,jog
1,0.008333,0.005719,-0.035048,-0.997455,0.061827,2.001423,1.020974,0.054619,-0.013475,-0.088435,0.933067,0.348401,2.043626,1.289702,0.058074,-0.036613,0.003075,0.99646,0.07561,1.992481,1.187225,0.961399,jog
2,0.016667,0.005753,-0.034989,-0.997462,0.061752,2.00145,1.020995,0.054665,-0.011737,-0.088731,0.933213,0.347997,2.043787,1.289625,0.05832,-0.036972,0.003005,0.996525,0.074582,1.991839,1.188197,0.961278,jog
3,0.025,0.005781,-0.035075,-0.997465,0.061651,2.001489,1.021004,0.054719,-0.009666,-0.088529,0.933377,0.347672,2.043906,1.289515,0.058628,-0.037297,0.003268,0.99657,0.073794,1.991184,1.189287,0.961136,jog
4,0.033333,0.005733,-0.035287,-0.997461,0.061598,2.001533,1.021031,0.054766,-0.007646,-0.088391,0.933499,0.347431,2.044035,1.289411,0.058922,-0.037492,0.003667,0.996635,0.072802,1.990474,1.190443,0.961073,jog
5,0.041667,0.005804,-0.035615,-0.997457,0.061468,2.001579,1.02107,0.054818,-0.005523,-0.088016,0.933614,0.347257,2.044163,1.289322,0.05918,-0.037927,0.004047,0.996693,0.071756,1.989691,1.19155,0.96094,jog
6,0.05,0.005799,-0.036069,-0.997446,0.061383,2.001626,1.021123,0.054858,-0.003461,-0.087424,0.933755,0.347055,2.044303,1.28916,0.059405,-0.037749,0.003519,0.99662,0.072882,1.988281,1.192481,0.960846,jog
7,0.058333,0.005807,-0.036468,-0.997436,0.061306,2.001676,1.02117,0.05489,-0.000848,-0.087001,0.933899,0.346789,2.044453,1.288887,0.059681,-0.0383,0.003802,0.996603,0.07281,1.987386,1.193665,0.960803,jog
8,0.066667,0.005821,-0.03706,-0.997419,0.061216,2.001735,1.021221,0.054928,0.001514,-0.085776,0.934023,0.346759,2.044621,1.288653,0.059842,-0.039005,0.00457,0.996571,0.072824,1.986345,1.194714,0.960792,jog
9,0.075,0.005879,-0.037868,-0.997397,0.061088,2.001784,1.021306,0.054965,0.003963,-0.083062,0.934276,0.34672,2.044812,1.288456,0.060099,-0.039357,0.005654,0.996545,0.072921,1.98526,1.195647,0.960837,jog
10,0.083333,0.004171,-0.045531,-0.997157,0.059895,2.002008,1.021125,0.05449,0.006324,-0.08187,0.934477,0.346425,2.044979,1.288272,0.060251,-0.039909,0.006414,0.996474,0.073518,1.984221,1.19672,0.960848,jog
