Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,-0.029879,0.032427,0.884052,-0.465305,1.118997,1.656259,0.060884,0.002929,0.068121,-0.994547,0.07891,0.92792,1.83819,0.062323,0.044613,0.029109,-0.962789,0.264951,0.975474,1.763331,0.971114,jog
1,0.008333,-0.029773,0.032265,0.88406,-0.465307,1.119006,1.656255,0.06088,0.002872,0.068471,-0.994525,0.07889,0.927944,1.838173,0.062318,0.044724,0.029229,-0.962759,0.26503,0.975085,1.763176,0.971161,jog
2,0.016667,-0.029729,0.032114,0.88405,-0.46534,1.119015,1.656238,0.060875,0.002783,0.068699,-0.99451,0.078881,0.927959,1.838165,0.062314,0.0453,0.028911,-0.962781,0.264887,0.974611,1.76302,0.971249,jog
3,0.025,-0.029773,0.032097,0.884052,-0.465333,1.119034,1.656214,0.060878,0.002707,0.06881,-0.994506,0.078843,0.927983,1.838147,0.062299,0.045092,0.028842,-0.962741,0.265073,0.973984,1.762967,0.971248,jog
4,0.033333,-0.029719,0.031984,0.884039,-0.465369,1.119048,1.656208,0.060873,0.002657,0.069146,-0.994483,0.078834,0.928017,1.838139,0.062294,0.045704,0.029316,-0.962825,0.264611,0.973438,1.762738,0.971206,jog
5,0.041667,-0.029808,0.032011,0.884033,-0.465373,1.119062,1.656186,0.060866,0.002594,0.069227,-0.994481,0.078791,0.928033,1.838123,0.062291,0.046225,0.029845,-0.962919,0.264122,0.97284,1.762483,0.971155,jog
6,0.05,-0.029767,0.031807,0.884053,-0.465353,1.119084,1.656165,0.060861,0.002745,0.069215,-0.994485,0.07875,0.928042,1.838131,0.062302,0.046367,0.029707,-0.962983,0.263878,0.972393,1.762305,0.971144,jog
7,0.058333,-0.029696,0.031462,0.884078,-0.465332,1.119112,1.656125,0.06084,0.002976,0.069168,-0.994484,0.078791,0.928037,1.838148,0.062338,0.04672,0.02956,-0.963018,0.263703,0.971784,1.76209,0.971189,jog
8,0.066667,-0.02964,0.031187,0.884119,-0.465277,1.119146,1.656099,0.060832,0.003066,0.069405,-0.994463,0.07885,0.928042,1.83815,0.062401,0.046026,0.030056,-0.962698,0.264934,0.971316,1.762021,0.971138,jog
9,0.075,-0.029527,0.03086,0.884135,-0.465276,1.119193,1.656058,0.060822,0.003198,0.069527,-0.994461,0.078756,0.928042,1.838136,0.062469,0.046068,0.031789,-0.962184,0.266589,0.971419,1.76201,0.970846,jog
10,0.083333,-0.029307,0.030443,0.884199,-0.465195,1.119245,1.656026,0.060824,0.003324,0.069657,-0.994454,0.078734,0.928056,1.838147,0.062568,0.046617,0.033589,-0.96167,0.268121,0.971204,1.762051,0.970542,jog
11,0.091667,-0.028883,0.029932,0.884288,-0.465085,1.11933,1.655964,0.060843,0.003312,0.069515,-0.994479,0.078542,0.928095,1.838172,0.062642,0.047608,0.034347,-0.961765,0.267512,0.9707,1.761793,0.970609,jog
12,0.1,-0.028955,0.0302,0.884708,-0.464264,1.11949,1.656095,0.060776,0.003016,0.06929,-0.994508,0.078386,0.928189,1.838176,0.062728,0.048424,0.034571,-0.961604,0.267913,0.969958,1.761814,0.97063,jog
13,0.108333,-0.028619,0.030009,0.884827,-0.464071,1.119604,1.656061,0.060759,0.00286,0.069903,-0.9945,0.077942,0.928313,1.838183,0.062885,0.048171,0.03528,-0.961569,0.267992,0.969167,1.761712,0.970658,jog
14,0.116667,-0.028133,0.029592,0.884961,-0.463871,1.119733,1.656036,0.060743,0.002697,0.069781,-0.99453,0.077675,0.928384,1.838198,0.062972,0.048817,0.03553,-0.961576,0.267817,0.968645,1.761678,0.970665,jog
15,0.125,-0.027626,0.029146,0.885129,-0.463609,1.119867,1.65601,0.060737,0.002712,0.069466,-0.994577,0.077357,0.928436,1.838231,0.063058,0.049115,0.036103,-0.961474,0.268051,0.967828,1.761647,0.970648,jog
16,0.133333,-0.026967,0.028552,0.88535,-0.463263,1.120024,1.655982,0.060739,0.002452,0.069221,-0.994616,0.077081,0.928489,1.838257,0.063151,0.049629,0.036275,-0.961468,0.267958,0.967189,1.761563,0.970625,jog
17,0.141667,-0.026549,0.027839,0.885521,-0.463004,1.120157,1.655942,0.06075,0.002064,0.068533,-0.994688,0.076776,0.928532,1.838334,0.063239,0.050298,0.037015,-0.961412,0.267929,0.966326,1.76163,0.970426,jog
18,0.15,-0.025803,0.02709,0.885607,-0.462926,1.120243,1.655911,0.060786,0.00148,0.069154,-0.994598,0.0774,0.928324,1.838374,0.063404,0.051102,0.037238,-0.961437,0.267657,0.96552,1.761553,0.970362,jog
19,0.158333,-0.025231,0.026309,0.885675,-0.462872,1.120344,1.655892,0.060801,0.001393,0.068856,-0.994617,0.077415,0.928248,1.838433,0.063485,0.052177,0.037366,-0.961393,0.267591,0.964712,1.761498,0.970243,jog
20,0.166667,-0.024719,0.025571,0.885785,-0.462732,1.120435,1.655871,0.060839,0.001388,0.068817,-0.994539,0.078453,0.927968,1.838604,0.063606,0.053054,0.037801,-0.961407,0.267306,0.963756,1.761492,0.969923,jog
21,0.175,-0.024246,0.024698,0.885847,-0.462685,1.120508,1.65586,0.060866,0.000826,0.069318,-0.994565,0.077682,0.928038,1.838459,0.063684,0.054017,0.037764,-0.961297,0.267515,0.962729,1.761576,0.969648,jog
22,0.183333,-0.023824,0.023897,0.885881,-0.462684,1.120592,1.655834,0.060893,0.000681,0.069758,-0.99447,0.078504,0.927741,1.838629,0.063786,0.054364,0.036938,-0.961346,0.267384,0.96171,1.761613,0.969356,jog
23,0.191667,-0.023355,0.023053,0.885929,-0.462659,1.120671,1.655819,0.060942,0.000187,0.070502,-0.994424,0.078421,0.927657,1.838642,0.06391,0.055083,0.036328,-0.961123,0.268121,0.96049,1.761479,0.969222,jog
24,0.2,-0.022998,0.022368,0.885964,-0.462644,1.120739,1.655797,0.060986,-0.000294,0.071125,-0.994387,0.078329,0.927617,1.838656,0.063997,0.056627,0.03663,-0.961095,0.267858,0.959243,1.761518,0.968661,jog
25,0.208333,-0.022657,0.021635,0.886018,-0.462592,1.120805,1.655786,0.061042,-0.00122,0.071464,-0.994365,0.078292,0.927609,1.838676,0.06413,0.057619,0.035413,-0.96102,0.268081,0.957894,1.761426,0.968299,jog
26,0.216667,-0.022467,0.020941,0.886129,-0.46242,1.12089,1.655789,0.061094,-0.001862,0.072164,-0.994322,0.07818,0.927626,1.838724,0.064188,0.057399,0.034698,-0.960767,0.269124,0.956236,1.761325,0.968015,jog
27,0.225,-0.022285,0.017968,0.886477,-0.461886,1.121066,1.655845,0.061325,-0.002401,0.072715,-0.994301,0.077924,0.927673,1.838756,0.064223,0.058192,0.035012,-0.960577,0.269593,0.954494,1.761143,0.967657,jog
28,0.233333,-0.02218,0.017595,0.886542,-0.461781,1.12112,1.655845,0.061376,-0.002873,0.073235,-0.994291,0.077551,0.927769,1.838825,0.064251,0.057964,0.033987,-0.960273,0.270851,0.952686,1.760973,0.96739,jog
29,0.241667,-0.022185,0.017476,0.886662,-0.461555,1.121181,1.655873,0.061404,-0.003571,0.073686,-0.994289,0.077124,0.927919,1.838888,0.064298,0.058215,0.03379,-0.959955,0.271947,0.950613,1.760737,0.967038,jog
30,0.25,-0.02224,0.017416,0.886777,-0.461334,1.121219,1.655904,0.061429,-0.004138,0.073892,-0.9943,0.07675,0.928036,1.838981,0.064299,0.058753,0.033773,-0.959677,0.272814,0.948609,1.760552,0.966669,jog
31,0.258333,-0.022367,0.01747,0.886887,-0.461113,1.121238,1.65594,0.061446,-0.004545,0.074105,-0.994299,0.076538,0.928104,1.839097,0.0643,0.058427,0.032772,-0.959367,0.274093,0.946441,1.760218,0.966418,jog
32,0.266667,-0.022427,0.017644,0.886941,-0.461,1.121237,1.65598,0.061466,-0.005401,0.074607,-0.994283,0.076201,0.928254,1.839217,0.064361,0.058969,0.032364,-0.959066,0.275078,0.944269,1.760024,0.965994,jog
33,0.275,-0.022508,0.017715,0.886951,-0.460975,1.121207,1.655997,0.061486,-0.005942,0.074363,-0.99434,0.075647,0.928364,1.839388,0.064355,0.05869,0.031584,-0.958801,0.27615,0.941927,1.759694,0.965774,jog
34,0.283333,-0.022916,0.01737,0.886985,-0.460902,1.1212,1.656037,0.061564,-0.006199,0.072584,-0.99454,0.074728,0.928579,1.83957,0.064246,0.057835,0.032208,-0.958267,0.278104,0.939479,1.759292,0.965688,jog
35,0.291667,-0.023253,0.017494,0.887046,-0.460763,1.121172,1.656067,0.061619,-0.007072,0.071276,-0.994718,0.073528,0.928804,1.839711,0.064148,0.058186,0.031667,-0.958058,0.278813,0.937011,1.759021,0.965317,jog
36,0.3,-0.021828,0.01983,0.886137,-0.462485,1.120867,1.656238,0.06138,-0.007287,0.070817,-0.994813,0.07266,0.928917,1.83995,0.064104,0.057913,0.031617,-0.957632,0.280334,0.934551,1.758662,0.965193,jog
37,0.308333,-0.022269,0.020048,0.886092,-0.46254,1.120767,1.6563,0.061436,-0.007869,0.07037,-0.994889,0.07199,0.92902,1.84015,0.064073,0.05787,0.030932,-0.957392,0.281237,0.932268,1.758434,0.964792,jog
38,0.316667,-0.023048,0.020253,0.886132,-0.462416,1.120639,1.656356,0.061525,-0.00807,0.070515,-0.994917,0.071428,0.929047,1.840379,0.064077,0.057826,0.030767,-0.957039,0.282465,0.929658,1.758047,0.964649,jog
39,0.325,-0.023773,0.020713,0.886051,-0.462515,1.120455,1.656407,0.061618,-0.008254,0.070733,-0.99493,0.071014,0.929069,1.840557,0.064078,0.058074,0.030591,-0.956636,0.283794,0.927396,1.757849,0.964309,jog
40,0.333333,-0.024729,0.021012,0.885954,-0.462637,1.120253,1.656421,0.061753,-0.005304,0.072665,-0.994745,0.071936,0.929091,1.840873,0.064391,0.057076,0.030773,-0.956128,0.285682,0.924542,1.757611,0.964061,jog
41,0.341667,-0.02594,0.021435,0.885723,-0.462994,1.11998,1.656382,0.06192,-0.005899,0.073451,-0.994694,0.071787,0.929136,1.840923,0.06438,0.057206,0.031039,-0.955514,0.287676,0.922226,1.757408,0.963664,jog
