Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.022104,0.006581,0.155155,0.987621,0.601715,0.751167,0.058587,0.007904,-0.001714,0.366001,-0.930579,0.562784,0.450354,0.035689,0.025749,0.011328,-0.139771,0.989784,0.543978,0.555122,0.954751,step_acsent
1,0.008333,0.013613,0.003448,0.13255,0.991077,0.605049,0.745216,0.058652,0.006866,-0.000985,0.366472,-0.930403,0.562836,0.450457,0.035671,0.027698,0.011007,-0.140079,0.989692,0.543931,0.554853,0.955152,step_acsent
2,0.016667,0.003767,0.000271,0.110944,0.99382,0.608331,0.739546,0.058893,0.005625,-0.002431,0.36732,-0.930074,0.562787,0.450615,0.035599,0.029146,0.011177,-0.140353,0.989609,0.543919,0.554575,0.955499,step_acsent
3,0.025,-0.005051,-0.004112,0.090699,0.995857,0.611418,0.734183,0.05891,0.005165,-0.003418,0.367187,-0.930126,0.562711,0.450681,0.035707,0.030437,0.011231,-0.14081,0.989505,0.543976,0.554336,0.955722,step_acsent
4,0.033333,-0.007588,-0.006902,0.07397,0.997208,0.614345,0.729369,0.058948,0.005093,-0.003867,0.36701,-0.930195,0.562643,0.450731,0.035801,0.031172,0.011763,-0.141228,0.989416,0.544051,0.554191,0.955885,step_acsent
5,0.041667,-0.01201,-0.010413,0.059558,0.998098,0.617229,0.724964,0.059019,0.005398,-0.003784,0.36658,-0.930363,0.56262,0.450697,0.035918,0.031738,0.011101,-0.141814,0.989322,0.544047,0.554086,0.956076,step_acsent
6,0.05,-0.014773,-0.013922,0.046584,0.998708,0.619964,0.720381,0.058913,0.005728,-0.004538,0.366373,-0.930439,0.562606,0.450661,0.035985,0.03126,0.009499,-0.142208,0.989297,0.54425,0.553835,0.955968,step_acsent
7,0.058333,-0.016736,-0.016157,0.036794,0.999052,0.622648,0.71652,0.058937,0.005675,-0.004503,0.366238,-0.930493,0.562579,0.450622,0.035994,0.031053,0.011614,-0.14319,0.98914,0.544232,0.554121,0.955968,step_acsent
8,0.066667,-0.019612,-0.01828,0.028235,0.999242,0.625265,0.712693,0.058696,0.005656,-0.004383,0.366267,-0.930482,0.562587,0.450621,0.035994,0.031445,0.007758,-0.143423,0.989131,0.544554,0.55414,0.955782,step_acsent
9,0.075,-0.0181,-0.019996,0.020706,0.999422,0.628301,0.708392,0.058431,0.005563,-0.003732,0.366692,-0.930318,0.562643,0.450669,0.035909,0.030865,0.006875,-0.143774,0.989105,0.544982,0.554169,0.955861,step_acsent
10,0.083333,-0.018608,-0.021871,0.013756,0.999493,0.630844,0.704963,0.058094,0.005475,-0.00405,0.367042,-0.93018,0.562658,0.450685,0.035828,0.031462,0.005249,-0.144402,0.989005,0.545236,0.554263,0.956169,step_acsent
11,0.091667,-0.024247,-0.021906,0.007326,0.999439,0.63332,0.701827,0.057894,0.005286,-0.004736,0.367389,-0.93004,0.562655,0.450689,0.035736,0.031706,0.0033,-0.145283,0.988877,0.545528,0.55427,0.956452,step_acsent
12,0.1,-0.026045,-0.022069,1.3e-05,0.999417,0.635531,0.698581,0.057194,0.005274,-0.004435,0.367511,-0.929994,0.562667,0.450687,0.035693,0.031952,0.002274,-0.146428,0.988703,0.545819,0.554276,0.9566,step_acsent
13,0.108333,-0.027964,-0.020032,-0.006426,0.999388,0.637694,0.695752,0.056771,0.005321,-0.003928,0.367634,-0.929947,0.56269,0.450688,0.035674,0.034006,-0.003953,-0.14849,0.988321,0.545979,0.553754,0.957313,step_acsent
14,0.116667,-0.028626,-0.020095,-0.012764,0.999307,0.639102,0.693244,0.055785,0.004647,-0.003214,0.368057,-0.929786,0.562713,0.450759,0.0356,0.03403,-0.005771,-0.150081,0.988071,0.546427,0.553617,0.957528,step_acsent
15,0.125,-0.023265,-0.016406,-0.016955,0.999451,0.640827,0.691118,0.055238,0.005214,-0.00356,0.367845,-0.929866,0.562691,0.450705,0.035634,0.033112,-0.006904,-0.151826,0.987828,0.546833,0.553459,0.957396,step_acsent
16,0.133333,-0.008694,-0.011999,-0.021303,0.999663,0.64171,0.689009,0.053274,0.004929,-0.003597,0.367968,-0.929818,0.562692,0.450718,0.035622,0.031701,-0.007048,-0.153498,0.987615,0.547126,0.553239,0.95717,step_acsent
17,0.141667,0.001474,-0.0075,-0.023135,0.999703,0.642467,0.687834,0.052134,0.003752,-0.00256,0.368669,-0.92955,0.562709,0.450855,0.035527,0.030548,-0.005953,-0.155522,0.987342,0.547583,0.553027,0.956981,step_acsent
18,0.15,0.011118,-0.001637,-0.02338,0.999664,0.642978,0.687267,0.051342,0.00514,-0.003842,0.367872,-0.929855,0.562671,0.450695,0.035642,0.029419,-0.006113,-0.157176,0.987113,0.547902,0.552885,0.956646,step_acsent
19,0.158333,0.018967,0.002086,-0.022384,0.999567,0.643173,0.687005,0.050723,0.004983,-0.004033,0.36791,-0.929839,0.562655,0.4507,0.035641,0.027552,-0.007554,-0.158141,0.987003,0.548164,0.55291,0.956323,step_acsent
20,0.166667,0.02695,0.002092,-0.019107,0.999452,0.64299,0.686917,0.050064,0.003897,-0.002945,0.368418,-0.929648,0.562668,0.450805,0.03558,0.025896,-0.007868,-0.159315,0.986857,0.548419,0.552846,0.956087,step_acsent
21,0.175,0.019663,-0.003028,-0.015004,0.99969,0.642525,0.687806,0.049646,0.003862,-0.003012,0.368396,-0.929656,0.562656,0.450795,0.035591,0.024585,-0.007465,-0.160505,0.986701,0.548691,0.552804,0.955836,step_acsent
22,0.183333,0.024294,-0.006096,-0.015011,0.999574,0.641951,0.687537,0.048799,0.003832,-0.003052,0.368362,-0.92967,0.562646,0.450779,0.035581,0.023621,-0.006607,-0.161376,0.986588,0.548841,0.552801,0.955603,step_acsent
23,0.191667,0.026383,-0.007453,-0.015967,0.999497,0.641735,0.687317,0.04848,0.003701,-0.002918,0.368403,-0.929654,0.562645,0.450795,0.035573,0.022646,-0.005978,-0.161963,0.986519,0.548992,0.552876,0.955445,step_acsent
24,0.2,0.02856,-0.004866,-0.015331,0.999463,0.641849,0.68733,0.048796,0.003502,-0.00281,0.368486,-0.929622,0.56265,0.450806,0.03556,0.021658,-0.005546,-0.162391,0.986473,0.549149,0.552963,0.955285,step_acsent
25,0.208333,0.029649,-0.003659,-0.014381,0.99945,0.641825,0.687505,0.048924,0.00331,-0.002652,0.368554,-0.929597,0.562653,0.450814,0.035545,0.020738,-0.005015,-0.162723,0.986441,0.549371,0.553064,0.955188,step_acsent
26,0.216667,0.031567,-0.003931,-0.014478,0.999389,0.641584,0.687396,0.048734,0.004618,-0.003678,0.367929,-0.929835,0.562611,0.450696,0.035628,0.020008,-0.005043,-0.162894,0.986428,0.549519,0.553228,0.95504,step_acsent
27,0.225,0.035207,-0.004388,-0.015012,0.999258,0.641305,0.687093,0.048382,0.004542,-0.003513,0.367931,-0.929835,0.562616,0.450707,0.035627,0.019901,-0.004469,-0.162621,0.986478,0.549607,0.553601,0.954963,step_acsent
28,0.233333,0.040064,-0.004798,-0.015838,0.99906,0.64119,0.686783,0.047992,0.00459,-0.003481,0.367962,-0.929823,0.562608,0.450738,0.035628,0.019838,-0.003952,-0.162582,0.986488,0.549721,0.553879,0.954962,step_acsent
29,0.241667,0.034511,-0.003435,-0.014586,0.999292,0.641714,0.687328,0.048649,0.00471,-0.003515,0.367969,-0.92982,0.562606,0.450746,0.035642,0.019859,-0.003517,-0.162408,0.986518,0.549863,0.554219,0.955041,step_acsent
30,0.25,0.033402,-0.003087,-0.014116,0.999338,0.641846,0.687543,0.048694,0.004538,-0.003209,0.368096,-0.929771,0.562608,0.450798,0.035615,0.019605,-0.002546,-0.162138,0.98657,0.550061,0.554646,0.955144,step_acsent
31,0.258333,0.032691,-0.002796,-0.013874,0.999365,0.641867,0.687673,0.048717,0.004788,-0.003284,0.368123,-0.929759,0.562598,0.450818,0.035625,0.019806,-0.002342,-0.161866,0.986611,0.550206,0.555156,0.955203,step_acsent
32,0.266667,0.032,-0.003062,-0.013619,0.99939,0.641897,0.687761,0.048715,0.00488,-0.003072,0.368183,-0.929735,0.562599,0.450862,0.035629,0.020514,-0.002027,-0.161699,0.986625,0.550262,0.55578,0.955317,step_acsent
33,0.275,0.031288,-0.003044,-0.013036,0.999421,0.641917,0.687953,0.048729,0.005101,-0.00288,0.368223,-0.929719,0.56261,0.450905,0.03563,0.020653,-0.002082,-0.161394,0.986672,0.550304,0.556556,0.95545,step_acsent
34,0.283333,0.030681,-0.002786,-0.012421,0.999448,0.641941,0.68816,0.048762,0.005258,-0.002842,0.368279,-0.929696,0.562618,0.450933,0.035636,0.021481,-0.002264,-0.160947,0.986727,0.55037,0.557359,0.95573,step_acsent
35,0.291667,0.030364,-0.002529,-0.011788,0.999466,0.641941,0.688304,0.048762,0.00547,-0.002553,0.368334,-0.929674,0.562618,0.45097,0.035643,0.021357,-0.00219,-0.160447,0.986811,0.550524,0.558206,0.955873,step_acsent
36,0.3,0.028157,-0.00346,-0.010883,0.999538,0.64182,0.68866,0.04871,0.005782,-0.002418,0.36836,-0.929662,0.562634,0.45098,0.035658,0.021451,-0.001903,-0.160352,0.986825,0.550619,0.55916,0.955917,step_acsent
37,0.308333,0.027402,-0.003471,-0.010578,0.999563,0.641817,0.688789,0.048721,0.006296,-0.002472,0.368332,-0.92967,0.562645,0.450986,0.035675,0.021646,-0.001384,-0.159969,0.986884,0.550796,0.560161,0.956,step_acsent
38,0.316667,0.02684,-0.003476,-0.010403,0.99958,0.641783,0.688863,0.048764,0.006409,-0.002153,0.368384,-0.929649,0.562661,0.451024,0.03568,0.022375,-0.000895,-0.159708,0.98691,0.550922,0.561241,0.956008,step_acsent
39,0.325,0.026257,-0.003758,-0.010167,0.999597,0.641713,0.688917,0.048826,0.00662,-0.001963,0.368401,-0.929641,0.562671,0.451037,0.035693,0.022048,-0.000413,-0.159662,0.986925,0.551212,0.562294,0.956168,step_acsent
40,0.333333,0.025624,-0.004281,-0.009941,0.999613,0.641607,0.68893,0.048895,0.006473,-0.001219,0.368481,-0.929612,0.56262,0.45104,0.035724,0.023142,-0.000279,-0.159467,0.986932,0.551337,0.563552,0.956263,step_acsent
41,0.341667,0.022713,-0.005402,-0.010598,0.999671,0.641295,0.688954,0.049155,0.006719,-0.001214,0.368456,-0.92962,0.562602,0.451032,0.035744,0.022986,-1.5e-05,-0.159177,0.986983,0.551606,0.564885,0.956202,step_acsent
42,0.35,0.022289,-0.006722,-0.010624,0.999673,0.641168,0.688963,0.049172,0.006658,-0.000934,0.368487,-0.929609,0.562592,0.45105,0.035753,0.022408,-0.000216,-0.159278,0.986979,0.551841,0.566234,0.956063,step_acsent
43,0.358333,0.022348,-0.007881,-0.010359,0.999665,0.641043,0.688982,0.0492,0.00657,-0.000729,0.368423,-0.929635,0.56257,0.451046,0.035763,0.022167,-0.000498,-0.159652,0.986924,0.552211,0.567426,0.955887,step_acsent
44,0.366667,0.02153,-0.009321,-0.009853,0.999676,0.641004,0.689013,0.049281,0.00722,-0.001358,0.368156,-0.929735,0.56253,0.450995,0.03587,0.021351,-0.000463,-0.159838,0.986912,0.552603,0.568729,0.955972,step_acsent
45,0.375,0.022103,-0.01053,-0.009299,0.999657,0.640941,0.689088,0.049307,0.007079,-0.001278,0.368151,-0.929738,0.56249,0.450991,0.035888,0.020468,-0.00043,-0.159769,0.986942,0.553107,0.57004,0.956238,step_acsent
46,0.383333,0.022884,-0.01165,-0.008929,0.99963,0.640883,0.689139,0.049218,0.006771,-0.001237,0.368141,-0.929744,0.562444,0.451006,0.035903,0.020611,-0.001017,-0.160552,0.986812,0.553461,0.571171,0.956017,step_acsent
47,0.391667,0.028087,-0.013724,-0.009275,0.999468,0.640607,0.689023,0.048574,0.006539,-0.001167,0.368139,-0.929747,0.562381,0.451003,0.035952,0.020488,-0.001163,-0.161222,0.986705,0.553871,0.572335,0.955922,step_acsent
48,0.4,0.028038,-0.014493,-0.009008,0.999461,0.640561,0.689144,0.048606,0.005983,-0.000937,0.368197,-0.929728,0.562308,0.451038,0.035952,0.019638,-0.001569,-0.161563,0.986666,0.554369,0.573599,0.955887,step_acsent
49,0.408333,0.027789,-0.014401,-0.008595,0.999473,0.640678,0.689217,0.048713,0.005869,-0.000996,0.368218,-0.92972,0.562248,0.451045,0.035987,0.019475,-0.001796,-0.162416,0.986529,0.554734,0.574773,0.95576,step_acsent
50,0.416667,0.02715,-0.014935,-0.008885,0.99948,0.640842,0.689173,0.048919,0.005604,-0.000948,0.368193,-0.929732,0.562204,0.451058,0.036009,0.018948,-0.002191,-0.163313,0.98639,0.555253,0.575957,0.955767,step_acsent
51,0.425,0.026727,-0.015693,-0.008824,0.999481,0.64081,0.689274,0.048963,0.005486,-0.001068,0.368217,-0.929723,0.562167,0.451079,0.036032,0.018552,-0.001911,-0.163973,0.986289,0.555664,0.577209,0.955811,step_acsent
52,0.433333,0.026326,-0.017195,-0.008999,0.999465,0.64074,0.68934,0.048858,0.005485,-0.0012,0.368326,-0.92968,0.56213,0.451084,0.036048,0.018302,-0.002105,-0.164893,0.986139,0.556139,0.578443,0.955893,step_acsent
53,0.441667,0.025899,-0.018389,-0.008877,0.999456,0.640637,0.689499,0.048718,0.006066,-0.002234,0.368215,-0.929718,0.56214,0.451093,0.036045,0.017807,-0.002236,-0.165729,0.986008,0.556561,0.579721,0.955851,step_acsent
54,0.45,0.025137,-0.01958,-0.008652,0.999455,0.640544,0.689689,0.048643,0.00613,-0.002267,0.368053,-0.929782,0.562135,0.451108,0.036059,0.017008,-0.002868,-0.166374,0.985912,0.556951,0.581062,0.955796,step_acsent
55,0.458333,0.024362,-0.020446,-0.008329,0.999459,0.640474,0.689896,0.048613,0.005848,-0.001726,0.367984,-0.929812,0.562109,0.451121,0.036079,0.016314,-0.003024,-0.167097,0.985801,0.557415,0.582364,0.955857,step_acsent
