Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.019786,-0.003437,0.74785,0.663564,1.205339,-0.84803,0.024639,0.00404,0.01129,-0.530228,-0.84777,1.459133,-0.864737,0.020457,-0.022411,0.015404,0.677514,0.735007,1.303376,-0.902756,0.932378,stair_acsent
1,0.008333,0.019651,-0.003653,0.747804,0.663619,1.205334,-0.848032,0.024639,0.00406,0.011252,-0.53016,-0.847814,1.459139,-0.864755,0.020459,-0.022747,0.015168,0.677578,0.734943,1.302625,-0.90277,0.93237,stair_acsent
2,0.016667,0.01951,-0.003652,0.747833,0.66359,1.205328,-0.848045,0.024653,0.004078,0.01043,-0.530134,-0.84784,1.459158,-0.864796,0.020491,-0.022808,0.015416,0.677155,0.735325,1.301618,-0.902699,0.932313,stair_acsent
3,0.025,0.019419,-0.003655,0.747869,0.663553,1.205316,-0.848051,0.024658,0.003747,0.010518,-0.530023,-0.84791,1.459136,-0.864796,0.020464,-0.021768,0.01477,0.677337,0.735203,1.300699,-0.902837,0.932115,stair_acsent
4,0.033333,0.019187,-0.003884,0.747841,0.663589,1.205305,-0.84806,0.024665,0.003644,0.011075,-0.529804,-0.84804,1.459108,-0.864789,0.020408,-0.02223,0.015306,0.676941,0.735542,1.299785,-0.902579,0.93214,stair_acsent
5,0.041667,0.019075,-0.004043,0.747799,0.663639,1.205306,-0.848075,0.024671,0.003443,0.010914,-0.529498,-0.848234,1.459077,-0.864808,0.020351,-0.023089,0.015121,0.676963,0.7355,1.298763,-0.902362,0.932187,stair_acsent
6,0.05,0.01892,-0.004179,0.747714,0.663738,1.205286,-0.848094,0.024682,0.002981,0.011123,-0.529193,-0.848423,1.459036,-0.864806,0.020288,-0.024237,0.015768,0.676549,0.735829,1.297896,-0.902012,0.932263,stair_acsent
7,0.058333,0.018607,-0.00431,0.747709,0.663752,1.205259,-0.848114,0.024697,0.002543,0.011299,-0.528826,-0.848651,1.45899,-0.864799,0.02022,-0.022172,0.015287,0.676661,0.735802,1.29679,-0.901983,0.932028,stair_acsent
8,0.066667,0.018348,-0.004457,0.747753,0.663708,1.205229,-0.848126,0.02471,0.002312,0.011496,-0.528543,-0.848826,1.458937,-0.864802,0.020153,-0.022839,0.015566,0.676432,0.735986,1.295936,-0.901585,0.932056,stair_acsent
9,0.075,0.01803,-0.004666,0.747724,0.663748,1.205196,-0.848134,0.024722,0.001963,0.011666,-0.528265,-0.848997,1.458896,-0.864806,0.020106,-0.022607,0.015437,0.676274,0.736141,1.29476,-0.901433,0.931996,stair_acsent
10,0.083333,0.01763,-0.004966,0.747654,0.663836,1.205163,-0.848158,0.024739,0.001786,0.011687,-0.528004,-0.84916,1.45886,-0.8648,0.020081,-0.023194,0.015472,0.676188,0.736202,1.293815,-0.900951,0.932083,stair_acsent
11,0.091667,0.0174,-0.005179,0.747553,0.663954,1.205114,-0.848182,0.024751,0.001481,0.012157,-0.527816,-0.84927,1.458805,-0.864777,0.020038,-0.022635,0.01494,0.676047,0.73636,1.29268,-0.900649,0.93198,stair_acsent
12,0.1,0.017037,-0.005501,0.74743,0.664099,1.205071,-0.848208,0.024751,0.00132,0.012286,-0.527623,-0.849389,1.458747,-0.864762,0.019995,-0.022524,0.014393,0.67563,0.736756,1.291479,-0.900339,0.932042,stair_acsent
13,0.108333,0.016753,-0.005712,0.747277,0.664277,1.205018,-0.848234,0.024761,0.001321,0.012585,-0.527476,-0.849476,1.458709,-0.864742,0.019969,-0.022122,0.014786,0.675408,0.736964,1.290452,-0.900004,0.932006,stair_acsent
14,0.116667,0.016489,-0.006123,0.747069,0.664514,1.204967,-0.848264,0.024769,0.001427,0.012601,-0.527363,-0.849546,1.458686,-0.864737,0.019952,-0.02101,0.013465,0.675439,0.736993,1.289261,-0.899764,0.931906,stair_acsent
15,0.125,0.016135,-0.006447,0.746927,0.664679,1.204892,-0.848284,0.024776,0.001631,0.012495,-0.527369,-0.849543,1.458678,-0.864736,0.019953,-0.022114,0.014044,0.675074,0.737284,1.28795,-0.899091,0.932131,stair_acsent
16,0.133333,0.015708,-0.006783,0.746845,0.664778,1.204833,-0.848312,0.024796,0.001616,0.013006,-0.527397,-0.849518,1.458655,-0.864713,0.019933,-0.020636,0.013142,0.674851,0.737548,1.286718,-0.898942,0.932001,stair_acsent
17,0.141667,0.01529,-0.007203,0.746691,0.664956,1.204753,-0.848333,0.024795,0.001519,0.013081,-0.527399,-0.849516,1.458632,-0.864704,0.019924,-0.01989,0.011647,0.674597,0.737827,1.285437,-0.898589,0.931923,stair_acsent
18,0.15,0.014857,-0.007681,0.746585,0.66508,1.204676,-0.848366,0.02479,0.001689,0.012563,-0.527368,-0.849542,1.458646,-0.864709,0.019904,-0.018446,0.011454,0.674032,0.738383,1.284113,-0.898216,0.931861,stair_acsent
19,0.158333,0.014314,-0.008445,0.746532,0.665142,1.204621,-0.848383,0.024769,0.001735,0.012429,-0.527392,-0.849529,1.45868,-0.864687,0.019913,-0.017809,0.011598,0.673402,0.738971,1.282828,-0.89756,0.931839,stair_acsent
20,0.166667,0.013725,-0.009217,0.746572,0.665099,1.204553,-0.848417,0.024749,0.002583,0.012771,-0.527407,-0.849513,1.458779,-0.864677,0.020023,-0.017269,0.010049,0.673126,0.739258,1.281711,-0.897217,0.931601,stair_acsent
21,0.175,0.013222,-0.009653,0.746492,0.665193,1.204463,-0.848449,0.024763,0.00296,0.012068,-0.527468,-0.849484,1.458869,-0.864653,0.020069,-0.016828,0.009714,0.672388,0.739944,1.280245,-0.896901,0.93154,stair_acsent
22,0.183333,0.012773,-0.010397,0.74631,0.665395,1.204375,-0.848488,0.024756,0.003943,0.011384,-0.527503,-0.849468,1.458975,-0.864609,0.020126,-0.016093,0.009278,0.672195,0.740141,1.2789,-0.896393,0.931552,stair_acsent
23,0.191667,0.012329,-0.010965,0.746067,0.665666,1.204274,-0.848531,0.024761,0.001559,0.010956,-0.525993,-0.850417,1.458832,-0.864432,0.019785,-0.015298,0.009219,0.671551,0.740743,1.277608,-0.896038,0.931469,stair_acsent
24,0.2,0.011887,-0.011628,0.745871,0.665883,1.204187,-0.848574,0.024751,0.008034,0.008559,-0.527357,-0.849563,1.459356,-0.86393,0.020442,-0.013456,0.008576,0.671299,0.741015,1.276152,-0.896,0.93128,stair_acsent
25,0.208333,0.011541,-0.012297,0.745682,0.666089,1.204088,-0.848628,0.024711,0.009723,0.007837,-0.527126,-0.849695,1.459565,-0.863737,0.020651,-0.012872,0.008046,0.670815,0.741469,1.274894,-0.895735,0.931045,stair_acsent
26,0.216667,0.011276,-0.012824,0.745354,0.66645,1.204,-0.848699,0.024694,0.011231,0.006852,-0.526842,-0.849862,1.459765,-0.863422,0.02086,-0.011664,0.007848,0.670645,0.741645,1.273662,-0.895484,0.930809,stair_acsent
27,0.225,0.010918,-0.013408,0.745142,0.666682,1.203918,-0.848762,0.024664,0.00938,0.00561,-0.525579,-0.850675,1.459682,-0.86299,0.020761,-0.011018,0.007629,0.669899,0.742331,1.272445,-0.895259,0.930398,stair_acsent
28,0.233333,0.010621,-0.015429,0.745372,0.666386,1.203976,-0.848859,0.024495,0.009975,0.004801,-0.524976,-0.851045,1.459843,-0.862488,0.021247,-0.0092,0.00688,0.669647,0.742591,1.271154,-0.895111,0.9301,stair_acsent
29,0.241667,0.010404,-0.016363,0.746005,0.665658,1.204086,-0.848881,0.024414,0.008463,0.003902,-0.523499,-0.851975,1.459874,-0.861978,0.021504,-0.008372,0.006673,0.669039,0.74315,1.26995,-0.894907,0.929761,stair_acsent
30,0.25,0.010338,-0.017032,0.745968,0.665683,1.204085,-0.848926,0.024356,0.010134,0.006535,-0.527148,-0.849688,1.46053,-0.861894,0.021792,-0.007342,0.00558,0.668504,0.743651,1.268846,-0.894625,0.929385,stair_acsent
31,0.258333,0.010293,-0.017415,0.745813,0.665848,1.204064,-0.848969,0.024307,0.010351,-0.000763,-0.52357,-0.85192,1.459711,-0.861644,0.022988,-0.005984,0.004025,0.667719,0.744379,1.267579,-0.894566,0.929017,stair_acsent
32,0.266667,0.010362,-0.017526,0.745597,0.666086,1.204052,-0.849006,0.024285,0.016695,-0.012346,-0.521966,-0.852714,1.45945,-0.861098,0.025205,-0.005047,0.00194,0.667453,0.744632,1.266574,-0.894408,0.928723,stair_acsent
33,0.275,0.010048,-0.017507,0.74582,0.665842,1.204129,-0.849076,0.024283,0.022309,-0.022151,-0.521837,-0.852466,1.459322,-0.860454,0.027258,-0.003981,0.000209,0.66661,0.745396,1.265222,-0.894564,0.928621,stair_acsent
34,0.283333,0.009895,-0.017613,0.745512,0.666186,1.204095,-0.84912,0.024287,0.028803,-0.031237,-0.521207,-0.852372,1.459217,-0.859694,0.029352,-0.00378,-0.002189,0.66619,0.74577,1.264133,-0.894515,0.928432,stair_acsent
35,0.291667,0.009965,-0.017884,0.744988,0.666764,1.204045,-0.849115,0.024254,0.035515,-0.042107,-0.520264,-0.852227,1.458997,-0.85871,0.031641,-0.004595,-0.004978,0.665268,0.746574,1.263093,-0.894549,0.928188,stair_acsent
36,0.3,0.010106,-0.017504,0.74388,0.668007,1.203835,-0.849152,0.024278,0.040832,-0.057985,-0.513032,-0.855435,1.458207,-0.856912,0.03434,-0.004832,-0.006989,0.663694,0.747956,1.261912,-0.894876,0.928008,stair_acsent
37,0.308333,0.011957,-0.017877,0.743552,0.668332,1.203799,-0.849109,0.02409,0.050696,-0.069674,-0.512292,-0.854478,1.458107,-0.855602,0.03706,-0.004821,-0.008861,0.663226,0.748352,1.260706,-0.895049,0.928207,stair_acsent
