Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.016204,-0.037182,-0.963041,0.266284,1.625626,1.248574,0.057591,0.015283,0.089257,-0.994714,-0.048403,1.524909,1.498197,0.060596,0.057967,0.023634,-0.98741,0.145268,1.521704,1.402188,0.963999,jog
1,0.008333,0.016255,-0.037036,-0.963082,0.266152,1.625638,1.248584,0.057639,0.015272,0.088673,-0.994779,-0.048143,1.524971,1.498265,0.060676,0.058348,0.023357,-0.987291,0.145969,1.521045,1.402606,0.964173,jog
2,0.016667,0.01636,-0.03689,-0.963131,0.26599,1.625651,1.248597,0.057705,0.015209,0.087921,-0.99486,-0.047885,1.525055,1.498336,0.060755,0.059209,0.023226,-0.987219,0.14613,1.52025,1.403206,0.964165,jog
3,0.025,0.016513,-0.036623,-0.963188,0.265809,1.625656,1.248617,0.057773,0.015004,0.087177,-0.994939,-0.047657,1.525161,1.498409,0.060845,0.059323,0.023736,-0.987071,0.146996,1.519305,1.403557,0.964341,jog
4,0.033333,0.01669,-0.036554,-0.963244,0.265606,1.625683,1.248648,0.057846,0.014112,0.08667,-0.995013,-0.047314,1.525308,1.498461,0.060981,0.06043,0.024314,-0.986786,0.148361,1.518816,1.404522,0.964138,jog
5,0.041667,0.017005,-0.036504,-0.963284,0.265446,1.6257,1.248698,0.057924,0.013063,0.085922,-0.995112,-0.046883,1.525477,1.498558,0.061142,0.061481,0.02431,-0.986622,0.149017,1.518164,1.405348,0.964094,jog
6,0.05,0.017458,-0.036649,-0.963302,0.265334,1.625723,1.248731,0.057995,0.012281,0.085313,-0.995195,-0.046459,1.525626,1.498603,0.061266,0.062669,0.024738,-0.986536,0.149023,1.517342,1.406183,0.964076,jog
7,0.058333,0.017751,-0.037055,-0.963318,0.265198,1.625739,1.248783,0.058056,0.011219,0.084881,-0.995263,-0.046049,1.525739,1.498653,0.06141,0.06372,0.023969,-0.98648,0.149074,1.516662,1.407106,0.963953,jog
8,0.066667,0.018005,-0.037744,-0.963351,0.264966,1.62575,1.248846,0.058109,0.010334,0.084405,-0.995324,-0.045823,1.525819,1.498711,0.061523,0.063636,0.024158,-0.986311,0.150189,1.515564,1.407529,0.964083,jog
9,0.075,0.018271,-0.038465,-0.963372,0.264767,1.625767,1.248912,0.058159,0.009103,0.083722,-0.995406,-0.04555,1.525894,1.498817,0.061672,0.064528,0.02449,-0.986181,0.150609,1.5146,1.408304,0.964043,jog
10,0.083333,0.018058,-0.039534,-0.963435,0.264393,1.625781,1.249056,0.058157,0.007766,0.082918,-0.995483,-0.045593,1.525956,1.49898,0.061828,0.064781,0.023962,-0.986,0.151765,1.513828,1.40883,0.964171,jog
