Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.001954,0.002567,-0.994114,-0.108292,1.838715,-0.686231,0.031583,-0.039357,-0.073489,0.885446,0.457204,1.966876,-0.373538,0.035628,-0.033291,0.001393,0.976833,0.211392,1.86427,-0.558047,0.936882,jog
1,0.008333,0.002001,0.002697,-0.994113,-0.108298,1.838699,-0.686238,0.031583,-0.039392,-0.073524,0.885422,0.457242,1.966866,-0.373538,0.035635,-0.033851,0.001303,0.976753,0.211674,1.864004,-0.558447,0.93692,jog
2,0.016667,0.00218,0.002807,-0.994113,-0.108291,1.838673,-0.686257,0.031594,-0.039208,-0.073905,0.885285,0.457461,1.966891,-0.373582,0.035654,-0.034352,0.001454,0.976654,0.212051,1.863843,-0.558823,0.936942,jog
3,0.025,0.002308,0.002952,-0.994113,-0.108286,1.83865,-0.686283,0.031598,-0.039549,-0.07331,0.885387,0.457331,1.966845,-0.373537,0.035673,-0.034101,0.001307,0.97653,0.212661,1.863461,-0.559054,0.936835,jog
4,0.033333,0.002511,0.003209,-0.994115,-0.108253,1.838621,-0.686317,0.031601,-0.039647,-0.073419,0.885354,0.457369,1.966819,-0.373548,0.035648,-0.034478,0.001224,0.976462,0.212914,1.86317,-0.559348,0.936866,jog
5,0.041667,0.002705,0.003364,-0.994108,-0.108305,1.838578,-0.686355,0.031608,-0.039692,-0.073268,0.885318,0.45746,1.966799,-0.373541,0.035662,-0.034562,0.001459,0.976359,0.21337,1.862899,-0.559668,0.936866,jog
6,0.05,0.002993,0.002996,-0.994133,-0.108086,1.838509,-0.686442,0.031588,-0.03935,-0.072862,0.885326,0.457538,1.96679,-0.37354,0.035595,-0.03533,0.000877,0.976067,0.214579,1.862685,-0.560091,0.937104,jog
7,0.058333,0.003128,0.003354,-0.994132,-0.108077,1.838471,-0.686462,0.031587,-0.039049,-0.07226,0.885399,0.457517,1.966817,-0.373514,0.035625,-0.035243,0.001066,0.975974,0.215016,1.862352,-0.560327,0.937063,jog
8,0.066667,0.003264,0.003558,-0.994116,-0.108212,1.838437,-0.686472,0.031595,-0.038477,-0.071736,0.885559,0.457338,1.966867,-0.373494,0.035542,-0.035305,0.000811,0.975943,0.215146,1.861979,-0.560563,0.937093,jog
9,0.075,0.003384,0.003644,-0.994104,-0.108316,1.838408,-0.686473,0.031608,-0.037482,-0.071581,0.885727,0.45712,1.966882,-0.373488,0.035568,-0.035043,0.000863,0.975801,0.215833,1.861623,-0.560832,0.937061,jog
