Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.028339,-0.004528,0.032673,0.999054,-0.119997,0.681834,0.381792,0.004005,-0.006378,0.32958,-0.944098,-0.224574,0.483123,0.371547,0.021707,0.000724,-0.126391,0.991743,-0.197712,0.589725,1.289575,step_decsent
1,0.008333,0.027597,-0.005054,0.032239,0.999086,-0.120097,0.681931,0.381733,0.004146,-0.006791,0.329635,-0.944075,-0.224638,0.483129,0.37152,0.021716,0.001433,-0.125321,0.991878,-0.197036,0.589898,1.289497,step_decsent
2,0.016667,0.027406,-0.005496,0.031998,0.999097,-0.120174,0.681989,0.381695,0.004184,-0.007021,0.329727,-0.944041,-0.224662,0.483169,0.371513,0.021795,0.001111,-0.124193,0.992018,-0.196367,0.589924,1.289266,step_decsent
3,0.025,0.02745,-0.005697,0.0319,0.999098,-0.120209,0.682001,0.381665,0.004214,-0.007467,0.32993,-0.943967,-0.22468,0.483203,0.371488,0.021869,0.001454,-0.123079,0.992155,-0.19571,0.590164,1.289257,step_decsent
4,0.033333,0.02787,-0.005808,0.031931,0.999085,-0.120179,0.681988,0.38162,0.004007,-0.007334,0.330052,-0.943926,-0.224598,0.483258,0.371471,0.02218,0.001722,-0.12191,0.992292,-0.19504,0.590416,1.289204,step_decsent
5,0.041667,0.0286,-0.005877,0.031987,0.999062,-0.120124,0.681934,0.381585,0.004187,-0.007332,0.330077,-0.943916,-0.22453,0.48327,0.371468,0.022887,0.001561,-0.120496,0.992449,-0.194444,0.590471,1.289067,step_decsent
6,0.05,0.029472,-0.005985,0.031964,0.999036,-0.120093,0.681853,0.381562,0.004458,-0.007367,0.330123,-0.943899,-0.224482,0.483287,0.371451,0.0231,0.001665,-0.119427,0.992573,-0.193806,0.590701,1.288993,step_decsent
7,0.058333,0.030412,-0.006164,0.032025,0.999005,-0.120086,0.681766,0.381527,0.009455,-0.006476,0.327321,-0.944844,-0.224485,0.48276,0.371398,0.022763,0.001229,-0.118432,0.992701,-0.192946,0.591081,1.288817,step_decsent
8,0.066667,0.031332,-0.006202,0.032173,0.998972,-0.120094,0.681677,0.381486,0.009722,-0.006635,0.327248,-0.944865,-0.224466,0.482746,0.37139,0.02226,0.001655,-0.117615,0.992808,-0.192051,0.591579,1.288756,step_decsent
9,0.075,0.031928,-0.006389,0.032235,0.99895,-0.120111,0.681595,0.38144,0.010129,-0.006765,0.327164,-0.944889,-0.22443,0.482719,0.371381,0.02201,0.002,-0.116786,0.992911,-0.191169,0.592006,1.288673,step_decsent
10,0.083333,0.032623,-0.006596,0.032181,0.998928,-0.120116,0.681523,0.381403,0.011749,-0.007517,0.326991,-0.944925,-0.224406,0.482655,0.371516,0.021525,0.003048,-0.11622,0.992986,-0.190214,0.592455,1.288628,step_decsent
11,0.091667,0.033211,-0.006813,0.032085,0.99891,-0.120121,0.681471,0.381356,0.011578,-0.008182,0.326149,-0.945212,-0.224438,0.482509,0.371518,0.021212,0.002611,-0.115435,0.993085,-0.189313,0.592887,1.288465,step_decsent
