Frame,Time (Seconds),RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
0,0.0,0.026521,-0.020241,-0.579905,0.814001,1.359519,0.306914,0.71562,-0.008056,-0.059949,0.745409,-0.663858,1.106088,0.237204,0.709533,-0.184885,0.982213,0.011211,0.030799,1.267575,0.254824,0.703014,stair_decsent
1,0.008333,0.026567,-0.020239,-0.579873,0.814022,1.35952,0.306908,0.715617,-0.008107,-0.059981,0.745351,-0.663919,1.106097,0.237189,0.709525,-0.184892,0.982204,0.01149,0.030964,1.267585,0.254818,0.702991,stair_decsent
2,0.016667,0.026627,-0.020268,-0.579881,0.814014,1.359537,0.306911,0.715614,-0.008062,-0.06022,0.74527,-0.663989,1.106122,0.237166,0.709517,-0.184888,0.982198,0.011718,0.031075,1.267601,0.254796,0.702973,stair_decsent
3,0.025,0.026628,-0.02024,-0.579779,0.814087,1.359529,0.306893,0.715628,-0.008049,-0.060427,0.745258,-0.663984,1.10613,0.237153,0.709518,-0.184883,0.982196,0.011931,0.031108,1.267631,0.254808,0.702989,stair_decsent
4,0.033333,0.026597,-0.020234,-0.579763,0.8141,1.359524,0.306898,0.715629,-0.008055,-0.06054,0.745235,-0.663999,1.106146,0.237147,0.709506,-0.184889,0.982191,0.012063,0.031182,1.267642,0.25479,0.702973,stair_decsent
5,0.041667,0.026565,-0.020151,-0.579676,0.814165,1.359511,0.306893,0.715632,-0.008035,-0.060606,0.745206,-0.664026,1.106152,0.237131,0.709507,-0.184891,0.982186,0.012158,0.031289,1.267641,0.254791,0.702967,stair_decsent
6,0.05,0.026475,-0.020127,-0.579727,0.814132,1.359536,0.306894,0.715641,-0.008105,-0.06068,0.745229,-0.663992,1.10616,0.237124,0.709502,-0.184944,0.982169,0.012313,0.031429,1.267644,0.254782,0.70295,stair_decsent
7,0.058333,0.026484,-0.020071,-0.57962,0.814209,1.359513,0.306895,0.71565,-0.008082,-0.060707,0.745212,-0.664009,1.106163,0.237118,0.709494,-0.184926,0.982172,0.012388,0.031425,1.267655,0.254784,0.702953,stair_decsent
8,0.066667,0.026324,-0.019992,-0.579668,0.814182,1.359529,0.306903,0.715655,-0.008118,-0.060706,0.745233,-0.663986,1.106158,0.237114,0.70949,-0.184944,0.982167,0.012398,0.031452,1.267647,0.25477,0.702939,stair_decsent
9,0.075,0.026229,-0.019966,-0.579614,0.814224,1.359523,0.306903,0.715664,-0.008142,-0.060717,0.745251,-0.663964,1.10616,0.237115,0.709484,-0.184922,0.982174,0.012417,0.031381,1.267651,0.254758,0.702929,stair_decsent
10,0.083333,0.026179,-0.019955,-0.579614,0.814226,1.359547,0.306906,0.715666,-0.008102,-0.060768,0.745274,-0.663934,1.10616,0.237111,0.709472,-0.184934,0.982175,0.012345,0.031306,1.267664,0.254772,0.702946,stair_decsent
11,0.091667,0.026207,-0.019945,-0.579641,0.814206,1.35956,0.306905,0.715683,-0.008114,-0.060753,0.745287,-0.66392,1.10616,0.237116,0.709472,-0.184948,0.982175,0.012313,0.031214,1.267666,0.254789,0.702956,stair_decsent
12,0.1,0.026196,-0.019798,-0.579514,0.814301,1.359549,0.306903,0.715686,-0.00812,-0.060733,0.745306,-0.663901,1.106143,0.237114,0.709462,-0.184954,0.982176,0.012275,0.031181,1.267656,0.254784,0.702939,stair_decsent
13,0.108333,0.026175,-0.019765,-0.579512,0.814304,1.359552,0.306904,0.715699,-0.00816,-0.060674,0.745327,-0.663882,1.106131,0.237115,0.709455,-0.184967,0.982174,0.012254,0.03117,1.267651,0.254757,0.702911,stair_decsent
14,0.116667,0.026243,-0.019703,-0.579477,0.814328,1.359551,0.306909,0.715696,-0.008122,-0.060705,0.745348,-0.663856,1.106113,0.2371,0.709447,-0.184991,0.982169,0.012246,0.031184,1.267652,0.254735,0.702891,stair_decsent
15,0.125,0.026276,-0.019698,-0.579452,0.814345,1.359551,0.306898,0.715706,-0.008154,-0.060708,0.745376,-0.663825,1.106098,0.237101,0.709438,-0.185025,0.982163,0.012264,0.031163,1.267636,0.254723,0.702872,stair_decsent
16,0.133333,0.026215,-0.019755,-0.579513,0.814301,1.359563,0.306896,0.715705,-0.00818,-0.060653,0.745432,-0.663766,1.106073,0.237098,0.709417,-0.185055,0.982158,0.012272,0.031144,1.267639,0.25473,0.702869,stair_decsent
17,0.141667,0.026162,-0.019603,-0.57946,0.814345,1.359543,0.306895,0.715716,-0.008133,-0.060665,0.745478,-0.663713,1.106044,0.237092,0.709406,-0.185084,0.982151,0.012323,0.03116,1.267614,0.254698,0.702834,stair_decsent
18,0.15,0.026159,-0.01963,-0.579471,0.814336,1.359558,0.306887,0.715724,-0.008013,-0.060885,0.745525,-0.663643,1.106013,0.237097,0.709388,-0.185081,0.982152,0.012359,0.031129,1.267605,0.254683,0.702809,stair_decsent
19,0.158333,0.026149,-0.019632,-0.579429,0.814367,1.359565,0.306883,0.715719,-0.008046,-0.060826,0.745559,-0.66361,1.105991,0.237098,0.70937,-0.185137,0.982143,0.012399,0.03107,1.267623,0.254714,0.702843,stair_decsent
20,0.166667,0.02607,-0.019525,-0.57941,0.814385,1.359564,0.306888,0.715721,-0.008022,-0.060804,0.745595,-0.663571,1.105959,0.23711,0.709368,-0.185102,0.982148,0.012454,0.03111,1.267606,0.254675,0.702781,stair_decsent
21,0.175,0.025983,-0.019479,-0.579342,0.814437,1.359572,0.306889,0.715724,-0.007955,-0.060875,0.745616,-0.663542,1.105948,0.237107,0.709358,-0.185173,0.982136,0.012469,0.031063,1.267618,0.254697,0.702797,stair_decsent
22,0.183333,0.025901,-0.019482,-0.579358,0.814429,1.359585,0.306893,0.715735,-0.007956,-0.060932,0.745637,-0.663513,1.105929,0.237113,0.709347,-0.185155,0.982136,0.012524,0.031124,1.267599,0.254666,0.70274,stair_decsent
23,0.191667,0.025909,-0.019363,-0.579319,0.814459,1.359599,0.306894,0.715741,-0.007868,-0.061011,0.745645,-0.663497,1.105923,0.23711,0.709341,-0.184936,0.982165,0.012498,0.031518,1.267421,0.254438,0.702431,stair_decsent
24,0.2,0.025665,-0.0193,-0.579346,0.814449,1.359602,0.306906,0.715745,-0.007929,-0.061056,0.745664,-0.663471,1.105912,0.237113,0.709337,-0.184439,0.982239,0.012204,0.032259,1.26714,0.254005,0.701846,stair_decsent
25,0.208333,0.025616,-0.019142,-0.57925,0.814523,1.359598,0.306903,0.715756,-0.007876,-0.061139,0.745677,-0.66345,1.105914,0.2371,0.709326,-0.185261,0.982116,0.012356,0.03121,1.267557,0.254554,0.702578,stair_decsent
26,0.216667,0.025694,-0.019135,-0.579202,0.814554,1.359613,0.306892,0.715761,-0.007889,-0.061226,0.745733,-0.663378,1.105906,0.2371,0.709325,-0.185389,0.982106,0.012496,0.030689,1.267674,0.254641,0.702794,stair_decsent
27,0.225,0.025532,-0.018974,-0.579197,0.814567,1.359615,0.306907,0.715765,-0.007827,-0.061314,0.745762,-0.663339,1.105912,0.237091,0.709323,-0.185289,0.98211,0.012375,0.031226,1.267549,0.254528,0.702537,stair_decsent
28,0.233333,0.025459,-0.018931,-0.57919,0.814575,1.359625,0.306901,0.715779,-0.007766,-0.061424,0.745791,-0.663296,1.105916,0.237088,0.709322,-0.18467,0.9822,0.012234,0.032094,1.267163,0.254012,0.701842,stair_decsent
29,0.241667,0.025338,-0.018815,-0.579211,0.814566,1.359619,0.306908,0.715795,-0.007766,-0.061466,0.745805,-0.663277,1.105923,0.237088,0.709319,-0.184318,0.982259,0.012121,0.032375,1.26693,0.253896,0.701573,stair_decsent
30,0.25,0.025256,-0.018781,-0.579239,0.81455,1.35962,0.306906,0.715805,-0.007712,-0.061542,0.745847,-0.663224,1.105933,0.237087,0.709315,-0.183415,0.982456,0.012595,0.031325,1.266665,0.254034,0.701608,stair_decsent
31,0.258333,0.025151,-0.018674,-0.579293,0.814517,1.35962,0.306924,0.715806,-0.007688,-0.061501,0.745883,-0.663187,1.105935,0.237093,0.709311,-0.182822,0.982583,0.012605,0.03078,1.266429,0.254062,0.701521,stair_decsent
32,0.266667,0.025077,-0.018603,-0.579337,0.81449,1.359622,0.306937,0.715809,-0.007703,-0.061543,0.745912,-0.66315,1.105944,0.237095,0.709309,-0.182882,0.982572,0.012344,0.030885,1.266299,0.254069,0.701403,stair_decsent
33,0.275,0.02497,-0.018572,-0.579405,0.814446,1.359635,0.306941,0.715812,-0.00763,-0.061623,0.745943,-0.663108,1.105945,0.237108,0.709303,-0.183248,0.982504,0.011914,0.031061,1.26625,0.254085,0.701322,stair_decsent
34,0.283333,0.024882,-0.018471,-0.579425,0.814436,1.359638,0.306955,0.715817,-0.007558,-0.061677,0.745963,-0.663083,1.105954,0.23711,0.709305,-0.183579,0.982439,0.01174,0.031224,1.266186,0.254063,0.701211,stair_decsent
