train_loss,train_acc,val_loss,val_acc
0.9619856284510705,57.510288065843625,0.8123475536704063,64.19753086419753
0.6472833531518136,71.60493827160494,0.6136408448219299,69.95884773662551
0.5224627919735447,80.55555555555556,0.44031571596860886,86.41975308641975
0.4701894199655902,81.99588477366255,0.47384972125291824,83.1275720164609
0.4396792381040512,84.15637860082305,0.3469039686024189,86.83127572016461
0.3774664142439442,87.34567901234568,0.327526455745101,86.0082304526749
0.4109168158423516,86.41975308641975,0.4971017390489578,81.89300411522633
0.3497966374120405,87.55144032921811,0.37114351987838745,86.41975308641975
0.29971035329564927,89.7119341563786,0.2966379541903734,88.47736625514403
0.29174171123773823,90.53497942386831,0.2630017399787903,89.30041152263375
0.2917671802063142,90.12345679012346,0.2837992496788502,89.30041152263375
0.25998181104660034,91.8724279835391,0.2874486204236746,88.88888888888889
0.2597003970896044,91.46090534979425,0.2834958489984274,90.53497942386831
0.2782452466987794,90.53497942386831,0.49073807522654533,82.3045267489712
0.26508653452319486,90.12345679012346,0.27833088859915733,89.30041152263375
0.2096707531281056,93.10699588477367,0.33477923832833767,87.65432098765432
0.19173729095247485,93.3127572016461,0.27480298839509487,90.53497942386831
0.2029163753313403,92.5925925925926,0.2393280379474163,91.35802469135803
0.17013972060334298,94.03292181069959,0.2911749333143234,90.12345679012346
0.17082779620203278,93.51851851851852,0.2249867245554924,93.00411522633745
0.1704930032212888,94.03292181069959,0.27839543763548136,90.94650205761317
0.16445984985799558,94.23868312757202,0.2024305835366249,93.00411522633745
0.1285507186285911,95.57613168724279,0.20710032247006893,92.5925925925926
0.1230176680330788,95.47325102880659,0.2409539958462119,92.18106995884774
0.12614487117576983,95.26748971193416,0.284009350463748,90.12345679012346
0.13649714750147635,95.47325102880659,0.29073389805853367,90.94650205761317
0.125524811867264,95.06172839506173,0.3231374267488718,89.30041152263375
0.11144847230565164,95.67901234567901,0.26465512812137604,91.76954732510288
0.09076181642951504,95.88477366255144,0.25388966128230095,91.76954732510288
0.09030348080540856,96.91358024691358,0.24534677900373936,93.4156378600823
0.07878300163053698,97.11934156378601,0.22923217993229628,91.76954732510288
0.0731860441305945,97.73662551440329,0.22370614297688007,92.5925925925926
