train_loss,train_acc,val_loss,val_acc
7.727218533058961,63.7762420133003,7.143639175097148,66.05839416058394
2.8565320507933696,71.87377754596427,2.2236520717541377,69.76016684045881
1.8997596324421466,76.4636849654453,1.6749240684711064,77.94577685088635
1.254633482856055,79.29325857347764,1.7976491706212983,77.89363920750782
1.1289898124833901,81.7186073803625,0.9425865690146262,82.6903023983316
0.848057865529942,83.34854609466684,0.7264118982556587,84.93222106360793
0.7297059065972765,84.66553657582475,1.1825609347938248,85.140771637122
0.7229303912104418,85.74781588212284,0.940032405188928,86.13138686131387
0.8252696009508024,86.712739600991,1.1926767204616529,84.41084462982273
0.6013676528663685,87.41687312557048,0.7865168133440117,86.44421272158499
0.5202306776928405,88.65562654844177,0.8043334245681762,84.82794577685088
0.453290134939986,88.66866605815622,0.7714181871231024,86.07924921793536
0.33567001977935434,90.42899986960491,0.7253422824355463,87.38269030239833
0.4246553367508265,91.18529143304212,0.6458995938301086,86.54848800834202
0.35074915361838066,91.64167427304733,0.6444621846700708,89.25964546402503
0.3575444728155465,92.6065979919155,0.49410431465754906,89.20750782064651
0.2749945394937337,92.43708436562785,0.6120371756299089,88.58185610010428
0.27438244295772163,92.63267701134437,0.5021885966261228,90.2502606882169
0.28220820499991534,93.16729690963619,0.47366288777751225,90.2502606882169
0.2290963348612422,93.02386230277742,0.5194651622946064,90.66736183524505
0.4046538841249761,93.32377102620941,0.5147416244571408,90.40667361835246
0.24245132517971796,93.91054896335898,0.6436929618784537,90.30239833159541
0.22623238061011458,94.04094406050332,0.5903544347422819,90.61522419186653
0.22774318589411754,94.02790455078889,0.5540784212605406,89.67674661105318
0.319809899785893,94.43212935193637,0.5767442098818719,90.563086548488
0.24672113611692717,94.67988003651062,0.6162821160474171,90.87591240875912
0.21264427138618583,95.41009258051898,0.5838804273866117,91.0844629822732
0.1743882493339091,95.51440865823444,0.5086101673543453,91.9186652763295
0.19073441839694472,95.48832963880558,0.5474920826129771,91.55370177267987
