frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,0.0211183105351571,-0.0160787137029131,-0.0016798656107461,0.0410940284006394,0.0280248269642835,-0.0372977422549638,0.0016798656107528,0.0009599232061711,-0.0007199424046066,-0.0016798656107528,0.0011999040076872,-0.0007199424046083,0.118686,0.04108,-0.919912,-0.167753,-0.0147159999999999,-0.918235,0.286439,0.0557959999999999,0.0016769999999999,0.996559345145548,0.9795861180788864,double,-0.918235
2,0.008333,stand,0.0194431108977436,-0.0148823811809905,0.0002400384061518,0.0723792590466661,-0.0195930147791877,-0.0204522097279241,-0.0002400384061452,0.0016802688429832,0.0012001920307244,0.0036005760921783,-0.0016802688430365,-0.0002400384061452,0.118604,0.0411489999999998,-0.919908,-0.167819,-0.014661,-0.918237,0.286423,0.0558099999999999,0.0016709999999999,0.9965353440399516,0.9766556889294972,double,-0.918237
3,0.0125,stand,0.0230381569474442,-0.015838732901397,-0.0016798656107461,0.0304612242404415,0.0468609985454068,-0.0097478148623228,0.0009599232061444,-0.0038396928245778,0.0011999040076789,-0.0033597312215056,0.0007199424046016,-0.0004799616030705,0.118512,0.0411989999999999,-0.919896,-0.167929,-0.0145919999999999,-0.918232,0.286441,0.0557909999999999,0.0016639999999999,0.9931070762580476,0.9775777296637034,double,-0.918232
4,0.016667,stand,0.0148788096952243,-0.0148788096952259,0.0237580993520422,0.3444927864803596,-0.1028221572574819,-0.0175006628794624,0.000719942404605,0.0011999040076872,-0.0002399808015344,-0.0002399808015361,0.0002399808015161,0.0004799616030705,0.1184529999999999,0.041266,-0.919996,-0.167992,-0.014529,-0.918329,0.286445,0.055795,0.0016669999999999,0.9976337573861608,0.9823502824803032,double,-0.918329
5,0.020833,stand,0.0182429188670187,-0.0160825732116699,0.0043206913106006,0.1273610939429403,-0.0031813421106813,-0.0346275773936945,0.0002400384061452,0.0019203072491617,0.0002400384061435,0.0002400384061452,0.0,-0.000720115218434,0.118378,0.0413409999999998,-0.920013,-0.168067,-0.0144620000000001,-0.91835,0.286445,0.055803,0.0016629999999999,0.9967498646164814,0.9821048865177768,double,-0.91835
6,0.025,stand,0.0098392128629709,-0.0136789056875919,0.0009599232061444,0.0894396884144114,0.0195807739453767,0.0406132874852389,0.00287976961843,-0.0023998080153212,0.0016798656107511,-0.0019198464122822,0.0009599232061711,-0.0033597312215023,0.118349,0.0413880000000002,-0.92001,-0.168116,-0.0144009999999998,-0.918368,0.2864649999999999,0.055789,0.001642,0.9931536506005396,0.976935232491059,double,-0.918368
7,0.029167,stand,0.0172786177105831,-0.012239020878282,-0.002159827213805,0.1002886575058144,0.0546242354613699,-0.0154829902369662,-0.000719942404605,0.0016798656107195,0.0,-0.0004799616030722,-0.0011999040076872,0.0031197504199661,0.118274,0.0414459999999998,-0.920001,-0.1681899999999999,-0.0143550000000001,-0.918346,0.286464,0.0558009999999999,0.0016549999999999,0.9969539344429492,0.9778219513321008,double,-0.918346
8,0.033333,stand,0.0201632261161785,-0.0127220355257034,0.0055208833413334,0.0949452352120257,0.0264324271992113,-0.0186808816974519,0.0016802688430132,-0.0004800768123037,0.0014402304368713,0.0004800768122904,0.000720115218429,-0.0007201152184356,0.118197,0.0414969999999998,-0.920018,-0.1682719999999999,-0.014299,-0.918372,0.286469,0.0557959999999999,0.0016459999999999,0.9962258036757612,0.9816635334614298,double,-0.918372
9,0.0375,stand,0.0201583873290136,-0.0136789056875387,0.0033597312214923,0.1281651170274664,0.0173120347760612,-0.0047715771496131,-0.0004799616030722,0.0014398848092566,0.0011999040076789,0.00143988480921,-0.0004799616030855,0.0,0.118111,0.04156,-0.920027,-0.16835,-0.0142440000000001,-0.918386,0.286461,0.0558040000000001,0.001641,0.9967753548722398,0.981060380241447,double,-0.918386
10,0.041667,stand,0.0309575233981281,-0.0155987520998276,0.0083993280537574,0.2078630161149791,0.0931129638218287,-0.0706552722305858,0.0,-0.0019198464122889,-0.0009599232061444,-0.00143988480921,0.0009599232061711,-0.0038396928245728,0.1179819999999999,0.041617,-0.920066,-0.168485,-0.014175,-0.918437,0.2864669999999999,0.055792,0.0016289999999999,0.9964225774298024,0.9766905900428772,double,-0.918437
11,0.045833,stand,0.0223235717714834,-0.0120019203072744,0.0024003840614389,0.1157369992480131,0.0375077385501311,-0.0293819050793418,0.0009601536245808,0.0,-0.0004800768122887,-0.0014402304368713,-0.0002400384061252,0.0002400384061435,0.117893,0.0416670000000001,-0.920078,-0.1685839999999999,-0.0141259999999998,-0.918446,0.286477,0.0557929999999999,0.0016319999999999,0.9982108593554964,0.981213839813186,double,-0.918446
12,0.05,stand,0.0196784257259419,-0.0136789056875386,0.0007199424046283,0.0996443309934591,0.0236645605172998,-0.0278018755781431,0.0007199424046083,0.0011999040076872,0.0007199424046066,0.0002399808015361,0.0,-0.0009599232061428,0.117814,0.0417290000000001,-0.920078,-0.1686649999999999,-0.0140689999999998,-0.918453,0.286479,0.055798,0.0016249999999999,0.9973772344115164,0.9821008896785796,double,-0.918453
13,0.054167,stand,0.0237580993520518,-0.0134389248860225,-0.0002399808015427,0.0788804042740544,0.0320872136301771,-0.0040288238847754,0.0004799616030722,0.0007199424046016,0.0002399808015361,-0.0016798656107528,0.0002399808015161,0.0,0.117717,0.0417880000000001,-0.920076,-0.168771,-0.0140119999999999,-0.918452,0.286488,0.0558,0.0016239999999999,0.9985034567687564,0.9809317991313252,double,-0.918452
14,0.058333,stand,0.0223235717714834,-0.0115218434949174,-0.0014402304368846,0.1206336979701876,-0.0020489444415191,-0.0159870959782359,0.0021603456553036,0.0,0.0,-0.0004800768122904,0.0002400384061252,-0.0007201152184356,0.117633,0.0418359999999999,-0.92007,-0.168866,-0.0139630000000001,-0.918449,0.286499,0.0557990000000001,0.0016209999999999,0.9963994239078272,0.9822930975409044,double,-0.918449
15,0.0625,stand,0.0249580033597312,-0.0163186945044826,-0.002159827213805,0.063470470326796,0.0273037808195427,-0.0032521783827792,0.0016798656107528,-0.0002399808015694,0.0011999040076789,0.0014398848092167,-0.0009599232061178,0.0009599232061444,0.117536,0.041903,-0.920056,-0.168964,-0.0138989999999998,-0.918436,0.2865,0.0558019999999999,0.0016199999999999,0.9965361754908146,0.9805017793571756,double,-0.918436
16,0.066667,stand,0.0249580033597311,-0.015118790496742,0.0031197504199495,0.1279297911033874,-0.0303122237912356,-0.0005945406370479,-0.0016798656107528,0.0016798656107728,0.0004799616030722,-0.0011999040076805,-0.0004799616030855,-0.0007199424046083,0.117425,0.041973,-0.920067,-0.169073,-0.013838,-0.918452,0.286498,0.055811,0.001615,0.9959605211829334,0.9813844316442712,double,-0.918452
17,0.070833,stand,0.0242438790206433,-0.0156024963994195,-0.0012001920307061,0.0832130139069844,0.0217543184124459,-0.004138277027364,-0.0004800768122904,-0.0004800768123037,0.0002400384061452,-0.0009601536245808,0.0002400384061252,-0.0002400384061452,0.117322,0.0420359999999999,-0.920061,-0.169178,-0.0137720000000001,-0.918448,0.2865,0.055808,0.0016129999999999,0.998799807969259,0.9821726721527028,double,-0.918448
18,0.075,stand,0.0256779457643388,-0.0160787137029131,0.0014398848092033,0.1156437056457799,-0.0028895401093949,0.0067671805008585,0.0031197504199661,-0.0028797696184067,-0.0002399808015361,-0.0028797696184267,0.0011999040076872,-0.001439884809215,0.117228,0.0420910000000001,-0.920068,-0.169297,-0.0137,-0.91846,0.286525,0.0557910000000001,0.0016079999999999,0.9929125489374444,0.9781933297083136,double,-0.91846
19,0.079167,stand,0.0223182145428365,-0.0203983681305233,0.0026397888168906,0.1027704294207644,-0.0046464373814824,0.0406211105224583,0.0002399808015361,0.002159827213805,0.0002399808015361,0.0,0.0004799616030855,-0.0004799616030705,0.117136,0.0421849999999999,-0.920078,-0.1693899999999999,-0.013613,-0.918473,0.286526,0.055798,0.0016049999999999,0.9963561180789252,0.9828187196525144,double,-0.918473
20,0.083333,stand,0.0688910225636101,-0.0664906385021801,0.010081613058086,-0.1532251410916636,0.2256631676103322,0.0233053668783429,0.0,0.0012001920307327,-0.0002400384061452,-0.0012001920307261,-0.0009601536245542,0.0,0.116849,0.042467,-0.920121,-0.169682,-0.0133399999999999,-0.918515,0.286531,0.0558069999999999,0.0016059999999999,0.9979600658050788,0.9813783404395224,double,-0.918515
21,0.0875,stand,0.0319174466042717,-0.0237580993520689,-0.0007199424046016,0.0846479767577141,0.0262582211637258,-0.0184745514236616,0.0007199424046083,-0.0004799616030855,0.001439884809215,-0.002159827213825,0.0007199424046016,0.0002399808015344,0.116719,0.042564,-0.920112,-0.169824,-0.0132379999999998,-0.918511,0.286543,0.0558019999999999,0.001601,0.9972002239820746,0.9801745484304578,double,-0.918511
22,0.091667,stand,0.0302375809935204,-0.0179985601151488,-0.003599712023035,0.0893956905568891,0.0347802895207592,-0.0255211990514695,0.0007199424046083,0.0014398848092033,-0.0004799616030722,0.0002399808015361,0.0,0.0004799616030722,0.116596,0.0426449999999998,-0.920099,-0.169949,-0.013163,-0.918494,0.286545,0.0558079999999998,0.0016049999999999,0.9972002239820976,0.9830556443574504,double,-0.918494
23,0.095833,stand,-0.042006721075372,0.0410465674507731,0.110417666826696,1.149268857136826,0.183813664885278,0.1452454873961798,0.0024003840614488,-0.002160345655287,0.0021603456553053,-0.002880460873736,0.0012001920307327,-0.0009601536245792,0.116781,0.0424649999999999,-0.92055,-0.169786,-0.0133289999999999,-0.918958,0.286567,0.0557939999999999,0.0015919999999999,0.9935243982812464,0.9786385411630928,double,-0.918958
24,0.1,stand,0.0323974082073433,-0.0434365250779905,0.0367170626349792,0.5669875481103446,0.2681849642916173,0.0049113257987167,0.0007199424046083,0.0009599232061178,0.0004799616030722,0.0,0.0,0.0021598272138217,0.116649,0.0426499999999998,-0.920701,-0.169921,-0.0131479999999999,-0.919102,0.28657,0.0557979999999997,0.001599,0.997846106388666,0.9804102879769638,double,-0.919102
25,0.104167,stand,0.0249580033597312,0.006239500839899,-0.0419966402687606,-0.3843204780799441,-0.25314791690537,-0.0545283347043791,0.0014398848092133,-0.0011999040076339,-0.0002399808015361,-0.0035997120230417,0.0016798656107195,-0.0023998080153578,0.116551,0.0426190000000001,-0.920527,-0.17004,-0.0131669999999999,-0.918937,0.286591,0.0557860000000001,0.00159,0.9968506487985418,0.976364986958733,double,-0.918937
26,0.108333,stand,0.0856937109937589,-0.0655304848775726,-0.0621699471915528,-0.3915155111563126,0.0914644769715674,-0.1997152376002203,0.0016802688430165,0.000720115218429,0.0014402304368696,-0.002880460873736,0.0019203072491617,-0.0009601536245808,0.116201,0.0428950000000001,-0.920262,-0.1704089999999999,-0.0128859999999999,-0.918682,0.28661,0.055781,0.00158,0.99612123551175,0.9782123901635909,double,-0.918682
