frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,0.0031197504199228,-0.1303095752339817,0.0,0.1100171646927066,0.0743787774802315,0.0141536293999637,0.0031197504199228,0.0043196544276467,0.0045596352291812,-0.0009599232061711,0.0007199424046083,0.001439884809215,0.063145,0.174644,-0.922481,-0.0484009999999999,-0.0955319999999999,-0.924387,0.1115459999999999,0.2701759999999999,0.001906,0.9692516237131727,0.9968761500376108,double,-0.922481
2,0.008333,stand,0.0057609217474853,-0.1385021603456539,0.0415266442630769,-0.0987417965874005,-0.2531155259610975,0.0956846739465199,0.0016802688430365,0.0043206913106106,0.0033605376860297,-0.000720115218429,-0.0009601536245808,-0.0002400384061443,0.063128,0.175239,-0.92264,-0.0484279999999999,-0.0949589999999999,-0.924561,0.1115559999999999,0.270198,0.0019209999999999,0.9712469847640492,0.9979600658050964,double,-0.92264
3,0.0125,stand,0.0074394048476396,-0.1384689224862013,0.004079673626094,0.0371456941866826,0.0865282822625416,0.0313550017127999,0.0038396928245778,0.0057595392368601,0.004559635229182,-0.0038396928245778,-0.0004799616030722,-0.0007199424046075,0.0631129999999999,0.17584,-0.922638,-0.048475,-0.094384,-0.924581,0.111588,0.270224,0.001943,0.9667551723548728,0.9934400370102902,double,-0.922638
4,0.016667,stand,-0.0002399808015694,-0.1343892488600923,0.0009599232061444,0.0427286406893198,0.061604133821395,0.0951402613241256,0.002159827213805,0.0059995200383962,0.0045596352291812,-0.0028797696184067,-0.0004799616030722,-0.0004799616030722,0.063123,0.176425,-0.922623,-0.0484859999999998,-0.0938259999999999,-0.924587,0.1116089999999998,0.270251,0.0019639999999999,0.9672950588184552,0.9950688632886,double,-0.922623
5,0.020833,walk,-0.0016802688429832,-0.1358617378780598,-0.0268843014882383,0.2142838624489107,0.2919598735619625,0.0099489273922557,0.0028804608737693,-0.001440230436868,0.0084013442150744,-0.0026404224675907,0.0016802688430165,0.0014402304368696,0.063142,0.176985,-0.922476,-0.0484899999999999,-0.0932529999999999,-0.924469,0.1116319999999999,0.270238,0.001993,0.9650742688318048,0.9942580012424398,double,-0.922476
6,0.025,walk,0.0079193664506718,-0.1509479241660661,-0.0201583873290071,0.2382668098758621,0.2773354116675693,0.0046698831092673,0.0019198464122889,0.0050395968322517,0.0076793856491482,-0.0014398848092566,-0.0002399808015361,-0.0007199424046075,0.063117,0.177635,-0.92236,-0.048529,-0.0926249999999999,-0.924388,0.1116460000000001,0.27026,0.002028,0.9640802793408396,0.997287285023887,double,-0.92236
7,0.029167,walk,0.002159827213805,-0.1459083273338144,-0.0091192704583591,0.2474172997322905,0.1752078765789264,-0.0046415410341056,0.0033597312214923,0.0064794816414685,0.0045596352291812,-0.0019198464122889,0.0002399808015361,0.0019198464122872,0.0631220000000001,0.1782699999999999,-0.922303,-0.0485459999999999,-0.0920159999999999,-0.924342,0.1116680000000001,0.2702859999999999,0.002039,0.9652668105935268,0.9954572367444176,double,-0.922303
8,0.033333,walk,0.0124819971195782,-0.1281805088814208,0.0124819971195516,-0.0045000425253082,-0.05146147785806,0.0352538640816073,0.0038406144983235,0.0079212674027857,0.0081613058089292,-0.004320691310574,-0.0016802688430165,0.0,0.0630859999999999,0.178837,-0.922321,-0.0486159999999999,-0.0914889999999999,-0.924394,0.1117019999999999,0.270326,0.0020729999999999,0.9592627992477964,0.9922734805906176,double,-0.922321
9,0.0375,walk,0.012958963282937,-0.1317494600431968,0.0515958723302052,-0.1072524570450399,-0.3530900482508009,0.012356113822426,0.0028797696184067,0.007679385649149,0.0074394048476129,-0.0019198464122889,-0.0009599232061444,-0.0002399808015361,0.0630439999999998,0.179418,-0.922505,-0.048678,-0.090944,-0.92461,0.1117219999999998,0.270362,0.002105,0.9604950412046168,0.9964002879769582,double,-0.922505
10,0.041667,walk,0.0,-0.1399088072954162,0.0043196544276367,0.0840826821108903,-0.0643298665979786,-0.0139118434986582,0.0047996160307489,0.0083993280537541,0.0076793856491474,-0.0043196544276634,-0.0009599232061444,0.0011999040076797,0.063064,0.180036,-0.922491,-0.048696,-0.090365,-0.924623,0.11176,0.270401,0.002132,0.9580942720862828,0.9923586220403916,double,-0.922491
