frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,0.0093592512598752,0.00287976961843,-0.0023998080153478,-0.0078785405471943,0.0097808250916115,-0.002189085516995,-0.0007199424046549,-0.0002399808015361,-0.0016798656107511,0.0004799616030855,0.0,-0.0009599232061428,-0.020685,0.150303,-0.922557,0.0053469999999999,-0.172174,-0.92487,0.026032,0.322477,0.0023129999999998,0.9737977874778234,0.9982112887148936,double,-0.922557
2,0.008333,stand,0.0093614978396836,0.0028804608737393,0.001440230436858,0.0192052462583237,0.0041365451633107,0.0173518818061865,-0.0012001920306794,-0.0002400384061452,-0.0004800768122904,-0.0009601536245542,-0.0004800768122904,0.0002400384061435,-0.0207289999999999,0.15029,-0.922565,0.0053039999999999,-0.1721879999999999,-0.924875,0.0260329999999999,0.322478,0.00231,0.9747087591715156,0.9981666763902776,double,-0.922565
3,0.0125,stand,0.0088792896567897,0.0047996160307173,-0.0038396928245778,-0.0184953498260453,0.0281081748915916,0.0103311138461076,0.0007199424046016,0.0007199424046083,0.0,0.0014398848092033,0.0002399808015361,0.0009599232061444,-0.0207629999999998,0.150273,-0.922549,0.005273,-0.172207,-0.924855,0.0260359999999999,0.32248,0.002306,0.9752430794788002,0.997088188989184,double,-0.922549
4,0.016667,stand,0.0107991360691319,0.0033597312215023,-0.0038396928245512,-0.0033696225991188,0.0190151759795047,0.009194954320858,0.0004799616030322,-0.0014398848092167,-0.0002399808015344,-0.0004799616030855,0.0,0.0004799616030722,-0.0208060000000001,0.150253,-0.922534,0.0052259999999999,-0.1722209999999999,-0.924837,0.026032,0.322474,0.0023029999999999,0.9744089551886304,0.9988687196525126,double,-0.922534
5,0.020833,stand,0.0057609217474853,0.0014402304368713,-0.0014402304368846,0.0049524888186248,0.0198416374642914,-0.0094977294292784,0.0004800768123037,0.0012001920307261,0.0,0.0002400384061785,-0.0004800768122904,0.0,-0.020828,0.150252,-0.922528,0.005203,-0.172229,-0.924831,0.0260310000000001,0.322481,0.0023029999999999,0.9748155893714352,0.9991054296777228,double,-0.922528
6,0.025,stand,0.0139188864890548,-0.0004799616030722,0.0026397888168906,0.025587430437905,-0.0358243186198359,-0.025495704973678,-0.0004799616030855,0.0002399808015361,-0.0009599232061444,0.0004799616030322,-0.0009599232061444,-0.0016798656107511,-0.020888,0.150255,-0.922543,0.005147,-0.172231,-0.924849,0.026035,0.322486,0.0023059999999999,0.975107116352698,0.9966776162455482,double,-0.922543
7,0.029167,stand,0.0098392128630141,0.0,-0.0016798656107461,0.0079134129729565,-0.0120107242786733,-0.0126693106285131,0.0002399808015694,0.0,0.0004799616030722,0.0002399808015694,0.0,-0.0002399808015361,-0.020928,0.150255,-0.922534,0.0051069999999999,-0.172231,-0.924843,0.026035,0.322486,0.002309,0.9760156443574256,0.9994343598262247,double,-0.922534
8,0.033333,stand,0.0067210753720395,0.0012001920307244,-0.0002400384061518,-0.024631100804684,0.0111791078683514,-0.0042502019805598,0.0012001920307327,-0.0009601536245808,-0.0004800768122904,0.0004800768122504,0.0009601536245808,0.0009601536245792,-0.0209509999999999,0.150246,-0.922535,0.0050809999999998,-0.172232,-0.924838,0.0260319999999998,0.322478,0.0023029999999999,0.9742862890332348,0.9975996159385718,double,-0.922535
9,0.0375,stand,0.0081593472522413,0.0045596352291812,-0.0014398848092033,-0.0120720263611657,0.0121773793516611,-0.0084909121331477,0.0016798656107195,-0.0014398848092133,0.0007199424046083,0.0,-0.0002399808015361,-0.0002399808015361,-0.0209780000000001,0.150221,-0.922526,0.0050469999999998,-0.172252,-0.924833,0.0260249999999999,0.322473,0.002307,0.9730521663407992,0.999434359826264,double,-0.922526
10,0.041667,stand,0.0086393088552735,0.0014398848092167,-0.0011999040076872,0.0209467816295274,0.0114893492620433,0.0037549297713179,0.0004799616030855,-0.0011999040076805,-0.001439884809215,0.0002399808015694,0.0002399808015361,0.0,-0.021012,0.15021,-0.922527,0.005012,-0.172257,-0.924828,0.026024,0.322467,0.0023009999999999,0.973765354872284,0.9994343598262247,double,-0.922527
