frame_id,timestamp,gait_type,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z,step_length,step_width,step_height,left_contact_prob,right_contact_prob,support_type,max_foot_height
1,0.004167,stand,-0.0052795776337812,0.0050395968322651,0.0043196544276634,-0.0710084423849328,0.059572910064461,-0.0673928706223706,-0.0021598272138317,-0.0002399808015427,0.0004799616030718,-0.0007199424046016,0.0,0.0004799616030716,0.0018839999999999,0.1574989999999999,-0.919512,-0.0185849999999999,-0.1817959999999999,-0.922642,0.0204689999999999,0.3392949999999999,0.00313,0.9649908493338396,0.998557894858234,double,-0.919512
2,0.008333,stand,0.0038406144983235,-0.0012001920307327,0.0028804608737426,-0.0294462960991777,0.0236919248501634,0.0208561122222531,0.0002400384061518,-0.0009601536245542,0.0,0.0002400384061252,0.0002400384061252,-0.0007201152184348,0.001869,0.1575,-0.919524,-0.0186,-0.18179,-0.922657,0.020469,0.3392900000000001,0.003133,0.9670204938288044,0.9986731377859236,double,-0.919524
3,0.0125,stand,0.0028797696184334,-0.0011999040076606,0.002159827213805,-0.0264590107188239,0.0553175569180764,0.0216749851058315,-0.0002399808015427,0.0011999040076606,0.0019198464122872,0.0016798656107728,0.0004799616030855,0.0,0.0018559999999999,0.1575099999999999,-0.919525,-0.0186049999999999,-0.181783,-0.922666,0.0204609999999999,0.3392929999999999,0.003141,0.964795570362184,0.9970881889891277,double,-0.919525
4,0.016667,stand,0.0026397888168906,-0.0007199424046283,0.0043196544276634,-0.018480669772556,0.0191634776638532,0.0209331575458727,-0.0011999040076872,0.0002399808015427,-0.0011999040076797,-0.0004799616030855,0.0002399808015427,0.0011999040076793,0.0018399999999999,0.157514,-0.919548,-0.018618,-0.1817789999999999,-0.922679,0.0204579999999999,0.3392929999999999,0.0031309999999999,0.9658336571360008,0.9978092850271668,double,-0.919548
5,0.020833,stand,0.002160345655287,-0.000720115218429,0.0,0.0055695773811335,0.018183605235937,0.0085803225991356,0.0019203072491617,-0.0026404224675907,0.0012001920307252,0.0,0.000720115218429,-0.00048007681229,0.001839,0.157506,-0.919543,-0.0186269999999999,-0.1817729999999999,-0.922681,0.0204659999999999,0.339279,0.003138,0.9628225217050002,0.9985575486976142,double,-0.919543
6,0.025,stand,0.0023998080153744,-0.0067194624430112,-0.0107991360691319,0.1470593901147887,-0.1310853986511611,0.0575726524886578,0.0007199424046016,0.0007199424046016,-0.0019198464122872,-0.0002399808015427,-0.0004799616030855,0.001919846412287,0.0018319999999999,0.157537,-0.919506,-0.018638,-0.181747,-0.922628,0.0204699999999999,0.339284,0.003122,0.9651581356938956,0.9966776162455262,double,-0.919506
7,0.029167,stand,-0.0095992320614446,0.0062395008399523,0.0023998080153744,-0.0461691259245318,-0.0053135927702282,-0.0885646800838816,0.0011999040076872,0.0002399808015427,0.0007199424046075,0.0007199424046283,-0.0007199424046016,-0.0016798656107511,0.001877,0.1575119999999999,-0.919513,-0.0185949999999999,-0.181776,-0.922645,0.0204719999999999,0.339288,0.003132,0.9663137573861564,0.996726120801578,double,-0.919513
8,0.033333,stand,0.000720115218429,-0.0004800768123037,-0.0045607297167525,0.010189189228355,0.0109352133905345,0.0172940186400982,-0.0002400384061518,-0.0012001920307327,0.0002400384061452,0.0004800768122771,0.0,0.0009601536245798,0.001873,0.157509,-0.919493,-0.0185959999999999,-0.181774,-0.922622,0.0204689999999999,0.339283,0.003129,0.9666312064239304,0.9982108593555068,double,-0.919493
9,0.0375,stand,0.0016798656107728,-0.0026397888168906,0.0045596352291795,-0.050781411280303,0.01646470376502,0.0361347499294812,-0.0011999040076606,0.0007199424046016,0.0004799616030718,0.0014398848092033,0.0007199424046016,-0.0007199424046075,0.001861,0.1575229999999999,-0.91951,-0.018597,-0.18176,-0.922644,0.020458,0.339283,0.0031339999999999,0.9661944316443112,0.9970608474408852,double,-0.91951
10,0.041667,stand,0.0064794816414684,-0.0011999040076872,0.0026397888168906,-0.0471448955640189,0.0542650843503673,0.0244483094072626,-0.00143988480923,-0.0011999040076606,-0.0007199424046079,0.0,-0.0007199424046016,-0.0002399808015359,0.0018279999999999,0.157523,-0.919524,-0.018624,-0.1817579999999999,-0.922656,0.020452,0.339281,0.003132,0.9653336276036564,0.9987351901207324,double,-0.919524
11,0.045833,stand,0.0045607297167525,-0.0009601536245808,0.002160345655287,-0.0125224495270037,0.0349723170759837,0.0362528112293713,0.0021603456553136,0.0004800768122771,0.0002400384061452,0.0004800768123037,0.0014402304368846,0.0009601536245798,0.0018179999999999,0.157529,-0.919532,-0.018641,-0.1817479999999999,-0.922661,0.020459,0.3392769999999999,0.003129,0.9649999589952312,0.997006195081768,double,-0.919532
12,0.05,stand,0.0014398848092033,0.0004799616030855,0.00143988480923,-0.0034214037182402,0.0010970515415393,0.0153420117191686,-0.0011999040076872,0.0,0.0002399808015357,-0.0002399808015427,-0.0016798656107728,0.0,0.001807,0.1575269999999999,-0.919537,-0.0186479999999999,-0.181757,-0.922667,0.020455,0.339284,0.0031299999999999,0.966660555350122,0.997171799131286,double,-0.919537
13,0.054167,stand,0.0016798656107461,-0.0009599232061444,0.0009599232061444,0.0057712607192771,-0.0001162763970455,-0.0023685694350702,0.0007199424046016,-0.0004799616030589,-0.0009599232061432,0.0,-0.0002399808015161,-0.0004799616030716,0.0018029999999999,0.157529,-0.919545,-0.0186549999999999,-0.1817539999999999,-0.922673,0.0204579999999999,0.339283,0.0031279999999999,0.9665661063886488,0.9991056443574664,double,-0.919545
14,0.058333,stand,0.0019203072491617,-0.0074411905904952,-0.0105616898703898,0.1588623818881096,-0.1178394494279467,0.0614286022449002,0.0004800768123037,0.000720115218429,0.0007201152184348,-0.0009601536245808,0.000720115218429,0.0,0.001797,0.157563,-0.919498,-0.0186669999999999,-0.18172,-0.922629,0.020464,0.339283,0.0031309999999999,0.9668135334614212,0.9979996799487963,double,-0.919498
15,0.0625,stand,-0.0076793856491291,0.0079193664506718,0.0007199424046283,-0.0641055969442062,-0.0160494139997358,-0.0914946293716702,-0.0004799616030855,-0.0021598272138317,0.0002399808015357,0.0021598272138317,0.0002399808015427,-0.0004799616030718,0.0018269999999999,0.157521,-0.9195,-0.018626,-0.1817519999999999,-0.922634,0.0204529999999999,0.3392729999999999,0.0031339999999999,0.964950849333836,0.9962908493338396,double,-0.9195
16,0.066667,stand,0.0064794816414684,-0.0098392128629608,-0.0155987520998542,0.1508243905690257,-0.0944473557324996,0.1044892789920941,-0.0002399808015161,0.0009599232061444,-0.0021598272138229,0.0009599232061444,0.0009599232061444,0.0011999040076793,0.0017989999999999,0.1575659999999999,-0.919444,-0.018649,-0.1817069999999999,-0.922564,0.020448,0.3392729999999999,0.00312,0.9648405187838552,0.996980307801266,double,-0.919444
17,0.070833,stand,-0.0028804608737426,-0.000720115218429,-0.0004800768122771,-0.0152704800835825,-0.0414129901246612,0.0202537015074356,0.0004800768122771,0.0002400384061518,0.0002400384061452,-0.000720115218429,0.0,-0.000240038406145,0.0018129999999999,0.15757,-0.919441,-0.0186399999999999,-0.1817039999999999,-0.922563,0.0204529999999999,0.3392739999999999,0.0031219999999999,0.967800047310469,0.9987348865177847,double,-0.919441
18,0.075,stand,0.0071994240460701,-0.0004799616030855,-0.00143988480923,-0.0605792501047735,0.0055525722441313,0.0327445266065701,0.0002399808015427,0.0007199424046016,0.0011999040076793,-0.0009599232061444,-0.0007199424046283,0.0,0.001784,0.157575,-0.91943,-0.0186739999999999,-0.181705,-0.922557,0.0204579999999999,0.33928,0.0031269999999999,0.9663637573861724,0.9980001599871792,double,-0.91943
19,0.079167,stand,0.0067194624430112,0.0,0.0038396928245778,-0.0546836646969006,0.0746838329306959,0.0574380083519028,0.0009599232061444,0.0002399808015427,0.0004799616030718,0.0007199424046016,-0.0004799616030589,-0.0002399808015357,0.0017599999999999,0.157576,-0.919444,-0.018699,-0.1817069999999999,-0.922574,0.020459,0.339283,0.00313,0.9668671163527056,0.9985034567687684,double,-0.919444
20,0.083333,stand,0.0105616898703631,-0.0024003840614389,0.0031204992798945,-0.0743469544156388,0.0955795905260788,0.0317861080444621,0.0002400384061518,-0.0004800768123037,0.0,-0.0002400384061518,0.0002400384061518,-0.00048007681229,0.001717,0.1575839999999999,-0.919457,-0.0187439999999999,-0.1816959999999999,-0.922589,0.020461,0.3392799999999999,0.003132,0.9677854296777229,0.9990200473104468,double,-0.919457
21,0.0875,stand,0.0079193664506985,-0.0009599232061444,0.0047996160307223,-0.0103437620347808,0.04491235130494,0.017973163899614,-0.0023998080153744,0.0,0.0002399808015357,-0.0009599232061444,-0.0002399808015427,0.0011999040076793,0.0016739999999999,0.1575879999999999,-0.919476,-0.018781,-0.181693,-0.922604,0.020455,0.3392809999999999,0.0031279999999999,0.9647003713218198,0.9974079110877472,double,-0.919476
22,0.091667,stand,0.004079673626094,-0.0007199424046016,0.0002399808015161,0.0224321203658516,0.0207419383236249,0.0033883242482839,0.0031197504199761,-0.0004799616030589,-0.0011999040076793,0.0016798656107461,-0.0002399808015427,-0.0023998080153586,0.00167,0.1575889999999999,-0.919482,-0.018791,-0.181691,-0.922615,0.020461,0.33928,0.003133,0.9630419513320934,0.9951014124014456,double,-0.919482
23,0.095833,stand,0.0012001920307327,-0.0019203072491617,0.0021603456553136,0.0151536618867907,0.0185102811612531,0.0110412590848207,-0.0021603456553136,0.0002400384061518,-0.00048007681229,0.0,0.000720115218429,0.0012001920307248,0.0016559999999999,0.157598,-0.919493,-0.018796,-0.18168,-0.922619,0.020452,0.3392780000000001,0.0031259999999999,0.9650299589952254,0.9976672460014272,double,-0.919493
24,0.1,stand,0.0,-0.0004799616030855,0.0021598272138317,0.0246695120530655,0.011090942991025,0.0015175098298613,0.0004799616030855,0.0002399808015161,0.0,-0.0011999040076606,0.0,0.0004799616030718,0.001658,0.157601,-0.919502,-0.0188009999999999,-0.181678,-0.922626,0.020459,0.339279,0.003124,0.9678656443574456,0.997846106388664,double,-0.919502
25,0.104167,stand,0.0014398848092033,0.0009599232061444,-0.0004799616030855,-0.0011106804002464,-0.009109456123558,-0.0018828036215586,0.0009599232061444,0.0019198464122889,0.0009599232061436,0.0002399808015161,-0.0002399808015161,0.0004799616030716,0.0016560000000001,0.157605,-0.919496,-0.0188059999999999,-0.1816829999999999,-0.922622,0.020462,0.3392879999999999,0.0031259999999999,0.9648211299211498,0.9990202824803154,double,-0.919496
26,0.108333,stand,0.0009601536245808,-0.0024003840614389,0.0002400384061518,-0.0034936837656723,-0.0046986385198816,0.0091238243542382,-0.0016802688430365,-0.0016802688430098,0.0,-0.0002400384061252,0.0002400384061252,-0.0016802688430148,0.001645,0.1576079999999999,-0.919497,-0.0188109999999999,-0.181672,-0.92263,0.0204559999999999,0.33928,0.0031329999999999,0.9647095683562726,0.9971429715040327,double,-0.919497
27,0.1125,stand,0.0023998080153744,-0.0004799616030855,-0.0023998080153478,0.0083550617648236,0.0123525042392582,0.0043053413650318,-0.0007199424046016,0.00143988480923,0.0,-0.0002399808015427,-0.0002399808015161,0.0007199424046077,0.0016319999999999,0.1576160000000001,-0.919487,-0.018822,-0.1816709999999999,-0.922617,0.0204539999999999,0.339287,0.0031299999999999,0.9660169330723368,0.9986734562073676,double,-0.919487
28,0.116667,stand,0.0023998080153478,-0.0009599232061444,-0.00143988480923,-0.017761517365282,0.001292982689532,0.0042195977643805,0.0002399808015427,-0.0004799616030855,0.0002399808015357,-0.0002399808015427,0.0,-0.0009599232061434,0.001623,0.157618,-0.91948,-0.0188329999999999,-0.1816669999999999,-0.922615,0.020456,0.3392849999999999,0.0031349999999999,0.967670282480265,0.998350889678576,double,-0.91948
29,0.120833,stand,0.0033605376860464,0.0002400384061518,-0.000720115218429,-0.0189010547213509,-0.0087717796041875,0.0037820182428155,0.0019203072491617,0.0009601536245808,-0.0009601536245796,0.0002400384061518,0.0,0.0002400384061448,0.0016169999999999,0.157621,-0.919481,-0.018846,-0.1816679999999999,-0.922611,0.020463,0.3392889999999999,0.0031299999999999,0.9647801892418224,0.999434224050891,double,-0.919481
30,0.125,stand,0.0009599232061444,0.0004799616030855,-0.0014398848092033,0.0049131771431281,0.0056626952633326,-0.002400454146244,-0.00143988480923,-0.0016798656107461,0.0009599232061432,0.0,-0.0011999040076872,-0.0002399808015357,0.0016069999999999,0.1576119999999999,-0.919471,-0.01885,-0.181675,-0.922606,0.0204569999999999,0.339287,0.0031349999999999,0.9646303713218372,0.997960555350122,double,-0.919471
31,0.129167,stand,0.0009599232061444,-0.00143988480923,0.0014398848092033,0.0061461679450204,-0.0029488480722216,0.008213078898174,0.0,0.0004799616030589,-0.0004799616030714,0.0,0.0002399808015427,0.0009599232061434,0.0016029999999999,0.1576199999999999,-0.919479,-0.018854,-0.1816679999999999,-0.922608,0.0204569999999999,0.3392879999999999,0.0031289999999999,0.9675787196525448,0.998350889678576,double,-0.919479
32,0.133333,stand,0.0026404224675907,0.000720115218429,-0.0016802688430098,0.000216638376431,0.0119953065285069,-0.0010155611004753,-0.0009601536245808,-0.000720115218429,0.0002400384061448,-0.0002400384061518,0.0002400384061252,-0.000240038406145,0.0015879999999999,0.157614,-0.919471,-0.018866,-0.18167,-0.922602,0.0204539999999999,0.339284,0.0031309999999999,0.9666500658050964,0.999307068807994,double,-0.919471
33,0.1375,stand,0.0014398848092033,-0.0014398848092033,-0.0011999040076872,-0.0279921587232173,-0.0096071057820861,-0.0039491312491723,0.0023998080153744,0.0011999040076872,-0.0002399808015357,0.0,-0.0002399808015161,0.0,0.001592,0.157625,-0.919467,-0.018872,-0.1816649999999999,-0.922597,0.020464,0.33929,0.0031299999999999,0.9642103703062176,0.9996000319974732,double,-0.919467
34,0.141667,stand,0.0016798656107461,-0.0007199424046016,-0.0009599232061444,0.0094465853768689,0.0180725105503672,-0.0009880189290309,-0.0009599232061444,-0.0009599232061444,0.0011999040076793,0.0009599232061444,0.0,0.0004799616030718,0.001581,0.157624,-0.919458,-0.0188749999999999,-0.181662,-0.922591,0.020456,0.339286,0.0031329999999999,0.965650307801266,0.9982112887149016,double,-0.919458
35,0.145833,stand,0.0021603456553136,0.0,-0.0019203072491617,0.0112707912195542,0.0142251706526517,0.0043113061387056,-0.0009601536245808,-0.0012001920307327,-0.0007201152184352,-0.0009601536245808,0.0,-0.0014402304368698,0.001568,0.1576189999999999,-0.919453,-0.018888,-0.181662,-0.922589,0.020456,0.3392809999999999,0.003136,0.965811120254484,0.9971150973952112,double,-0.919453
36,0.15,stand,0.0004799616030855,-0.0007199424046283,0.003599712023035,-6.85284193866942e-05,-0.0043255668770309,-0.0014195518159532,0.0004799616030589,0.0004799616030855,-0.0002399808015357,0.0,0.0,-0.0002399808015359,0.0015679999999999,0.1576240000000001,-0.919469,-0.01889,-0.1816589999999999,-0.922605,0.0204579999999999,0.339283,0.003136,0.9674400959923196,0.99960003199744,double,-0.919469
37,0.154167,stand,0.0031197504199495,0.0002399808015427,-0.0016798656107461,-0.0115525550228591,0.0002342836027039,0.0066573039439598,0.0007199424046283,0.0007199424046016,-0.0004799616030718,-0.0014398848092033,-0.0002399808015427,0.0004799616030718,0.001558,0.157626,-0.919464,-0.0189089999999999,-0.1816609999999999,-0.922596,0.020467,0.339287,0.003132,0.9668039837773528,0.9974389551886284,double,-0.919464
38,0.158333,stand,0.0009601536245808,-0.0004800768122771,0.0021603456553136,0.0155758697520357,-0.0161321845571425,-0.0027221184460278,0.0009601536245808,0.0009601536245808,0.0026404224675949,0.0012001920307061,-0.0004800768123037,-0.000240038406145,0.001558,0.157632,-0.919462,-0.018908,-0.181661,-0.922606,0.020466,0.339293,0.003144,0.9636114814862952,0.9978087591714668,double,-0.919462
39,0.1625,stand,0.0023998080153744,-0.0004799616030855,-0.0019198464122889,-0.0040901725868225,0.010108964058465,-0.0096672431968532,-0.0011999040076872,-0.0023998080153744,-0.0028797696184304,0.0002399808015427,0.0002399808015427,-0.0007199424046077,0.0015429999999999,0.157624,-0.919466,-0.018917,-0.181658,-0.922601,0.02046,0.339282,0.0031349999999999,0.9620900370102764,0.998673456207354,double,-0.919466
40,0.166667,stand,0.0007199424046016,-0.0007199424046016,-0.0004799616030855,-0.0073590382770846,-0.0075286949523958,0.0047962553581142,-0.0009599232061444,0.0004799616030855,0.001439884809215,0.0,0.0007199424046016,-0.0002399808015359,0.0015359999999999,0.157629,-0.919458,-0.01892,-0.181652,-0.9226,0.020456,0.339281,0.0031419999999999,0.9655869135374912,0.9987351901207324,double,-0.919458
41,0.170833,stand,0.002160345655287,-0.000720115218429,-0.0019203072491617,-0.0009687541664652,0.0234908897130287,-0.011165570897153,0.0002400384061518,-0.0009601536245808,-0.00048007681229,-0.0019203072491617,0.0007201152184556,0.0021603456553049,0.001528,0.157628,-0.919452,-0.0189369999999999,-0.1816459999999999,-0.922583,0.020465,0.3392739999999999,0.0031309999999999,0.9668566763902362,0.9950353361953844,double,-0.919452
42,0.175,stand,0.0007199424046283,-0.0004799616030855,0.0007199424046283,0.0192626631602099,0.0020380746652297,-0.0047087704519301,0.0007199424046016,0.0023998080153478,0.0002399808015361,0.0004799616030855,0.0007199424046016,-0.0014398848092152,0.0015279999999999,0.15764,-0.919454,-0.018938,-0.1816409999999999,-0.922592,0.0204659999999999,0.3392809999999999,0.003138,0.9644251001993236,0.9972002239820792,double,-0.919454
43,0.179167,stand,0.0,0.0007199424046283,0.0,-0.0004774922305933,0.0014728270662825,0.0047980386980758,-0.0007199424046016,0.0,0.0004799616030718,-0.0016798656107461,-0.0007199424046016,0.0004799616030718,0.0015249999999999,0.1576369999999999,-0.919452,-0.0189449999999999,-0.181647,-0.92259,0.0204699999999999,0.3392839999999999,0.0031379999999999,0.967177894858234,0.9968506487985024,double,-0.919452
44,0.183333,stand,0.0043206913106006,-0.0009601536245808,-0.0024003840614655,-0.0155515582852366,0.0136702339909522,-0.0102338186785045,-0.0004800768123037,-0.0016802688430098,0.0002400384061448,-0.0019203072491617,0.0,-0.000720115218435,0.0015049999999999,0.1576339999999999,-0.919441,-0.0189709999999999,-0.181643,-0.922583,0.0204759999999999,0.3392769999999999,0.0031419999999999,0.9656401419313708,0.9965818515981256,double,-0.919441
45,0.1875,stand,0.0009599232061444,-0.00143988480923,-0.0023998080153478,0.0054967146528174,0.0138524004930742,0.0057297643080693,0.00143988480923,0.0004799616030855,-0.0019198464122868,0.0014398848092033,0.0,-0.0004799616030718,0.001507,0.157642,-0.919439,-0.018969,-0.1816369999999999,-0.922575,0.020476,0.339279,0.003136,0.964561110700251,0.9974703802414648,double,-0.919439
46,0.191667,stand,-0.0007199424046016,0.00143988480923,0.0021598272138317,-0.0100581090548271,-0.0003311250334061,-0.0058172110030092,-0.0011999040076872,0.0002399808015161,0.0016798656107511,-0.0002399808015427,-0.0002399808015427,-0.0009599232061434,0.0015049999999999,0.1576369999999999,-0.919441,-0.018967,-0.181644,-0.922588,0.020472,0.3392809999999999,0.003147,0.9650661754908192,0.9983030794787888,double,-0.919441
47,0.195833,stand,0.002160345655287,-0.0007201152184556,-0.0012001920307327,0.007468933597114,0.0127965989388474,-0.0077028742131891,0.001440230436858,0.0019203072491617,0.0,0.0,-0.0012001920307327,0.0012001920307248,0.001502,0.157648,-0.919436,-0.0189759999999999,-0.1816459999999999,-0.922578,0.0204779999999999,0.339294,0.0031419999999999,0.9645793598975928,0.9971711202544852,double,-0.919436
48,0.2,stand,0.0009599232061444,0.0002399808015427,0.0011999040076872,0.000244625965597,-0.0134472219614956,-0.0004148444146915,-0.0007199424046016,-0.0014398848092033,-0.0004799616030718,0.0007199424046283,0.0,0.0002399808015359,0.001495,0.157641,-0.919443,-0.0189769999999999,-0.181647,-0.922582,0.0204719999999999,0.339288,0.003139,0.9658102239821026,0.9987351901206902,double,-0.919443
49,0.204167,stand,0.0004799616030855,-0.0009599232061444,0.0014398848092033,0.0230449874013358,7.007346513899104e-05,-0.0003621484684189,-0.0002399808015427,0.0011999040076872,-0.0002399808015361,0.002159827213805,0.0011999040076872,0.0004799616030718,0.0014919999999999,0.15765,-0.91945,-0.01897,-0.1816379999999999,-0.922586,0.0204619999999999,0.339288,0.003136,0.9665617052944788,0.9958051001993228,double,-0.91945
50,0.208333,stand,0.0012001920307327,0.0,-0.0016802688430098,-0.0279253537678661,-0.0047938985738184,-0.0015606101240937,-0.0009601536245808,-0.0016802688430365,-0.0002400384061448,0.0,0.0002400384061518,0.0,0.0014829999999999,0.1576429999999999,-0.919444,-0.018975,-0.1816369999999999,-0.922579,0.0204579999999999,0.3392799999999999,0.0031349999999999,0.9653998646164524,0.9995999359897468,double,-0.919444
51,0.2125,stand,0.0004799616030589,-0.0021598272138317,0.0016798656107461,0.0080408316517263,-0.0034520285418711,0.0110953563375489,0.0019198464122889,-0.0002399808015161,0.0004799616030718,-0.0004799616030589,0.0002399808015161,-0.0014398848092152,0.0014889999999999,0.1576510000000001,-0.919449,-0.0189789999999999,-0.1816269999999999,-0.922592,0.0204679999999999,0.3392780000000001,0.003143,0.965247616245534,0.9974389551886236,double,-0.919449
52,0.216667,stand,0.0014398848092033,0.0019198464122889,-0.0016798656107461,-0.0014110846592849,0.0004874814744937,-0.0038487521711084,-0.0023998080153478,0.0002399808015161,0.0002399808015357,0.0009599232061444,0.0,0.0002399808015357,0.001473,0.157644,-0.919441,-0.0189809999999999,-0.181635,-0.922584,0.0204539999999999,0.339279,0.003143,0.9645305211829818,0.9983508896785772,double,-0.919441
53,0.220833,stand,-0.000720115218429,0.0007201152184556,-0.0004800768123037,-0.0125171656577579,-0.0021837323125447,-0.0010140142358874,0.0019203072491617,-0.0002400384061252,0.0016802688430148,0.0026404224675907,-0.0002400384061252,0.001200192030725,0.001484,0.15764,-0.919432,-0.0189669999999999,-0.181639,-0.922577,0.0204509999999999,0.339279,0.003145,0.9642784852568292,0.9951494816558808,double,-0.919432
54,0.225,stand,-0.0014398848092033,-0.0007199424046283,0.0011999040076872,0.0142672437737328,-0.0108634495872912,-0.0109124747727447,-0.0002399808015427,0.0009599232061444,-0.0007199424046075,-0.0002399808015427,0.0,-0.0004799616030718,0.0014889999999999,0.1576470000000001,-0.91944,-0.018962,-0.1816359999999999,-0.922584,0.0204509999999999,0.339283,0.0031439999999999,0.9665205553501316,0.9991056443574462,double,-0.91944
55,0.229167,stand,0.002159827213805,-0.0019198464122889,-0.0011999040076872,0.0114603199992991,-0.0021033785920417,0.0043882637130021,-0.0004799616030589,0.0002399808015161,-0.0007199424046075,-0.0019198464122889,0.0002399808015161,0.0009599232061434,0.001478,0.157656,-0.919438,-0.0189789999999999,-0.1816269999999999,-0.922575,0.020457,0.339283,0.0031369999999999,0.9671334567687692,0.9964002879769628,double,-0.919438
56,0.233333,stand,-0.0009601536245542,-0.0004800768122771,0.0016802688430098,-0.0055838665099702,-0.0162128925184787,0.0029276199691708,-0.0004800768123037,-0.0004800768122771,-0.0007201152184352,0.0016802688430098,0.0002400384061518,-0.0019203072491597,0.0014799999999999,0.157656,-0.919448,-0.018968,-0.181624,-0.92259,0.020448,0.33928,0.0031419999999999,0.9669304938287644,0.9957284852568332,double,-0.919448
57,0.2375,stand,0.0007199424046016,0.0007199424046016,-0.0009599232061178,0.0016486553179206,0.014410789105857,0.0085786646732101,0.0004799616030855,0.0,-0.0002399808015357,-0.0011999040076606,0.0,0.0011999040076793,0.001479,0.157653,-0.919445,-0.0189759999999999,-0.1816269999999999,-0.922581,0.020455,0.33928,0.003136,0.967745644357431,0.9971717991313456,double,-0.919445
58,0.241667,stand,0.0028797696184334,0.0007199424046016,-0.0009599232061444,-0.0189860931943955,0.007952840246005,-0.0140528602764819,0.0002399808015161,-0.0011999040076872,0.0011999040076793,-0.0004799616030855,0.0,0.0009599232061434,0.0014679999999999,0.157645,-0.919436,-0.01899,-0.1816299999999999,-0.922573,0.0204579999999999,0.339275,0.003137,0.9657736571360076,0.9982112887148928,double,-0.919436
