frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,-0.66984,-0.779914,0.929208,0.004643,0.005543,0.018548,-0.0052795776337812,0.0050395968322651,0.0043196544276634,-0.0710084423849328,0.059572910064461,-0.0673928706223706,-0.0021598272138317,-0.0002399808015427,0.0004799616030718,-0.0007199424046016,0.0,0.0004799616030716,0.0018839999999999,0.1574989999999999,-0.919512,-0.0185849999999999,-0.1817959999999999,-0.922642
2,0.008333,stand,-0.669824,-0.779919,0.92922,0.004705,0.005495,0.018504,0.0038406144983235,-0.0012001920307327,0.0028804608737426,-0.0294462960991777,0.0236919248501634,0.0208561122222531,0.0002400384061518,-0.0009601536245542,0.0,0.0002400384061252,0.0002400384061252,-0.0007201152184348,0.001869,0.1575,-0.919524,-0.0186,-0.18179,-0.922657
3,0.0125,stand,-0.669812,-0.779924,0.929229,0.004762,0.005381,0.018458,0.0028797696184334,-0.0011999040076606,0.002159827213805,-0.0264590107188239,0.0553175569180764,0.0216749851058315,-0.0002399808015427,0.0011999040076606,0.0019198464122872,0.0016798656107728,0.0004799616030855,0.0,0.0018559999999999,0.1575099999999999,-0.919525,-0.0186049999999999,-0.181783,-0.922666
4,0.016667,stand,-0.669801,-0.779927,0.929247,0.004801,0.005342,0.018414,0.0026397888168906,-0.0007199424046283,0.0043196544276634,-0.018480669772556,0.0191634776638532,0.0209331575458727,-0.0011999040076872,0.0002399808015427,-0.0011999040076797,-0.0004799616030855,0.0002399808015427,0.0011999040076793,0.0018399999999999,0.157514,-0.919548,-0.018618,-0.1817789999999999,-0.922679
5,0.020833,stand,-0.669792,-0.77993,0.929247,0.00479,0.005304,0.018396,0.002160345655287,-0.000720115218429,0.0,0.0055695773811335,0.018183605235937,0.0085803225991356,0.0019203072491617,-0.0026404224675907,0.0012001920307252,0.0,0.000720115218429,-0.00048007681229,0.001839,0.157506,-0.919543,-0.0186269999999999,-0.1817729999999999,-0.922681
6,0.025,stand,-0.669782,-0.779958,0.929202,0.004478,0.005572,0.018279,0.0023998080153744,-0.0067194624430112,-0.0107991360691319,0.1470593901147887,-0.1310853986511611,0.0575726524886578,0.0007199424046016,0.0007199424046016,-0.0019198464122872,-0.0002399808015427,-0.0004799616030855,0.001919846412287,0.0018319999999999,0.157537,-0.919506,-0.018638,-0.181747,-0.922628
7,0.029167,stand,-0.669822,-0.779932,0.929212,0.004575,0.005584,0.018463,-0.0095992320614446,0.0062395008399523,0.0023998080153744,-0.0461691259245318,-0.0053135927702282,-0.0885646800838816,0.0011999040076872,0.0002399808015427,0.0007199424046075,0.0007199424046283,-0.0007199424046016,-0.0016798656107511,0.001877,0.1575119999999999,-0.919513,-0.0185949999999999,-0.181776,-0.922645
8,0.033333,stand,-0.669819,-0.779934,0.929193,0.004554,0.005561,0.018427,0.000720115218429,-0.0004800768123037,-0.0045607297167525,0.010189189228355,0.0109352133905345,0.0172940186400982,-0.0002400384061518,-0.0012001920307327,0.0002400384061452,0.0004800768122771,0.0,0.0009601536245798,0.001873,0.157509,-0.919493,-0.0185959999999999,-0.181774,-0.922622
9,0.0375,stand,-0.669812,-0.779945,0.929212,0.00466,0.005529,0.018351,0.0016798656107728,-0.0026397888168906,0.0045596352291795,-0.050781411280303,0.01646470376502,0.0361347499294812,-0.0011999040076606,0.0007199424046016,0.0004799616030718,0.0014398848092033,0.0007199424046016,-0.0007199424046075,0.001861,0.1575229999999999,-0.91951,-0.018597,-0.18176,-0.922644
10,0.041667,stand,-0.669785,-0.77995,0.929223,0.00476,0.005418,0.018299,0.0064794816414684,-0.0011999040076872,0.0026397888168906,-0.0471448955640189,0.0542650843503673,0.0244483094072626,-0.00143988480923,-0.0011999040076606,-0.0007199424046079,0.0,-0.0007199424046016,-0.0002399808015359,0.0018279999999999,0.157523,-0.919524,-0.018624,-0.1817579999999999,-0.922656
