frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,2.125954,-0.012017,0.961068,-0.03346,-0.032315,0.9988,-0.0806335493160287,0.2003839692824575,0.0242380609551278,0.0493707969536819,-0.213897460374245,0.1590752608187935,-0.0043196544276101,0.002159827213825,-0.0050395968322534,0.0088792896567897,0.0098392128629674,0.0007199424046083,0.022316,-0.143137,-0.926414,0.0181709999999997,0.171256,-0.916191
2,0.008333,stand,2.125622,-0.011208,0.961127,-0.033772,-0.032214,0.998789,-0.0796927508401874,0.1941910705712915,0.0141622659625348,-0.0493972789058453,-0.1538450724709735,0.0962315055952423,-0.0045607297167525,0.0038406144983169,-0.0031204992798845,0.0100816130581127,0.0112818050888188,-0.0024003840614505,0.0226290000000002,-0.14393,-0.926486,0.018545,0.170494,-0.91626
3,0.0125,walk,2.125286,-0.010364,0.961219,-0.034201,-0.032204,0.998768,-0.0806335493160287,0.2025437964962801,0.0220782337413227,-0.0082992497608167,-0.2127795441322109,0.2014128710045543,-0.0081593472522945,0.0057595392368601,-0.0002399808015361,0.0136789056875386,0.0127189824814008,-0.0011999040076789,0.0229309999999998,-0.14475,-0.926579,0.0189379999999999,0.169703,-0.916357
4,0.016667,walk,2.125009,-0.009519,0.961327,-0.034791,-0.032176,0.998744,-0.0664746820254578,0.2027837772978162,0.025917926565874,-0.0132322854251984,-0.2878734125601596,0.1281844489728702,-0.0055195584352441,0.0059995200383962,-0.0031197504199661,0.0107991360691319,0.0141588672906175,0.0,0.0231850000000002,-0.14557,-0.9267,0.01926,0.168917,-0.916465
5,0.020833,walk,2.124669,-0.008677,0.9614,-0.035053,-0.032206,0.998729,-0.0816130580892959,0.2021123379740756,0.0175228036485813,0.0119708851189099,-0.1299787045042486,0.131303360007762,-0.0084013442150761,0.0067210753720595,-0.0028804608737393,0.0086413826212546,0.0144023043686934,-0.0012001920307244,0.0234900000000002,-0.146384,-0.926785,0.0196360000000002,0.1681349999999999,-0.916543
6,0.025,walk,2.124384,-0.007827,0.961475,-0.035357,-0.032117,0.998716,-0.0683945284376934,0.2039836813054955,0.0179985601151754,-0.0454111025921531,-0.1515802001946886,0.1468200257004513,-0.0033597312215456,0.0050395968322517,-0.00287976961843,0.0175185985121165,0.0172786177105871,0.0007199424046066,0.0237609999999999,-0.147213,-0.926872,0.019994,0.167357,-0.916615
7,0.029167,walk,2.124107,-0.006973,0.961565,-0.035767,-0.032044,0.998697,-0.0664746820254578,0.2049436045116393,0.0215982721382372,-0.037808252395875,-0.2032878659834943,0.1742669205419614,-0.0095992320613914,0.0086393088552935,-0.0011999040076805,0.0107991360691319,0.0119990400767925,-0.0026397888168939,0.0239980000000001,-0.148031,-0.926967,0.0203160000000002,0.166553,-0.916716
8,0.033333,walk,2.123966,-0.006263,0.961562,-0.035292,-0.031731,0.99873,-0.0338454152664831,0.1704272683629378,-0.000720115218429,-0.148571601403688,0.2310345659607304,-0.1642309463637874,-0.0110417666827202,0.0076812289966404,-0.0009601536245792,0.009361497839577,0.0177628420547265,-0.0028804608737393,0.0240930000000001,-0.148709,-0.926968,0.020496,0.1659169999999999,-0.916725
9,0.0375,walk,2.123635,-0.005416,0.961627,-0.03545,-0.031638,0.998721,-0.0794336453082883,0.2032637389008882,0.0155987520998276,-0.0494948167814195,-0.0823411066380628,0.1753691106924841,-0.010319174465993,0.0067194624430046,-0.0023998080153595,0.0088792896568962,0.0119990400767992,-0.0007199424046083,0.0243809999999999,-0.149528,-0.927043,0.0208639999999999,0.16512,-0.916793
10,0.041667,walk,2.123289,-0.004523,0.961668,-0.035552,-0.031629,0.998708,-0.0830333573314032,0.214302855771538,0.0098392128629608,-0.0123900217032834,-0.0573285262228487,0.2553362658509628,-0.0079193664507251,0.009599232061438,-0.0071994240460751,0.0112790976721641,0.0146388288936831,-0.0002399808015361,0.0246939999999997,-0.150381,-0.927114,0.0212569999999998,0.164288,-0.916835
11,0.045833,walk,2.12298,-0.003646,0.961708,-0.035652,-0.031436,0.998703,-0.0741718674988274,0.2105136821891505,0.0096015362458089,-0.0990960076187893,-0.0563487616298816,0.2057116785727574,-0.0117618819011492,0.0057609217474787,-0.0007201152184356,0.0134421507440792,0.0100816130580927,-0.0014402304368696,0.0249539999999997,-0.1512339999999999,-0.927157,0.0216219999999998,0.163453,-0.916881
12,0.05,walk,2.122695,-0.002801,0.961759,-0.035853,-0.031304,0.99869,-0.0683945284376934,0.2027837772978159,0.0122390208783353,-0.0701268114171718,-0.105497249221385,0.2416821284543458,-0.0112790976721641,0.0074394048476129,-0.0016798656107511,0.0086393088553268,0.011039116870648,0.0023998080153595,0.0251919999999996,-0.152048,-0.927215,0.0219429999999998,0.162654,-0.916922
13,0.054167,walk,2.122412,-0.001955,0.961823,-0.036065,-0.031161,0.998677,-0.0679145668346612,0.2030237580993522,0.0153587712982848,-0.0750594494598857,-0.1106588005621408,0.2346170705062009,-0.0160787137029131,0.0098392128629674,-0.0023998080153578,0.0131989440845064,0.0083993280537574,-0.001439884809215,0.0254079999999996,-0.152853,-0.927289,0.0222809999999999,0.161843,-0.916992
14,0.058333,walk,2.122115,-0.001066,0.961864,-0.036145,-0.031086,0.998665,-0.0712914066251112,0.2133941430628899,0.0098415746519608,-0.0457034360700299,-0.048472566587778,0.2929518794420899,-0.0124819971194716,0.0086413826212213,0.0,0.0060009601536105,0.0086413826212213,-0.0002400384061452,0.0256530000000001,-0.1537059999999999,-0.92733,0.0226030000000001,0.16099,-0.917034
15,0.0625,walk,2.121865,-0.000197,0.961919,-0.036358,-0.030874,0.998651,-0.059995200383936,0.2085433165346774,0.0131989440844531,-0.1098685113843739,-0.1133896440671063,0.2832670645447442,-0.0155987520998809,0.0086393088552869,0.0026397888168939,0.0177585793135794,0.0091192704583591,0.0004799616030705,0.0258379999999998,-0.154539,-0.927374,0.0229269999999996,0.160159,-0.917087
16,0.066667,walk,2.121587,0.000676,0.962007,-0.03657,-0.030746,0.998631,-0.0667146628270271,0.2095032397408205,0.0211183105351516,-0.0725111208110975,-0.1147223832643277,0.3667697199764111,-0.0249580033597028,0.009599232061438,0.0057595392368618,0.0095992320614979,0.0086393088552935,-0.0026397888168939,0.0260120000000001,-0.155372,-0.927438,0.0232450000000001,0.159322,-0.917186
17,0.070833,walk,2.121335,0.001553,0.962068,-0.036919,-0.030582,0.998605,-0.0604896783484631,0.2105136821891508,0.0146423427748653,-0.0894757533960184,-0.1818924980659136,0.3963859310253423,-0.0249639942390499,0.0189630340854527,0.0117618819011043,0.0129620739318287,0.0079212674027857,-0.0007201152184356,0.0261599999999999,-0.15617,-0.92745,0.0235509999999998,0.158478,-0.91725
18,0.075,walk,2.121053,0.002496,0.962126,-0.037345,-0.030476,0.998569,-0.0676745860331982,0.2263018958483319,0.0139188864890814,-0.0641108364797649,-0.2211485596811103,0.4887978634367772,-0.0232781377490366,0.0103191744660463,0.0079193664506835,0.0124790016797981,0.0083993280537574,-0.0033597312215023,0.026345,-0.15707,-0.927475,0.0238849999999999,0.15757,-0.917322
19,0.079167,walk,2.120803,0.003415,0.962166,-0.037958,-0.030328,0.998527,-0.0599952003839359,0.2205423566114709,0.009599232061418,-0.0809986023456813,-0.3104698035752806,0.4566200250668919,-0.0249580033597028,0.0136789056875453,0.0064794816414684,0.0112790976722707,0.003599712023035,-0.0019198464122856,0.026491,-0.157932,-0.927488,0.0241820000000001,0.156666,-0.91737
20,0.083333,walk,2.120601,0.00431,0.962243,-0.03841,-0.03023,0.99849,-0.0484877580412417,0.2148343734997597,0.0184829572731621,-0.0582224357356649,-0.2320837818328954,0.4397933817213758,-0.035525684109413,0.0129620739318287,0.0081613058089292,0.0129620739318287,0.0043206913106073,-0.0024003840614505,0.026545,-0.158773,-0.927531,0.0244379999999999,0.1557889999999999,-0.917457
21,0.0875,walk,2.120404,0.005205,0.96232,-0.038905,-0.030201,0.998443,-0.0472762179025685,0.2147828173746107,0.018478521718261,-0.0278338508831837,-0.2546300524558026,0.5276773626160817,-0.0388768898489176,0.0201583873290139,0.0134389248860092,0.012958963282937,0.004079673626114,-0.00287976961843,0.0265799999999996,-0.1595839999999999,-0.927552,0.0246889999999999,0.154911,-0.917546
22,0.091667,walk,2.120222,0.006061,0.962395,-0.039477,-0.030139,0.998394,-0.0436765058795599,0.2054235661147106,0.0179985601152021,-0.0414188218488218,-0.2910250737017564,0.4943421878749218,-0.0436765058794533,0.0220782337412961,0.0237580993520522,0.0093592512598219,0.0040796736261073,-0.0021598272138233,0.02658,-0.160348,-0.927528,0.0249099999999997,0.154072,-0.91763
23,0.095833,walk,2.120026,0.006954,0.962414,-0.040151,-0.030136,0.998338,-0.0470475276043837,0.2143542966874697,0.0045607297167525,-0.0119421999469716,-0.3395190463378481,0.4999463892324227,-0.0458473355737042,0.0242438790206475,0.0324051848295718,-0.0122419587133997,-0.0069611137782048,-0.0028804608737393,0.0265849999999998,-0.1611399999999999,-0.927412,0.0250549999999996,0.15315,-0.917661
24,0.1,walk,2.119849,0.007906,0.962452,-0.040816,-0.030046,0.998278,-0.0424766018719259,0.2284617230621547,0.0091192704583591,-0.0571790183802172,-0.3390015964244844,0.5850627792142454,-0.045836333093365,0.0242380609551211,0.0405567554595637,-0.1307895368370038,0.0446364290856711,0.103191744660427,0.0265710000000001,-0.161991,-0.927281,0.0246870000000001,0.152384,-0.917269
25,0.104167,walk,2.119673,0.00878,0.9625,-0.041434,-0.029917,0.998222,-0.0422366210702501,0.209743220542357,0.0115190784737336,-0.0746303067750658,-0.3155146131145336,0.5370061105053204,-0.0578353731701311,0.0251979841612657,0.0379169666426683,0.0112790976721642,0.0143988480921537,0.0371970242380616,0.0265059999999999,-0.16276,-0.927171,0.0249099999999997,0.1515699999999999,-0.917162
26,0.108333,walk,2.119515,0.00964,0.962506,-0.042164,-0.029953,0.998153,-0.0379260681709852,0.2064330292846853,0.001440230436858,0.0054047682044491,-0.367709102059743,0.5596066990526033,-0.0544887181949589,0.0295247239558357,0.0475276044167075,-0.008641382621148,0.009361497839657,0.0132021123379739,0.026437,-0.163497,-0.926979,0.0250320000000003,0.150749,-0.917113
27,0.1125,walk,2.119382,0.010547,0.962476,-0.042994,-0.029823,0.998082,-0.0319174466042569,0.2176625869930407,-0.0071994240460701,-0.0734348389334321,-0.4187260342112305,0.575306081913042,-0.0575953923685614,0.0340772738180953,0.0585553155747525,-0.003599712023115,0.0074394048476129,0.0059995200383962,0.0263300000000001,-0.164262,-0.926705,0.02515,0.149873,-0.917058
28,0.116667,walk,2.119186,0.011456,0.962484,-0.043674,-0.029777,0.998007,-0.0470362371009989,0.2181425485961117,0.0019198464122889,-0.0383480715101301,-0.3475790735140416,0.6448787763805414,-0.0566354691624969,0.0427165826733821,0.0664746820254377,-0.0107991360691319,0.0086393088552868,-0.0002399808015361,0.0262899999999999,-0.164993,-0.926436,0.0253009999999997,0.149,-0.917067
29,0.120833,walk,2.119015,0.012348,0.962504,-0.044228,-0.029705,0.99794,-0.0410465674507733,0.2141142582813257,0.0048007681229044,-0.0509587563871677,-0.2861550959973515,0.5992039289989993,-0.051848295727315,0.0429668746999551,0.0772923667786854,-0.003600576092145,0.0040806529044688,-0.0124819971195383,0.0262449999999998,-0.165706,-0.926134,0.0254569999999998,0.148125,-0.917139
30,0.125,walk,2.118863,0.013206,0.962494,-0.044829,-0.029783,0.997871,-0.0364770818334364,0.2059035277177826,-0.0023998080153744,0.0254276499329222,-0.3035874091541093,0.5182672600791717,-0.0503959683225445,0.0453563714902794,0.0887928965682749,-0.0086393088553268,-0.0033597312215056,-0.0175185985121198,0.0261869999999997,-0.166375,-0.925754,0.0255729999999996,0.147253,-0.917202
31,0.129167,walk,2.118716,0.014072,0.96248,-0.045462,-0.029749,0.997799,-0.0352771778258025,0.207823374130069,-0.0033597312214923,-0.0294555632175028,-0.322187077761156,0.5566420319466282,-0.04223662107025,0.0463162946964239,0.0909527237820967,-0.0052795776337812,0.0007199424046083,0.0057595392368618,0.0261580000000001,-0.167048,-0.925361,0.0256979999999997,0.14639,-0.917164
32,0.133333,walk,2.118589,0.014948,0.962422,-0.046396,-0.02958,0.997713,-0.03048487758041,0.2102736437830051,-0.0139222275564096,-0.0899226026252311,-0.4701895196051418,0.5823592266795908,-0.0441670667306677,0.0528084493518957,0.1068170907345176,-0.0048007681228245,-0.0021603456553003,0.0127220355256834,0.0261010000000001,-0.167704,-0.924858,0.025805,0.145505,-0.917053
33,0.1375,walk,2.118458,0.015762,0.962423,-0.047141,-0.029434,0.997636,-0.0314374850012246,0.1953443724502043,0.0002399808015427,-0.0808387728465243,-0.3778299107837154,0.5478935571386514,-0.0515958723302851,0.063594912407011,0.1197504199664024,0.0045596352291795,-0.0007199424046083,0.0057595392368618,0.0260169999999999,-0.1682529999999999,-0.92436,0.0259550000000001,0.144688,-0.91703
34,0.141667,walk,2.118271,0.016629,0.962436,-0.047687,-0.02931,0.997562,-0.0448764098871942,0.2080633549316065,0.0031197504199495,-0.0760406378968359,-0.2831928614543155,0.5899293631990138,-0.0652747780177176,0.058795296376289,0.1195104391648671,0.0105591552675625,0.00143988480921,-0.0067194624430046,0.025932,-0.168875,-0.923875,0.026186,0.1438269999999999,-0.917071
35,0.145833,walk,2.118066,0.017531,0.962456,-0.048246,-0.02896,0.997494,-0.0492078732597773,0.2165146423427747,0.0048007681229044,-0.1832461679096977,-0.2933362366392594,0.5663957293103417,-0.0604896783485695,0.070331253000477,0.1329812770043203,0.0456072971675257,0.0117618819011092,-0.0352856457033128,0.0258850000000001,-0.169484,-0.923341,0.0265810000000001,0.142974,-0.917238
36,0.15,walk,2.117842,0.018414,0.962473,-0.04881,-0.028644,0.997429,-0.0537556995439836,0.2119030477561789,0.0040796736261206,-0.1636212639954684,-0.2929442887712122,0.4998895275545973,-0.0652747780177172,0.0938324934005284,0.166066714662828,0.0343172546196314,0.0124790016798647,-0.0093592512599002,0.0258370000000001,-0.169976,-0.922666,0.0269479999999999,0.142143,-0.917294
37,0.154167,walk,2.117698,0.01924,0.962505,-0.049551,-0.028247,0.997362,-0.0345572354212008,0.1982241420686344,0.0076793856491557,-0.1952860988014631,-0.3774691753074387,0.4271428223847652,-0.0496760259179428,0.0964722822174257,0.1763858891288694,0.0019198464123422,-0.0124790016798647,0.006239500839934,0.0257740000000001,-0.1704,-0.921963,0.0271000000000003,0.141265,-0.9173
38,0.158333,walk,2.117541,0.020066,0.962549,-0.050244,-0.027944,0.997294,-0.0376860297647,0.198271723475756,0.0105616898703631,-0.1513694370635855,-0.3525883655412729,0.4306326712152545,-0.033365338454126,0.1228996639462276,0.1925108017282757,-0.030244839174338,-0.0242438790206475,0.003600576092175,0.025792,-0.170714,-0.921205,0.0271309999999997,0.140338,-0.917329
39,0.1625,walk,2.117361,0.020942,0.962619,-0.051024,-0.027566,0.99722,-0.0431965442765276,0.2102231821454277,0.0167986561075148,-0.1862034871261993,-0.3964778292367393,0.4468320475394298,-0.062395008399417,0.1387089032877357,0.2114230861531075,-0.0004799616030322,-0.0182385409167249,-0.0028797696184317,0.0257119999999999,-0.171012,-0.920394,0.0273090000000002,0.139386,-0.917411
40,0.166667,walk,2.117137,0.02179,0.962719,-0.051702,-0.027129,0.99716,-0.0537556995439836,0.2035037197024239,0.023998080153585,-0.2123878763256906,-0.3461922774317258,0.3578760946935135,-0.0556755459562192,0.1015118790496775,0.2030237580993517,0.0040796736260407,-0.0100791936645035,-0.0095992320614346,0.0257040000000001,-0.171437,-0.919648,0.0275499999999997,0.138496,-0.917551
