frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,2.084105,-0.460617,0.953017,-0.014135,-0.028522,0.999492,0.0218382529398332,0.0201583873290205,0.0026397888168906,-0.0063267607840877,-0.0523444509655774,0.2025045682440069,0.0002399808015694,-0.0016798656107461,0.0007199424046083,-0.0033597312215456,-0.0004799616030722,0.0,0.0075400000000001,-0.0972259999999999,-0.92869,0.0069749999999997,0.184577,-0.919085
2,0.008333,stand,2.084195,-0.460533,0.95303,-0.014229,-0.028461,0.999493,0.0216034565529768,0.0201632261161721,0.0031204992798945,-0.0319381329456781,-0.050233281161395,0.1801563477752445,0.0009601536245009,0.0019203072491617,-0.0019203072491601,0.0002400384061785,0.0007201152184423,0.0007201152184356,0.007454,-0.0973019999999999,-0.928711,0.0068860000000001,0.184496,-0.919095
3,0.0125,stand,2.084283,-0.460447,0.953049,-0.014326,-0.028399,0.999493,0.0211183105352315,0.0206383489320927,0.0045596352291795,-0.0326923160223479,-0.0522539467649706,0.200692660528332,-0.0007199424046016,-0.0016798656107461,0.001439884809215,-0.0002399808015694,-0.0011999040076872,0.0,0.0073629999999997,-0.0973949999999999,-0.928724,0.0067969999999997,0.1844049999999999,-0.919114
4,0.016667,stand,2.084365,-0.460354,0.953074,-0.014416,-0.02835,0.999494,0.0196784257259216,0.0223182145428389,0.0059995200383829,-0.0263355007649721,-0.04863653244121,0.1917633731974627,-0.0007199424046016,-0.0021598272138317,0.0007199424046075,0.0,0.0009599232061444,-0.0011999040076789,0.0072779999999998,-0.097497,-0.928746,0.0067149999999998,0.1843159999999999,-0.919144
5,0.020833,stand,2.084453,-0.460281,0.953074,-0.014543,-0.028371,0.999492,0.0211233797407263,0.0175228036485813,0.0,0.0072138927424146,-0.0665664722908419,0.1961077184544774,-0.0019203072491084,0.0,0.0012001920307252,-0.0012001920306794,-0.0002400384061385,-0.0007201152184356,0.0071820000000002,-0.0975699999999999,-0.928741,0.0066220000000001,0.184242,-0.919147
6,0.025,stand,2.084532,-0.460186,0.953096,-0.014636,-0.028339,0.999491,0.0189584833213199,0.0227981761459111,0.0052795776338078,-0.0180344564633231,-0.049859905107158,0.1832014742634118,0.0002399808014628,-0.0007199424046016,-0.0004799616030722,0.0016798656107728,-0.0011999040076872,-0.0002399808015361,0.0071039999999999,-0.0976679999999999,-0.928765,0.0065500000000002,0.1841419999999999,-0.91917
7,0.029167,stand,2.08462,-0.460097,0.953106,-0.014759,-0.02836,0.999489,0.0211183105352316,0.0213582913366944,0.0023998080153478,0.007055313183144,-0.0649343056155229,0.2071516763998809,0.0004799616031388,-0.0011999040076872,-0.0004799616030714,-0.0016798656107728,0.0014398848092167,0.0016798656107511,0.0070179999999999,-0.097762,-0.928777,0.0064549999999998,0.1840589999999999,-0.919173
8,0.033333,stand,2.084694,-0.460018,0.953113,-0.014848,-0.02834,0.999488,0.0177628420546532,0.0189630340854526,0.0016802688430098,-0.0121789446853443,-0.0477553646826519,0.1761843653150742,-0.001440230436858,0.0004800768122771,-0.0007201152184348,0.0016802688430365,-0.0026404224675907,-0.0002400384061452,0.0069380000000003,-0.097839,-0.928787,0.0063880000000002,0.183969,-0.919181
9,0.0375,stand,2.084769,-0.459919,0.953139,-0.014921,-0.028298,0.999487,0.0179985601152554,0.0237580993520423,0.0062395008399257,-0.0229011421581618,-0.0403915820019037,0.18723650549849,-0.0011999040077405,-0.002159827213805,0.001439884809215,-0.0033597312215456,0.0014398848092167,0.0009599232061444,0.0068579999999998,-0.0979469999999999,-0.928807,0.0062989999999998,0.183876,-0.919203
10,0.041667,stand,2.084852,-0.459832,0.953145,-0.015072,-0.028277,0.999485,0.019918406527491,0.0208783297336221,0.00143988480923,-0.01280544818494,-0.0778843087087369,0.189206517980017,0.0028797696184067,-0.0007199424046016,0.0004799616030722,0.0009599232061711,-0.0028797696184334,0.0004799616030722,0.0067869999999996,-0.0980369999999999,-0.928811,0.0062199999999998,0.183777,-0.919207
