frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,1.040546,-0.034102,0.956921,0.020497,0.007371,0.028262,0.0093592512598752,0.00287976961843,-0.0023998080153478,-0.0078785405471943,0.0097808250916115,-0.002189085516995,-0.0007199424046549,-0.0002399808015361,-0.0016798656107511,0.0004799616030855,0.0,-0.0009599232061428,-0.020685,0.150303,-0.922557,0.0053469999999999,-0.172174,-0.92487
2,0.008333,stand,1.040585,-0.03409,0.956927,0.020457,0.007362,0.028226,0.0093614978396836,0.0028804608737393,0.001440230436858,0.0192052462583237,0.0041365451633107,0.0173518818061865,-0.0012001920306794,-0.0002400384061452,-0.0004800768122904,-0.0009601536245542,-0.0004800768122904,0.0002400384061435,-0.0207289999999999,0.15029,-0.922565,0.0053039999999999,-0.1721879999999999,-0.924875
3,0.0125,stand,1.040622,-0.03407,0.956911,0.020497,0.007305,0.028203,0.0088792896567897,0.0047996160307173,-0.0038396928245778,-0.0184953498260453,0.0281081748915916,0.0103311138461076,0.0007199424046016,0.0007199424046083,0.0,0.0014398848092033,0.0002399808015361,0.0009599232061444,-0.0207629999999998,0.150273,-0.922549,0.005273,-0.172207,-0.924855
4,0.016667,stand,1.040667,-0.034056,0.956895,0.020505,0.007266,0.028183,0.0107991360691319,0.0033597312215023,-0.0038396928245512,-0.0033696225991188,0.0190151759795047,0.009194954320858,0.0004799616030322,-0.0014398848092167,-0.0002399808015344,-0.0004799616030855,0.0,0.0004799616030722,-0.0208060000000001,0.150253,-0.922534,0.0052259999999999,-0.1722209999999999,-0.924837
5,0.020833,stand,1.040691,-0.03405,0.956889,0.020496,0.007224,0.028202,0.0057609217474853,0.0014402304368713,-0.0014402304368846,0.0049524888186248,0.0198416374642914,-0.0094977294292784,0.0004800768123037,0.0012001920307261,0.0,0.0002400384061785,-0.0004800768122904,0.0,-0.020828,0.150252,-0.922528,0.005203,-0.172229,-0.924831
6,0.025,stand,1.040749,-0.034052,0.9569,0.020441,0.007296,0.028257,0.0139188864890548,-0.0004799616030722,0.0026397888168906,0.025587430437905,-0.0358243186198359,-0.025495704973678,-0.0004799616030855,0.0002399808015361,-0.0009599232061444,0.0004799616030322,-0.0009599232061444,-0.0016798656107511,-0.020888,0.150255,-0.922543,0.005147,-0.172231,-0.924849
7,0.029167,stand,1.04079,-0.034052,0.956893,0.020424,0.00732,0.028284,0.0098392128630141,0.0,-0.0016798656107461,0.0079134129729565,-0.0120107242786733,-0.0126693106285131,0.0002399808015694,0.0,0.0004799616030722,0.0002399808015694,0.0,-0.0002399808015361,-0.020928,0.150255,-0.922534,0.0051069999999999,-0.172231,-0.924843
8,0.033333,stand,1.040818,-0.034047,0.956892,0.020476,0.007298,0.028292,0.0067210753720395,0.0012001920307244,-0.0002400384061518,-0.024631100804684,0.0111791078683514,-0.0042502019805598,0.0012001920307327,-0.0009601536245808,-0.0004800768122904,0.0004800768122504,0.0009601536245808,0.0009601536245792,-0.0209509999999999,0.150246,-0.922535,0.0050809999999998,-0.172232,-0.924838
9,0.0375,stand,1.040852,-0.034028,0.956886,0.020502,0.007273,0.028309,0.0081593472522413,0.0045596352291812,-0.0014398848092033,-0.0120720263611657,0.0121773793516611,-0.0084909121331477,0.0016798656107195,-0.0014398848092133,0.0007199424046083,0.0,-0.0002399808015361,-0.0002399808015361,-0.0209780000000001,0.150221,-0.922526,0.0050469999999998,-0.172252,-0.924833
10,0.041667,stand,1.040888,-0.034022,0.956881,0.020459,0.007248,0.028301,0.0086393088552735,0.0014398848092167,-0.0011999040076872,0.0209467816295274,0.0114893492620433,0.0037549297713179,0.0004799616030855,-0.0011999040076805,-0.001439884809215,0.0002399808015694,0.0002399808015361,0.0,-0.021012,0.15021,-0.922527,0.005012,-0.172257,-0.924828
