frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,1.739712,-1.434059,0.924993,-0.070081,-0.013702,0.977286,-0.0383969282457787,0.0635949124069977,-0.0177585793136593,0.143038833716683,-0.2380215086092388,0.251995079854929,-0.0093592512599285,0.0064794816414685,-0.0177585793136549,-0.0014398848092033,-0.0016798656107728,-0.0011999040076793,-0.0907489999999999,-0.102325,-0.924925,0.017916,0.1220379999999998,-0.918119
2,0.008333,stand,1.739521,-1.433662,0.925049,-0.070833,-0.013473,0.977347,-0.045847335573651,0.0952952472395536,0.0134421507441325,-0.1984146768358081,-0.3324536201761519,0.251706028432872,0.0093614978396836,-0.0060009601536105,0.0156024963994239,-0.002160345655287,-0.0026404224675907,-0.0031204992798847,-0.090519,-0.1027469999999999,-0.924916,0.0180979999999999,0.1216299999999999,-0.918188
3,0.0125,stand,1.739205,-1.433442,0.925175,-0.070958,-0.013,0.977349,-0.0758339332853863,0.0527957763378658,0.0302375809935107,-0.2345098669642553,-0.0135242009439301,-0.007316162423799,-0.0081593472522413,0.0045596352291795,-0.0172786177105831,0.0002399808015161,-0.0019198464122889,-0.0016798656107511,-0.0902369999999999,-0.1029479999999998,-0.925114,0.018415,0.121402,-0.918321
4,0.016667,stand,1.739033,-1.433172,0.925197,-0.07125,-0.012875,0.977387,-0.0412766978641322,0.0647948164147382,0.0052795776338078,-0.0964979321115672,-0.1255277925883699,0.1317093914206232,-0.0045596352291795,0.004079673626094,-0.0004799616030717,-0.0011999040076872,-0.002159827213805,0.0,-0.090084,-0.1032010000000001,-0.925138,0.0185819999999998,0.1211229999999998,-0.918343
5,0.020833,stand,1.738922,-1.432811,0.925169,-0.071671,-0.012938,0.977443,-0.0266442630820864,0.086653864618299,-0.0067210753720662,-0.025716866498483,-0.2043056444239003,0.207597484219059,0.0002400384061252,0.0,-0.0019203072491598,0.0002400384061785,-0.002880460873716,-0.0038406144983196,-0.0899720000000001,-0.1035619999999999,-0.925118,0.0186939999999999,0.1207500000000001,-0.918331
6,0.025,stand,1.738722,-1.43242,0.925236,-0.07234,-0.012553,0.977448,-0.0479961603071701,0.0938324934005351,0.0160787137028865,-0.2526966928019414,-0.2785621956966146,0.097546720339305,0.0021598272138583,-0.0019198464122889,0.0043196544276457,-0.0004799616030855,-0.0009599232061711,-0.0007199424046077,-0.089763,-0.1039609999999999,-0.925167,0.0188919999999999,0.1203549999999999,-0.918401
7,0.029167,stand,1.738587,-1.432043,0.925257,-0.072932,-0.012269,0.977495,-0.0323974082073425,0.0904727621790429,0.0050395968322651,-0.2047072862653537,-0.2516991992639653,0.1927683704376254,0.0103191744660463,-0.008879289656843,0.0153587712982961,0.0,-0.0011999040076872,-0.0021598272138229,-0.089585,-0.1043750000000001,-0.925124,0.0190269999999999,0.1199729999999998,-0.918431
8,0.033333,stand,1.738401,-1.431702,0.925248,-0.073537,-0.012095,0.977466,-0.0446471435429715,0.0818530964954211,-0.0021603456553136,-0.1413871434216595,-0.2688458718306872,0.0213812854918869,-0.0129620739318287,-0.0045607297167525,0.0064810369659145,0.0002400384061252,-0.0016802688429832,0.000720115218435,-0.089453,-0.104735,-0.925088,0.0192139999999998,0.119625,-0.918419
9,0.0375,stand,1.738301,-1.431359,0.925216,-0.07381,-0.012149,0.977533,-0.023998080153585,0.0823134149268016,-0.0076793856491291,-0.0162511251490227,-0.1333503298625043,0.2102816193165091,-0.0194384449244055,-0.0009599232061178,-0.0122390208783297,0.0014398848092566,-0.0026397888168906,-0.0007199424046077,-0.089434,-0.1050819999999999,-0.925107,0.01932,0.1192710000000001,-0.91839
10,0.041667,stand,1.738136,-1.431023,0.925172,-0.074185,-0.011954,0.977556,-0.0395968322534659,0.0806335493160819,-0.0105591552675891,-0.1358073681507569,-0.158117808205079,0.1084985786425057,0.0071994240460701,-0.0067194624430379,0.0191984641228701,-0.0016798656107728,-0.00287976961846,-0.0007199424046075,-0.0892389999999998,-0.1054460000000001,-0.924983,0.0194780000000001,0.1189229999999998,-0.918349
11,0.045833,stand,1.737935,-1.430653,0.925233,-0.074775,-0.011366,0.977633,-0.0482477196351166,0.0888142102736394,0.0146423427748386,-0.3524396520575948,-0.2218582835077605,0.2504505554813869,0.0024003840614122,0.0,-0.0028804608737398,0.0,-0.0016802688429832,0.0024003840614497,-0.0890280000000001,-0.1058160000000001,-0.925056,0.019679,0.118546,-0.9184
12,0.05,stand,1.737688,-1.430323,0.925241,-0.075319,-0.010978,0.977614,-0.0592752579793875,0.0791936645068253,0.0019198464122889,-0.2364981726260896,-0.2198966162725673,0.0244865506849344,0.0055195584353506,0.0014398848092566,-0.0028797696184305,-0.0002399808015161,-0.0009599232061711,-0.0004799616030716,-0.0887579999999998,-0.1061399999999999,-0.925076,0.0199250000000001,0.1182119999999999,-0.91841
13,0.054167,stand,1.737552,-1.429913,0.925168,-0.075684,-0.011031,0.977692,-0.0326373890088586,0.0983921286297148,-0.0175185985121165,-0.0290658674624479,-0.1762268932410796,0.2560212978199918,0.0086393088552735,0.0004799616030322,-0.0028797696184305,0.0004799616030322,-0.0016798656107195,-0.0016798656107511,-0.088586,-0.106548,-0.925015,0.0200629999999999,0.1177950000000001,-0.918344
14,0.058333,stand,1.737357,-1.429494,0.925158,-0.076109,-0.010769,0.977763,-0.0468074891982585,0.1005760921747352,-0.0024003840614389,-0.1817219732457235,-0.1749856558236582,0.2333362447216664,0.0064810369659143,-0.0002400384061252,-0.0052808449351896,0.0012001920307327,-0.0009601536246075,-0.00048007681229,-0.0883640000000001,-0.1069679999999999,-0.925027,0.0202629999999999,0.117372,-0.918336
15,0.0625,stand,1.736905,-1.428563,0.925166,-0.076375,-0.015024,0.978196,-0.1084713222942451,0.2234221262299054,0.0019198464122889,1.875656258521331,-0.520797229371979,1.4025630641669908,0.006959443244554,-0.0007199424046016,-0.0016798656107511,0.0023998080153744,-0.0011999040076872,0.0023998080153588,-0.0878829999999999,-0.1079019999999999,-0.925042,0.0207250000000001,0.1164359999999999,-0.918334
16,0.066667,stand,1.737055,-1.427987,0.925027,-0.077021,-0.013491,0.977899,0.0359971202304042,0.1382289416846967,-0.0333573314134869,-0.7274799308417634,-0.1627122326563465,-0.7263473022955133,0.004079673626094,-0.0019198464122889,-0.0014398848092152,-0.0014398848092033,-0.0016798656107195,0.0002399808015357,-0.0880160000000001,-0.108486,-0.924909,0.020569,0.1158529999999999,-0.918194
17,0.070833,stand,1.736378,-1.427696,0.925012,-0.076932,-0.015072,0.978336,-0.1625060009601633,0.0698511761881468,-0.0036005760921983,0.6628223471876263,-0.1040958319995607,1.1771427329091373,0.0012001920307327,0.0002400384061252,-0.0014402304368699,0.002160345655287,-0.0009601536246075,0.00048007681229,-0.087334,-0.1087759999999999,-0.9249,0.021255,0.115558,-0.918177
18,0.075,stand,1.736086,-1.427269,0.924974,-0.077136,-0.014615,0.978406,-0.0700743940484662,0.1024718022558619,-0.0091192704583591,-0.2489229318023995,-0.0541299901738139,0.17966934050489,-0.0009599232061178,-0.0031197504199761,0.0011999040076793,-0.0007199424046016,-0.0011999040076872,-0.0011999040076793,-0.0870459999999999,-0.1092160000000002,-0.924857,0.021544,0.1151259999999998,-0.918144
19,0.079167,jog,1.735751,-1.426842,0.924919,-0.077283,-0.014303,0.978504,-0.0803935685145125,0.1024718022558086,-0.0131989440844531,-0.1805728767993813,-0.0405376804531262,0.2485851119364615,-0.0040796736261472,-0.0016798656107195,0.0004799616030717,0.0007199424046016,-0.0035997120230084,0.0,-0.0867280000000001,-0.10965,-0.9248,0.0218819999999999,0.114684,-0.918089
