frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,-0.264164,-1.68491,0.916709,0.016813,0.019479,-0.686656,0.0189584833213332,-0.0050395968322118,-0.0007199424046016,-0.0207388636394734,-0.0113769637895737,0.0412237094768954,-0.0016798656107594,0.0009599232061711,-0.0002399808015361,-0.0007199424046083,-0.0007199424046016,0.0011999040076794,-0.138181,0.0063489999999999,-0.924635,0.154398,-0.011989,-0.920198
2,0.008333,stand,-0.264082,-1.684944,0.916716,0.016854,0.019414,-0.68673,0.0196831493038949,-0.0081613058089509,0.0016802688430099,-0.0369763693842287,0.0091077613553469,0.0476479893417087,-0.000720115218429,-0.0009601536246075,-0.0002400384061448,0.0002400384061452,-0.0012001920307327,-0.000240038406145,-0.138266,0.0063789999999999,-0.924643,0.1543169999999999,-0.0119599999999999,-0.920206
3,0.0125,stand,-0.26401,-1.684987,0.916723,0.016895,0.019323,-0.686803,0.0172786177105737,-0.0103191744660463,0.0016798656107461,-0.0455116796598255,0.0181815822705453,0.0464183303612504,-0.0014398848092167,-0.0016798656107195,0.0009599232061436,0.0009599232061444,0.0011999040076872,0.0011999040076794,-0.1383439999999999,0.006415,-0.924646,0.154249,-0.0119119999999999,-0.920208
4,0.016667,stand,-0.263929,-1.68502,0.916735,0.01693,0.019257,-0.68687,0.0194384449244055,-0.0079193664506718,0.0028797696184334,-0.0350907906354995,0.0114318703059832,0.0432663083303744,-0.0023998080153611,0.0014398848092033,0.001439884809215,-0.0004799616030722,0.0004799616030322,-0.0014398848092153,-0.1384349999999999,0.0064539999999999,-0.924652,0.154166,-0.0118770000000001,-0.920226
5,0.020833,stand,-0.263856,-1.685055,0.91674,0.016992,0.019199,-0.68696,0.0175228036485946,-0.0084013442150761,0.0012001920307327,-0.0422755395999697,-0.0002838781990645,0.0586963637463999,-0.0004800768122904,0.001440230436858,-0.0014402304368696,0.0002400384061452,-0.0009601536245542,-0.0021603456553048,-0.13851,0.0064949999999999,-0.924663,0.1540939999999999,-0.011846,-0.92024
6,0.025,stand,-0.263779,-1.685096,0.916747,0.017043,0.01914,-0.687041,0.018478521718261,-0.0098392128629608,0.0016798656107461,-0.0385963874054418,0.0037103689493203,0.0523412496786231,0.0002399808015427,0.0007199424046016,-0.0014398848092154,0.0007199424046083,-0.0004799616030855,0.0007199424046076,-0.138586,0.0065389999999998,-0.924676,0.15402,-0.0118070000000001,-0.920244
7,0.029167,stand,-0.263695,-1.685122,0.916756,0.017093,0.019082,-0.687112,0.0201583873290072,-0.0062395008399523,0.0021598272138317,-0.0377444069238195,0.0037016522928045,0.0455757221546804,-0.0021598272138317,-0.0007199424046016,0.0007199424046075,0.0016798656107494,0.0002399808015694,0.0014398848092152,-0.138679,0.0065619999999999,-0.924682,0.153943,-0.0117799999999999,-0.920247
8,0.033333,stand,-0.263607,-1.685152,0.916772,0.017146,0.018983,-0.687204,0.0211233797407663,-0.0072011521843433,0.0038406144983235,-0.0526802247057034,0.0169939802799177,0.059140304547133,-0.0012001920307194,-0.0012001920307327,-0.0012001920307248,-0.0007201152184356,0.0009601536245542,-0.0009601536245798,-0.138772,0.0065869999999998,-0.924703,0.153852,-0.011746,-0.920267
9,0.0375,stand,-0.263533,-1.685189,0.91677,0.01723,0.018974,-0.687319,0.017758579313646,-0.008879289656843,-0.0004799616030855,-0.0342002795675623,-0.0246346758007506,0.0758446897998518,-0.0033597312215056,-0.0007199424046016,-0.0019198464122868,-0.0002399808015361,-0.0011999040076872,0.0011999040076793,-0.1388599999999999,0.0066209999999999,-0.924709,0.153777,-0.011714,-0.92026
10,0.041667,stand,-0.263447,-1.685232,0.916781,0.01728,0.01889,-0.687414,0.0206383489320927,-0.0103191744660463,0.0026397888168906,-0.0467236387309277,0.0127559567965666,0.0609785542643484,-0.0021598272138183,-0.0004799616030322,0.0011999040076793,0.0011999040076805,-0.0009599232061178,0.0014398848092152,-0.138955,0.0066620000000001,-0.924715,0.153696,-0.0116749999999998,-0.920265
