frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,2.067777,-1.222356,0.932251,0.022268,0.021383,-0.881771,0.0285577153827113,0.0249580033597561,-0.0052795776337812,-0.0205008820057604,0.007961794568722,0.0104169741998963,-0.0035997120230617,-0.0004799616030855,0.0023998080153588,-0.0014398848092033,0.0007199424046016,-0.0007199424046079,-0.1057639999999999,-0.092897,-0.924969,0.1615709999999999,0.123488,-0.917482
2,0.008333,stand,2.06792,-1.222235,0.932269,0.022186,0.021306,-0.881832,0.0343254920787336,0.029044647143552,0.0043206913106006,-0.0158371607648195,0.0516643829730173,0.0590969454176269,-0.0009601536246075,0.0004800768123037,-0.00048007681229,0.0024003840614655,-0.000720115218429,-0.0019203072491597,-0.105911,-0.0930159999999999,-0.924989,0.1614379999999999,0.123364,-0.917508
3,0.0125,stand,2.068072,-1.222104,0.932285,0.02216,0.021151,-0.881908,0.0364770818334365,0.0314374850011713,0.0038396928245778,-0.061924356218657,0.045460377976595,0.0720716286434598,0.0019198464122889,0.0,-0.0002399808015359,0.0007199424046016,-0.0009599232061711,-0.0009599232061436,-0.106055,-0.0931469999999998,-0.925006,0.161289,0.123229,-0.917528
4,0.016667,stand,2.068197,-1.221983,0.93227,0.022223,0.021111,-0.881955,0.0299976001920212,0.0290376769858501,-0.003599712023035,-0.0326008241563869,-0.0180592206286617,0.0480656300168677,0.0057595392368668,-0.0004799616030855,-0.0023998080153586,0.0033597312215456,0.0009599232061711,0.0004799616030718,-0.1061560000000001,-0.0932699999999999,-0.925001,0.161178,0.1231120000000001,-0.917511
5,0.020833,stand,2.068328,-1.221865,0.932269,0.02228,0.021041,-0.882003,0.0314450312050175,0.028324531925123,-0.0002400384061518,-0.0439448734117136,-0.0087182766110252,0.047196924202651,-0.003600576092145,-0.0004800768123037,0.0019203072491597,-0.001200192030786,0.0009601536245542,0.00096015362458,-0.1063020000000001,-0.09339,-0.924992,0.1610419999999996,0.1229979999999999,-0.917506
6,0.025,stand,2.068478,-1.221756,0.932305,0.022236,0.021025,-0.882074,0.0359971202302976,0.0261579073673901,0.0086393088553002,0.0010610723257577,0.0216940928504516,0.0709071864262591,-0.0016798656107728,0.0019198464122889,-0.0033597312215021,0.0023998080153744,-0.0004799616030855,-0.0019198464122868,-0.1064589999999998,-0.0934909999999999,-0.925042,0.1609020000000001,0.1228869999999999,-0.91755
7,0.029167,stand,2.068637,-1.221621,0.932321,0.022317,0.020974,-0.8822,0.0381569474442093,0.0323974082073425,0.0038396928245512,-0.0436903064852391,-0.0238518060563969,0.1282520835155569,0.0,-0.0028797696184067,0.0009599232061434,-0.0002399808014628,-0.0014398848092033,0.0019198464122868,-0.1066179999999998,-0.0936379999999998,-0.925054,0.1607420000000003,0.122746,-0.917558
8,0.033333,stand,2.06877,-1.221488,0.932309,0.022553,0.020897,-0.882315,0.0319251080173746,0.0319251080173213,-0.002880460873716,-0.0894054830450644,-0.0836055259219254,0.1176094530308279,-0.001440230436858,-0.0024003840614655,0.0016802688430148,0.0031204992797879,0.0009601536246075,0.00096015362458,-0.1067570000000002,-0.0937810000000001,-0.925035,0.1606219999999996,0.1226169999999999,-0.917542
9,0.0375,stand,2.068915,-1.221383,0.932293,0.022684,0.020973,-0.882431,0.0347972162226637,0.025197984161219,-0.0038396928245778,-0.0009766596617334,-0.0736382853625959,0.1222098659494321,-0.002159827213805,0.0023998080153744,-0.001919846412287,-0.0007199424046016,0.0011999040076872,0.0004799616030714,-0.1069109999999999,-0.0938759999999998,-0.925027,0.1604739999999997,0.1225170000000002,-0.917524
10,0.041667,stand,2.069064,-1.221259,0.932304,0.022843,0.020944,-0.882547,0.0357571394288347,0.0297576193904518,0.0026397888168906,-0.0517235715837889,-0.061809852734362,0.1195142728823366,0.0059995200383829,-0.0031197504199761,-0.0002399808015359,-0.0002399808014628,0.0011999040076339,-0.0026397888168943,-0.1070349999999999,-0.0940129999999999,-0.925039,0.1603240000000001,0.122398,-0.917546
