frame_id,timestamp,gait_type,root_position_x,root_position_y,root_position_z,root_orientation_x,root_orientation_y,root_orientation_z,root_linear_velocity_x,root_linear_velocity_y,root_linear_velocity_z,root_angular_velocity_x,root_angular_velocity_y,root_angular_velocity_z,left_linear_velocity_x,left_linear_velocity_y,left_linear_velocity_z,right_linear_velocity_x,right_linear_velocity_y,right_linear_velocity_z,left_pos_rel_x,left_pos_rel_y,left_pos_rel_z,right_pos_rel_x,right_pos_rel_y,right_pos_rel_z
1,0.004167,stand,1.869793,-1.01205,0.939015,-0.028574,-0.018854,0.998476,-0.034797216222717,0.0926325893928479,0.0047996160307223,-0.0426507520897393,-0.1395137042876604,0.0528640699533861,0.0007199424046016,-0.0014398848092033,-0.0011999040076793,-0.0002399808015694,0.0,0.0011999040076797,-0.0492620000000001,-0.142703,-0.928959,0.0263789999999999,0.1380079999999999,-0.919764
2,0.008333,stand,1.869612,-1.011657,0.939052,-0.028828,-0.018652,0.998471,-0.0434469515122387,0.0943350936149461,0.0088814210273532,-0.1014847983128567,-0.1172441789422529,-0.0253064202014297,-0.0012001920306794,-0.003360537686073,0.0019203072491597,0.001440230436858,-0.0002400384061518,0.0004800768122896,-0.0490859999999999,-0.14311,-0.928988,0.0265659999999998,0.137614,-0.919799
3,0.0125,stand,1.869511,-1.011308,0.938974,-0.028955,-0.019027,0.998469,-0.0242380609551544,0.0837532997360049,-0.0187185025198038,0.1741399354471952,-0.0705951805447906,0.1060855763798641,0.0016798656107195,-0.0011999040076339,0.0028797696184304,0.0002399808015694,-0.0007199424046016,0.0,-0.0489779999999999,-0.1434639999999998,-0.928898,0.0266680000000001,0.1372620000000001,-0.919721
4,0.016667,stand,1.86935,-1.010959,0.93892,-0.028995,-0.01915,0.998464,-0.0386369090472415,0.0837532997360582,-0.012958963282937,0.0586630832153425,-0.0214552235875414,-0.0160115609514316,0.0004799616030855,-0.0014398848092566,0.0007199424046075,-0.0004799616030855,-0.0007199424046016,0.0002399808015361,-0.048815,-0.1438190000000001,-0.928841,0.0268269999999999,0.1369099999999999,-0.919666
5,0.020833,stand,1.869226,-1.010597,0.938876,-0.029023,-0.019325,0.998464,-0.029764762361981,0.0868939030244775,-0.0105616898703631,0.0819680243743434,-0.0179295087524392,0.0481951359951171,-0.000720115218429,-0.0002400384061252,0.00096015362458,0.0012001920307327,-0.0004800768123037,0.0004800768122896,-0.048694,-0.144182,-0.928793,0.0269559999999999,0.1365459999999999,-0.91962
6,0.025,stand,1.869099,-1.010224,0.938861,-0.029124,-0.019386,0.998465,-0.0304775617950535,0.0895128389728717,-0.0035997120230617,0.0254785132732127,-0.0507520939910476,0.0569612887918726,0.0011999040076872,-0.0026397888168906,0.0069594432445403,0.0014398848092033,0.0,-0.0002399808015352,-0.0485619999999999,-0.1445659999999999,-0.928749,0.0270889999999999,0.136173,-0.919606
7,0.029167,stand,1.868956,-1.009817,0.938853,-0.029405,-0.019473,0.998463,-0.0343172546196314,0.0976721862251131,-0.0019198464122622,0.0333201758575321,-0.1382137368868801,0.0876961553551742,0.0033597312214923,-0.002159827213805,0.0079193664506839,0.0007199424046016,0.0004799616030855,-0.0011999040076797,-0.048405,-0.1449819999999999,-0.928708,0.0272349999999998,0.135768,-0.919603
8,0.033333,stand,1.868792,-1.009402,0.938835,-0.029875,-0.019492,0.998454,-0.0393662986077899,0.0996159385501809,-0.0043206913106273,-0.0022335173908917,-0.2269842605388612,0.0560864009656308,-0.0012001920307327,0.0019203072491617,0.0074411905904944,0.0009601536246075,-0.0002400384061518,0.00096015362458,-0.048246,-0.145389,-0.928659,0.027403,0.1353519999999999,-0.919581
9,0.0375,stand,1.868684,-1.009005,0.938785,-0.02994,-0.01963,0.998456,-0.025917926565874,0.0952723782097386,-0.0119990400767925,0.0626185982492806,-0.0353565817119698,0.0737737325751819,0.0004799616030855,-0.0011999040076872,0.0043196544276459,0.0004799616030322,-0.0004799616030855,0.0009599232061436,-0.0481359999999999,-0.145791,-0.928591,0.0275129999999999,0.1349529999999998,-0.919527
10,0.041667,stand,1.86855,-1.008607,0.938732,-0.030047,-0.019749,0.998454,-0.0321574274058263,0.0955123590112546,-0.0127189824813942,0.053786959347849,-0.0544379059101417,0.0366026651833062,-0.0007199424046016,-0.0014398848092566,0.0047996160307177,0.0007199424046549,-0.0011999040076606,-0.0002399808015361,-0.0480049999999998,-0.146195,-0.928518,0.0276500000000001,0.13455,-0.919475
